speaker,sex,text
joseph_engel,M,"Vater
(ruft der Berthe nach):
Brüchsch nit vum m'r furtzelaufe, ich biß dich nit. — — 
          
"
marie_engel,F,"Mutter :
's isch ererscht halwer sechs, m'r esse-n-am siewwene, wie sunscht. So lang kannsch warte, un wenn
          de nit warte witt, ze kannsch gehn, wo de here kumme bisch.
"
joseph_engel,M,"Vater :
Es müeß aim währli angscht und bang sin, wenn m'r heime kummt.
"
marie_engel,F,"Mutter :
Ja, ich meins au!
"
joseph_engel,M,"Vater :
Was gitt's ze-n-esse ?
"
marie_engel,F,"Mutter :
Grumbeere, Salad un Brod.
"
joseph_engel,M,"Vater :
Sunsch nix? Dis Fresse hawi satt!
"
marie_engel,F,"Mutter :
Eh ben, no geh lüeje, wo de-n-ebbs bessers bekummsch. Mir sin d'rmit zefridde.
"
joseph_engel,M,"Vater :
Elendi Mungedrysselswirtschaft! Do het m'r 's jo besser im Böuj.
"
marie_engel,F,"Mutter :
Weje dem kannsch mache, daß de widder anne kummsch, wenns d'r derte so güet gfalle het.
"
joseph_engel,M,"Vater :
Was saasch?
"
marie_engel,F,"Mutter :
Wenn dü ebbs schaffe dhäddsch , könnt m'r d'r au ebbs Ordentlichs rischte züem z'Nachtesse. Wenn m'r
          awer de ganze Daa in de Bierläde-n-erumkheijt....
"
joseph_engel,M,"Vater :
Ich schaffe! For denne Hungerslohn, wo m'r kreijt? — — Do kennsch dü mich awer schlecht, wenn de
          meinsch, daß ich dodrum au nurre de kleine Finger rüehr. — — Ja, ja, ich weiß, d'arme Litt sin nur
          Hund, nix andersch sin sie wie Hund — — schaffe solle sie Daa un Nacht, daß d'Riche könne-n-in d'r
          Citadin fahre un sich e dicker Büch pflanze. — Awer 's wurd schun noch andersch kumme, denk dran, m'r
          wäre schun mit denne große Herre dheile, un dis garandier ich dir, daß ich nit d'r letscht bin, wo ebbs
          kreijt.
"
marie_engel,F,"Mutter :
Dü hesch's jo güet vor.
"
joseph_engel,M,"Vater :
Es kummt noch eso, es kummt noch eso, dis kann nit so bliewe. Sie solle schun lüeje, die Herre vun
          Owwe. Die Hungerswirtschaft het e-n-End, un bis dert anne isch's nimmi lang. Ich saa d'r's, un gsaat
          isch gsaat, sie düürt nimmi lang. Verstehsch mi?
"
marie_engel,F,"Mutter :
Jo — dü hesch erecht.
"
joseph_engel,M,"Vater :
Ja, ich hab erecht. Un dü wursch sehn, ich bhalt erecht. Dis wär noch schöner, wenn ich nit erecht
          hätt.
          
"
marie_engel,F,"Mutter :
Ums Gottswille, brüel nit eso, denk doch e bissel an denne sterweskranke Mann, wo do howe
          leijt....
"
joseph_engel,M,"Vater :
Sterweskrank ? M'r müen alli emol sterwe. In minere Wohnung derf ich mache was i will. Weje dem hawi
          miner Hüszins bezahlt.
"
marie_engel,F,"Mutter :
's Lucie, witt saaue. — — Dü hesch üwerhaupt ken Herz! Wer nur e bissel Mitleid mit sim Newesmensch
          het, der bringt dis nit ferti, was dü gescht ferti gebroocht hesch. D'ganz Noochberschaft het sich
          drüwer uffghalte.
"
joseph_engel,M,"Vater :
Ich wur doch min anniversaire fiere derfe. Wer will mich dran empeschiere? Fremdi Litt gehn mich nix
          an.
"
marie_engel,F,"Mutter :
M'r het's gescht gemerikt, daß de 'mol widder Geld in d'Finger kreijt hesch. 's Lucie isch viel ze
          güet mit d'r. Jede Daa zeh Sü wärd grad genüe. Vun denne zwanzig Mark, wo's d'r gescht het genn, wurd
          noch viel üwrig sin! Zaij emol, was de noch drvun hesch!
"
joseph_engel,M,"Vater :
Dem hesch du nix nochzefröuje. Dis sin mini Sache.
"
marie_engel,F,"Mutter :
Isch's möjli! Zwanzig Mark verbutzt an eim Owe! Un for nix un widder nix! Do könnsch Millionär sin,
          's dhädd d'r nit lange. Wenn de nur soviel verdiene dhäddsch, daß m'r dich nit üszehalte briechd, so e
          großer, starker Mann. So triebsch dich Daa un Nacht in de Bierhieser un sunsch erum — Gott weiß wo — —
          d'aye Doochter müeß dich vun ihrem Verdienscht entreteniere — — un dü schämsch dich nit, sin Geld
          anzenemme.
"
joseph_engel,M,"Vater :
Redd' m'r doch ken so Gstuß doher. Wenn's Lucie nur e bissel meh üs sich mache dhädd, es könnt grad
          so viel verdiene, wie es wott.
"
marie_engel,F,"Mutter :
's isch ganz einerlei, 's isch sin Geld, un 's wär uff jede Fall besser, es dhädds uff d'Sparkass'
          traaue, daß es emol ebbs het, wenn's je hirothe wott. Ich freili bin e-n-alti kranki Frau 
          
"
joseph_engel,M,"Vater :
Verstick nur an dim böse Mül, alts Ise, das de bisch.
"
marie_engel,F,"Mutter :
Wie schön könnte m'r's han, wenn dü nit wärsch! Dini Liederlichkeit het uns um Hab un Güet gebroocht
          un bringt uns noch uff de Gottsacker! Dü ghörtsch noch e paar Johr drucket gsetzt, do hätt m'r doch
          Rüehj vor d'r.
"
joseph_engel,M,"Vater :
Noch e Wort, un i schmiß d'r ebbs an de Kopf, grad was i find!
"
marie_engel,F,"Mutter :
Prowiers nurre! ich wur mich vor dir scheniere, dü Schandfleck dü!
"
joseph_engel,M,"Vater :
Frau, ich saa d'r, ich hau dich noch stiff un lahm, wenn de nit stille bisch.
"
marie_engel,F,"Mutter :
Erbärmlicher Tropf, dü!
"
joseph_engel,M,"Vater :
Bly stille, oder 's gitt e-n-Unglück!
"
marie_engel,F,"Mutter :
Wenn au, was leijt mir dran!
"
joseph_engel,M,"Vater :
Dummheit! düürsch mich, arms Wibsbild. — — — Bringsch m'r nix ze-n-esse?
"
marie_engel,F,"Mutter :
Nein!
"
joseph_engel,M,"Vater :
No gehwi ins Wirtshüs.
"
marie_engel,F,"Mutter :
Geh nurre, m'r halte dich nit.
"
joseph_engel,M,"Vater :
Ze gib m'r Geld, wenn ich gehn soll.
"
marie_engel,F,"Mutter :
Ich hab keins.
          
"
joseph_engel,M,"Vater :
Geld erüsgewichst, Alti!
"
marie_engel,F,"Mutter :
Ich hab keins.
          
"
joseph_engel,M,"Vater :
(nachdem er sich überzeugt, daß Lucie nicht zu Hause ist)
Here mit dem Geld!
"
marie_engel,F,"Mutter :
Nein, saa ich.
"
joseph_engel,M,"Vater :
Jetz will ich doch emol sehn, ob ich ken Geld bekumm! Gisch's here oder nit?
          
"
marie_engel,F,"Mutter
(während des Ringens):
Nein, ich gibbs nit! Nein, ich gibbs nit!
          
"
marie_engel,F,"Mutter
(nachdem der Hustenanfall vorüber ist, nimmt das Porte-monnaie, sieht hinein und fängt an zu
          weinen).
"
lucie,F,"Lucie
(auffallend hübsch, sehr elegant gekleidet, feiner Hut, Schleier Mautille, Glacéehandschuhe; von
          rechts):
Bonjour Mamme, do bin i widder. Oho, was isch, du grinsch?
"
marie_engel,F,"Mutter :
Din Babbe isch widder so arig mit m'r gsin....
"
lucie,F,"Lucie :
Un dodrüs machsch d'r ebbs? Dis bisch doch bim gewohnt. 's isch jo allewil 's nämlich. Weje dem
          brüchsch dich doch nit groß ze-n-emotionire!
"
marie_engel,F,"Mutter
(sich die Thränen auswischend) :
Er het m'r all min Geld genumme, wo ich noch hab ghet, un drno isch 'r los. — 's nemmt mich Wunder,
          daß d'ne nit getroffe hesch.
"
lucie,F,"Lucie :
Grad isch 'r züer Hüsdhier nüs, 'r het mich awer Gottlowwedank nit gsehn. — — Weje dem Geld brüchsch
          d'r ken chagrin ze mache. Do isch Geld genüe. Do gib ich d'r vierzig Mark — — — oder halt, zeh bhalt
          ich for mich) — — ich will m'r e neijer Hüet kaufe.
"
marie_engel,F,"Mutter
(heitert sich auf, streicht das Geld ein):
O, isch dis viel Geld! Wo bisch gsin?
"
lucie,F,"Lucie :
Bim Herr Harter. Gescht sin m'r im Cirque gsin, drno hammer 's Souper im Restaurant genumme
          
"
marie_engel,F,"Mutter :
Un bisch de ganze Daa bim gebliwwe?
"
lucie,F,"Lucie :
Bis grad jetzt. Er het m'r uff sim Piano Wälzerle gspielt — un het m'r Bilder gezaijt — — un het
          sine Papegei redde mache — e gspässis Vieh, dü lachsch dich halwer dot, wenn d'ne hörsch — — — un
          d'Zitt isch erumgange, ich weiß gar nit wie.
"
marie_engel,F,"Mutter :
Ja Kind, du hesch e schöners Lewe als ich. Wenn ich d'r ebbs rote kann, hirot dich ums Gottswille
          nit, no fahrsch nit schlecht.
"
lucie,F,"Lucie :
Ich hirot mich nit. Wer möcht denn! Ich hab's jo lang güet eso. — — — Denk nurre, wie ich heim bin
          gange, isch d'r Schakob geje mir kumme. Ich hab grad eweck gelüejt.
"
marie_engel,F,"Mutter :
's dhüed m'r leid for denne güete Burscht ; er het dich arig gern ghet.
"
lucie,F,"Lucie :
Jo jetz! d'r Mann het ken Geld, der kann nix üsgenn. Wenn einer schun eso uff jede Pfenni lüejt,
          isch m'r d'r ganz Mensch verleidt.
"
marie_engel,F,"Mutter :
Gell, witt glich z'Nacht esse?
"
lucie,F,"Lucie :
Ich kann nix sehn züem esse. Eb daß ich vum Herr Dings furt bin, het 'r noch gschwind e Budell
          Champagner üs em Keller gholt — — un no hammer noch e Gänslewwerpaschtet mit enand verwichst.
"
marie_engel,F,"Mutter :
Was dü nit saasch! — — Do fallt m'r grad in, 's het e Herr noch d'r gfröujt.
"
lucie,F,"Lucie :
Wer?
"
marie_engel,F,"Mutter :
's Berthe het mit em geredd. Es het gsaat, 's isch e großer gsin mit eme schwarze Schnüzer — un noch
          ebbs — — halt ja, mit eme goldene pince-nez.
"
lucie,F,"Lucie :
Ah so, no weiß ich schun . . . . dis isch sicherlich d'r Dokt'r Bolewski gsin — odder so e Namme — —
          e wirklich schöner Mann, un het Spähne! Hum! — — Ich hab ne vorgescht durich 's Kättel kenne lehre . .
          . . e gfitzter Typ....
"
marie_engel,F,"Mutter :
Was der nur will?
"
lucie,F,"Lucie :
Was er will? Amesire will er sich!
"
marie_engel,F,"Mutter :
Gehsch hit noch furt?
"
lucie,F,"Lucie :
Ja, ich hab hit Owe am nine mit em Fritz e Rendez-vous. No geh i noch vorher gschwind ins Münschter
          in d' ewig Anbetung.
"
marie_engel,F,"Mutter :
Drno kummsch hit nimmi heim ?
"
lucie,F,"Lucie :
Ich denk nit.
"
berthe,F,"Berthe
(von rechts) :
Lucie, liebs Lucie!
          
"
lucie,F,"Lucie :
Min liebs Herzele, kumm gib m'r e Schmutz! Noch einer!
"
marie_engel,F,"Mutter :
Hör Lucie, ich geh grad in d' Stadt ebbs hole züem z'Nachtesse.
"
lucie,F,"Lucie :
Jo, geh nur, ich blie e bissele bim Berthe. Ich denk, ich bin noch do, wenn d' heime kummsch.
"
berthe,F,"Berthe :
Bring ebbs güets mit, Mamme, ich hab jo arig Hunger.
          
"
lucie,F,"Lucie :
Ah so, dü hesch Hunger? Do will ich d'r glich ebbs gfitzts genn.
          
"
berthe,F,"Berthe :
Hm, hm. Vun wem hesch sie?
"
lucie,F,"Lucie :
Vum e Herr. Sä, ich schenk d'r d' ganz Lad.
"
berthe,F,"Berthe :
Merçi; sie sin arig güet. Witt dü keini? Ich heb m'r sie uff un gib im Finnel au drvun. Gell ich
          derf? — — Denk emol, Lucie, m'r müen jetz au schun d'r Catechisme lehre !
"
lucie,F,"Lucie :
Hesch denn schun einer?
"
berthe,F,"Berthe :
Ja, d'Mamme het m'r einer kauft. Do hawi ne. Witt dü so güet sin un mich die paar Gsetzle üwwerhöre?
          Siechsch do, uff dere Sitt.
"
lucie,F,"Lucie :
Wurum denn?
"
berthe,F,"Berthe :
d' soeur Ürsüla het gsaat, wer's am beschte kann, kriejt e schöns Heljebildele.
"
lucie,F,"Lucie :
Eh ben, güet. Stell dich do anne. ""Wozu ist der Mensch auf Erden?""
"
berthe,F,"Berthe :
""Der Mensch ist auf Erden — — der Mensch ist auf Erden, um sein Seelenheil zu wirken.""
"
lucie,F,"Lucie :
""Was muß man thun, um sein Seelenheil zu wirken ?""
"
berthe,F,"Berthe :
""Man muß Gott dienen und die Religion halten, welche Christus eingesetzt hat.""
"
lucie,F,"Lucie :
""Welche Religion hat Christus eingesetzt?""
"
berthe,F,"Berthe :
""Christus hat die christkatholische Religion eingesetzt"".
"
lucie,F,"Lucie :
Dü kannsch's jo famos! Dis geht jo wie am Schnürel!
"
berthe,F,"Berthe :
Wittersch!
"
lucie,F,"Lucie :
Jetz wart emol, was m'r grad infallt. — — — De Katechisme üwwerhör ich dich später.
"
berthe,F,"Berthe :
Jooh — — no dhüesch's doch nit.
"
lucie,F,"Lucie :
Awer for gewiß, Berthe.
          
"
berthe,F,"Berthe :
O jeh, der macht arig schlecht. Gescht han sie alle-n-Auesblick gemeint, er will sterwe. Noch am
          Nachts sin zwei Dokter kumme.
"
lucie,F,"Lucie :
Er isch noch nit gstorwe?
"
berthe,F,"Berthe :
Nein, awer sie han schun noch em l'abbé gschickt. — Ja denk nurre, was d'r Babbe gemacht het. Gescht
          Owes, wie m'r schun alli im Bett sin gsin, isch er noch kumme mit dreij Mann, un die han Bier getrunke,
          gelärmt un gebrüelt bis geje de zweie. 's isch e wahri Schand gsin. Un ich hab mich eso gfericht.
"
lucie,F,"Lucie :
Was isch denn gescht los gsin?
"
berthe,F,"Berthe :
Er het gsaat, er müeß sin anniversaire fiere.
"
lucie,F,"Lucie :
's isch doch arig mit dem Mann!
"
berthe,F,"Berthe :
Ja, un ich hab mich eso gfericht. Ich hab ganz ellein in dim Bett gschloofe. Wurum bisch denn
          hinicht nit heime kumme?
"
lucie,F,"Lucie :
Ich hab e Visit gemacht bim Josephine, un hab de Hüsschlissel vergesse ghet.
"
berthe,F,"Berthe :
Awer nein, Lucie, dü liejsch. Un m'r derf nit lieje, het d'Schweschter gsaat. Ja, m'r derf nit!
"
lucie,F,"Lucie :
Ich liej nit, Berthe.
"
berthe,F,"Berthe :
Ich hab doch gsehn, wie dü de Hüsschlissel vum Disch in de Sack hesch gsteckt. Un d'Mamme het d'r ne
          anne geleijt.
"
lucie,F,"Lucie :
's isch nit wohr.
"
berthe,F,"Berthe :
Doch.
"
lucie,F,"Lucie :
Nein.
"
berthe,F,"Berthe :
Doch!
"
lucie,F,"Lucie :
Jetz blie emol stille, liebs Bibbele.
          
"
berthe,F,"Berthe :
Hm, was dü güet schmecksch! Gell, dü hesch eau-de-cologne im Nasdüech.
"
lucie,F,"Lucie :
Dü müesch awer doch alles wisse.
"
berthe,F,"Berthe :
Kannsch m'r nit au e bissel d'rvun genn?
"
lucie,F,"Lucie :
Hab keins do. Awer ich kauf d'r e kleins Fläschele, wenn de witt. —
"
berthe,F,"Berthe :
Wo bisch denn de ganze Daa gsin?
"
lucie,F,"Lucie :
Im Gschäft, du kleins Wunderfitzel.
"
berthe,F,"Berthe
(entrüstet):
Awer nein!
"
lucie,F,"Lucie :
Was hesch denn schun widder ?
"
berthe,F,"Berthe :
Dis isch widder nit wohr.
"
lucie,F,"Lucie :
Wurum denn nit?
"
berthe,F,"Berthe :
's Finnel het m'r gsaat, daß de schun zwei Monat lang nimmi ins Gschäft gehsch.
"
lucie,F,"Lucie :
Was weiß denn's Finnel, 's Finnel weiß gar nix.
"
berthe,F,"Berthe :
Jetz sieh ich widder ebbs Neijs an d'r.
"
lucie,F,"Lucie :
Was denn?
"
berthe,F,"Berthe :
Du hesch e neijs Bröschele-n-an. Awer e schöns! Un e roter Stein in d'r Mittle.
"
lucie,F,"Lucie :
Gfallt's d'r?
"
berthe,F,"Berthe :
Oh, 's isch arig gfitzt. Vun wem hesch's ?
"
lucie,F,"Lucie :
Vum e Herr.
"
berthe,F,"Berthe :
Vum nämliche, wo d'r d'Bonbons het genn?
"
lucie,F,"Lucie :
Nein, vum e-n-andere.
"
berthe,F,"Berthe :
Hör, jetz müeß ich dich ebbs fröuje. — Gell, d'Herre han dich arig gern?
"
lucie,F,"Lucie :
Wie kannsch so ebbs fröuje, dumms Kind!
"
berthe,F,"Berthe :
Sie schenke dir so viel Saches. Du kreijsch doch alles vun ne, was de witt. Hesch dü d'Herre au so
          gern?
"
lucie,F,"Lucie :
O dü Annebadätscherle !
"
berthe,F,"Berthe :
Gell, mich hesch nit so gern, wie d'Herre?
"
lucie,F,"Lucie :
O, dich hawi am liebschte uff d'r ganze Welt. Ich könnt dich grad fresse, so gern hawi dich. Isch's
          nit eso?
"
berthe,F,"Berthe :
Äng — äng.
"
lucie,F,"Lucie :
M'r saat nit äng-äng, m'r saat nein. Hawi dich nit gern?
"
berthe,F,"Berthe
(umhalst Lucie und gibt ihr einen Kuß):
Doch Lucie, ich dich awer au.
"
lucie,F,"Lucie :
Weisch m'r sunsch nix ze verzähle?
"
berthe,F,"Berthe :
Nein. — — Ja doch. Het d'r d'Mamme schun verzählt vun bem Herr . . .
          
"
lucie,F,"Lucie :
E Gardeboliß?
          
"
berthe,F,"Berthe
(verdutzt):
's isch awer glauwi weje dem Mann do howwe gsin, wo vum Gerüscht erab gfalle-n-isch.
"
lucie,F,"Lucie :
Er het noch mir gfröujt?
"
berthe,F,"Berthe :
. . . Dis weiß ich jetz nimmeh.
"
lucie,F,"Lucie :
Bsinn dich genau!
"
berthe,F,"Berthe :
's isch glauwi . . . weje dem Mann do howwe gsin.
"
lucie,F,"Lucie :
Isch denn Niemes dheim gsin?
"
berthe,F,"Berthe :
Nein, d'r Babbe-n-isch furt gsin un d'Mamme au.
"
lucie,F,"Lucie :
Isch hit widder einer do gsin?
"
berthe,F,"Berthe :
Nein hit noch nit.
"
lucie,F,"Lucie :
Dummheit, was verschreck ich eso. Es kumme jo als viel Gardeboliß ins Hüs. — Hör Berthel, ich will
          mich glauwi e bissel schanschiere; ich geh in mini Stubb. Wenn ebber kumme sott...
"
berthe,F,"Berthe :
Ja, 's isch güet, ich blie do.
          
"
berthe,F,"Berthe :
Entrez, s'il-vous-plait.
"
leon_bajolewski,M,"Bajolewski
(feine Reisekleidung, grauer Hut. Schwarzer Schnurrbart, goldener Zwicker. Tritt sehr gewandt
          auf, har feine Manieren und spricht
          
Sieh da! Da ist ja wieder die Kleine. Guten Tag. Gieb mir mal 'ne Patschhand! So ist's recht. Ist
          deine Schwester jetzt zu Hause?
"
berthe,F,"Berthe :
Ja, 's isch wirklich in siner Stubb un dhüed sich andersch an.
"
leon_bajolewski,M,"Bajolewski :
Da kann ich sie wohl nicht einen Augenblick sprechen ?
"
berthe,F,"Berthe :
Ja, doch! ich will im rüefe. — — Oder wisse Sie was, gehn Sie doch selbscht zuem. Kumme Sie. kumme
          Sie.
          
"
lucie,F,"Lucie
(von innen):
Was isch denn los? ich hab nit d'r Zitt!
"
berthe,F,"Berthe :
D'r Herr vun denne Midda isch do. Mach uff, er will züe d'r!
"
leon_bajolewski,M,"Bajolewski :
Da kommen wohl öfters Herren zu deiner Schwester ?
"
berthe,F,"Berthe :
Früejer het's als Besüech kreijt. Awer d'Mamme will's nimmi han. Sie hat gsaat, es kann so oft furt,
          wie 's will, un d'r Rescht geht sie nix an.
"
leon_bajolewski,M,"Bajolewski :
Aha!
          
"
lucie,F,"Lucie
(in der Thüre):
Ah, d'r Herr Dokt'r!
          
"
leon_bajolewski,M,"Bajolewski :
Ganz recht. Ich wollte Ihnen blos in aller Eile Adieu sagen. Ich reise fort.
"
lucie,F,"Lucie :
Oh — — ! wurum denn?
"
leon_bajolewski,M,"Bajolewski :
Ich habe von meinem Bankhause telegraphische Ordre erhalten, daß ich unverzüglich abreisen muß,
          heute Abend 8 Uhr 31.
"
lucie,F,"Lucie :
Dis dhüed m'r awer leid.
"
leon_bajolewski,M,"Bajolewski :
Ja, mir auch, es läßt sich aber nicht ändern.
"
lucie,F,"Lucie :
Do kumme Sie so ball nimmi here?
"
leon_bajolewski,M,"Bajolewski :
I Gott bewahre, Kind, das ist eine weite Reise! Das wird so bald nicht mehr der Fall sein.
"
lucie,F,"Lucie :
Wo reise Sie denn anne — wenn m'r fröuje derf ?
"
leon_bajolewski,M,"Bajolewski :
Nach Buenos-Aires.
"
lucie,F,"Lucie :
Nach Buenos-Aires! Hein, dis isch arig witt!
"
leon_bajolewski,M,"Bajolewski :
Ei, liebes Kind, das liegt in Süd-amerika, weit überm großen Wasser.
"
lucie,F,"Lucie :
So — — ! No müen Sie au mit 'm Schiff fahre — — ?
"
leon_bajolewski,M,"Bajolewski :
Natürlih. Vier Wochen lang.
"
lucie,F,"Lucie :
Huija!
"
leon_bajolewski,M,"Bajolewski :
Ist nicht so schlimm, Frl. Lucie. Das ist eine hochinteressante Reise, da sieht man was von der
          Welt.
          
"
lucie,F,"Lucie :
Gehn Sie! mache Sie doch ken so Plän!
"
leon_bajolewski,M,"Bajolewski :
Scherz bei Seite! Warum soll das nicht möglich — — — 
          
"
lucie,F,"Lucie :
Berthe, geh doch emol nuff züe d'r Frau Stelzer un hör, was d'r krank Mann macht.
          
"
leon_bajolewski,M,"Bajolewski :
Um darauf zurückzukommen, es wäre nicht das Schlimmste, was Sie thun könnten, Frl. Lucie.
"
lucie,F,"Lucie :
Jo, Sie mache sich üwwer mich luschti, Herr Dokter....
"
leon_bajolewski,M,"Bajolewski :
Aber ganz und gar nicht. 's ist mein voller Ernst.
"
lucie,F,"Lucie :
Was sott ich denn drüwe mache! Hab derte nix verlore.
"
leon_bajolewski,M,"Bajolewski :
Das kann ich Ihnen genau erklären. Sie werden drüben in Stellung treten.
"
lucie,F,"Lucie :
In Stellung?
"
leon_bajolewski,M,"Bajolewski :
Also hören Sie zu. Das Bankhaus, bei welchem ich beschäftigt bin, ist bei meiner Abreise mit einem
          großen Cafetier in Berbindung getreten und hat demselben eine bedeutende Summe Geldes kreditirt. Da ich
          den Cafetier gut kenne — ein charmanter Mann, ich sehe ihn fast täglich, wenn ich drüben bin — — so hat
          mich derselbe gebeten, ihm, wenn möglich und wenn sich die Gelegenheit bietet, ein paar ordentliche
          Kräfte
          
"
lucie,F,"Lucie :
Do soll ich also Servirmaidel wäre — —
"
leon_bajolewski,M,"Bajolewski :
Ja, so etwas Ähnliches. Nur feiner, eleganter. Wissen Sie, diese Stellungen sind geradezu großartig
          — — natürlich auch sehr begehrt. Und die Bezahlung! Drüben, wo man so viel Gold hat — -! Da könnten Sie
          einmal steinreich nach Deutschland zurückkehren, das wäre eine Kleinigkeit.
"
lucie,F,"Lucie :
Isch's möjli! — — Im Josephine siner Unkel isch drüwwe au so rich worre!
"
leon_bajolewski,M,"Bajolewski :
Sehen Sie! — — Das Lokal übrigens, in welchem Sie beschäftigt sind, ist der reine Palast. In Amerika
          kann man sich das leisten. Allzuviel brauchen Sie nicht zu arbeiten — — — vor Mittags 12 Uhr beginnt
          der Dienst nicht. Ist das nicht bequem?
"
lucie,F,"Lucie :
D'Litt do wäre allewäy nur französch redde.
"
leon_bajolewski,M,"Bajolewski :
Alle möglichen Sprachen — — — das macht aber nichts — — das werden Sie bald lernen.
"
lucie,F,"Lucie :
Wenn ich awer so ellein do drüwwe mießt sin ..
"
leon_bajolewski,M,"Bajolewski
(flüstert):
Können Sie reinen Mund behalten, Frl. Lucie?
          
"
lucie,F,"Lucie :
Ja, isch denn dis so e Gheimnis?
"
leon_bajolewski,M,"Bajolewski :
's ist wegen der Eltern. — — Die würden die Mädchen nicht fortlassen. Die haben ja kein Verständnis
          dafür, wo das Glück zu finden ist.
"
lucie,F,"Lucie :
No dürft m'r's also nit emol saaue, wo anne daß m'r geht?
"
leon_bajolewski,M,"Bajolewski :
Auf keinen Fall, Schon wegen der Abmeldung.
"
lucie,F,"Lucie :
Ah so — — ! 's isch jo wohr — — ! Wer geht denn alles mit?
"
leon_bajolewski,M,"Bajolewski :
Da ist z. B. Frl. Wendling, dieselbe, die vorgestern zuletzt an unsern Tisch kam.
"
lucie,F,"Lucie :
's Meijel? — — — Ja ja, 's isch's, 's het jo d'heime mit de-n-Eldere Händel kreijt un will jez for
          sich gehn.
"
leon_bajolewski,M,"Bajolewski :
Da ist ferner Frl. Kättel, welche mir die Ehre verschaffte . . . .
"
lucie,F,"Lucie :
So! 's Kättele geht au mit?
"
leon_bajolewski,M,"Bajolewski :
Auf mein Wort. Hier habe ich den Kontrakt.
          
"
lucie,F,"Lucie :
Wahrhaftig! — — Halte Sie — — ich glaub, mini Mamme kummt — — dis isch ihri Stimm — — kumme Sie
          gschwind in mini Stubb! Do könne m'r wittersch babble.
          
"
marie_engel,F,"Mutter :
So, so! gehts Ihrem Mann als noch nit besser, Frau Stelzer?
"
frau_stelzer,F,"Stelzer :
Merci, dank d'r Noochfröuj, Frau Engel, awer 's geht arig schlecht. 's wurd nimmi lang düüre no .. .
          .
          
"
marie_engel,F,"Mutter :
Isch 'r noch nit züe sich kumme?
"
frau_stelzer,F,"Stelzer :
Bis jetz noch nit.
"
marie_engel,F,"Mutter :
's isch schad, daß 'r nit im Diakonessehüs leijt, do wärd 'r besser bsorjt.
"
frau_stelzer,F,"Stelzer :
Ja, die Gschicht isch halt züe merkwürdi gange. Wie 'r vun dem Gerüscht erab isch kheijt, isch em
          zerscht noch ganz güet gsin un er het nit viel gspiert. Awer am Owes — er isch grad heime kumme gsin —
          wurd's dem Mann uff einmol so weh — — — un im nämliche-n-Auesblick kreijt er e Blüetsturz, 's isch
          schrecklich gsin. Ich glaub, d'Lewwer oder d'Lung isch entzunde oder blessirt, oder sunsch so ebbs. —
          Vun dort eweck isch er nimmeh züe sich kumme.
"
marie_engel,F,"Mutter :
's isch trürig. Was han die Dokter gsaat?
"
frau_stelzer,F,"Stelzer :
d'Dokter saaue eim so güet wie gar nix, dis wisse Sie doch. Un denke Sie, wie er emol for e Minüt
          verwacht isch, no het er mich gar nimmeh gkennt.
"
marie_engel,F,"Mutter :
No wurd 'r's ball üwwerstande han.
"
