drama_type,speaker,sex,job,social_class,text
comedy,Schakob,M,messenger/deliverer/helper,lower_class,"Schakob :
Ich kann nix drfüer, es isch e Erbstüeck vun mim Vater. Der hett immer g'saat ""Esse un drinke hebt
          dr Lieb an dr Seel zamme"" und ""Wer nicht essen will, soll auch nicht arbeiten"".
"
comedy,Jean,M,valet,lower_class,"Jean :
Do hesch e Stüeck Brot !
"
comedy,Schakob,M,messenger/deliverer/helper,lower_class,"Schakob :
In dr Bibel steht geschriewe: ""Der Mensch lebt nicht vom Brote allein — es muss auch Fleisch dabei
          sein"".
"
comedy,Jean,M,valet,lower_class,"Jean :
Do ess emol dene Servilasalad, dü Frässbüch ! 
          
"
comedy,Victor,M,military_man_(war_veteran),,"Victor:
Männel, Männel, isch dies e Dröpfele !
"
comedy,Schakob,M,messenger/deliverer/helper,lower_class,"Schakob :
Wenn mr vun dem drinkt, meint mr grad e Engele schlupft eim mit samete Badhöesele de Hals nab.
"
comedy,Jean,M,valet,lower_class,"Jean :
Jetz ess doch Victor, nämm was de Luscht hesch — un dü, bisch schun ferdi mit dim Servilasalad ?
          Bisch jetz satt ?
"
comedy,Schakob,M,messenger/deliverer/helper,lower_class,"Schakob :
Ohoo... satt! Jetz bekumm ich erscht Idee!
"
comedy,Jean,M,valet,lower_class,"Jean :
Do ess denne Käs, vun uns zwei will ne doch kenner. 
          
"
comedy,Jean,M,valet,lower_class,"Jean :
Weiss kenner nix ze babble? Schakob, die höert mr jetz gar nimm !
"
comedy,Schakob,M,messenger/deliverer/helper,lower_class,"Schakob :
Kenn Zitt — wenn ich babbel, kann i nitt esse.
"
comedy,Victor,M,military_man_(war_veteran),,"Victor :
Warde, ich verzehl ebs — ich weis ebs gelunges. Im Isebahn isch e besserer Herr g'sässe un im sälwe
          Coupé e Madame mit-eme Hundel, e nätt's Bummerle, uf-em Geere. Der Herr züend't sich e Cygarr an un 
          
"
comedy,Schakob,M,messenger/deliverer/helper,lower_class,"Schakob :
(schnell)
Im Herr sini Cigarr !
"
comedy,Victor,M,military_man_(war_veteran),,"Victor :
Aba — — — d' Zung hett's im Müll g'hett. 
          
"
comedy,Schakob,M,messenger/deliverer/helper,lower_class,"Schakob :
Pah, diss sinn widder so Plän vun dir — so isch eine guet ze verwiische, wenn mer am Esse isch. 
          
"
comedy,Jean,M,valet,lower_class,"Jean :
Schakob, alle rej dich nitt uf wäje dem, drinke mr liewer eins — Alle Gebott santé, ass mr
          s'franzeesch nitt vergässe.
"
comedy,Schakob,M,messenger/deliverer/helper,lower_class,"Schakob :
(hübst vor Plaisir uf-em Stuehl erum)
Wenn ich alle Daa so e Läwe hätt, no wott i gar nitt stärwe.
"
comedy,Jean,M,valet,lower_class,"Jean :
Schakob, jetz müehsch dü emol ebs verzehle — weisch denn kenn Witz ?
"
comedy,Schakob,M,messenger/deliverer/helper,lower_class,"Schakob :
Ich? Oh jeh — wenn ich möecht redde dät wotte — aah, weisch, wenn ich ebs saa, no isch's
          gered't.
"
comedy,Victor,M,military_man_(war_veteran),,"Victor :
Na, ze saa emol ebs !
"
comedy,Schakob,M,messenger/deliverer/helper,lower_class,"Schakob :
Mit-em nüechtere Maue — ich glaab dü bisch gebickt — so kann ich doch nix verzehle. Lang mr noch
          Brot un Wurscht ! 
          
"
comedy,Victor,M,military_man_(war_veteran),,"Victor :
Männel, Männel, hesch dü e Abbeditt — 
          
"
comedy,Schakob,M,messenger/deliverer/helper,lower_class,"Schakob :
Ho zell! Do mach ich gröescht Wettung — so daub bin ich doch nitt -.
"
comedy,Jean,M,valet,lower_class,"Jean :
Wie de üssiehsch, gell? Um was gilt's ?
"
comedy,Schakob,M,messenger/deliverer/helper,lower_class,"Schakob :
Um e Million !
"
comedy,Jean,M,valet,lower_class,"Jean :
Hoho, geh nurre nitt so hoch dran.
"
comedy,Victor,M,military_man_(war_veteran),,"Victor :
Naan, nitt eso — um ebs, wo mr au halte kann.
"
comedy,Schakob,M,messenger/deliverer/helper,lower_class,"Schakob :
Na, saue mr — um dene Häri do. Denne will ich esse, wenn ich gewinn.
"
comedy,Victor,M,military_man_(war_veteran),,"Victor :
Angenumme! Dü gehsch awer witt erab vun-ere Million uf e Häri — awer es gilt! E Nastuech here füer
          d'Aue züzebinde.
"
comedy,Schakob,M,messenger/deliverer/helper,lower_class,"Schakob :
(gibt sin Nastuech)
Do nämme min's, denn von ejere will ich kenn's im Gsicht hann.
"
comedy,Victor,M,military_man_(war_veteran),,"Victor :
(duet-em d' Aue zübinde)
So, guet zügebunde !
"
comedy,Jean,M,valet,lower_class,"Jean :
(geht schnell nüss un macht sich d' Händ schwarz mit Wichs.)
"
comedy,Schakob,M,messenger/deliverer/helper,lower_class,"Schakob :
Autsch — nitt so fescht! Dü risch mr jo d' Hoor erüss do hinte.
"
comedy,Jean,M,valet,lower_class,"Jean :
Ja, es mues fescht sinn, dü derisch kenn Grimmele sähne, sunsch gilt's nitt. 
          
"
comedy,Schakob,M,messenger/deliverer/helper,lower_class,"Schakob :
Naan, ich sieh nix, es isch alles schwarz vor-mr.
"
comedy,Victor,M,military_man_(war_veteran),,"Victor :
So, jetz muehsch drejmol Kaschper mit dr Nas saue. 
          
"
comedy,Schakob,M,messenger/deliverer/helper,lower_class,"Schakob :
(streckt d' Händ nüss, mit komischer Stimm)
Kaschper mit dr Nas, Kaschper mit dr Nas, Kaschper mit dr Nas! 
          
"
comedy,group,sex_unknown,job_unknown,social_class_unknown,"Jean und Victor :
(lache-ne üss)
Hahaha — verlore hesch, verlore !
"
comedy,Victor,M,military_man_(war_veteran),,"Victor :
Dü hesch — Kaschper nitt mit dr 
          
"
comedy,Schakob,M,messenger/deliverer/helper,lower_class,"Schakob :
(wüeti)
O, ihr eländi Kaiwe, ass-r sinn! Jetz lonn mich mit Fridde, ich geh furt, los geh-wi, ich ess kenn
          Bisse meh — ich hab e Wuet wie e drejstöecket's Hüs !
"
comedy,Victor,M,military_man_(war_veteran),,"Victor :
(fladiert)
Alle, Schakob, dü wursch doch noch Gschpass verstehn.
"
comedy,Jean,M,valet,lower_class,"Jean :
Jo, sej doch kenn Kind wie e Beckeknächt — Schaköebele, da, derfsch de Häri doch noch esse.
"
comedy,Schakob,M,messenger/deliverer/helper,lower_class,"Schakob :
Alle wäje mir — ze will ich widder guet sinn. Siehsch, wenn ich jetz e böeser Karakter hätt, ze dät
          ich dr Häri gar nitt esse. 
          
"
comedy,Jean,M,valet,lower_class,"Jean :
Ich weiss jo, dü bisch e güeter Dschori. — Zej, Victor, jetz muesch eins singe, dass Läwe in d'
          Büdick kummt !
"
comedy,Victor,M,military_man_(war_veteran),,"Victor :
Angenumme. — Also ufgebaset — de Refrain singe-nr mit. 
          
"
comedy,Jean,M,valet,lower_class,"Jean :

            
"
comedy,Schakob,M,messenger/deliverer/helper,lower_class,"Schakob :

            
.(Mitte im Refrain schellt's. Schakob singt als wittersch. Jean hebt-em 's Müll zü.)
"
comedy,Jean,M,valet,lower_class,"Jean :
Stille, um Gottswille stille — es hett gschellt. 
          
"
comedy,Schakob,M,messenger/deliverer/helper,lower_class,"Schakob :
Ich spring zuem Fänschter nüss.
"
comedy,Victor,M,military_man_(war_veteran),,"Victor :
Jo, Schöide — im zweite Stock.
"
comedy,Schakob,M,messenger/deliverer/helper,lower_class,"Schakob :
Mansch duet's weh ?
"
comedy,Jean,M,valet,lower_class,"Jean :
Mache nitt lang, verschwinde, verstecke ejch, hopp !
"
comedy,Schakob,M,messenger/deliverer/helper,lower_class,"Schakob :
(hielt)
Wie ane, hä?
"
comedy,Jean,M,valet,lower_class,"Jean :
Schakob — do hinter de Fauteuil 
          
"
comedy,Victor,M,military_man_(war_veteran),,"Victor :
Awer nitt bschliese, sunsch verstick ich jo.
"
comedy,Jean,M,valet,lower_class,"Jean :
Ich loss Düer e bissel offe, hebbsch Düer am Schloss ass se nitt ufgeht — do ejeri Kappe. 
          
"
comedy,Schakob,M,messenger/deliverer/helper,lower_class,"Schakob :
(luejt in d' Höeh)
Wie gfällt's dr im Kaschte, Victor ?
"
comedy,Victor,M,military_man_(war_veteran),,"Victor :
Eng genuej geht's häre do drinne — un wie geht's bie dir ?
"
comedy,Schakob,M,messenger/deliverer/helper,lower_class,"Schakob :
Ich hab jetz schun Kritzweh — wenn mr nurre schun drüsse wärde — Pscht — sie kumme — Salü ! 
          
"
comedy,Jean,M,valet,lower_class,"Jean :
(kummt mit Mobil d. d. M. Mobil isch belade mit acht Päkle, lajt se alli uf e Stuehl, dr
          Barablie nimmt-em dr Jean ab un stellt ne ins Eck am Kaschte.)
"
comedy,Otto Mobil,M,manufacturer,upper_class,"Mobil :
Also da wären wir nu... rue de la liberté 39, zweiter Stock. Sind Sie Herr Inspektor Meyer?
"
comedy,Jean,M,valet,lower_class,"Jean :
(redd komisch hochditsch)
Ja, ja — — der bin — ä — ich bin der ""Inspektor Meyer"".
"
comedy,Otto Mobil,M,manufacturer,upper_class,"Mobil :
So, so — also du bist der Johann ?
"
comedy,Jean,M,valet,lower_class,"Jean :
(f. s.)
Der saat mr dü? — 
          
"
comedy,Otto Mobil,M,manufacturer,upper_class,"Mobil :
Aber mich kennste nich, was? Ei, herrjemersch, mach doch kein so komisches Gesichte — ich bin doch
          dein Daufpate.
"
comedy,Jean,M,valet,lower_class,"Jean :
Ei — das ist aber furicht ! Sie sind mein Pate. 
          
"
comedy,Otto Mobil,M,manufacturer,upper_class,"Mobil :
Ja — mein Gutester, ich habe dich über die Daufe gehalten. — Damals warscht de kaum so gross und
          hast ganz mörderisch geschrien, du warst damals schon kein Freund vom Wasser.
"
comedy,Jean,M,valet,lower_class,"Jean :
Stimmt — ich habe damals das Wasser schon auf der Latte gehett.
"
comedy,Otto Mobil,M,manufacturer,upper_class,"Mobil :
Ich verstehe nicht — wie meinste, auf der Latte?
"
comedy,Jean,M,valet,lower_class,"Jean :
Ja, das heisst — nicht verbutzen, nicht leiden können. — Herr — Herr — ä — ?
"
comedy,Otto Mobil,M,manufacturer,upper_class,"Mobil :
Otto Mobil, Pferdewurstfabrikant mit Dampfbetrieb aus Dräsden.
"
comedy,Jean,M,valet,lower_class,"Jean :
Also bitte nämmen Sie Platz, Herr Ottomobil Pfärdefabrik —
"
comedy,Otto Mobil,M,manufacturer,upper_class,"Mobil:
Bitte — Otto Mobil, Pferdewurstfabrik mit Dampfbetrieb.
"
comedy,Jean,M,valet,lower_class,"Jean :
Herr Automo — —
"
comedy,Otto Mobil,M,manufacturer,upper_class,"Mobil :
Um Gotteswillen, sprich meinen scheenen deutschen Namen nicht französisch aus.
"
comedy,Jean,M,valet,lower_class,"Jean :
Sitzen Sie jetzt da annen, wenn's beliebt. 
          
"
comedy,Otto Mobil,M,manufacturer,upper_class,"Mobil :
Danke! Ja, mein Lieber, dass hättest du dir a wees Knebbche nicht träumen lassen, dass ich noch mal
          in's Elsass komme.
"
comedy,Jean,M,valet,lower_class,"Jean :
Nein, dass hätte ich weiss Knöpfelchen nicht geträumt.
"
comedy,Otto Mobil,M,manufacturer,upper_class,"Mobil :
Ja, ich hatte keine Ruhe nich und wollte dich un deine Eltern noch mal sehen. Als du auf die Welt
          kamst, da war ich hier im Elsass an der Post, ich ging dann nach Dräsden und fing eine
          Pferdewurstfabrik an. Jetzt in meinen alten Tagen da wollte ich doch Euch noch mal besuchen und da
          sagten mir deine Eltern, dass du hier in der rue de la liberté wohnst und Inspektor bist — na ja, und
          da bin ich nun — es freut mich, dass ich dich so frisch und munter angetroffen habe — ach ja !
"
comedy,Jean,M,valet,lower_class,"Jean :
Bitte sehr, Herr Auto — ä Herr Otto Mobil, die Freude ist ganz auf meiner Seite. 
          
"
comedy,Otto Mobil,M,manufacturer,upper_class,"Mobil :
Na, da wollen wir mal — 
          
"
comedy,Jean,M,valet,lower_class,"Jean :
(verschrocke)
Habe ich denn gefuchtelt ? Ah, eine Schnoock, eine Schnake fliest da in der Luft herum. So, nun
          wollen wir aber Gsundheit trinken ! Herr Taufpate, es soll Ihnen wohl tuhen bis in den grossen Zeh
          !
"
comedy,Otto Mobil,M,manufacturer,upper_class,"Mobil :
Gesundheit !
"
comedy,Schakob,M,messenger/deliverer/helper,lower_class,"Schakob :
(rueft)
Gsundheit !
"
comedy,Otto Mobil,M,manufacturer,upper_class,"Mobil :
(verschrocke)
Wer hat denn da gesprochen ?
"
comedy,Jean,M,valet,lower_class,"Jean :
(f. s.)
So e Dolle ! 
          
"
comedy,Otto Mobil,M,manufacturer,upper_class,"Mobil :
Ein Papagei?! Ei Herrjämersch, hat der mich aber erschrocken — denn muss ich mir mal ansehen.
"
comedy,Jean,M,valet,lower_class,"Jean :
(schnell)
Nein, Herr Mabul — ä — Mobil. Sie können ihn jetzt nicht gücken, die Tür ist verschlossen und mein
          Diener hat den Schlüssel im Sack.
"
comedy,Otto Mobil,M,manufacturer,upper_class,"Mobil :
Na, ich kann ihn ja später beaugapfeln. Wie heisst denn der Papagei ?
"
comedy,Jean,M,valet,lower_class,"Jean :
Wie er heisst? A, dass weiss ich wie der heisst, der heisst — — ä — Schakob heisst er.
"
comedy,Otto Mobil,M,manufacturer,upper_class,"Mobil :
(ruft geje Düer 1.)
Schakob !
"
comedy,Schakob,M,messenger/deliverer/helper,lower_class,"Schakob :
(brüelt)
Halt's Müll !
"
comedy,Otto Mobil,M,manufacturer,upper_class,"Mobil :
Der spricht ja französisch. — Was hat er gesagt ?
"
comedy,Jean,M,valet,lower_class,"Jean :
Er hat gesagt — — 
          
"
comedy,Otto Mobil,M,manufacturer,upper_class,"Mobil :
Aber nun wollen wir anstossen — — Gesundheit!
"
comedy,Victor,M,military_man_(war_veteran),,"Victor :
(pfifft im Kaschte durch d' Finger).
"
comedy,Otto Mobil,M,manufacturer,upper_class,"Mobil :
(verschrocke)
Hier im Zimmer hat jemand gepfiffen !
"
comedy,Jean,M,valet,lower_class,"Jean :
(f. s.)
Jetz fangt der au an. 
          
"
comedy,Otto Mobil,M,manufacturer,upper_class,"Mobil :
A — a — Atzel? Das ist auch so ein französischer Ausdruck — Atzel ? — Was ist denn dass — Atzel
          ?
"
comedy,Jean,M,valet,lower_class,"Jean :
Atzel? Ei e Atzel. — Das ist ein Vogel denn man dressieren kann, dass er Lieder pfeifen tun tut. 
          
"
comedy,Otto Mobil,M,manufacturer,upper_class,"Mobil :
Auf dein ganz spezielles Wohl. mein lieber Johann. 
          
"
comedy,Schakob,M,messenger/deliverer/helper,lower_class,"Schakob :
Gehsch nüss !
"
comedy,Otto Mobil,M,manufacturer,upper_class,"Mobil :
Ich versteh ihn kein Wort.
"
comedy,Jean,M,valet,lower_class,"Jean :
(f. s.)
S' isch au besser. 
          
"
comedy,Otto Mobil,M,manufacturer,upper_class,"Mobil :
Gieb dir keine Mühe, mein Gutester, ich habe gar keinen Hunger — Ei du blitzblaues Donnerwetter —
          die Hauptsache hätte ich beinahe vergessen. Was meinste, was ich da in den Paketen habe ?
"
comedy,Jean,M,valet,lower_class,"Jean :
Da bin ich jetz aber wunderfitzich, da bin ich gespannt wie ein Wäschseil, was da drinnen tut
          sein.
"
comedy,Otto Mobil,M,manufacturer,upper_class,"Mobil :
Lauter Wurscht, echte Pferdewurst aus meiner Fabrik mit Dampfbetrieb — Salami-, Zungen-, Schwarz-,
          Servelat-, Fleisch-, Lyoner-, Frankfurter-, Bratwurscht — alles prima geräuchert.
"
comedy,Schakob,M,messenger/deliverer/helper,lower_class,"Schakob :
Pfüi Deifel !
"
comedy,Otto Mobil,M,manufacturer,upper_class,"Mobil :
Jaa, mein Gutester, die schmeckt fein, da rieche mal ran. 
          
"
comedy,Jean,M,valet,lower_class,"Jean :
Die schmeckt hirnwietich guet! 
          
"
comedy,Otto Mobil,M,manufacturer,upper_class,"Mobil :
Siehste Johann, solche feine Wurst gibt's nur bei uns daheim, hier im Elsass oder Frankreich gibts
          so was nicht — ausgeschlossen !
"
comedy,Victor,M,military_man_(war_veteran),,"Victor :
(pfifft: ""Du bist verrückt mein Kind !"")
"
comedy,Otto Mobil,M,manufacturer,upper_class,"Mobil :
Was — gilt das mir? ""Du bist verrückt, mein Kind"" ?
"
comedy,Jean,M,valet,lower_class,"Jean :
Nein — nein — dass pfeift er allen gälten. 
          
"
comedy,Otto Mobil,M,manufacturer,upper_class,"Mobil :
Mein bester Johann, sage doch einfach Taufpate.
"
comedy,Jean,M,valet,lower_class,"Jean :
Mein Herr Taufpate, komm wir gehen ein wenig fort, ein paar Seidel schlänkern, wottsch ?
"
comedy,Otto Mobil,M,manufacturer,upper_class,"Mobil :
Du bist ja zu liebenswürdig — aber ich bin ermüdet von der Reise — wir bleiben heute zu Hause und
          morgen reisen wir in die Vogesen.
"
comedy,Schakob,M,messenger/deliverer/helper,lower_class,"Schakob :
O jeh, min Kriz!
"
comedy,Otto Mobil,M,manufacturer,upper_class,"Mobil :
Das freut dich doch — was ?
"
comedy,Jean,M,valet,lower_class,"Jean :
Oh, dass freut mich ganz gemein. 
          
"
comedy,Otto Mobil,M,manufacturer,upper_class,"Mobil :
Jaa — ich will die Zeit ausnützen, wo ich im Elsass bin. Meine Bauline, so heisst meine Frau, die
          wollte mich erst gar nicht fahren lassen, sie hatte solche Angst, es könnte mir was passieren — es
          passieren ja auch immer so viele Eisenbahnunglücker.
"
comedy,Jean,M,valet,lower_class,"Jean :
Da muss ich Sie jetzt aber auch dabbicht fragen, sind Sie in keiner Lebensversicherung ?
"
comedy,Otto Mobil,M,manufacturer,upper_class,"Mobil :
Nein, bis heute noch nicht.
"
comedy,Jean,M,valet,lower_class,"Jean :
Aber, aber, lieber Herr Taufpate, das ist kein Plan. Wenn man in einer Lebensversicherung ist, so
          passiert einem sobald kein Unglück. Und setzen wir den Fall, es passierte Ihnen ein Unglück, dann würde
          Ihre Frau dasitzen mit ihren zwölf Kindern.
"
comedy,Otto Mobil,M,manufacturer,upper_class,"Mobil :
(lacht)
Hahaha — ich habe ja gar keine Kinder.
"
comedy,Jean,M,valet,lower_class,"Jean :
Ich setze ja nur den Fall, Sie hätten zwölf Kinder und kämen tot nach Hause, das Misere für die Frau
          mit den zwölf Kindern.
"
comedy,Otto Mobil,M,manufacturer,upper_class,"Mobil :
(hielt)
Ach Herrjämersch, die armen Kinder und kein Vater mehr.
"
comedy,Jean,M,valet,lower_class,"Jean :
Seien Sie nur getrost ruhig und heilen Sie nicht — wir können die Sache noch machen — mein Patron
          ist — das heisst, Ich, bin ja Inspektor von einer Lebensversicherung.
"
comedy,Otto Mobil,M,manufacturer,upper_class,"Mobil :
Na, da musst du mich gleich heute noch versichern ?
"
comedy,Jean,M,valet,lower_class,"Jean :
(schätzt ne ab)
O — so ebbene 20 000 Frs. sind Sie schon wert, dass ist nicht zu viel.
"
comedy,Otto Mobil,M,manufacturer,upper_class,"Mobil :
20 000 Franks? Gut, machen wir. — Ach, was wird da meine Frau, die Bauline für eine Freude haben,
          wänn ich sage, dass sie 20 000 Franks bekommt, wenn ich tot bin.
"
comedy,Jean,M,valet,lower_class,"Jean :
(f. s.)
Do haw i im Patron e guet's Gschäft gemacht! 
          
"
comedy,Otto Mobil,M,manufacturer,upper_class,"Mobil :
Mummes ? 
          
"
comedy,Jean,M,valet,lower_class,"Jean :
(verschrocke)
Es hett gschellt ! 
          
"
comedy,Otto Mobil,M,manufacturer,upper_class,"Mobil :
Wer klingelt denn? 
          
"
comedy,Jean,M,valet,lower_class,"Jean :
Ich will gehen und will aufmachen.
"
comedy,Otto Mobil,M,manufacturer,upper_class,"Mobil :
Nein, bleib nur sitzen, wenn dir unwohl ist, ich mache schon auf. 
          
"
comedy,Schakob,M,messenger/deliverer/helper,lower_class,"Schakob :
(steht uf)
O jeh, mini Fües schlofe mr.
"
comedy,Victor,M,military_man_(war_veteran),,"Victor :
(kummt züem Kaschte nüss)
Ich bin ganz gerädert un schwitz wie e Bär.
"
comedy,Jean,M,valet,lower_class,"Jean :
(horicht an d. M.)
Stille! — Es isch dr Patron — guet Nacht uns !
"
comedy,Schakob,M,messenger/deliverer/helper,lower_class,"Schakob :
(hielt)
Mir isch 's Läwe verleid't, war ich numme drüsse !
"
comedy,Victor,M,military_man_(war_veteran),,"Victor :
Männel, Männel, wie wurd's uns noch gehn!
"
comedy,Jean,M,valet,lower_class,"Jean :
Sie kumme — versteckle Ejch un miesli stille gsinn 
          
"
comedy,Otto Mobil,M,manufacturer,upper_class,"Mobil :
(mit Meyer d. d. M.)
So kommen Sie nur herein — —
"
comedy,J. Meyer,M,insurance_inspector,upper_middle_class,"Meyer :
Pardon, monsieur, vous permette — — —
"
comedy,Otto Mobil,M,manufacturer,upper_class,"Mobil :
(schnell infalle)
Erlauben, dass ich mich vorstelle: Otto Mobil, Pferdewurstfabrik mit Dampfbetrieb aus Dräsden — und
          hier — 
          
"
comedy,J. Meyer,M,insurance_inspector,upper_middle_class,"Meyer :
(unterbricht ne)
Was soll der sinn — Inspektor? 
          
"
comedy,Otto Mobil,M,manufacturer,upper_class,"Mobil :
(geht dezwische)
Mein Herr, wollen Sie ruhig sein. Was fällt denn Ihnen ein, so'n Krakeel zu machen in einer fremden
          Wohnung. 
          
"
comedy,J. Meyer,M,insurance_inspector,upper_middle_class,"Meyer :
In-ere fremde Wohnung ? Ja, zuem Gücksel, bin ich denn als noch voll? — Ah, do geht mir a Licht uf —
          
          
"
comedy,Otto Mobil,M,manufacturer,upper_class,"Mobil :
(verstünt)
Was? Du bist gar nicht Meyer's Johann ?
"
comedy,Jean,M,valet,lower_class,"Jean :
(zejt de Schurz an)
Nein, ich bin's nicht.
"
comedy,J. Meyer,M,insurance_inspector,upper_middle_class,"Meyer :
Inspektor Meyer, das bin ich, und das ist mein Diener Jean.
"
comedy,Otto Mobil,M,manufacturer,upper_class,"Mobil :
Nein, so was — das ist ja ein famoser Spass. 
          
"
comedy,J. Meyer,M,insurance_inspector,upper_middle_class,"Meyer :
Exküsiere se monsieur — das muss ein Irrtum sein. Mein Taufpate ist schon längst gestorben.
"
comedy,Otto Mobil,M,manufacturer,upper_class,"Mobil :
Ja, zum Kuckuck noch mal — da bin ich ja schön ins Döppche getreten. Ich will zu Herrn Johann Meyer,
          der Inspektor ist und rue de la liberté Nr. 39, zweiter Stock, wohnen soll.
"
comedy,J. Meyer,M,insurance_inspector,upper_middle_class,"Meyer :
Die Adresse stimmt ja — aber — —
"
comedy,Jean,M,valet,lower_class,"Jean :
(schnell)
Halt, ich hab's — jetzt wurd's hell! Herr Auto — äh — Herr Ottomopel — Sie sind alleweg lätz. Auf
          demselben Hausgang nach der anderen Seite zu, da wohnt auch ein Meyer, und der ist Inspektor im
          Schlaghaus 
          
"
comedy,J. Meyer,M,insurance_inspector,upper_middle_class,"Meyer :
Richtig, da habe ich im ersten Moment gar nicht daran gedacht.
"
comedy,Otto Mobil,M,manufacturer,upper_class,"Mobil :
Ja — so wird's wohl sein! Mein Herr, entschuldigen Sie vielmals meine Störung, es tut mir sehr leid.
          Möchten Sie nicht so freundlich sein, mir ein bischen zu helfen bei meinen Sachen — es waren acht
          Pakete.
"
comedy,Jean,M,valet,lower_class,"Jean :
(hilft-em)
Sin's alli — 
          
"
comedy,J. Meyer,M,insurance_inspector,upper_middle_class,"Meyer :
Zeij emol! 
          
"
comedy,group,sex_unknown,job_unknown,social_class_unknown,"Alli drej :
1, 2, 3, 4, 5, 6, 7 — 8.
"
