speaker,sex,text
kinj_gourmand,MALE,"Kinj:
Minischter Güggumseck, wenn dü d’Staatskass nit in Ordnung bringsch, wursch abgsetzt, verstehsch?
            Abgsetzt!
"
minischter_gaggele,MALE,"Gäggele:
Hähä! Da do hesch. Erlaub Herr Kinj, dass ich dir din schön Bärtel abbutz, hesch e bissel
            gedruelt.
"
kinj_gourmand,MALE,"Kinj:
Merci, Minischter Güggumseck, ruef mer d’r Owermüüsjäjer Schnurrdiburr, un besser dich.
"
kinigin_dificile,FEMALE,"Mad. Kinj:
Kinj Gourmand, ich möcht dich bitte, mit dem Mickeykinj sachte umzegehn. E Kinj isch e Kinj,
            un...
"
kinj_gourmand,MALE,"Kinj:
Un e Kinigin het still ze sin, wenn d’r Kinj am Regiere isch.
"
baronesse_langue_de_chat,FEMALE,"Langue de chat:
Madame Kinj...
"
baronesse_bonbonniere,FEMALE,"Bonbonnière:
Herr Kinj...
"
kinigin_dificile,FEMALE,"Mad. Kinj:
Um’s Gottswille, was isch bassiert?
"
kinj_gourmand,MALE,"Kinj:
Redde, redde!
"
baronesse_langue_de_chat,FEMALE,"Langue de chat:
O mir kreje fascht ken Odem meh.
"
baronesse_bonbonniere,FEMALE,"Bonbonnière:
Mir han d’Prinzess im ganze Park gsuecht, un, un, o Schrecke!
"
baronesse_langue_de_chat,FEMALE,"Langue de chat:
Un was müehn mir sehn?
"
kinigin_dificile,FEMALE,"Mad. Kinj:
O, ich bekumm e Ohnmacht.
"
kinj_gourmand,MALE,"Kinj:
Was muehn ihr sehn? Redde!
"
baronesse_bonbonniere,FEMALE,"Bonbonnière:
’s Prinzessel uff e’re Matt... un, un danzt mit de Mies.
"
kinj_gourmand,MALE,"Kinj:
Ha-ha-ha! Mit de Mies!
"
kinigin_dificile,FEMALE,"Mad. Kinj:
Mit de Mickey!
"
alli,UNKNOWN,"Alli:
Mit de Mies?
"
prinzess_yoyotte,FEMALE,"Yoyotte:
Bonjour Papa! Bonjour Maman!
"
minischter_gaggele,MALE,"Gäggele:
Herr Kinj, es kumme Mi-mi-mies. 
            
"
kinigin_dificile,FEMALE,"Mad. Kinj:
Ihr Hofdame, bschüetze mich. 
            
"
baronesse_langue_de_chat,FEMALE,"Langue de chat:
Uh! Mies, Mies!
"
baronesse_bonbonniere,FEMALE,"Bonbonnière:
Herr jerum, Herr jerum! D’Müsik höert uff.
"
kinj_gourmand,MALE,"Kinj
(steht uff, zornig):
Mache dass ihr furtkumme, ihr Ungeziffer, ihr Deifelsbruet. Minischter Gäggele, wo bisch?
"
prinzess_yoyotte,FEMALE,"Yoyotte:
O Papa, muehsch nit schelte. Luej, sie sin so nett un lieb.
"
kinj_mickey,MALE,"Mickey:
Qouic! Qouic!
"
zieselmiesel,FEMALE,"Zieselmiesel:
Qouic-Qouic!
"
kinj_gourmand,MALE,"Kinj:
Lieb, nett? E Volik wo aam Hungersnot bringt?
"
prinzess_yoyotte,FEMALE,"Yoyotte:
Siehsch Papa, wie weich un sametich sie sin. 
            
"
kinigin_dificile,FEMALE,"Kinigin:
Uh! Prinzess!
"
baronesse_langue_de_chat,FEMALE,"Langue de chat:
Uh! Prinzess!
"
baronesse_bonbonniere,FEMALE,"Bonbonnière:
Uh! Prinzess!
"
kinj_gourmand,MALE,"Kinj:
Nüss mit euch. Owertranschierer, zaj ’ne din Messer.
"
scharf,MALE,"Scharf:
Euch stutz ich d’Ohre, un hau euch d’r Waddel ab.
"
kinj_mickey,MALE,"Mickey
(Schrei)
Qouic! Qouic! 
            
"
zieselmiesel,FEMALE,"Zieselmiesel:
Qouic-Qouic! 
            
"
minischter_gaggele,MALE,"Gäggele:
(mit Stock hintenooch)
Furt mit euch, Deifelsbruet.
"
prinzess_yoyotte,FEMALE,"Yoyotte:
O die arme nette Mickeymies. 
            
"
kinigin_dificile,FEMALE,"Kinigin:
(zeruck an de Disch)
Schämm dich, Yoyotte, als Prinzess mit de Mies ze danze. Isch diss e politesse? E Prinzess wo
            hirote soll? C’est honteux.
"
prinzess_yoyotte,FEMALE,"Yoyotte:
Maman, ich will jo gar nit hirote.
"
kinigin_dificile,FEMALE,"Kinigin:
Tais-toi, mon enfant, sunscht sperr ich dich in d’Grimpelkammer. Ihr Hofdame, euch bind ich an’s
            Herz, dass ihr d’Prinzess nie ohne Uffsicht lonn.
"
minischter_gaggele,MALE,"Gäggele:
Herr Kinj, hesch gsehn, wie die geloffe sin, wie sie mich gsehne han?
"
kinj_gourmand,MALE,"Kinj:
Hesch gsehne, wie sich d’r Hasefuess Gäggele versteckelt het?
"
prinz_aristide_hofnarr_heidideldum,MALE,"Aristide:
(singt)
Holeri, holera, un d’hüibheida un d’hüibheidi Holera, holeri, d’hüibheida, un guet vun hie.
            Bonjour, hochverehrter Herr Kinj, loss dich mit himmelhocher Fraid vun dim Hofnarr begrüesse.
"
kinj_gourmand,MALE,"Kinj:
Was Hofnarr? Ich brüch ken Hofnarr.
"
prinz_aristide_hofnarr_heidideldum,MALE,"Aristide:
E gueter Appetit hesch, wie ich sieh. Esse un Trinke hebbt Lyb un Seel zamme.
"
kinj_gourmand,MALE,"Kinj:
Bravo! Gsundheit!
"
prinz_aristide_hofnarr_heidideldum,MALE,"Aristide:
Trink un ess nooch Herzensluscht, denn kummt emol Leid üewer dich, wurrsch vun aase maauer.
"
kinigin_dificile,FEMALE,"Kinigin:
Kinj, schaff denne freche Narr zuem Schloss nüss.
"
prinz_aristide_hofnarr_heidideldum,MALE,"Aristide:
Gnädigi Madam Kinj, Mame vun e’re herzige Prinzess, verzüern dich nit, es könnt dim schwache
            Määuele viel Verdruss mache.
"
kinigin_dificile,FEMALE,"Kinigin:
So e affront. Kinj, helf mer, der Bossu beleidigt mich.
"
kinigin_dificile,FEMALE,"Mad. Kinj:
Yoyotte! Prinzess! Hofdame, hole’s doher.
"
prinz_aristide_hofnarr_heidideldum,MALE,"Aristide:
Gnädigi Madam Kinj, es duet mer in d’r Seel leid, dass dü liede muehsch. Awer sei getroscht,
            viellicht find ich emol e Tee, wo dich gsund macht wie e Sardinel im Oel.
"
kinj_gourmand,MALE,"Kinj:
Bravo! Gsundheit!
"
kinigin_dificile,FEMALE,"Mad. Kinj:
Kinj Gourmand, hesch’s g’hört? Wie e Sardinel im Oel. O, o, so e Impertinenz.
"
prinz_aristide_hofnarr_heidideldum,MALE,"Aristide:
Hochverehrt’s Prinzessel, sei herzlich gegrüesst mit dim Sunnegold uff dim Köpfel, mit dine herzig
            blöuje Giggele, un dine Morjerotbäckele. Ich wüensch dir e froh’s Gemüet, un e goldigs Herz. For dich
            hol ich d’Sunn erab, d’r Mond un wenn’s verlangsch, alli Sterne.
"
prinzess_yoyotte,FEMALE,"Yoyotte:
Papa, b’halt denne Bossu als Hofnarr, er isch zue amesant, un no han mir als au ebbs zuem Lache.
            Gell Jeannettel, dir gfallt’r au?
"
prinz_aristide_hofnarr_heidideldum,MALE,"Aristide:
Merci, verehrti Prinzess. 
            
"
baronesse_langue_de_chat,FEMALE,"Langue de chat:
Dummer Plänmacher, Hofdame kenne ken Hofnarr.
"
baronesse_bonbonniere,FEMALE,"Bonbonnière:
Un d’Baronesse erscht recht nit. Pfui! 
            
"
kinigin_dificile,FEMALE,"Mad. Kinj:
Kinj, un dü hesch ken Wort geje die Frechheite vun dem dumme Narr? O miner Maaue.
"
prinzess_yoyotte,FEMALE,"Yoyotte:
Wie haisch denn dü Narregiggel?
"
prinz_aristide_hofnarr_heidideldum,MALE,"Aristide:
Heidideldum, mit Verlaub Prinzess.
"
kinj_gourmand,MALE,"Kinj:
Heidideldum? O wie komisch.
"
prinz_aristide_hofnarr_heidideldum,MALE,"Aristide:
Ja, ich könnt sogar e Prinz sin, wenn ich wott.
"
kinj_gourmand,MALE,"Kinj:
E Prinz, haha, der isch ganz meschugge, haha. Er gfallt mer als besser. Dü bliebsch bie mir zuem
            Zittvertrieb, un zue minere Verdauung.
"
prinz_aristide_hofnarr_heidideldum,MALE,"Aristide:
Miner ewig Dank, Herr Kinj, dü wurrsch’s nit bereje.
"
prinzess_yoyotte,FEMALE,"Yoyotte:
Was luejt dir denn üss-em Sack erüss?
"
prinz_aristide_hofnarr_heidideldum,MALE,"Aristide:
Ah, diss isch mini Fraid, miner Frohsinn, min Süessholz.
"
prinzess_yoyotte,FEMALE,"Yoyotte:
Zaj, schleck emol dran.
"
prinz_aristide_hofnarr_heidideldum,MALE,"Aristide:
Gern, Prinzess. 
            
"
prinzess_yoyotte,FEMALE,"Yoyotte
(batscht in d’Händ un danzt mit d’r Bubb un singt):

              
"
kinigin_dificile,FEMALE,"Mad. Kinj:
Yoyotte! Hofdame, hewe’s, hewe’s. Mon Dieu, was singt diss Kind for Sache!
"
kinj_gourmand,MALE,"Kinj:
Haha! Halt, Heidideldum, sunscht lach ich mich üss d’r Fasson.
"
prinz_aristide_hofnarr_heidideldum,MALE,"Aristide:
Herr Kinj, erlaubsch, dass ich din Schloss innewändig betracht?
"
kinj_gourmand,MALE,"Kinj:
Nadierlich, min liewer Heidideldum. Kumm ball widder.
"
prinz_aristide_hofnarr_heidideldum,MALE,"Aristide:
Miner Dank. 
            
"
prinzess_yoyotte,FEMALE,"Yoyotte:
Ei, ei, ticketicke-dei. Wie ich mich frai. 
            
"
kinigin_dificile,FEMALE,"Kinigin:
Hofdame, hewe’s, sperre’s yn. Laufe n'em nooch.
"
baronesse_langue_de_chat,FEMALE,"Langue de chat:
So schnell ass unseri baronessliche Baan köenne.
"
baronesse_bonbonniere,FEMALE,"Bonbonnière:
Gott, isch diss e Kritz.
"
kinigin_dificile,FEMALE,"Kinigin:
Wahrhaftig e Kritz. Un dü Kinj saasch nix zue dem ungezöujene Kind.
"
kinj_gourmand,MALE,"Kinj:
Die Spring wäre n'em schun vergehn, wenn’s g’hirot isch
"
kinigin_dificile,FEMALE,"Kinigin:
Dir isch alles egal, nume ’s Esse nit, Herr Kinj Gourmand.
"
kinj_gourmand,MALE,"Kinj:
Zell isch jetzt wohr. Minischter Gäggele, wo bliebt miner Schambong? Die Köche denkt an nix
            meh.
"
scharf,MALE,"Scharf:
(wetzt ’s Messer am e Wetzstaan)
D’r Schambong, d’r Schambong.
"
winmuck,MALE,"Winmuck:
Glugg-glugg-glugg.
"
minischter_gaggele,MALE,"Gäggele:
Köche Schablür, d’r Schambong! 
            
"
opodeldock,MALE,"Opodeldock:
D’r Hofmedikus wüenscht d’r Majestät e gsunder Morje.
"
kinj_gourmand,MALE,"Kinj:
A dü bisch’s, Hofmedikus Opodeldok.
"
opodeldock,MALE,"Opodeldock:
Möcht fröuje, ob Sini Majestät e gueti Nacht verbroocht het.
"
kinj_gourmand,MALE,"Kinj:
Was geht diss dich an! Fröuj d’Madam Kinj.
"
kinigin_dificile,FEMALE,"Mad. Kinj:
Liewer Hofmedikus, mich druckt d’r Maaue, als hätt ich Wackelstaan drinne.
"
kinj_gourmand,MALE,"Kinj:
Plän, sie het gar ken Maaue. Was witt dü mit dere Fyrspritz?
"
opodeldock,MALE,"Opodeldock:
Ich möcht Sinere Majestät die gsundheitliche Offebarung an’s Herz laje.
"
kinj_gourmand,MALE,"Kinj:
Haha, un der Holzhammer?
"
opodeldock,MALE,"Opodeldock:
Fur ’s Herz un d’Lunge abzeklopfe, ob alles in Ordnung isch.
"
kinj_gourmand,MALE,"Kinj:
Bedank mich vielmols. Ich erwart grad noch ’s Dessert.
"
minischter_gaggele,MALE,"Gäggele:
Allehopp, Biberon, Babilotte, laufe, laufe, d’r Kinj wart.
"
biberon,MALE,"Biberon:
Wohlbekumms, Herr Kinj, frisch üss-em Kamin.
"
babilotte,FEMALE,"Babilotte:
Salat frisch aangemacht mit Knowli un Ziwele, Herr Kinj.
"
kinj_gourmand,MALE,"Kinj:
Merci.
"
scharf,MALE,"Scharf:
Wieviel Portione, Herr Kiny?
"
kinj_gourmand,MALE,"Kinj:
Der schient mir saftig ze sin. Hm! 
            
"
scharf,MALE,"Scharf
(klopft druff):
Oho! Mer maant, mer klopft uff e hohler Baam.
"
kinj_gourmand,MALE,"Kinj
(klopft druff):
Minsex! Wo isch d’Köche Schablür? Hole sie doher. Ha, wart dü Pfannekratzere.
"
kinigin_dificile,FEMALE,"Mad. Kinj:
Kinj, vergess nitt, dass dü e Kinj bisch.
"
kinj_gourmand,MALE,"Kinj:
Im Esse versteh ich ken Gschbass.
"
minischter_gaggele,MALE,"Gäggele:
Er versteht ken Gschbass. 
            
"
opodeldock,MALE,"Opodeldock:
Ich förcht, mit dem viele Esse, dass Sinere Majestät ihr Bluet ze dick wurd, was zue allerhand
            Bobo füehre kann.
"
kinigin_dificile,FEMALE,"Mad. Kinj:
Gscheid geredd, Hofmedikus Opodeldok. Min Kumpliment.
"
opodeldock,MALE,"Opodeldock:
Ich root au d’r Majestät untertänigscht, jede Morje am sechse e Stör Holz ze säje, dass...
"
kinj_gourmand,MALE,"Kinj:
Holz säje? Ich? Haha! Ich glaab, dü traimsch. Füehr dich an d’Luft. Kannsch gehn.
"
opodeldock,MALE,"Opodeldock:
Majestät, Madam Kinj. 
            
"
schablur,FEMALE,"Schablür:
Jesses!
"
opodeldock,MALE,"Opodeldock:
Pardon, pardon.
"
kinj_gourmand,MALE,"Kinj:
Haha, die zwai breche sich nooch Hals un Baan. Gäggele, Scharf, Winmuck, helfe doch, hewe sie uff.
            
            
"
schablur,FEMALE,"Schablür:
Herr Kinj, was wär diner Wunsch? Het’s gschmeckt?
"
kinj_gourmand,MALE,"Kinj:
Gschmeckt? Kumm emol doher. Haha, wie siehsch denn dü üss in dem Huet?
"
schablur,FEMALE,"Schablür:
Huet, Huet? A gück do. Im Opodeldok siner Huet. Verzeihung, Majestät. D’r Hofmedikus un ich sin
            eso durchenandergfalle, dass ich gemaant hab, ich bin d’r Hofmedikus un er d’Köche. Luej do, un siner
            Hammer. Hihihi!
"
kinj_gourmand,MALE,"Kinj:
Soso! 
            
"
schablur,FEMALE,"Schablür:
E Schambong, Herr Kinj.
"
kinj_gourmand,MALE,"Kinj
(klopft druff):
Hörsch’s? Hart wie e Pfannedeckel.
"
schablur,FEMALE,"Schablür:
Awer er schmeckt guet.
"
kinj_gourmand,MALE,"Kinj:
Schmeckt guet? Bon. 
            
"
schablur,FEMALE,"Schablür:
Uff diner Sessel? O was e Ehr!
"
