speaker,sex,text
addes,M,"ADDES
(steht auf):
Kumm here, kumm, box, caune, chauson. 
            
"
eddes,M,"EDDES:
Au, halt!
"
addes,M,"ADDES:
Gell Männel! Was Güxels, was hesch, haha, het der Mensch e Kisse hinte angebunde. Aha, ich versteh
            — es isch wäje dere Glanzwichs.
"
eddes,M,"EDDES:
Jetz hab ich genue!
"
addes,M,"ADDES:
Bscht! Es kummt ebber. 
            
"
schakob,M,"SCHAKOB:
Buschur biesamme. Schaköbel wie sööt mer?
"
schakobel,M,"SCHAKOEBEL:
Buschur ihr Härre.
"
eddes,M,"EDDES:
Bonjour.
"
schakob,M,"SCHAKOB:
Isch d'r Mäischter Drohtspitz d' häime?
"
eddes,M,"EDDES:
Brüche mir e Maischter wenn mir gsund sin?
"
schakob,M,"SCHAKOB:
Do hab ech miner Bueä. D' Miaädder isch om Zischdi schun dogewänn. Er will pardü
            Schuehmachermäischter wäre.
"
eddes,M,"EDDES:
Soso! Na, diss kan'r bie uns wäre. Wie haisch denn Männel?
"
schakobel,M,"SCHAKOEBEL:
Schaköbel Bieäräschnitz, Härr Mäischter.
"
eddes,M,"EDDES:
So isch erächt. Nume nit verschrocke.
"
schakob,M,"SCHAKOB:
Er het e gschiede Kopf, d'r Schaköbel.
"
addes,M,"ADDES:
Mer sieht's-em aan, dass'r e gscheider Vadder het.
"
schakob,M,"SCHAKOB:
Diss will ich määne. Ech bin in d'r Schuel allewiel in d'r erschte Bank gsässe.
"
addes,M,"ADDES:
Wenn mer hinte anfangt, gelle?
"
schakob,M,"SCHAKOB:
Wie määne n'r?
"
addes,M,"ADDES:
D'r Schaköbel het ken Wasser im Kopf, hab ich gsaat.
"
schakob,M,"SCHAKOB:
Zäll will ich määne.
"
eddes,M,"EDDES:
Vadder Schakob, Ihr könne Euch druff verlonn, Euerer Schaköbel wurd e Schuehküenschtler Nummer
            pfiff.
"
schakob,M,"SCHAKOB:
Un wann'r nit horicht, ziwle n'em härzhaft d' Ohre.
"
eddes,M,"EDDES:
's wurd bsorjt, ken Angscht. Un wisse n'r, dass d'r Schaköbel besser lehrt, schicke als ebbs vun
            e're Söüi — e Schambingel, odder e Köjelhupf, verstehn'r?
"
schakob,M,"SCHAKOB:
Diss selle Ihr hön, wann numme d'r Schaköbel eracht wurd.
"
eddes,M,"EDDES:
Ich garantier Euch d'rfor, er wurd guet. — Noch ebbs. Sehn'r, so e Ding wie ich aan hab, muehn'r
            im Schaköbel kaufe. Wisse n'r, es isch wäje de Kräjenaue. 
            
"
schakobel,M,"SCHAKOEBEL:
Vodder! Vodder!
"
schakob,M,"SCHAKOB:
Stille! Was galt so e Sitz?
"
addes,M,"ADDES:
Ha, Aepfel. 
            
"
schakobel,M,"SCHAKOEBEL:
Vodder! Vodder!
"
schakob,M,"SCHAKOB:
Sei nit so vorwitzig. Was galt so e Sitz?
"
eddes,M,"EDDES:
Ho, 's isch unterschiedlich. Der kummt direkt vun Paris. Awer wil Ihr's sin, na zwanzig
            Franke.
"
schakob,M,"SCHAKOB:
Könne Ihr's nit billiger gänn?
"
eddes,M,"EDDES:
Leider nit min Liewer. Prix fixe!
"
schakob,M,"SCHAKOB:
Ech mään d'r Schaköbel bringt's ellään ferdig mit sim Sitzlädder. Ja, ech will jetz gehn. Sei
            brov, Schaköbel, am nächschte Friddi kumm ech widder.
"
schakobel,M,"SCHAKOEBEL
(weinend):
Jo Vodder, d' Mieäder sell ö mitkumme, galle.
"
schakob,M,"SCHAKOB:
Jo dänn. Adje Schaköbel. Adje Ihr Harre. 
            
"
eddes,M,"EDDES:
Was hesch ze suttere? Diner Vadder geht zue d'r Mieädder. — Dü, Addes, er het nit angebisse.
"
addes,M,"ADDES:
Schad! Der Büür schient nit vun Dummkirich ze sin. Awer sini Aepfel han mer-em geraant.
"
eddes,M,"EDDES:
Schaköbel, setz dich do here un klopf mer diss Rossledder waich. Siehsch so wurd's gemacht. —
            Kannsch au Kartes spiele?
"
schakobel,M,"SCHAKOEBEL:
Nä, ower Nienerstänels un Schworzepeterles.
"
addes,M,"ADDES:
Ha, saftigi Renette. — Schaköbel, klopf, klopf! 
            
"
schakobel,M,"SCHAKOEBEL:
Hehehe!
"
eddes,M,"EDDES:
Werum lachsch denn so dumm? 
            
"
addes,M,"ADDES:
Nix ze mache. 
            
"
schakobel,M,"SCHAKOEBEL:
Hehehe!
"
eddes,M,"EDDES:
Na wart, dich box ich zamme, das dir Höre un Sehn vergeht. 
            
"
addes,M,"ADDES:
Ah, dü witt mich zammeboxe! 
            
"
eddes,M,"EDDES:
Schaköbel bass uff, do kannsch ebbs lehre. Wenn d'r Addes bluetig uff-em Bodde lejt, no zählsch
            langsam bis uff zehn, un wenn'r nimmi uffsteht, ischr knock-out.
"
schakobel,M,"SCHAKOEBEL:
Ja isch'r derno füddi?
"
eddes,M,"EDDES:
Numme halwer. Er hat 's Nasebaan gebroche, sechs Zähn fehle n'em, un het e verheiti Kinnlad.
"
schakobel,M,"SCHAKOEBEL:
Nänä, so Sache kann ech nit sähne.
"
addes,M,"ADDES:
Kumm numme her dü Grossmüül, dich will ich kinnlade. 
            
"
eddes,M,"EDDES:
Da do hesch!
"
addes,M,"ADDES:
Un die sitzt!
"
schakobel,M,"SCHAKOEBEL:
Auweh, harrjeh.
"
eddes,M,"EDDES:
Un die saftig Renette schlucksch. Bing! 
            
"
mirliton,M,"MIRLITON:
Bonjour Messieurs, 
            
"
schakobel,M,"SCHAKOEBEL:
Mäischter, do steht Aener. Ar het e Glasschieb im Oeüj!
"
addes,M,"ADDES:
Loss 'ne stehn.
"
mirliton,M,"MIRLITON:
Bonjour Messieurs.
"
eddes,M,"EDDES:
A, bonjour im Herre. Mit was könnt mer Ihne diene? MIRLITON 
            
"
eddes,M,"EDDES:
Hors concour, Monsieur. Sechs goldigi Medaille.
"
mirliton,M,"MIRLITON:
Très bien. Je voudrais commander une demi douzaine de chaussures en box-calf extra-fine, et alors
            deux paires de pantouffles.
"
eddes,M,"EDDES:
Avec des Schnällele dran?
"
mirliton,M,"MIRLITON:
Non pas des Schnällele.
"
eddes,M,"EDDES:
Schaköbel, lang e Stuehl here. Hucke Sie do anne, Monsieur Dürlüdü. Ich will 'ne glich 's Mess
            näme, Schaköbel, hol zell Büechel uff d'r Werikbank, dass d' ebbs lehrsch, un zeihj dem Herr d'r
            Bodin üss, awer sachte. Schick dich e bissele, leste.
"
schakobel,M,"SCHAKOEBEL:
Eju dann. 
            
"
mirliton,M,"MIRLITON:
Gänn Sie doch acht jeune homme, ich bin arig dificile.
"
eddes,M,"EDDES:
Dü maansch glab hebsch e 'n Ochs am Hinterfüess, dü Dollweck.
"
mirliton,M,"MIRLITON:
Hihihi, hühü. Er kritzelt mich.
"
eddes,M,"EDDES
(fasst Schaköbel an den Ohren):
Pack dich. Denne Dirmel kann mer for nix brüche. 
            
"
mirliton,M,"MIRLITON:
Wenn kann ich uff d' Lifferung zähle?
"
eddes,M,"EDDES:
So ball wie möjlich. Schaköbel, helf dem Herr d'r Schueh anduehn.
"
mirliton,M,"MIRLITON:
Merci, 's geht besser ellaan. Eh bien, in acht Daa denk ich.
"
eddes,M,"EDDES:
Wie Sie maane.
"
mirliton,M,"MIRLITON:
Bonjour. 
            
"
addes,M,"ADDES:
Bonjour Monsieur Dürlüdü. Was diss Renntier sich for e fromage gibt.
"
addes,M,"ADDES:
Dü, Eddes, dem Kerl mache mer Schueh üss Elefanteledder.
"
eddes,M,"EDDES:
Schaköbel, diss Büechel here. — Wie, ja — dich solle d' Ente vertrette, dü hesch jo gar nix
            gschriewe! Hab ich dir nit gsaat dü — e fitzekapores! Ja kannsch denn dü nit schriewe?
"
schakobel,M,"SCHAKOEBEL:
Doch, ower, ower...
"
eddes,M,"EDDES:
Was, ower, ower? Worum hesch nit gschriewe?
"
schakobel,M,"SCHAKOEBEL:
Am Döö kann ech nit, ech bin in d' Nochtschueal gonge.
"
addes,M,"ADDES:
Haha, der isch sicher d' Schuld, dass d' Frösch ken Wäddel han.
"
eddes,M,"EDDES:
Witt dü schnell dem Herrn noochlaufe! Saasch er het ebbs vergesse. — Dü lauf'sch noch nit. — Bisch
            noch nit drüsse? Zaj Addes, lang mer d'r Knejrieme. Witt dü mache dass...
"
schakobel,M,"SCHAKOEBEL:
O liever Harr Schuehmochersgsell, ech, ech — Harr Düderlüdu 
            
"
eddes,M,"EDDES:
So e Rejementsdirmel! Wart dü wursch noch dressiert.
"
addes,M,"ADDES:
D'r Deifel het alles wölle wäre nume nit Lehrbue.
"
eddes,M,"EDDES:
Drum isch'r au glich Maischter worre. Enfin...
"
addes,M,"ADDES:
Sin ken Bäre. Jetz kummt mer ebbs yn. Han mer nit im Dorel, im Liebschter vun d'r
            Bodinmachermaischtersdoochter, uff hit sini gsohlte Schueh versproche?
"
eddes,M,"EDDES:
Minsex! Awer jetz kummt mir au ebbs yn, 
            
"
addes,M,"ADDES:
Was morje?
"
eddes,M,"EDDES:
Grad rechel ich nooch. 
            
"
addes,M,"ADDES:
Was? E Nundebuckel, un diss kummt dir jetz ererscht yn? Dü sollsch blöuj wäre, Was zahlsch? Der
            Gsell wurd yngewaicht.
"
eddes,M,"EDDES:
Gsell! Ich möcht mir fasch d' Hand drucke for Gruenz. Haha, was koscht 's Elsass un noch e paar
            Dörfer? Addes, denne Owe trinke mer küewelswies.
"
addes,M,"ADDES:
Bravo, diss isch e Mannswort. Vive Eddes. Hoch soll'r läwe, drej Käs hoch, vive! 
            
"
dorel,M,"DOREL:
Was isch denn diss for e Spektakel? Danze die Lüüser gemüetlich e Polonaise à la cordonnier. Isch
            diss amend gschafft? Was mache mini Schueh?
"
eddes,M,"EDDES:
Herr Dorel, mir sin grad dran.
"
dorel,M,"DOREL:
Ich sieh's. Awer horche, saaue emol, was isch denn mit minere Hochzittere Petronelle, un minere
            zuekuenftige Schwejeres los?
"
addes,M,"ADDES:
Was nit angebunde isch.
"
dorel,M,"DOREL:
Halt din daub Müül. Treff ich die zwei Wiebszimmer im Magmod aan, un wie sie mich sehne, stelle
            sie d' Nase hoch, un mache so als ob sie mich noch nie gekennt hätte.
"
eddes,M,"EDDES:
Mir wisse nix.
"
dorel,M,"DOREL:
So e Pratik. Wenn ich mich nit for de Litt geniert hätt, hätt ich denne d'r Söüikuewel
            annegeworfe.
"
addes,M,"ADDES:
Ei, Herr Dorel, Sie könne's jo noch noochhole.
"
dorel,M,"DOREL:
Wurr ich au, un nit ze knapp.
"
eddes,M,"EDDES:
Awer saftig. Herr Hochzitter, je saftiger, deschto besser.
"
dorel,M,"DOREL:
Was die Schnaike sich ynbilde. In e're Viertelstund bin ich widder do. Salü! 
            
"
addes,M,"ADDES:
Eddes, was saasch dü do d'rzüe?
"
eddes,M,"EDDES:
Es muüess ebbs bsunders basiert sin.
"
addes,M,"ADDES:
Luej do miner Kolleg.
"
eddes,M,"EDDES:
Wo bisch denn so lang gschteckt? Ich hab gemaant dü bisch zue dinere Mieädder geloffe. — Wo hesch
            denn 's Mess?
"
schakobel,M,"SCHAKOEBEL:
Eju, do howi's.
"
eddes,M,"EDDES:
Addes, lang d'r Tröschter. Dich will ich messe lehre.
"
schakobel,M,"SCHAKOEBEL:
Ojemer, ojemer. Ech will brov sin. 
            
"
eddes,M,"EDDES:
E Glüeck fer dich, dass d'r Alt kummt, sunscht hätt's Fetze gänn.
"
addes,M,"ADDES:
Ich glaab d'r Maischter het e g'hörige Well.
"
drohtspitz,M,"DROHTSPITZ:
He ihr Buewe, 's wurd nimmi gschafft. Hä, do gücke n'r.
"
eddes,M,"EDDES:
Minsex, denne hett's.
"
drohtspitz,M,"DROHTSPITZ:
Wenn ich saa, es wurd nimi gschafft, wurd nimmi gschafft. 
            
"
addes,M,"ADDES:
D'r Maischter het gewunne!
"
eddes,M,"EDDES:
Jo Plän vun Paris.
"
drohtspitz,M,"DROHTSPITZ:
So wohr ich Drohtspitz haiss. Drei Millione! D' Frau un Doochter hab ich unterwäjs angetroffe un
            hab ne die Nuwell bruehjwarm nuewergschtellt. Umarmt han sie mich, verschmutzt wie narrächt; d' Litt
            sin stehn gebliewe, un han Müül un Nas uffgschberrt.
"
addes,M,"ADDES:
Nundebibb!
"
eddes,M,"EDDES:
Millione un 's Wetter. Addes, d' Karte her, dass mer e Tournee erüssklopfe, uff denne Stoss.
            Addes, dü gibsch.
"
drohtspitz,M,"DROHTSPITZ:
Ja ihr Buewe, Numero 128.697 isch e Glückszahl, un die isch uff mich gfalle.
"
eddes,M,"EDDES:
Mäischter, ich gratülier zue dem söuimässige Glück. ADDES 
            
"
schakobel,M,"SCHAKOEBEL:
Mä-mäischter, ech öi, ech öi. Häidegalee.
"
drohtspitz,M,"DROHTSPITZ:
He, was isch denn diss for e fremder Kneffti?
"
eddes,M,"EDDES:
Es isch d'r Schaköbel Biereschnitz, d'r nej Lehrbue.
"
drohtspitz,M,"DROHTSPITZ:
Ah dü bisch d'r Schaköbel! — Na, kannsch dich vun dim Vadder widder hole lonn. Saasch bisch do
            gsin. Es wurd nimi gschuehschtert bie mir. Diss isch guet for armi Peches. Furt mit dem Pechstuehl,
            furt mit-em Knibbe, Klopfstaan, Rieme. Alles nüss, nüss. 
            
"
schakobel,M,"SCHAKOEBEL:
Mäischter sell ech glich gehn?
"
drohtspitz,M,"DROHTSPITZ:
Naan, noch nit. Hitt fyre mir e grosses Fescht. Un wenn dü mir nochemol Maischter saasch, zinkier
            ich dir aani, dass dü erumsurrsch wie e Propeller.
"
eddes,M,"EDDES:
Schübbe isch Trumpf. Addes, hopp, e Kart odder e Stück Holz.
"
addes,M,"ADDES:
Dä, do hesch, zwanzig gemeld.
"
drohtspitz,M,"DROHTSPITZ:
He, was hab ich gsaat? Do hinne wurd nimmi gschafft. Adolph, hol mir im Schlofzimmer d'r
            Fodell.
"
addes,M,"ADDES:
Ja Maischler — ä Herr Millionär. 
            
"
drohtspitz,M,"DROHTSPITZ:
Voilà. Diss isch 's richtig Wort.
"
eddes,M,"EDDES:
Was ich noch saaue will, Maischter, ä Herr von Drohtspitz, vun morje ab bin ich Gsell.
"
drohtspitz,M,"DROHTSPITZ:
Armer Wurm. He, wo bliebt miner Fodell?
"
addes,M,"ADDES:
Do isch'r. Ich hab noch schnell e paar Spinnhuddle abgschtaibt. Voilà, Herr.
"
drohtspitz,M,"DROHTSPITZ
(setzt sich bequem, Beine übereinander):
Merci.
"
addes,M,"ADDES:
Bie de nächschte Wahle kenn ich aaner wo im Gemaanrot sitzt. No haisst's: Monsieur Drohtspitz
            hinte, un Herr Drohtspitz vorne. Wie geht's, Herr Drohtspitz, alles gsund, was macht d' Madam un d'
            Mamsell Doochter, ça va bien, wie stehn d' Aktie? Do fliehje d' Hüet, bonjour, bonjour, sehn'r n'e
            d'r stolz Stadtvadder? D'r Kirichrot bliebt au nit üss, d'r Armeinspektertitel kummt vun aase.
"
drohtspitz,M,"DROHTSPITZ:
O naan, mit so Lumpedings gib ich mich nit ab.
"
eddes,M,"EDDES:
D'r Herr Drohtspitz verkehrt nume mit vornehme Herrschafte. Par exemple mit-em Préfet, Députés,
            Sénateurs, Minischter.
"
drohtspitz,M,"DROHTSPITZ:
Wills starik hoffe.
"
addes,M,"ADDES:
No gibt's ebbs in 's Knopfloch.
"
drohtspitz,M,"DROHTSPITZ:
Un nit weni Männel.
"
eddes,M,"EDDES:
D'r chevalier de la Landwirtschaft isch sicher. Un d' Bankier laufe Ihne nooch, wie d' Mies
            nooch-em Speck.
"
drohtspitz,M,"DROHTSPITZ:
Wo numme mini Frau bliebt un d' Petronelle? Ah, die kaufe jo yn. No fahre sie im Taxi zuem
            Zahnarzt. Sie wölle sich goldeni Zähn mache lonn.
"
addes,M,"ADDES:
Wenn's grad emol an Muenz fehle dät, könnte die Dame jo e Zahn uff d'r Tisch laje.
"
drohtspitz,M,"DROHTSPITZ
(lacht):
Kaiwe Bue. E gueter Witz, haha! Dü, Edwar, wie dü morje doch üssgelehrt hesch, defsch mini Cigar
            wittersch rauche.
"
eddes,M,"EDDES:
Merci, Herr.
"
drohtspitz,M,"DROHTSPITZ:
Un derno kannsch miner ganz Grümbel han, mit zamt d'r Pratik. Sogar 's Todedräjerämtel gib ich dir
            au ab.
"
eddes,M,"EDDES:
Merci, Herr. Könnte Sie mir sunscht noch so e bissel, Sie wisse jo wie ich's maan. 
            
"
drohtspitz,M,"DROHTSPITZ:
Aha, dü winksch mit-em Holzschläjel. Na, es kummt mer minsex uff e paar Döusig nit aan.
"
eddes,M,"EDDES:
Könnt ich's nit schriftlich han? E rächter Gschäftsmann geht hitt am Daa numme uff Schriewes.
"
addes,M,"ADDES:
Guet gänn.
"
drohtspitz,M,"DROHTSPITZ:
Oho, e Mann, e Wort! Sollsch zehndöusig Liwerle han. Pah! Ja 's Geld macht d'r Mann. Haha!
"
eddes,M,"EDDES:
Merci, Herr Millionär. 
            
"
drohtspitz,M,"DROHTSPITZ:
Horich do.
"
eddes,M,"EDDES:
Diss Gschäft wurd in drei Spezialitäte yngedailt.
"
drohtspitz,M,"DROHTSPITZ:
Was dü nit saasch.
"
eddes,M,"EDDES:
Erschtens in e orthopädischi Abteilung for verkrüppelti Fuess. Zwaitens in e Pantoffelakademie, un
            drittens in e Kinderschueh-Klinik.
"
addes,M,"ADDES:
Guet gänn. Kohl wittersch.
"
drohtspitz,M,"DROHTSPITZ:
Haha, so lieje möcht ich könne.
"
eddes,M,"EDDES:
No schaff ich mir e amerikanischi Maschin aan, wo ich in e're Uesstellung gsehne hab; e Maschin,
            die in kurzer Zitt e Vermöje abwerft.
"
drohtspitz,M,"DROHTSPITZ:
Edwar, Edwar, dü machsch jo e Möwelwaaue lache.
"
addes,M,"ADDES:
Eddes, widdersch.
"
eddes,M,"EDDES:
Dere Maschin wurd vun vorne Rossledder nynspediert, un hinte kumme Bodin in box-calf fix un ferdig
            erüss.
"
addes,M,"ADDES:
Grossartig!
"
drohtspitz,M,"DROHTSPITZ:
Horich Edwar, als gewöhnlicher Schuehmacher dät ich mich verzüerne. Awer als Millionär bin ich ze
            nowel. Verstehsch, dü Lüüser!
"
addes,M,"ADDES:
Nowel geht d' Welt zegrund. Ja Herr Millionär, was ich fröuje möcht, was mach ich denn?
"
drohtspitz,M,"DROHTSPITZ:
Dü, dü schnüüfsch dass d' nit verschticksch. Awer halt! Ich schaff mer e Vierspänner aan, mit
            Arawerhengscht, odder englisch Vollbluet, un derno kannsch Kütscher bie mir wäre.
"
addes,M,"ADDES:
Bravo! Diss dät mer basse. 
            
"
schakobel,M,"SCHAKOEBEL
(lauft hinten nach):
Hohü, hischterum, öööh Schimmel.
"
drohtspitz,M,"DROHTSPITZ
(lacht unbändig, schlägt sich aufs Knie).
"
dorel,M,"DOREL:
Oho! 
            
"
drohtspitz,M,"DROHTSPITZ
(steht auf, kehrt Dorel den Rücken, geht dann aufgeblasen hin und her).
"
dorel,M,"DOREL:
Was Deifels, bisch bös, Schwejerbabbe? Sin mini Schuch gsohlt? Guete Daa Schwejeres, wo isch denn
            's Petronelle, dis lieb Schätzel? — Ken Antwort.
"
eddes,M,"EDDES:
Er het drei Millione gewunne. Sie muehn-em Herr Millionär saawe.
"
addes,M,"ADDES:
Hä, do gücksch.
"
dorel,M,"DOREL:
Haha, ich glaab, ihr sin alli for Steffelde gewachse.
"
drohtspitz,M,"DROHTSPITZ:
Edwar, dü gehsch nab zuem Photograph am Eck, er soll glich kumme.
"
eddes,M,"EDDES:
Wäre mir photographiert, Herr Drohtspitz?
"
drohtspitz,M,"DROHTSPITZ:
Ja, in Läwesgrösse.
"
dorel,M,"DOREL:
Minsex, denne hett's.
"
eddes,M,"EDDES:
Soll d'r Photograph au die neje X-Baanstrahle mitbringe?
"
drohtspitz,M,"DROHTSPITZ:
Awer d' beschte wo'r hett. Saasch er soll e 'n Andenke gänn.
"
eddes,M,"EDDES:
Wurd üssgericht. 
            
"
drohtspitz,M,"DROHTSPITZ:
Un dü, Adolph, bschtellsch mer glich e Fass Champagner, verschtande?
"
dorel,M,"DOREL:
Haha, e Fass Champagner. Dem isch 's Pech in de Kopf gschtöje.
"
drohtspitz,M,"DROHTSPITZ:
Halt, Adolph! Z'erscht gehsch in de Keller, an de Gänsstall, nämsch d'r Knibbe mit un murigsch
            alli Gäns ab. Schaköbel, dü helfsch-em. D' Madam Drohtspitz hett's 
            
"
addes,M,"ADDES:
Gibts hitt noch e Fricot, Herr Drohtspitz?
"
drohtspitz,M,"DROHTSPITZ:
Mit Champagner.
"
addes,M,"ADDES:
Ha, ich frai mich jetz schun druff. Herr Dorl, vergesse Sie Ihri Redd nit. Schaköbel, kumm. 
            
"
dorel,M,"DOREL:
Herr Drohtspitz! Herr Schwejeres, ich möcht...
"
drohtspitz,M,"DROHTSPITZ:
Ja sin denn Sie als noch do?
"
dorel,M,"DOREL:
Wa-wa...
"
drohtspitz,M,"DROHTSPITZ:
Los, üss-em Staub, Sunscht hebb ich d' Tüer üss.
"
dorel,M,"DOREL:
Soll mich e Esel trette. Ja, was glauwe denn...
"
drohtspitz,M,"DROHTSPITZ:
Jaja, 's isch Ernscht, Herr Bäbbkessel. Gehn Sie numme. Ich verbiet Ihne ein for allemol in unseri
            Villa ze kumme.
"
dorel,M,"DOREL:
Villa? Mer sieht's. Cambüs wölle Sie saawe. Haha!
"
drohtspitz,M,"DROHTSPITZ:
Dabbezierersknecht, wurr nit frech, sunscht könntsch 's Fliehje lehre.
"
dorel,M,"DOREL:
Jetz krej ich doch ball e Wuet. Saa mol, was isch denn in dich nyngfahre, dass dü so Käschperles
            mit mir schbielsch?
"
drohtspitz,M,"DROHTSPITZ
(setzt sich in den Fauteuil, zündet umständlich eine Zigarre an und pafft).
"
dorel,M,"DOREL:
Wie der Mensch uffgeblose duet, als wär er e wahrhaftiger Millionär.
"
drohtspitz,M,"DROHTSPITZ:
Bin ich au, sogar e dreifacher. 's Nümero 128.697 het Glüeck gebrocht. Mit minere Doochter isch
            üss, sie kann schwasiere. Wenn ich Ihne emol ebbs ze verdiene kann gänn, ganz gern. Miner valet de
            chambre wurd Ihne geläjetlich Ordre zuekumme lonn. Un jetz wölle Sie so friendlich sin, un d' Stubb
            süüfer mache.
"
dorel,M,"DOREL:
A so raucht's! Ihr wölle mich nimi kenne? Ja wer hett denn Euch eueri Büdik frisch gedabeziert?
            Wer het 
            
"
drohtspitz,M,"DROHTSPITZ
(steht rasch auf, reisst Dorel die Mülze vom Kopf, wirft sie zur Türe hinaus, die er offen
            lässt):
Herr Prolet, han Sie gsehne, wie Ihri Proletarierskabb nüssgflöüje isch? Na, so kann's Ihne gehn,
            awer Kopf unte un d' Baan owe.
"
dorel,M,"DOREL:
Ich geh vun ase, Herr Millionär. D'r Dorel bliebt d'r Dorel, un d'r Dorel pfifft uff d' Mamsell
            Drohtspitz. Ihr denke noch an denne arme Bäbbkessel, wo richer isch, als ihr allizamme. 
            
"
drohtspitz,M,"DROHTSPITZ:
Armer Windbittel, düürsch mich. 
            
"
drohtspitz,M,"DROHTSPITZ:
Aha, d' Gäns wäre gegixt, Diss gibt e Fricot. Haha!
"
eddes,M,"EDDES:
Do sin mer.
"
