speaker,sex,text
cecile,FEMALE,"Cécile:
(entzückt)
E Wittmann? — Ohne Kinder?
"
e_kommissionaer,MALE,"Kommissionär:
Ohne Kinder. — Ich müeß jetz gehn.
"
cecile,FEMALE,"Cécile:
Ze bliewe Sie doch noch e bissel. — — Möchte Sie sich nit noch emol hirote?
"
e_kommissionaer,MALE,"Kommissionär:
Merci bien, hab grad genüe vum erschte Mol.
"
cecile,FEMALE,"Cécile:
Awer nein! — — 
          
"
e_kommissionaer,MALE,"Kommissionär:
Sie wüßte ’s nit? — — Awer ich. Adieu madame.
"
cecile,FEMALE,"Cécile:
Am liebschte hätt ich e Wittmann ohne Kinder.
"
e_kommissionaer,MALE,"Kommissionär:
Eh ben, güet, ze will i sehn, daß ich einer find. 
          
"
cecile,FEMALE,"Cécile:
E züe nedder Mensch! Nurre schad, daß ’r mich nit versteht. M’r dhädde nit üwel züenand passe. Er
          het Nümmero siwwezeh ghet, dis will i m’r merke.
"
sophie,FEMALE,"Sophie:
(würdige, starke Matrone von ungefähr 45 Jahren)
Cécile, hesch de schun bi’s Meyer’s de neije, Butzlumpe kauft?
"
cecile,FEMALE,"Cécile:
Ja, madame.
"
sophie,FEMALE,"Sophie:
Denne Midda wurd d’ Stubb vun mim Mann uffgewäsche; ’s isch höchschti Zitt.
"
cecile,FEMALE,"Cécile:
Do wurd’s awer noch hewwe, Madam. Er loßt Nieme-n-in sini Stubb. Er will nit gstört sin, saat ’r,
          het ’r gsaat.
"
sophie,FEMALE,"Sophie:
Isch dis nit e Kurweh mit dem Mann! Was macht ’r wirklich?
"
cecile,FEMALE,"Cécile:
Do drinne lauft ’r erum wie e Muck in ere Drumm un babbelt mit sich selbscht.
"
sophie,FEMALE,"Sophie:
’s wurd m’r ball unheimlich, wenn dis so fort geht.
"
cecile,FEMALE,"Cécile:
Er het ganz ’s équilibre verlore, d’r Schinder kummt nit drüs.
"
sophie,FEMALE,"Sophie:
Daß er awer au gar nit saat, was er het!
"
cecile,FEMALE,"Cécile:
Irid ebbs, was m’r nit wisse derfe, dis isch emol sicher.
"
sophie,FEMALE,"Sophie:
Er wurd doch nit krank sin?
"
cecile,FEMALE,"Cécile:
Jo Pfiffedeckel ! Ich will e Weddung druff mache, daß do irid e Heimlichkeit d’rhinter steckt. Der
          Mann het kein Beschäftigung meh. Ich hab’s jo allewyl gsaat, ’s isch e Dummheit gsin, denne schöne
          Epizierlade ze verkaufe. Wenn d’r Mensch nix ze schaffe het, ze fangt ’r mit de Viehheite-n-an.
"
sophie,FEMALE,"Sophie:
M’r sott’s fascht meine.
"
cecile,FEMALE,"Cécile:
Madame, verlon Sie sich nur uff mich. Ich bin au ghirot gsin, un hab e Mann ghet, un e Dukelmüser,
          wie kein größerer uff ’m Erdsbodde-n-erumgeloffe-n-isch. Ich versicher Sie awer, er het
          könne-n-anstelle was er gewöllt het, der Daudel, ich hab’s erüskreijt.
"
enishaensel,MALE,"Enishänsel
(Mann von sechszig Jahren, gestutzter Schnurrbart, Schnupfernase — er priest zuweilen — Brille
          mit blauen Gläsern, altmodischer Kragen; in der Rechten trägt er einen Koffer, in der Linken einen
          großen Regenschirm. Er spricht fast durchweg sehr schnell):
Bonjour, liewi Kusin, bonjour bisamme !
"
sophie,FEMALE,"Sophie:
Min Seel, d’r Désiré! Bonjour, Désiré! Wo kommsch denn dü here? Awer e surprise!
"
cecile,FEMALE,"Cécile:
Güete Daa, Herr Enishänsel. 
          
"
enishaensel,MALE,"Enishänsel:
Kinder, Kinder, lon mich üsschnüüfe, lon mich üsschnüüfe. Nein, was e Wedder! Nit ze glauwe, so e
          Wedder. — — Do hinne isch’s gemütlich. Gottlob, daß ich do bin.
"
sophie,FEMALE,"Sophie:
Kummsch vun Bischwiller?
"
enishaensel,MALE,"Enishänsel:
Ganz erecht, directement mit ’m Isebahn. Hab e paar Kommissione ze b’sorje un möcht gern
          e-n-assemblée mitmache. — — In Bischwiller isch wirklich nix los. D’ Hieser stehn als noch uff de
          nämliche Stein, un ’s „Schwänel“ het sine Waddel noch nit verlore. Awer ’s allerneijscht : d’r alt
          Schladenhauffen isch iwwergschnappt un sie han ne müen furtschaffe als incurable. Ja, so gehts als: so
          e Mann het e-n-Idee, d’r Idee wurd e-n-idée fixe, d’r idée fixe wurd Narrheit, d’Narrheit wurd
          Verrucktheit, un d’Verrucktheit wurd incurable. Voilà-tout. — Un wenn m’r nit bezitte d’rfor dhüed,
          ze-n-isch d’r Mensch verlore.
"
sophie,FEMALE,"Sophie:
Was dü nit saasch!
"
enishaensel,MALE,"Enishänsel:
’s isch noch allewyl so gsin un wurd so bliewe : wenn d’r Mensch verruckt wurd, no fangts im Hirn
          an. — Gehts als noch güet, Cécile? Als noch bi d’r Familli Stieffatre ? Dis nenn ich Anhänglichkeit! —
          — Awer was sieh ich? Sie het jo e gschwollener Backe!
"
cecile,FEMALE,"Cécile:
Zitter gescht, Herr Enishänsel.
"
enishaensel,MALE,"Enishänsel:
(sie betastend)
Dhüet’s do weh?
"
cecile,FEMALE,"Cécile:
Ja. — Au, au!
"
enishaensel,MALE,"Enishänsel:
Ja dis derf m’r nit eso henke lon. Uff einmol setzt sich d’Ros nin, un d’rno kamm’r sechs Wuche lang
          küriere. Do müeß e Düech drum. Sophie, lang doch gschwind e frisch’s Nasdüech.
"
sophie,FEMALE,"Sophie:
Do isch eins.
"
enishaensel,MALE,"Enishänsel
(verbindet sie):
So, so! ’s isch e kleini Verkältung. Nurre warmhalte, daß nix bösartigs drüs wurd.
"
cecile,FEMALE,"Cécile:
Merci, Herr Enishänsel. 
          
"
enishaensel,MALE,"Enishänsel:
Ja, so helft m’r d’r leidende Menschheit. M’r saat als, e-n-Abedeeker isch e halwer Dokter, ich awer
          saa, zwei Dokter sin noch kein halwer Abedeeker. Die Experience, wo mir han, kann jo ken Dokter han.
          Wenn so e Kranker in mini Abedeek kumme-n-isch, hawi ne z’erscht angelüejt, un hab d’rno ’s Recept
          gemacht, wo im d’r Dokter verschriwwe het ghet. Armer Deifel, hawi als gedenkt, un hab d’Medicin
          zsammegebäschtelt. Derwilsch hawi m’r denne Mann widder betracht vun owwe bis unde 
          
"
sophie,FEMALE,"Sophie:
Dis glauwi gern.
"
enishaensel,MALE,"Enishänsel:
Ja ja, ja ja! Gsundheit isch Gsundheit, un Krankheit isch Krankheit. Un wo d’Gsundheit uffhört,
          fangt d’Krankheit an. — — Awer was babbel ich d’ganz Zitt ! 
          
"
sophie,FEMALE,"Sophie:
’s geht sowit ganz güet.
"
cecile,FEMALE,"Cécile:
Nit ganz güet, Herr Enishänsel, wenn’s erlaubt isch, e Wort ze redde.
"
enishaensel,MALE,"Enishänsel:
Oho — —! Wo hebt’s denn?
"
sophie,FEMALE,"Sophie:
D’letschte Woche han uns viel changement gebroocht.
"
cecile,FEMALE,"Cécile:
D’r Herr Stieffatre het ebbs im Kropf stecke, m’r wisse blos noh nit was.
"
enishaensel,MALE,"Enishänsel:
Im Kropf? Ja isch ’r denn krank? — Nurre nix verdütscht — — dies kann alles nix helfe.
"
sophie,FEMALE,"Sophie:
Wemm’r dis nur wüßt! Er isch halt absolument wie umgewendt, dü kennsch ne nimm.
"
enishaensel,MALE,"Enishänsel:
Het ’r denn güete-n-Abbedit ?
"
sophie,FEMALE,"Sophie:
Gottlob, esse kann ’r noch kräftig.
"
enishaensel,MALE,"Enishänsel:
Hm — hm. Het ’r denn au — — bardon, dis will i ne doch liewer selbscht fröuje.
"
sophie,FEMALE,"Sophie:
Do kannsch lang fröuje — — er saat nix, ken Wort schnüüft er.
"
enishaensel,MALE,"Enishänsel:
Was sin denn sunsch noch for symptomes do?
"
sophie,FEMALE,"Sophie:
De ganze Daa isch ’r präoggubiert, wie in Gedanke; wenn m’r ebbs saat, isch ’r glich owwenüs; ball
          rümort ’r wie wild in sinere Stubb erum — — un ball sitzt ’r widder do, un grüwelt un simlirt . . .
          .
"
enishaensel,MALE,"Enishänsel:
Oh! oh! oh! oh!
"
cecile,FEMALE,"Cécile:
Ja Herr Enishänsel, denne Mann sotte Sie sehn! Ganz batawatisch un verstöwert isch ’r, wie wenn e
          böser Geischt in ne ning’fahre wär. Mit d’r Madam redt ’r iwwerhaupt gar nix. Gewöhniglich dhüet ’r
          sich in sinere Stubb inb’schließe; no bloost er sich als uff wie e Kidder und stellt sich en position
          un scheschtikülirt mit Händ un Füeß — — un no rebbedirt er als: „wir sind ja alle Brüder“ — — un no
          wurds widder ganz still.
"
sophie,FEMALE,"Sophie:
Un mit keinere Lieb isch ze-n-erfahre, was do los isch.
"
enishaensel,MALE,"Enishänsel:
Oh, oh, oh, oh! E merkwürdiger Fall!
"
sophie,FEMALE,"Sophie:
Hör Cécile, traa doch im Herr Enishänsel ’s Kifferle in sini Stubb. Er bliet bi uns üwer Nacht.
"
cecile,FEMALE,"Cécile:
’s isch erecht, madame 
          
"
sophie,FEMALE,"Sophie:
Désiré — — m’r sin ellein — — jetz saa m’r uffrichtig un ehrlich . . . was denksch dü vun dere
          Gschicht mit mim Mann?
"
enishaensel,MALE,"Enishänsel:
Entre nous soit dit — — han ihr zwei Händel mitnand ghet?
"
sophie,FEMALE,"Sophie:
Mais pas du tout, was denkt denn din Herz, nit ’s Geringscht. Zitter daß ich ’s vorigt Johr mit im
          denne-Leids Krach hab ghet — weisch die Gschicht wäje d’r Sainte-Cécile in d’r Fanfare — — hamm’r
          Fridde-n-im Hüs ghet.
"
enishaensel,MALE,"Enishänsel:
Un uff einmol redd ’r nimm mit d’r?
"
sophie,FEMALE,"Sophie:
So viel wie gar nit. Nurre ’s Allernotwendigscht. Zwei Wuche wäre ’s ball sin.
"
enishaensel,MALE,"Enishänsel:
Ei, ei, ei, ei! — — Hm, hm. Dis sin ganz bedenklichi symptomes.
"
sophie,FEMALE,"Sophie:
Hesch dü e-n-Ahnung, was dis könnt sin?
"
enishaensel,MALE,"Enishänsel:
Poh — — dis isch nit schwer erüszebuchstewiere. 
          
"
sophie,FEMALE,"Sophie:
Um’s Himmelswille . . . es wurd m’r ganz kalt und heiß — — saa m’r’s wenn dü’s weisch — — erüs
          d’rmit, es man sin, was es will, ich bin uff alles gerüscht.
"
enishaensel,MALE,"Enishänsel:
D’r Fall isch kumplizirt und doch widder ganz einfach. — — Hm, hm, — — Eh ben, müesch’s jo doch emol
          erfahre; ’s het nurre zwei Möijlichkeite: entweder isch din Mann dir untreij — — oder er isch
          verruckt.
"
sophie,FEMALE,"Sophie:
Allmächtiger Gott, was saasch dü do?
"
enishaensel,MALE,"Enishänsel:
So müeß es sin, tertiom non datür.
"
sophie,FEMALE,"Sophie:
Der Mann mir untreij! Der Mann e Liebschti newe mir! — — ’s wär jo e Schand! Ich
          
"
enishaensel,MALE,"Enishänsel:
Jetz veryffer dich doch nit eso; m’r wisse jo noch gar nix; verlicht isch ’r numme verruckt.
"
sophie,FEMALE,"Sophie:
O nein, der Mann isch m’r untreij. Jetz weiß ich au, wurum daß ’r mich so schändli neglischiert.
          Natürlich, wenn ’r e-n-anders Wibsbild im Kopf het, wurd for d’ghyrot Frau nimm viel üwrig bliewe.
"
enishaensel,MALE,"Enishänsel:
Nur langsam, nur langsam . . . .
"
sophie,FEMALE,"Sophie:
Un wenn ich driwer ze Grund geh, ich müeß bardü wisse, was do los isch.
"
enishaensel,MALE,"Enishänsel:
Ganz mini Meinung — — wie fange m’r dis jetz am beschte-n-an? 
          
"
sophie,FEMALE,"Sophie:
E Bein stelle?
"
enishaensel,MALE,"Enishänsel:
Nix einfachers uff d’r Welt. 
          
"
sophie,FEMALE,"Sophie:
Ich versteh ken Wort vun dem, was dü do saasch.
"
enishaensel,MALE,"Enishänsel:
Do isch doch nit viel dran ze verstehn. Mer müen de Anatole in e Sitüation bringe, wo er schallü
          müeß wäre, wenn ’r dich noch gern het. Wurd ’r awer schallü weje Dir, ze-n-isch ’r verruckt. . . .
"
sophie,FEMALE,"Sophie:
Oho, ich bedank mi schön!
"
enishaensel,MALE,"Enishänsel:
Versteh doch, will ’r nur eins vun denne zwei kann sinn. . . .
"
sophie,FEMALE,"Sophie:
Ah so!
"
enishaensel,MALE,"Enishänsel:
Wurd ’r awer nit schallü, ze-n-isch ’r d’r untreij. Denn do d’rdurch zait er, daß dü im nimm
          anleijsch. An dem syllogisme isch gar nix üszesetze.
"
sophie,FEMALE,"Sophie:
Wahrhafti, dü hesch erecht. Jetz awer wittersch ; dis isch Queschtion.
"
enishaensel,MALE,"Enishänsel:
E Kleinigkeit. Ich hab e güete Frind in Bischwiller, wo grad ewwe mit m’r uff Stroßburri
          gfahre-n-isch. Der Mann wurd vun m’r instrüirt, daß er do here kumme soll — — — etcetera, verstehsch mi
          — — dü bhandelsch ne in üffälliger Wis frindli — — kannsch züem Beijspiel e Rendez-vous mit im üsmache
          — — eh
          
"
sophie,FEMALE,"Sophie:
Awer so ball wie möejli . . . je t’en prie.
"
enishaensel,MALE,"Enishänsel:
Grad geh i züem un schick ne here. — — 
          
"
sophie,FEMALE,"Sophie:
Ah, ’s isch jo wohr.
"
enishaensel,MALE,"Enishänsel:
Dis derf m’r nit eso henke lon. Dis könnt e-n-Eisse genn. Kumm her, ich mach d’r ebbs druff. 
          
"
sophie,FEMALE,"Sophie:
Merci bien, merci bien. — Jetz geh awer glich un mach gschwind . . . ich kanns fascht nimm
          üshalte.
"
enishaensel,MALE,"Enishänsel:
Ich geh. 
          
"
sophie,FEMALE,"Sophie:
Es soll nix fehle, ich will m’r Müehj genn. 
          
"
anatole,MALE,"Anatole:
(ein Mann von ungefähr 55 Jahren; kommt vorsichtig von rechts. Er hat einen Schlafrock
          unordentlich an, sein Haar, das nicht gekämmt ist, hängt ihm ins Gesicht hinein. In der rechten Hand
          trägt er einen Zettel, in den er zuweilen beim Memorieren einblickt)
Gottlob, ’s isch Nieme do. Die Stubb isch größer, do geht’s besser. D’Akuschtik
          
"
cecile,FEMALE,"Cécile
(durch die Mitte):
Herr Stieffatre, d’r Kommissionär Nümero siwwezeh isch do gsin un het d’Sachen-abgholt.
"
anatole,MALE,"Anatole
(kurz):
Ich weiß. 
          
"
cecile,FEMALE,"Cécile:
Er het au Ine-n-ihr Bombardon mitgenumme.
"
anatole,MALE,"Anatole:
De Bombardon? — — — Jaja, ’r müeß schun lang züem Instrümentemacher.
"
cecile,FEMALE,"Cécile:
D’r Kommissionär Nümero siwwezeh het awer gsaat, ’r isch for d’Kindtaif . . . .
"
anatole,MALE,"Anatole:
Ah so — — ganz erecht — — ’s isch jo d’r Instrümentemacher, wo Kindtaif het.
"
cecile,FEMALE,"Cécile:
D’r Kommissionär Nümero siwwezeh . . . .
"
anatole,MALE,"Anatole:
Geh m’r doch züem dicke Deifel mit dim Kommissionär Nümero siwwezeh . . . . Mach daß de nüs kummsch,
          oder i hilf d’r. Siehsch denn nit, daß i b’schäftigt bin? 
          
"
cecile,FEMALE,"Cécile:
Ich geh jo. 
          
"
anatole,MALE,"Anatole:
Nix andersch als d’r Wunderfitz, wo die Wibsbilder plöuje dhüed. Un ich kumm nit wittersch. — Also
          noch emol vun vorn. 
          
"
sophie,FEMALE,"Sophie:
Ich glaub, dir schwabbelt’s, daß dü so uff ’m Bode-n-erum fahrsch. Lehrsch am End e Lieweserklärung
          üswendi . . . . oder sunsch ebbs. Wurrsch awer
          
"
anatole,MALE,"Anatole
(ist ganz bestürzt aufgestanden und putzt sich die Kniee ab):
O nein — — kein Idee — — ich hab jo — — ich hab jo nurre-n-e Guff gsüecht, wo ich verlore hab.
"
sophie,FEMALE,"Sophie:
Mir machsch nix vor . . . . dis kannsch d’r merke.
"
anatole,MALE,"Anatole
(für sich):
O jeh, jetz kummt au die noch mit irem Drzwischegebabbels. Un ich müeß doch lehre. 
          
"
sophie,FEMALE,"Sophie:
Ich hab dir blos saaue welle, daß d’r Désiré kumme-n-isch.
"
anatole,MALE,"Anatole:
Sunsch nix? — — Dis isch m’r nix Neijs — — dis sieh ich schun an dim verbebbte Gsicht. 
          
"
sophie,FEMALE,"Sophie:
Ja, un dü d’r allersüferscht! 
          
"
anatole,MALE,"Anatole:
Wenn mini Alte nurre nix gemerkt het — — sie dhädd mir d’ganz Baschdeed verderwe.
"
karcher,MALE,"Karcher
(schmales Männchen von ungefähr 45 Jahren, ganz in schwarz gekleidet, Gehrock, Filzhut ; spricht
          trocken und etwas zaghaft ; macht überhaupt einen schüchternen Eindruck:
Bonjour, Herr Vicepräsident. Dü hesch m’r gschriwwe...
"
anatole,MALE,"Anatole:
Ah, do bisch jo. Bonjour, Herr Schriftführer. Y-a-t-il quelque chose de nouveau? 
          
"
karcher,MALE,"Karcher:
Ich wärd so wie so kumme wäje’m Fescht . . . .
"
anatole,MALE,"Anatole:
Pscht! pscht! 
          
"
karcher,MALE,"Karcher:
D’Dekoratione vum Saal sin gfitzt arranschiert. Nurre mein ich, m’r sotte noch e schöner transparent
          mache lon mit d’r Uffschrift „Fanfare 1872—1897! Sainte-Cécile N° 25“. Es macht sich arri schön. Wie
          ich noch in Bischwiller bin gsin bi d’r Harmonie, hamm’r au so e Ding gemacht un ’s het allgemein
          g’falle.
"
anatole,MALE,"Anatole:
Eh ben, loß es mache. Es kummt uff e paar Sü nit an.
"
karcher,MALE,"Karcher:
Ich bin au bim Wirt gsin, un der het m’r mitgenn, daß d’r Kalbskopf en tortue eweck müeß, wil nurre
          fünf Gäng üsgemacht sin worre; uff ’m Menü, wo m’r han drucke lon, stehn sechs.
"
anatole,MALE,"Anatole:
Un ich saa, er derf nit eweck... es geht nit.
"
karcher,MALE,"Karcher:
Der Wirt isch awer in sim Recht . . .
"
anatole,MALE,"Anatole:
Ça ne me regarde pas. Ohne de Kalbskopf kann ich mini Redd nit halte. ’s isch alles ingedheilt, un
          dis kann jetz hintenooch nit widder umgschmisse wäre. Dis dhädd e schöns Gschlamassels genn.
"
karcher,MALE,"Karcher:
Er het awer gsaat, ’r kann’s Kuvert for denne Pris nit liffere.
"
anatole,MALE,"Anatole:
Ze bleche m’r halt statt 4 Mark fuffzig 5 Mark. Dis isch nit ze viel bezahlt, wenn’s güet isch.
"
karcher,MALE,"Karcher:
Was wurd awer d’r Herr Präsident d’rzüe saaue ?
"
anatole,MALE,"Anatole:
Sappristi! Der Präsident isch krank, un so lang ’r krank isch, bin ich d’r Präsident. Do springt m’r
          keiner drüwer.
"
karcher,MALE,"Karcher:
Mir soll’s erecht sin. — ’s isch züe Schad, daß er nit kumme kann. Er het als so schöni Redde
          ghalte.
"
anatole,MALE,"Anatole:
Die Redd, wo ich halt, wurd au nit schlecht, je t’assure. Es gitt ebbs ganz Neijs.
"
karcher,MALE,"Karcher:
Derf m’r villicht wisse was?
"
anatole,MALE,"Anatole:
Ich will d’r ’s saa — entre nous, verstehsch — es soll e surprise genn. Ich hab en projet, mine
          discours in zwei Sprooche ze halte. Je pense que ça suffira.
"
karcher,MALE,"Karcher:
Dis langt joh for Hosse-n-un Schilet.
"
anatole,MALE,"Anatole:
Zerscht isch die Redd ganz ditsch un d’rno ganz franzeesch. Un gfitzt, was gfitzt heißt.
"
karcher,MALE,"Karcher:
Wurum nit uf Stroßburjerditsch? ’s isch doch sunsch allewyl so geredt worre.
"
anatole,MALE,"Anatole:
Ih hab m’rs emol so in de Kopf gsetzt — ça me plait ainsi. Bi denne viele Delegatione, wo züe unserm
          anniversaire kumme, müeß ebbs Üßerordentlichs geleischt wäre.
"
karcher,MALE,"Karcher:
Ich denk awer... wie ich noch in Bischwiller bin gsin bi d’r Harmonie . . .
"
anatole,MALE,"Anatole:
Do gitt’s ken Nein un ken Awer. — Es müeß so sin. 
          
"
karcher,MALE,"Karcher:
Ja, ja, ich weiß.
"
anatole,MALE,"Anatole:
Wie kann denn der Mensch mir saaue, ich kann nit ditsch un nit franzeesch! II ne manquerait plus que
          ça! E membre, wo erscht zitter dreij Johr in d’Societät erinschmeckt. Mais ce qu’il y a de certain —
          ich wur im noch e Denkzettel anhenke, dem dumme Bebbelenz.
"
karcher,MALE,"Karcher:
Dis isch ’r. — ’r het’s nit sotte saaue.
"
anatole,MALE,"Anatole:
E Niddertracht isch’s, e Gemeinheit, e Beleidigung for d’ganz Societät! — — Un siehsch, schun weje
          dem müeß ich zaije, was ich kann un was ich ze leischte-n-im Stand bin.
"
karcher,MALE,"Karcher:
E surprise gitts uff jede Fall, do hesch erecht. — Hesch dich schun e bissel prepariert ?
"
anatole,MALE,"Anatole:
Poh! — — was brüch ich mich groß ze prepariere! Am Daa vun d’r Sainte-Cécile iwwer-
          
"
karcher,MALE,"Karcher:
Alle Reschpekt d’rfor! — — Awer ich müeß gehn. Ich will noch gschwind lüeje, was d’r Präsident
          macht. Au revoir, Herr Vicepräsident.
"
anatole,MALE,"Anatole:
Au revoir, Herr Schriftführer.
"
karcher,MALE,"Karcher
(geht bis zur Thüre, kehrt sich um):
Hesch m’r nit noch ebbs ze saaue ghet? Dü hesch m’r doch gschriwwe . . .
"
anatole,MALE,"Anatole:
Dunderlettel noch emol! Wo hawi denn mine Kopf? Natürlich, natürlich... ich spann jo schun de ganze
          Morje uff dich wie e Sperwer. — Ich müeß dich nämlich um ebbs bitte — — um e Kleinigkeit. Gell, dü
          lachsch nit driwwer.
"
karcher,MALE,"Karcher:
Awer wurum denn?
"
anatole,MALE,"Anatole:
Wie ich d’r schun gsaat hab — dis heißt, gsaat hawi’s noch nit, awer dü kannsch d’r’s denke — mini
          Litt sin gar nit d’rmit inverstande, daß ich uff d’Sainte-Cécile geh — c’est à dire sie wisse gar nix
          d’rvun. Denn wenn’s erüs kummt, kann ich mini Sainte-Cécile in minere Stubb mit em Stickele Käs un Brod
          fiere.
"
karcher,MALE,"Karcher:
Geh, mach Plän.
"
anatole,MALE,"Anatole:
’s isch eso. Loß d’r die Gschicht emol expliziere, wie dis Dings an enander henkt. — Uff d’r
          letschte Sainte-Cécile — dü bisch jo au drbi gsin — het’s d’r Züefall gewellt, daß ich am Owes züem
          Henry, wo’s Gewitter mache müeß im Fremersberry, un züem erschte Piston ze sitze bin kumme. Mir sin
          heiter un fidel — — d’r Henry arretiert ein Liter um de-n-andere — m’r klopfe noch e paar Extrabudelle,
          daß es besser rutscht —
          
"
karcher,MALE,"Karcher:
Ja, wenn m’r en société isch . . . ihr wäre ghet han, was ’r gebrücht han.
"
anatole,MALE,"Anatole:
Hör wittersch. Die Gschicht fangt jo ererscht an. — Wil’s halt schun acht isch gsin, hawi nit heime
          getröujt. Züem Unglück proposirt jetz d’r Henry, e kleini Promenad ze mache. Mir also, mit unsrem
          anständige Burjerskischtel, troddle los, kaufe Häri un Rollmöps uff’m alte Fischmärk, mache-n-e paar
          Statione for apéritif, absynthe etc. un kumme so — ohne daß m’r’s wisse — uff’m Grüneberry im
          Gänsgraaue-n-an. Jetz isch’s awer widder los gange! Nom d’un canon, wenn ich noch dodran denk! Bref:
          m’r bliwe drüsse hocke d’ganz Naacht durich un ich kumm erscht am nächschte Daa am Morjes geje de zehne
          heime.
"
karcher,MALE,"Karcher:
E netti Leischtung.
"
anatole,MALE,"Anatole:
Un in was for eme-n-état! Figure-toi: e Schlenzer in de Hosse, fuffzeh Centimeter lang, de Hüet
          verlore, de Pardessü henke lon, de Rock verrissen-un e Blechschäddel, daß i gemeint hab, e ganzi Laad
          voll Maikäfer surre m’r im Kopf erum. Mini Alt het mich schun erwart — — sie isch in d’r
          gröschte-n-Uffreijung gsin. Sie lest m’r e Leids Lawaß erunter, ich fang an fuchsdeifelswild ze wäre —
          — un so gitts e Spektakel, daß d’ganz Noochberschaft zsammelauft.
"
karcher,MALE,"Karcher:
Nit e Wunder!
"
anatole,MALE,"Anatole:
Ich also leij mich ins Bett un schloof mi üs — ich habs nöti ghet.
"
karcher,MALE,"Karcher:
’s isch au ’s bescht gsin.
"
anatole,MALE,"Anatole:
Am nächschte Daa, wie ich verwach, denk ich m’r, jetz wurd widder alles güet sin. Ja, Lohkäs. Ken
          Wort het mini Alt geredt: un ’s Sainte-Cécile, will ich saaue ’s Cécile, mini Magd, het mich nit emol
          angelüejt. Un dis Gsicht vun minere Frau! Ich bin als zsammekeijt wie e Muck, wenn ich’s gsehn hab.
"
karcher,MALE,"Karcher:
Ja, ja, ich kenn dis üs aijener Erfahrung.
"
anatole,MALE,"Anatole:
So het’s e Monet lang gewährt, drno het’s e-n-armistice genn, un am e schöne Daa hamm’r uns widder
          versöhnt. Ich hab awer minere Frau in d’Hand verspreche müen, daß i uff kein Sainte-Cécile meh geh un
          nimmi drum anhalt. Was dhüed m’r nit for de Fridde! — — Affin, jetz wursch alles begriffe.
"
karcher,MALE,"Karcher:
E verflüemti Sitüation, dis.
"
anatole,MALE,"Anatole:
Ja, ich mein au! Was will i awer mache? Uff d’r einte Sitt steht züem erschte d’Societät, wo ich als
          Vicepräsident repräsentiere müeß, 
          
"
karcher,MALE,"Karcher:
Mit dine Domeschtike wursch awer doch ball ferdi wäre.
"
anatole,MALE,"Anatole:
Dü hesch güet redde. Du weisch gar nit, wie die zwei anenander henke. Dis isch e Geschnakkels de
          ganze Daa un e Gebüschbers . . . m’r han ’s Cécile halt
          
"
karcher,MALE,"Karcher:
Ze redd doch mit dinere Frau . . . . die het doch ellein ze kummedire. Explizier’s ere-n-emol. . . .
          .
"
anatole,MALE,"Anatole:
Um’s Gottswille nur dis nit. Vor e paar Woche hawi emol e bissel druff angsüecht un bin mit eme
          dauwe Schäddel heime gschickt worre. — — Nein, nein, es geht nit andersch. 
          
"
karcher,MALE,"Karcher:
Durichbrenne?
"
anatole,MALE,"Anatole:
C’est ça, un dü müesch m’r drbi helfe.
"
