drama_type,speaker,sex,job,social_class,text
comedy,Daniel Wendling,M,taverner/innkeeper,lower_middle_class,"Daniel:
— — — isch genüej oongemaacht.
"
comedy,Lissel,F,,,"Lissel:
Noch e bissel meh wie numme genuej.
"
comedy,Schorsch Peterhänsel,M,firefighter_director,lower_middle_class,"Schorsch:
Jaaa, wisse-n-'r, inger ünsere Bumbié sin e poor dringer — — —
"
comedy,Daniel Wendling,M,taverner/innkeeper,lower_middle_class,"Daniel:
Un wann se-n-e Appetit höön wie d'Drescher — — — — sie asse üns nit zem Löönd nüs.
"
comedy,Lissel,F,,,"Lissel:
Maache Uch numme ken Anlejes, Schorsch. — M'r höön äu Brootwurscht, Servila, Knackwürscht un
            Büürekaasle genuej un nommi! — Un züdam: d'göönz letscht Wuch läije ünseri Hüehner Äijer mit zwäi
            Dutter!
"
comedy,Andrees Bottjuckel,M,night_watchman,lower_class,"Andrees:
Sankt-Barwere-Äier! — Üs lüter Plasier, daß d'Franzose do sin! — Gsündhäit! — 
            
"
comedy,Schorsch Peterhänsel,M,firefighter_director,lower_middle_class,"Schorsch:
's war m'r aw'r äu nit erraacht, wann's an ebs fahle daat. — Un goor hyt an mim Ebredäuej. —
            Sainte-Barbe könne m'r jo jetz wied'r alle Johr fiere, gottsejdank, aw'r — — — e finfezwanzigjahrigs
            Dienschtjübiläum, dies kummt numme äinmol im Lawe.
"
comedy,Daniel Wendling,M,taverner/innkeeper,lower_middle_class,"Daniel:
Ho zall!
"
comedy,Lissel,F,,,"Lissel:
Mir zähle noch uff e fuffzigjahrigs.
"
comedy,Schorsch Peterhänsel,M,firefighter_director,lower_middle_class,"Schorsch:
Ums Gottswille, Daniel, nee, nee!
"
comedy,Andrees Bottjuckel,M,night_watchman,lower_class,"Andrees:
(salutiert.)
— M'r kann's nit wisse, Harr Brandmäischter.
"
comedy,Schorsch Peterhänsel,M,firefighter_director,lower_middle_class,"Schorsch:
(etwas geschmeichelt.)
— Wann d'r Kopf äu wott, so lang halte 's aw'r d'Füeß nit üs. — Un züdam, d'Junge üssem Dörfel
            wäre äu älter —
"
comedy,Lissel,F,,,"Lissel:
Un welle äu emol ebs wäre in d'r Gemäin.
"
comedy,Schorsch Peterhänsel,M,firefighter_director,lower_middle_class,"Schorsch:
Ewwe drum.
"
comedy,Andrees Bottjuckel,M,night_watchman,lower_class,"Andrees:
M'r welle's aw'r nit hoffe, daß Uch d'Junge iewwer de Kopf nüs woose! — Un züdam: Brandmäischter
            kann doch nit grood Jeder spiele.
"
comedy,Daniel Wendling,M,taverner/innkeeper,lower_middle_class,"Daniel:
Un wann'r noch so guet franzeesch kann.
"
comedy,Andrees Bottjuckel,M,night_watchman,lower_class,"Andrees:
As isch nit eso äinfach, ihr liewi Lytt! — Jaja.
"
comedy,Schorsch Peterhänsel,M,firefighter_director,lower_middle_class,"Schorsch:
Naja, so lang wie's noch geht, v'rsahn m'r ünsere Dienscht jo wyttersch. Wann's emol nimmi geht,
            d'rnoo heere m'r vunaase uff. — Lissel schenk im Andrees noch e Glaasel ing.
"
comedy,Lissel,F,,,"Lissel:
Trinke laar, Andrees.
"
comedy,Andrees Bottjuckel,M,night_watchman,lower_class,"Andrees:
(schmunzelnd.)
— Noch emol? — 's isch jo schun lang laar.
"
comedy,Lissel,F,,,"Lissel:
(schaut nach.)
— Jo warzi! — 
            
"
comedy,Daniel Wendling,M,taverner/innkeeper,lower_middle_class,"Daniel:
Un Dü, Schorsch, trinksch jetz äu ebs?
"
comedy,Schorsch Peterhänsel,M,firefighter_director,lower_middle_class,"Schorsch:
(trocknet die Stirne.)
— Nee, merci. hab dennewaj schun fascht zeviel gemammelt dhäime biem Branddirrakter.
"
comedy,Lissel,F,,,"Lissel:
Na, Ihr könne doch noch ebs v'rträueje.
"
comedy,Schorsch Peterhänsel,M,firefighter_director,lower_middle_class,"Schorsch:
""Ebs"" schun, ja, aw'r nimmi viel, bin ken junger Hottel meh, dies mueß m'r bedenke.
"
comedy,Andrees Bottjuckel,M,night_watchman,lower_class,"Andrees:
(salutiert.)
— Exküse, Harr Brandmäischter, ich hab oochtezwanzig Johr meh uffem Buckel aß wie Ihr, aw'r
            wajezam, wann's ans trinke geht, d'rnoo stell ich miene Mann so stolz wie d'r ältscht Bumbié, un
            fröij im Däifel ebs nooch'm Alter! — Luschti laawe un saali starwe! — Gesündhäit! — 
            
"
comedy,group,sex_unknown,job_unknown,social_class_unknown,"Schorsch, Daniel, Lissel:
Gsündhäit Andrees!
"
comedy,Schorsch Peterhänsel,M,firefighter_director,lower_middle_class,"Schorsch:
(schaut auf seine Uhr.)
— Jetz mueß ich aw'r maache, daß ich wied'r ze mim Offizierchorps zeruck kumm, sunsch gitt's noch
            Stampeneje!
"
comedy,Daniel Wendling,M,taverner/innkeeper,lower_middle_class,"Daniel:
Wieviel fremdi Offizier sin dann kumme?
"
comedy,Schorsch Peterhänsel,M,firefighter_director,lower_middle_class,"Schorsch:
(stolz.)
— Im Göönze: zwäijedrißig.!
"
comedy,Andrees Bottjuckel,M,night_watchman,lower_class,"Andrees:
(salutiert.)
— Sackerwalt!
"
comedy,Lissel,F,,,"Lissel:
As sin aw'r doch meh inggelade gewahn, het m'r d'r Umeckers Valde gsäit.
"
comedy,Schorsch Peterhänsel,M,firefighter_director,lower_middle_class,"Schorsch:
(lachend.)
— Äij jo, aw'r — — bie dane wie jischt 'num läufe zich ich nit hott erum! — V'rstehn'r?!
"
comedy,Andrees Bottjuckel,M,night_watchman,lower_class,"Andrees:
(salutiert.)
— Respakt d'rvor! — Sackerwalt! — Gsündhäit! 
            
"
comedy,Lissel,F,,,"Lissel:
Trinke-n-'r noch e Glaasel, Andrees?
"
comedy,Andrees Bottjuckel,M,night_watchman,lower_class,"Andrees:
Numme nit ze blitzi, sunsch wur ich hitzi! — Hähähä!
"
comedy,Schorsch Peterhänsel,M,firefighter_director,lower_middle_class,"Schorsch:
Schenk'm numme noch ees ing, Lissel.
"
comedy,Lissel,F,,,"Lissel:
Jaja, d'v Andrees v'rträät's. 
            
"
comedy,Daniel Wendling,M,taverner/innkeeper,lower_middle_class,"Daniel:
Was trinksch denn fer e Tröpfel, Andrees?
"
comedy,Andrees Bottjuckel,M,night_watchman,lower_class,"Andrees:
""Langsamer Salbschtmord.""
"
comedy,Schorsch Peterhänsel,M,firefighter_director,lower_middle_class,"Schorsch:
Kirschewasser, wie m'r 's schient?
"
comedy,Lissel,F,,,"Lissel:
Grood geroote.
"
comedy,Daniel Wendling,M,taverner/innkeeper,lower_middle_class,"Daniel:
Aw'r Andrees, dies v'rträäsch Dü jo goor nit!
"
comedy,Andrees Bottjuckel,M,night_watchman,lower_class,"Andrees:
(schmunzelnd.)
— Ich wäiß's, Daniel, ich wäiß's. — Aw'r, uff ünser Fescht anne — — — Gsündhäit, Harr
            Brandmäischter! — 
            
"
comedy,Schorsch Peterhänsel,M,firefighter_director,lower_middle_class,"Schorsch:
Wann's Uch numme gschmeckt, Andrees.
"
comedy,Andrees Bottjuckel,M,night_watchman,lower_class,"Andrees:
(wischt sich den Schnurrbart ab.)
— Hähähähähä!
"
comedy,Lissel,F,,,"Lissel:
Nit daß'm 's nit gschmecke daat?! — Jojo.
"
comedy,Daniel Wendling,M,taverner/innkeeper,lower_middle_class,"Daniel:
Dü hattsch aw'r Trawere trinke sotte, Andrees. — Jine bisch gewohnt vun Kingsbäine oon, aw'r dene
            do v'rträuejsch doch nit. —
"
comedy,Andrees Bottjuckel,M,night_watchman,lower_class,"Andrees:
Ho zall!
"
comedy,Daniel Wendling,M,taverner/innkeeper,lower_middle_class,"Daniel:
Ich wäiß's! — Maach m'r numme ken Sätz!
"
comedy,Schorsch Peterhänsel,M,firefighter_director,lower_middle_class,"Schorsch:
Allewaj?! — 's Elsaß wied'r franzeesch, 's erscht Sainte-Barbe-Fescht, un owedrin noch min
            finfezwanzigjahrig Dienschtjubiläum?! — Un do sell Trawere getrunke ware?! — allons, allons,
            allons!
"
comedy,Andrees Bottjuckel,M,night_watchman,lower_class,"Andrees:
(salutiert etwas schwankend.)
— Göönz mini Mäinung, Harr Brandmäischter!
"
comedy,Schorsch Peterhänsel,M,firefighter_director,lower_middle_class,"Schorsch:
(klopft ihm auf die Schulter.)
— Andrees, mir bliewe biem Kirschewasser.
"
comedy,Andrees Bottjuckel,M,night_watchman,lower_class,"Andrees:
(wie oben.)
— Un wann d'halb Gurjel druff geht, Harr Brandmäischter.
"
comedy,Lissel,F,,,"Lissel:
(lachend.)
— Dies kann jo guet wäre.
"
comedy,Daniel Wendling,M,taverner/innkeeper,lower_middle_class,"Daniel:
(lachend.)
— Jojo!
"
comedy,Andrees Bottjuckel,M,night_watchman,lower_class,"Andrees:
Laache nit. — Lissel, schenk ing!
"
comedy,Lissel,F,,,"Lissel:
Trinke doch zerscht laar!
"
comedy,Andrees Bottjuckel,M,night_watchman,lower_class,"Andrees:
Ah 's isch noch ebs drinne? — Öha! — Hou-rupp! 
            
"
comedy,Schorsch Peterhänsel,M,firefighter_director,lower_middle_class,"Schorsch:
(lachend.)
— Ar het e gueter Zugg, d'r Andrees.
"
comedy,Lissel,F,,,"Lissel:
(lachend.)
— Dies sell mir nix sin!
"
comedy,Daniel Wendling,M,taverner/innkeeper,lower_middle_class,"Daniel:
Setze-n-Uch aw'r jetz nahder geje d'r Dhüer zü, Andrees.
"
comedy,Andrees Bottjuckel,M,night_watchman,lower_class,"Andrees:
Waje was dies?
"
comedy,Daniel Wendling,M,taverner/innkeeper,lower_middle_class,"Daniel:
Aij, ich mäin numme.
"
comedy,Andrees Bottjuckel,M,night_watchman,lower_class,"Andrees:
(lallend)
— Ah zallewaj? — 's fellt m'r aw'r goor nit ing. — ""Hier bin ich, un hier bläibe ich!"" het d'r
            Samegüschtel uff d'r Hohkinnisburri in's Adraßbuech geschriewe. — Un mir sin aw'r noch kürranter aß
            wie Iir, gall Lissel?!
"
comedy,Lissel,F,,,"Lissel:
(lachend.)
— Hoffetli sin mir dies!
"
comedy,Schorsch Peterhänsel,M,firefighter_director,lower_middle_class,"Schorsch:
Höön m'r äu e guets Bier, Daniel?
"
comedy,Daniel Wendling,M,taverner/innkeeper,lower_middle_class,"Daniel:
Zall will ich mäine!
"
comedy,Lissel,F,,,"Lissel:
As isch schun wied'r zesäueje fascht elsassisch.
"
comedy,Schorsch Peterhänsel,M,firefighter_director,lower_middle_class,"Schorsch:
Wäisch, Daniel, daß ich's nit v'rgiß: m'r höön um e gueti Trinkkraft zügenumme. D'r Stawalters
            Philipp het sich wied'r in d'Kumpenie uffnahme loon.
"
comedy,Daniel Wendling,M,taverner/innkeeper,lower_middle_class,"Daniel:
Jojo, do ware m'r jo wied'r ebs erlawe hint Owe!
"
comedy,Lissel,F,,,"Lissel:
Dies isch noch e Muschter, d'r Philipp!
"
comedy,Daniel Wendling,M,taverner/innkeeper,lower_middle_class,"Daniel:
's maacht aw'r nix. 's Bier räicht, un wann'r 's doppelt süfft vun friehjer.
"
comedy,Lissel,F,,,"Lissel:
's bliet noch iewri.
"
comedy,Andrees Bottjuckel,M,night_watchman,lower_class,"Andrees:
(schlägt mit der Faust auf den Tisch.)
— Iewri bliewe derf nix! — Hupp! — Sackerwalt! — Hupp!
"
comedy,Lissel,F,,,"Lissel:
(schaut zur Mitteltür hinaus.)
— E stockfinschteri Noocht. — Un still isch's im Dörfel!
"
comedy,Andrees Bottjuckel,M,night_watchman,lower_class,"Andrees:
(lallend.)
— — Hupp! — — Woorte numme — — — as — — as kummt schun noch ööndersch! — — Hupp! — — Gsündhäit! — 
            
"
comedy,Lissel,F,,,"Lissel:
Jaja, 's wurd schun wied'r ebs oosetze. — 
            
"
comedy,Schorsch Peterhänsel,M,firefighter_director,lower_middle_class,"Schorsch:
Sackerwalt! Jetz mueß ich aw'r gehn! — Also, Daniel, d'r Koschtepunkt spielt ken Roll. — 's isch
            Sainte-Barbe! — Un züdam min Ehredäuej! — Un owwedrin sin m'r franzeesch! — Diesmol derfe e poor
            Krüttstickle druffgehn! — Numme, daß käin Mann vun d'r Kumpenie ebs ze reklemiere het! — Nit emol d'r
            Stawalters Philipp.
"
comedy,Lissel,F,,,"Lissel:
(entsetzt.)
— Oh, oh, oh! — D'r Andrees — —
"
comedy,Daniel Wendling,M,taverner/innkeeper,lower_middle_class,"Daniel:
Dies het m'r jetz! — Kirschewasser mueß'r süffe, dar alt Stier!
"
comedy,Andrees Bottjuckel,M,night_watchman,lower_class,"Andrees:
(die Tür suchend.)
— Gsündhäit! — Hupp!
"
comedy,Daniel Wendling,M,taverner/innkeeper,lower_middle_class,"Daniel:
Maach'm hurtli d'Dhüer uff, Lissel! — Hopp, räij Dich!
"
comedy,Lissel,F,,,"Lissel:
(ängstlich)
— Wann 'r m'r aw'r — — — ?!
"
comedy,Daniel Wendling,M,taverner/innkeeper,lower_middle_class,"Daniel:
D'Dhüer uffgemaacht, e Starnesappermant nochemol ning!
"
comedy,Andrees Bottjuckel,M,night_watchman,lower_class,"Andrees:
Ich — — ich — — ich brüch niemes! — Hupp! Ich ich kann — 
            
"
comedy,Daniel Wendling,M,taverner/innkeeper,lower_middle_class,"Daniel:
D'Dhüer zü, Lissel!
"
comedy,Lissel,F,,,"Lissel:
Jaja. — 
            
"
comedy,Schorsch Peterhänsel,M,firefighter_director,lower_middle_class,"Schorsch:
Höere, d'Schnapsflasche muehn ewack bliewe.
"
comedy,Daniel Wendling,M,taverner/innkeeper,lower_middle_class,"Daniel:
Hawich's nit gsäit wie's kumme wurd?! — Ich kenn mini Lytt! — Lissel, stell die Schnapsflasch
            ewack, un schließ m'r 's Likörkeenschterle göönz zu. — 
            
"
comedy,Schorsch Peterhänsel,M,firefighter_director,lower_middle_class,"Schorsch:
Bier derfe mini Bumbié trinke, was in se ning geht. — Numme de V'rstöönd sell sich kener
            vrsüffe.
"
comedy,Daniel Wendling,M,taverner/innkeeper,lower_middle_class,"Daniel:
Jaja, 's isch waje d'r Ordnung.
"
comedy,Lissel,F,,,"Lissel:
Un daß ken Gleeser v'rhejt ware.
"
comedy,Schorsch Peterhänsel,M,firefighter_director,lower_middle_class,"Schorsch:
Mir isch's häuptsachli waje de fremde Harre Offizier, wie hynt Owe noch Alli do hare kumme! — Un
            äu waje minere Fräu!
"
comedy,Lissel,F,,,"Lissel:
Kummt die äu?
"
comedy,Schorsch Peterhänsel,M,firefighter_director,lower_middle_class,"Schorsch:
Aw'r salbschtv'rstandli! — Do daat sich d'Theres dhäime nit hewwe loon. — D'erscht franzeesch
            Sainte-Barbe! Un min finfezwanzigjahrigs Dienschtjübiläum! — Ah ihr mäine?!
"
comedy,Daniel Wendling,M,taverner/innkeeper,lower_middle_class,"Daniel:
Naja, mir sorje schun d'rfür, daß Ordnung ghalte wurd, gall Lissel?
"
comedy,Lissel,F,,,"Lissel:
Aw'r sicher! — Un wann äiner od'r d'r öönder nit kunterbiere will — — — — — 
            
"
comedy,Schorsch Peterhänsel,M,firefighter_director,lower_middle_class,"Schorsch:
(lachend.)
— Na, sowyt wurd's doch hoffetli nit kumme?
"
comedy,Lissel,F,,,"Lissel:
Kann m'r 's wisse?
"
comedy,Daniel Wendling,M,taverner/innkeeper,lower_middle_class,"Daniel:
Isch dann's Offiziers-Aase noch nit ferti biem Branddirakter dhäime?
"
comedy,Schorsch Peterhänsel,M,firefighter_director,lower_middle_class,"Schorsch:
Sie ware jetz am Dessert sin. Uff dies hawich v'rzicht. Vum Gschlacks bin ich ken Friend. Großi
            Mumpfle, die sin bie mir d'Häuptsach! — Also, wann d'r schwarz Kaffi getrunke isch, d'rnoo kumm ich
            mit d'r Theres hare. — 
            
"
comedy,Daniel Wendling,M,taverner/innkeeper,lower_middle_class,"Daniel:
Ja un d'Harre Offizier?
"
comedy,Schorsch Peterhänsel,M,firefighter_director,lower_middle_class,"Schorsch:
Die kumme Alli mitnöönd hare, mit Müsik.
"
comedy,Lissel,F,,,"Lissel:
Ja, hingenooch wied'r, wann do d'r göönz Marikt v'rloffe-n-isch.
"
comedy,Schorsch Peterhänsel,M,firefighter_director,lower_middle_class,"Schorsch:
Oha! — Wann mir kumme, fangt d'r Marikt erscht raacht oon! Bedenke's doch: d'erscht franzeesch
            Sainte-Barbe, un d'rzü min finfezwanzigjahrig Dienschtjübiläum!
"
comedy,Theres,F,,,"Theres:
Ja, wie räucht's dann do hinne?!
"
comedy,Schorsch Peterhänsel,M,firefighter_director,lower_middle_class,"Schorsch:
(verblüfft.)
— Löij do, d'Theres!
"
comedy,Theres,F,,,"Theres:
Was isch dann ze löije an mir?! — Goor nix, hoffetli! — Maach, daß jetz wied'r emol in ünser
            Gsellschaft kummsch, e Starnesappermant nochemol ning!
"
comedy,Schorsch Peterhänsel,M,firefighter_director,lower_middle_class,"Schorsch:
(will sie tätscheln.)
— Ja, Theres, ja.
"
comedy,Theres,F,,,"Theres:
(verweisend.)
— Wyt vum Gschütz gitt alti Saldote! — Un iewerhäupt, los jetz! — Marsch! — en route!
"
comedy,Schorsch Peterhänsel,M,firefighter_director,lower_middle_class,"Schorsch:
Ja, Theres, ja. — Kum, min Harzkaferle! — 
            
"
comedy,Theres,F,,,"Theres:
Loß m'r die Stierhäite ewack! — Ich säe d'r's! 
            
"
comedy,Daniel Wendling,M,taverner/innkeeper,lower_middle_class,"Daniel:
D'Theres könnt äu e Kumpenie kummediere.
"
comedy,Lissel,F,,,"Lissel:
(schaut zur Mitteltür hinaus.)
— Aw'r finschter isch's drüsse, wie im e Sack.
"
comedy,Daniel Wendling,M,taverner/innkeeper,lower_middle_class,"Daniel:
D'Strooßebeläichtung mueß wied'r inggfüehrt ware.
"
comedy,Lissel,F,,,"Lissel:
Jo, m'r sin warzi lang genuej im Dunkle gedappt iewwer de Kriej!
"
comedy,Daniel Wendling,M,taverner/innkeeper,lower_middle_class,"Daniel:
Vor lütter Sainte-Barbe denke ünseri Harre Genieköpf im Gemäinerooth an nix Gschieds meh.
"
comedy,Lissel,F,,,"Lissel:
Zerscht muehn m'r äu wied'r Petrol höön. 
            
"
comedy,Daniel Wendling,M,taverner/innkeeper,lower_middle_class,"Daniel:
Petrol? — 's Elektrisch mueß hare! — Mir könne's üns läischte! — 's Gald d'rzü höön uns
            d'Stadtlytt gebroocht.
"
comedy,Schorsch Peterhänsel,M,firefighter_director,lower_middle_class,"Schorsch:
(atemlos.)
— Driewwe uff d'r Strooß — — mittle im diefschte Drack drinne — — — lejt d'r Noochtwaachter!
"
comedy,Lissel,F,,,"Lissel:
Oh Schrecke!
"
comedy,Daniel Wendling,M,taverner/innkeeper,lower_middle_class,"Daniel:
Nahme n'e mit!
"
comedy,Schorsch Peterhänsel,M,firefighter_director,lower_middle_class,"Schorsch:
Äij jo, zall schun. — Hilf aw'r z'erscht, daß m'r 'ne uff d'Bäin stelle könne.
"
comedy,Lissel,F,,,"Lissel:
(lachend.)
Ich hab m'r's inggebildt, daß's eso kumme wurd.
"
comedy,Daniel Wendling,M,taverner/innkeeper,lower_middle_class,"Daniel:
(kopfschüttelnd.)
— So e alt's Küehjkummet!
"
comedy,Schorsch Peterhänsel,M,firefighter_director,lower_middle_class,"Schorsch:
Allons, kumm jetzt ich mueß häim!
"
comedy,Theres,F,,,"Theres:
(erscheint ebenfalls unter der Tür.)
— Ja, wurd's jetz bööl, od'r welle m'r do iewer Noocht bliewe?
"
comedy,Schorsch Peterhänsel,M,firefighter_director,lower_middle_class,"Schorsch:
Kumm doch, Daniel.
"
comedy,Daniel Wendling,M,taverner/innkeeper,lower_middle_class,"Daniel:
Jaja. — Sell ich e Luzarn mitnahme?
"
comedy,Theres,F,,,"Theres:
's isch nit notwandi. Mir höön Alles. Numme emol erüs jetz! — 
            
"
comedy,Philipp Stawalter,M,firefighter,lower_middle_class,"Philipp:
(grinsend.)
— Die sitzt!
"
comedy,Lissel,F,,,"Lissel:
Philipp! — Hesch ken gröeßeri Viehhäit könne maache?!
"
comedy,Philipp Stawalter,M,firefighter,lower_middle_class,"Philipp:
(grinsend.)
— Wann d'Kutte nit im Waj warde gewahn, no hatt's besser geklatscht.
"
comedy,Lissel,F,,,"Lissel:
Stiermaaßi genuej d'rzü wärdsch halt allewiel noch fer ebs eso ze maache.
"
comedy,Philipp Stawalter,M,firefighter,lower_middle_class,"Philipp:
(grinsend.)
— Ja, mäinsch viellicht, daß Ünseräiner durch de Kriej fiener wär worre?
"
comedy,Lissel,F,,,"Lissel:
Goor Dü, Basche, drackiter!
"
comedy,Philipp Stawalter,M,firefighter,lower_middle_class,"Philipp:
Lissel, beläidig ünser Bumbié-Chorps nit!
"
comedy,Lissel,F,,,"Lissel:
Wärdsch ewack gebliewe vun ene! — Mit Dir läje se sich warzi wenni Ehr ing!
"
comedy,Philipp Stawalter,M,firefighter,lower_middle_class,"Philipp:
(weist grinsend seine gespreitzte Hand vor.)
— Lissel, wo die anne batscht, do woost ken Groos meh! — 
            
"
comedy,Lissel,F,,,"Lissel:
(noch immer gekränkt.)
— Prahlhans!
"
comedy,Philipp Stawalter,M,firefighter,lower_middle_class,"Philipp:
Was isch los?! — Gück D'r emol dies Discheck oon! — Ain Sträich mit d'r Füscht druff, un am Bodde
            lejt's — — — grood wie ewackrasiert! — Seh ich?! — 
            
"
comedy,Lissel,F,,,"Lissel:
(erschreckt.)
— Ingersteh Dich jo nit!
"
comedy,Philipp Stawalter,M,firefighter,lower_middle_class,"Philipp:
Salü Daniel!
"
comedy,Daniel Wendling,M,taverner/innkeeper,lower_middle_class,"Daniel:
Was maachsch dann Dü schun do?
"
comedy,Philipp Stawalter,M,firefighter,lower_middle_class,"Philipp:
Ich woort uff d'Ööndere.
"
comedy,Lissel,F,,,"Lissel:
Wo isch d'r Noochtwaachter jetz?
"
comedy,Philipp Stawalter,M,firefighter,lower_middle_class,"Philipp:
(roh auflachend.)
— Drüsse lejt'r im Drack!
"
comedy,Daniel Wendling,M,taverner/innkeeper,lower_middle_class,"Daniel:
Nee ar lejt nit! — D'r Brandmäischter un d'Theres höön 'ne mit häim genumme. — Soviel Oonstand het
            ünser Vorstand.
"
comedy,Lissel,F,,,"Lissel:
Was trinksch Dü, Philipp?
"
comedy,Philipp Stawalter,M,firefighter,lower_middle_class,"Philipp:
(grinsend.)
— Was 's gitt.
"
comedy,Lissel,F,,,"Lissel:
(schadenfroh.)
— Ja, wartsch aw'r noch e weng, bis Alli do sin.
"
comedy,Philipp Stawalter,M,firefighter,lower_middle_class,"Philipp:
Ho, hol — Numme nit eso kürios, Lissel, un maach wied'r emol e öönders Gsicht. — 
            
"
comedy,Lissel,F,,,"Lissel:
Blie m'r ewack, säe ich D'r, od'r ich kratz!
"
comedy,Philipp Stawalter,M,firefighter,lower_middle_class,"Philipp:
Oha! — Do isch Ordnung!
"
comedy,Daniel Wendling,M,taverner/innkeeper,lower_middle_class,"Daniel:
Un ze trinke gitt's erscht ebs, wann d'Kumpenie do isch.
"
comedy,Philipp Stawalter,M,firefighter,lower_middle_class,"Philipp:
Oha, do isch äu Ordnung!
"
