speaker,sex,text
charlot,M,"Charlot:
Ich hab d'Schärwe nüssgschmisse.
"
lastique,M,"Lastique:
(wütend durch die M., den Cylinder in der Hand)
Oh ces filous, ces canailles — mini schöeni chapeau! Il est fütti, ganz kapüt. — Vun die la fenêtre
          schmisse e Portion Däller uf mini tête — Ou est le gamin? Ich riss-em erüss alli Hoor mit die
          Zangbiss.
"
knuppe,M,"Knüppe:
Calmiere sie sich, Monsieur Lastique, do dr Charlot isch's gsinn, er hett e verhejter Däller
          nüssgschmisse, s'isch zuem verknelle. 
          
"
lastique,M,"Lastique:
Oh dü Wackesbum, ich bring dich um, dü Lüsgarçon! 
          
"
charlot,M,"Charlot:
Charlot, jetzt heist's Päch kauft. 
          
"
schmatterle,M,"Schmätterle:
Jetz bin i glauwi anegfalle, anegfalle un hab grad so e schöeni Ouvertüre im Kopf ghett ghett, füer
          zue re Licht un die gäng eso 
          
"
knuppe,M,"Knüppe:
(hält ihm den Mund zu)
Pst, Monsieur Schmätterle, stille jetz. Guet, das sie kumme sinn un au sie, Monsieur Lastique 
          
"
lastique,M,"Lastique:
Ah, quelle chance, mir kenne macke kumme les spectres. Oh, ich schun bekumme ganzi Hütt vun die
          Gans.
"
schmatterle,M,"Schmätterle:
Was e Pläsier, Knüppe, sie sinn e Kaib, e Kaib, lonn jetz diss Buech hole, ich komponier ejch au e
          Fantasie Allegro, die dät eso anfange: Trärätärä, düdel, düdel, tsching-bumm — —
"
lastique,M,"Lastique:
Silence, mit Tschingbumm un hole sie diss livre, ass mir macke e soirée spiritueux un e
          necromancie.
"
knuppe,M,"Knüppe:
Diss wurd gemacht — mr schicke mini Frau furt zue dr Nähjere, no kummt se so ball nimmi heim. Mir
          sinn no ungstöert un könne die spiritistisch Sitzung do in dere Stub abhalte 
          
"
schmatterle,M,"Schmätterle:
Oh, gäb diss e schöeni Müsik dezü, so geischterhaft: Trüdüü — drüüdü — tärä — —
"
lastique,M,"Lastique:
Mille des gratteous, mache sie mich nitt massick mit sini Düderlüdü, halte sie dini Müll —
          tais-toi!
"
knuppe,M,"Knüppe:
Awer, mes amis, ihr derfe nitt als dezwische redde, ihr müen ruehj sinn. Höere doch numme, was diss
          fuer e Effekt mache duet, wenn ich denne Owe in dr Sitzung saue wur: ""Geischt vum Quätschel, mir zwinge
          dich, ze erschiene, un d'Düer geht uff 
          
"
charlot,M,"Charlot:
""Dr Charlot, der König des Kino!"" Mensch, Maier!
"
"Alle drei:
(sind erschrocken)
Dr Charlot?!
"
knuppe,M,"Knüppe :
Wart — wo isch dr Rieme, dü hesch se noch ze guet.
"
schmatterle,M,"Schmätterle:
Mich hesch mache anekeje — wart ich will dr de Marsch blose.
"
lastique,M,"Lastique:
Wo isch miner coutau de poche — wart, dü Buewespitzel.
"
charlot,M,"Charlot:
(frech)
Wie ihr mich anrüere, ze saa ich's dr Meischtere, ass ihr Spiritüs welle mache do hinne, un
          Geischterles welle spücke, ich hab alles ghöert an dr Düer. 
          
"
knuppe,M,"Knüppe:
Charlot — witte stille sinn, dü derfsch nix dr Meischtere saue, mr mache dir nix. Komm, sitz do häre
          un schaff, no macht dr nieme nix.
"
lastique,M,"Lastique:
Charlot, silence, nix saue in Madame. Dü bisch au e garçon brav, kenn Lüsgarçon — do hesch Drinkgeld
          fuer Chocolat. 
          
"
schmatterle,M,"Schmätterle:
Sapristi, no dät jo unseri ganz Sitzung zue Essi wäre, denn d'Madam Knüppe kann mich schun nitt
          verbutze, sie isch kenn Frind vun dr Müsik — do hesch e Cigarettel, Charlot, un ich lehr dich au
          umesunsch Piston blose, so gfitzt: Träträträ — —
"
knuppe,M,"Knüppe:
Jojo, jetz fange nitt widder an, ze müsike, mr müen jetz handle.
"
charlot,M,"Charlot:
Meischter, wenn ich ebs helfe soll? Charlot macht alles — ""Charlot, der König des Kino!"" Mensch —
          Maier!
"
knuppe,M,"Knüppe:
Dort sitz ane un mach im Herr Doktor e Rieschter hinte druff, die Schuhj muen hitt noch furt. 
          
"
lastique,M,"Lastique:
Mille des gratteaus — Si han verlore le nom de Monsieur vun dem livre? C'est ça — jetz isch ze
          macksen nix.
"
knuppe,M,"Knüppe:
(denkt nach)
Ruehj, numme d'Ruehj kann's bringe — ich kumm schun druff, dr Name fahrt mr im Müll erum.
"
charlot,M,"Charlot:
Meischter, mache s'Müll uff, ich gück.
"
knuppe,M,"Knüppe:
Halt's Müll, wenn d'reddsch. — S'isch e Name, grad wie e Name, enfin, wie e Deil e Name hann, sisch
          ebs vun dr Küh, so e Wort isch's — Küh — Küh. —
"
lastique,M,"Lastique:
Ah, c'est bon, no isch nitt dificile — diss isch gerote glich — Küh, isch la vache — er heisst
          Monsieur Vache?
"
knuppe,M,"Knüppe:
Nix ze wasche — Küh — Küh -!
"
charlot,M,"Charlot:
Kühschwanz?
"
knuppe,M,"Knüppe:
Kühschwanz, dü Pfohl! — Halts Müll un schaff. 
          
"
lastique,M,"Lastique:
Kückück?
"
knuppe,M,"Knüppe:
Naan! Geh'n zuem Güggück! — S'isch ebs wie mit Küh zamme hängt.
"
charlot,M,"Charlot:
Meischter, ich habs — diss hängt mit dr Küh zamme.
"
knuppe,M,"Knüppe:
Redd, Charlot, wänn's stimmt, grejsch 5 Centimes.
"
charlot,M,"Charlot:
Heisst dr Herr ..... Ütter?
"
knuppe,M,"Knüppe:
(rennt wie verrückt umher, Lastique immer hinterdrein. Schmätterle steht rechts vorn am kleinen
          Tisch und schlägt Takt).
"
knuppe,M,"Knüppe:
O, hewe mi, — Ütter — — wenn de noch ein Wort saasch, drähj ich dr de Hals zweimol rum. — — Jetz
          kenne mir dene Owe kenn Sitzung mache! — — Küh — Küh! — —
"
schmatterle,M,"Schmätterle:
Heisst-r villicht Kühhorn oder Kühkummet?
"
knuppe,M,"Knüppe:
Naan — naan, ich wurr e Narr, ich hänk mich uff, wänn ich diss Wort nitt find — 
          
"
lastique,M,"Lastique:
O, wie bonne chance, er hett's, er isch kumme druff.
"
knuppe,M,"Knüppe:
Ssst! Er heisst — -?
"
schmatterle,M,"Schmätterle:
(fängt an zu singen ganz feierlich)
Trääräää, trääräää.
"
knuppe,M,"Knüppe:
Da — jetz — e Nuntebuckel! — Jetz hett der mrs mit sim Trärä widder ewäkgeblose — ich habs uf dr
          Zung leje ghett.
"
charlot,M,"Charlot:
Ei spitze's erüss, Meischter.
"
schmatterle,M,"Schmätterle:
Knüppe, ich weiss e Wort vun dr Küh, es kummt in dr Oper Wilhelm Tell vor — Rotschäck — gelle?
"
knuppe,M,"Knüppe:
Jetz hett i ball ebs gsaat. — Ihr mache mich noch ganz kumfüs.
"
lastique,M,"Lastique:
Dis donc, monsieur Knüppe, isch ebs vun der Küh, wie vun der Küh isch, dr Name vun diss
          Monsieur?
"
knuppe,M,"Knüppe:
Oui, oui — ebs vun dr Küh, es kann kaan einfacher Wort gänn, diss Wort kann mr gar nitt vergässe, —
          awer ich weiss es nimmi — ich kumm nitt druff.
"
lastique,M,"Lastique:
Mir isch ebs ningfahre in mini tête vun der Küh, — so vun dr Küh, wo lejt uf dr Stros.
"
charlot,M,"Charlot:
(lacht)
Höhöhöhö! — Diss isch Kühpfläbber — dr Monsieur Kühpfläbber!
"
knuppe,M,"Knüppe:
Ich stell mich noch uf dr Kopf — 
          
"
schmatterle,M,"Schmätterle:
Ochsegüggel, — Kalbshirn, — Kühlung, — Hochripp, — Gschlungs?
"
knuppe,M,"Knüppe:
Aba — nix eso — nix eso! Halt, im Lexikon, 
          
"
lastique,M,"Lastique:
Isch's nitt in diss Livre?
"
knuppe,M,"Knüppe:
Es mues drinne sinn — es isch doch e Wort un do sinn alli Wöerter drinne unter Küh mues-es stehn 
          
"
schmatterle,M,"Schmätterle:
Am End wisse Sie's nimmi rächt. — Heisst-r villicht Stier oder Ochs, oder Kühschtall, Kühfues,
          Biffdeck, oder Kuttlett, Kühmaue, Kühhütt? Jetz weiss i au nix meh, nix meh.
"
knuppe,M,"Knüppe:
""(trostlos)
Unter Ka steht's nitt, — jetz stehn mr do. — Ich Dolle, ich Pfohl, ich Pläbbs, ich Mops — e Härzwuet
          bekumm i — ebs eso ze vergässe! — Hewe mich, i wur massig. 
          
"
charlot,M,"Charlot:
Autsch, miner Fues! Was kann denn der derfüer. — Jetz haw i genuej Millichsupp!
"
knuppe,M,"Knüppe:
(stösst einen Schrei aus)
Diss isch's, diss isch's! Ich bin erlöest — dr Charlot hett's geroote.
"
lastique,M,"Lastique:
Was hett er verroote?
"
schmatterle,M,"Schmätterle:
Was isch denn bassiert?
"
knuppe,M,"Knüppe:
Gott-lowe-Dank! So heisst-r, — ass mr so e Name vergässe kann! — jetz haw ich's — Millichsupp
          heisst-r.
"
charlot,M,"Charlot:
(stolz)
Jaa, dr Charlot kann alles, weiss alles, ""Charlot, der König des Kino"", Mensch-Maier!
"
lastique,M,"Lastique:
Oh, wie bin ich joyeux, ass isch hüsse diss Wort missérable — Milliksupp!
"
"Alle:
(mit Freude)
Millichsupp — Millichsupp!
"
schmatterle,M,"Schmätterle:
Do mues ich jetz glich e Millichsuppwalzer druff mache, der geht so: Trärää — u.s.w.
"
knuppe,M,"Knüppe:
Jetz glich diss Buech gholt biem Monsieur Millichsupp. — Awer z'erscht mues ich noch e Versel singe
          üewer mini Vergässlichkeit. — Schmätterle, s'Instrument erüss un dr Lauterbacher gspielt 
          
"
urschel,F,"Urschel:
Jaa, dr Gücksel, bin ich denn im e Narrehüss? — Miner Mann hüpst do erum, wie e gstochener Geisbock,
          un die zwei süfere Friend sinn in minere Menage! 
          
"
lastique,M,"Lastique:
(höflich)
Ma chère Madame Knüppé, nix schelte, — ich will lonn anmesse e Portion de Soulier, — oui, Madame
          Knüppé.
"
urschel,F,"Urschel:
(nachspottend)
Nix, wüj, Madame Knüppe! Do mit dem do will ich ejch e Portion Soulier anmässe, nix wie nüss,
          Monsieur Gummi!
"
schmatterle,M,"Schmätterle:
Madame Knüppe, ich geh grad, ich hab mir nurre welle e Nauel in de Schueh schlaue lonn.
"
urschel,F,"Urschel:
Ihne schlaa ich e Nauel ins Hirn, in ihr verruckts, wänn ich sie noch emol do hinne antriff, sie
          Sparregagges. Ihr zwei sinn noch e Nauel an mim Totebaum, un do miner süfer Mann, der bringt mich noch
          vor dr Zitt unter de Bodde.
"
knuppe,M,"Knüppe:
Frau, dü duesch mir Unrecht an.
"
urschel,F,"Urschel:
(schlägt mit dem Teppichklopfer fest auf den Tisch.)
Stille, alter Knüppelüj! 
          
"
charlot,M,"Charlot:
(auf dem Boden sitzend)
Meischtere, es esch ebs gfalle!
"
urschel,F,"Urschel:
Witte ufstehn, oder soll ich dr helfe, — kännsch die Bewegung? 
          
"
charlot,M,"Charlot:
(sitzt schnell auf den Schemel)
Meischtere, — ich will se gar net kenne lehre.
"
urschel,F,"Urschel:
(zu Knüppe)
Un jetz zue dir! Mit dir hätt ich e Wöertel ze redde.
"
knuppe,M,"Knüppe:
(f. s.)
Awer ich nitt mit dir.
"
urschel,F,"Urschel:
Was brummelsch?
"
knuppe,M,"Knüppe:
Haw ich gebrummelt?
"
urschel,F,"Urschel:
Jerum, jerum, was haw ich bie dr Madame Pfätzer erfahre müen, — naan, so ebs, — ich kann nimi redde
          vor Ärjer.
"
knuppe,M,"Knüppe
(f. s.)
Gottsejdank!
"
urschel,F,"Urschel:
Sie hett mr gsaat d'Madame Pfätzer — un wenn die ebs saat, no isch's wohr, — üewerall verzehle se,
          du dätsch mit-em Schmätterle un mit dem Gummielastique geheimi Spiritüssitzunge abhalte mit
          Geischterbschwöerunge un Häxedänz.
"
knuppe,M,"Knüppe:
(auflachend)
Awer naan, diss isch gelöje! —
"
urschel,F,"Urschel:
(schlägt mit dem Teppichklopfer auf den Tisch).
Stille, wenn ich redd! 
          
"
charlot,M,"Charlot:
Meischtere, es isch schun widder ebs gfalle!
"
urschel,F,"Urschel:
(droht)
Witte! — 
          
"
charlot,M,"Charlot:
(f. s.)
Jetz schlaat's in! 
          
"
knuppe,M,"Knüppe:
Liewi Urschel, nitt schlaue — nit schlaue.
"
urschel,F,"Urschel:
Du weisch jetz dini Ordre! Naan, eine so in Verruf ze bringe — ich mues e Bris nämme, ass ich mich
          widder calmiere due vun dere Uffrejung. Wo isch denn mini Schnupfdüwaksbüechs?
"
charlot,M,"Charlot:
(f. s)
Jetz kumme d'Maiatzle. 
          
"
urschel,F,"Urschel:
Ah, do isch se jo — ich mues als hin un widder e Bries nämme 
          
"
knuppe,M,"Knüppe:
(schaut nach)
Zwei Maikäfer sinn's.
"
urschel,F,"Urschel:
Diss isch kenn anderer, wie dr Charlot gsinn, wart, Bürschtel! — gäll er isch schun durich d'Latte?
          Was mich der Bue verzüernt. Awer natirli, wenn dr Meischter nix isch, was soll no dr Lehrbüe erscht
          sinn. Oh, der Wackes, der isch au e Nauel an mim Dotebaum. 
          
"
knuppe,M,"Knüppe:
(f. s.)
Ich mues mache, ass ich furt kumm, s'Buech hole. 
          
"
urschel,F,"Ursehel:
Awer ich will's Geld sähn un glich heime, nitt inkehrt.
"
knuppe,M,"Knüppe:
Jaja, Urschel, uf dr Centime bekummsch's Adjeh! 
          
"
urschel,F,"Urschel:
Ich will gehn, d'Millich hole un Schnupfdüwack, ich mues e Bries hann. 
          
"
charlot,M,"Charlot:
(streckt den Kopf durch d. M.)
D'Luft isch widder süfer. D'Meischtere geht furt Millich hole. Ich bin zitter in dr Küeche gsinn un
          hab Dampf- 
          
"
urschel,F,"Urschel:
(d. d. M.)
Achtung, d'Millich — dü Lüsangel, jetz hett i noch ball de Hafe keje lonn, so hett der mich
          verschreckt — Charlot! 
          
"
charlot,M,"Charlot:
(steckt den Kopf zur Tür M. herein)
Isch's g'hier? Ähä s'isch nieme do! 
          
"
charlot,M,"Charlot:
(hält inne mit tanzen)
Was isch diss? Aha, d'Meischtere hett d'Katz im Känschterle gfunde. Jetz gitt's glich widder e
          Dunderwetter — Sie wurd jetz glich kumme. Wart, diss mache mr eso, diss gitt e gelungener Farce. 
          
"
urschel,F,"Urschel:
(hört man draussen raisonieren, kommt dann herein v. r.)
Diss isch doch zeviel was zeviel isch — un diss isch zeviel! Dampfnüdle hett-r gässe un hett d'Katz
          ins Känschterle gsperrt. Ich saa jo — ich sterb noch vor Ärjer, dr Charlot isch e Nauel an mim Dotebaum
          — naan so ebs isch doch noch nitt do gsinn in dr Weltgschicht, diss isch noch ärjer wie Sodoma un
          Gagumera. Wenn ich jo dene Charlot unter d'Händ bekumm — no —
"
charlot,M,"Charlot:
Ähä!
"
urschel,F,"Urschel:
Wer redd denn do? 
          
"
charlot,M,"Charlot:
Ähä!
"
urschel,F,"Urschel:
So e Frächheit, 
          
"
charlot,M,"Charlot:
Ähä!
"
urschel,F,"Urschel:
Soll ich dir Füess mache oder geh'sch in Gutem?
"
charlot,M,"Charlot:
Ich kann nitt. 
          
"
urschel,F,"Urschel:
Was hesch denn, hesch denn arich weh?
"
charlot,M,"Charlot:
Ähä!
"
urschel,F,"Urschel:
Charlot — steh doch uff — Dü bisch awer au so e böeser Bue un stellsch alles an. Alle steh uff. 
          
"
charlot,M,"Charlot:
Ähä!
"
urschel,F,"Urschel:
Bisch dot ?
"
charlot,M,"Charlot:
Ähä!
"
urschel,F,"Urschel:
Jerum, jerum — dü bisch awer au so e ungarschticher Bue, mr muess dir jo als Schläj gänn. Kumm ich
          will dr Luft mache, mach de Hut erunter — 
          
"
urschel,F,"Urschel:
(lässt einen Schrei aus, wirft den Kopf in die Ecke und sinkt in einen Stuhl)
Helfe, helfe! Gschpänschter, Häxe, Geister, 
          
"
knuppe,M,"Knüppe:
(d. d. M.)
Was isch denn Frau — liewi Urschel redd?
"
urschel,F,"Urschel:
(ganz schwach)
Ooooh! Do lüej am Disch, ich hab gemeint es isch dr Charlot — er isch verhäxt.
"
knuppe,M,"Knüppe:
(geht ängstlich zurück)
Ver-hä-häxt! — Ja liewi Urschel, es gitt Sache zwische Himmel un Erd wie mir kenn Ahnung dervun
          hänn.
"
charlot,M,"Charlot:
Ähä!
"
knuppe,M,"Knüppe:
(meint Urschel hat gesprochen)
Was saasch Frau?
"
urschel,F,"Urschel:
Ich hab doch nix gsaat, ich bring jo kenn Wort erüss vor Schwäche.
"
knuppe,M,"Knüppe:
(geht ängstlich näher)
Dem fählt jo dr Kopf.
"
charlot,M,"Charlot:
Ahä!
"
knuppe,M,"Knüppe:
Was maansch Frau?
"
urschel,F,"Urschel:
(brüllt)
Loss mich doch emol mit Fridde — ich hab jo nix gsaat, hörsch denn nitt ass ich kenn Wort erüss
          bring vor Schräcke.
"
knuppe,M,"Knüppe:
Doch mr höert's — awer ich hab grad gemeint dü hesch Ähä gemacht. 
          
"
urschel,F,"Urschel:
Was isch's, e Bubb! Jerum, jerum, was stellt dr Charlot alles an — er muess mr zuem Hüss nüss oder
          dü fliehsch nüss, so mach i nimi witterscht — der isch jo e Nauel an mim Dotebaum.
"
charlot,M,"Charlot:
Jetzt bin i au noch e Nauel!
"
urschel,F,"Urschel:
Was hesch widder ze brummle, dü alter Pfohl. Naan was macht der Mann mich redde, ich muess mich
          verzüerne! 
          
"
charlot,M,"Charlot:
(f. s.)
Armer Charlottel !
"
knuppe,M,"Knüppe:
(wirft die Puppe 1. hinaus)
Sej doch nitt so uffgerejt — rejt dich doch widder ab, ich mach jo alles was de witt han. Ah, ass
          ich d'Redd nitt vergäss, dü sollsch's zue dr Mamselle Bergall kumme anbrowiere, awer glich — sie hett
          mir's vori gsaat.
"
urschel,F,"Urschel:
Na ze will ich glich gehn. — In dr Küeche isch 's Ässe gerischt — ich hab kenn Hunger meh, ich drink
          noch e bissel Kaffi wenn i kumm un dr Charlot glich nuff ins Bett, ohne Znachtässe.
"
charlot,M,"Charlot:
(f. s.)
O jerum!
"
urschel,F,"Urschel:
Ich geh jetz — ich geh durich d'Küeche. — Ah, wie hesch au s' Geld vun de Schueh?
"
knuppe,M,"Knüppe:
Grad haw ich dr's welle gänn — do liewi Frau, 6 Franke — un dü brüchsch nitt so glich heim ze kumme,
          wenn de e bissel babble witt, ich bsorri alles, gäll Frau?
"
urschel,F,"Urschel:
S'isch rächt Knüppelüj. — Ich hab doch viel mit-ere ze redde mit dr Mamselle Bergall üewer dene Fall
          vun dr Hochzitt vum Gluckser Salome un no weiss i noch ebs vun dr Madame Kräjer ihrem Mann, na ich geh
          jetz. 
          
"
knuppe,M,"Knüppe:
Gottlowedank ass se los isch. 
          
"
charlot,M,"Charlot:
(kommt unter dem Tisch hervor)
Hahaha, Höhöhöhöhö! Hihihihihi!! Jetz muess ich erscht emol lache, diss soll nitt gelunge sinn
          gsinn, Mensch, Maier! Wie d'Meischtere als mim Charlottel de Äpfel getroffe hett. 
          
"
knuppe,M,"Knüppe:
(d. d. M. mit Lastique und Schmätterle)
Kumme numme erin, mini Frau isch furt, s'isch nieme do hinne, wie mir drej. 
          
"
charlot,M,"Charlot:
(f. s.)
Un dr Charlot!
"
lastique,M,"Lastique:
(ängstlich)
Isch die gueti Madame ne pas ici?
"
knuppe,M,"Knüppe:
Nein, sie isch furt un kummt soball nitt retür.
"
schmatterle,M,"Schmätterle:
Isch's au sicher ass se nitt kummt allwill ich do bin, denn ich möcht nitt hann, ass se uff mim
          Bueckel Grossdrumm dät schlaue.
"
knuppe,M,"Knüppe:
Ruehj ihr Friend! Meine ihr ich dät do e Sitzung abhalte wänn's nitt ganz ghier wär! Mini Frau isch
          bi dr Nähjere un kummt vor zwei Stund 
          
"
lastique,M,"Lastique:
Ich hab doch un peu Angscht, ich hab schun Schwitz uff dr tête.
"
schmatterle,M,"Schmätterle:
Es isch mir au so dumm im Lieb — hätt ich numme s'Piston mitgenumme, no kennt ich glich Alarm blose
          wänn's gfährli wurd.
"
charlot,M,"Charlot:
Ähä !
"
"Schmätterle, Lastique:
| 
          
"
knuppe,M,"Knüppe:
(kommt mit zwei Kerzen)
So, do sinn die zwei Bougie — glich angezunde — wo sinn Schwäwes?
"
lastique,M,"Lastique:
Nix Schwäwes — do ich hab e Briquet. 
          
"
knuppe,M,"Knüppe:
Mer welle jo ken Fier mache — kenn Bricketl, Schwäwehöelzle, Allumette!
"
lastique,M,"Lastique:
Do isch jo e Fiermackser e Mécanique de feu. 
          
"
knuppe,M,"Knüppe:
Jetz müen mr alli drej näwenand sitze, so steht's do im Buech, s'Gsicht geje Sunneuntergang — diss
          isch — voilà ich hab's, do nüss müen mr lüeje 
          
"
charlot,M,"Charlot:
(laut)
Ähä!
"
knuppe,M,"Knüppe:
Psssst — ihr selle nitt redde.
"
lastique,M,"Lastique:
Ich nix gemacht ähä, do Monsieur Schmätterle.
"
schmatterle,M,"Schmätterle:
S'isch doch nitt wohr, kenn Ton haw i vun mr gänn.
"
knuppe,M,"Knüppe:
Allons, allons — wie ihr nitt stille sinn, hew i d'Sitzung uff. 
          
"
charlot,M,"Charlot:
Ahä !
"
knuppe,M,"Knüppe:
(schlägt wütend auf das Buch)
Sapristi, mache doch ken Viehheite, isch diss e Antwort, ""Ähä""! Ihr sinn doch kenn Buewe.
"
schmatterle,M,"Schmätterle:
Ich hab noch gar nix gsaat, gsaat — do, es isch dr Lastique.
"
lastique,M,"Lastique:
Non, non, nix ich parler ähä — Sie, sie, Monsieur Schmätterle.
"
schmatterle,M,"Schmätterle:
(aufstehend)
Saue sie diss nimmi, sunscht hau ich sie zuem e Origelmann.
"
lastique,M,"Lastique:
(wütend)
Wie kumme sie mir devant, mille des gratteaus.
"
knuppe,M,"Knüppe:
(abwehrend)
Ihr liewi Friend seje doch verständi, sunscht kenne mir jo kenn Sitzung mache. Ich bitt ejch sinn
          ruehj. Also mr gehn jetz wittersch. 
          
"
charlot,M,"Charlot:
(f. s.)
Die sinn jo mabull. Do kennt s'Juckpulver helfe.
"
knuppe,M,"Knüppe:
Fange mr an! 
          
"
knuppe,M,"Knüppe:
Mericke-nr noch nix? Wie stille ass-es isch, mr gspiert schun d'Nähde vun de Geischter gälle?
"
lastique,M,"Lastique:
Ich schun gspier uff der tête, so gribbeli-grabbeli.
"
schmatterle,M,"Schmätterle:
Mich bisst's eso uff-em Kopf.
"
knuppe,M,"Knüppe:
Mich au. 
          
"
schmatterle,M,"Schmätterle:
Wenn diss eso bisst no solle se glich zuem Deifel schwäwe.
"
charlot,M,"Charlot:
(kann sich vor lachen nicht mehr halten, lacht laut)
Höhöhöhöhö!
"
knuppe,M,"Knüppe:
Scht — welle ihr nitt lache, diss kann unser Dot sinn — wenn mr d'Geischter verzüerne. — Diss sell
          nitt bisse, e Nuntebuckel — 
          
"
schmatterle,M,"Schmätterle:
E Moment — ich will zerscht noch emol kratze.
"
lastique,M,"Lastique:
O mini pauvre tête, ich sott kratze mit e Bürschtwurzel.
"
knuppe,M,"Knüppe:
Herrschaft, noch emol, schäme ejch, nitt emol so viel kenne ihr üsshalte! 
          
"
e_kaminfajer,M,"Kaminfeger:
(kommt durch d. M., geht ganz vor l.)
Was Deifels?!
(Lastique un Schmätterle schlüpfen unter den Tisch.)
"
knuppe,M,"Knüppe:
Wer bisch dü, ich fröj dich, redd!
"
e_kaminfajer,M,"Kaminfeger:
Ich? Ich bin dr Kaminfäjer — morje früehj am acht wurd's Kamin gebutzt. Guet Nacht! 
          
"
charlot,M,"Charlot:
(f. s.)
Jetz haw i ball sälwer Angscht bekumme.
"
lastique,M,"Lastique:
(kommt unter dem Tisch hervor)
Oh hab ich bekumme e grosser Verschrocke von dem schwarze Fäjer de cheminée.
"
schmatterle,M,"Schmätterle:
Awer liewer e Ochs Piston lehre blose.
"
knuppe,M,"Knüppe:
Jetz kenn Plän gemacht. Ihr brüche doch kenn Ängschte ze hann, e Geischt macht doch eim nix. — Ihr
          sinn doch Männer. — Der Kaminfäjer hett jetzt alles verdorwe, jetz müen mr noch emol die Bschwöerung
          mache, mr derfe uns d'Muehj nitt verdriese lonn. — Awer jetz will i Düer bschliese, 
          
"
charlot,M,"Charlot:
(laut)
Ähä! 
          
"
knuppe,M,"Knüppe:
Friend — hann-er ghöert?! S'isch dr Quätschel, es isch sinni Stimm.
"
schmatterle,M,"Schmätterle:
Ich tröj kümm ze schnüfe.
"
lastique,M,"Lastique:
Er hett gemacht ähä.
"
knuppe,M,"Knüppe:
Ich ruehj nitt — er mues uns erschinne, mr hann sinne Geischt do hinne. — Dü, Geischt vum Quätschel,
          gieb e Zeiche — min Wille duet dich zwinge, dü muesch!
"
charlot,M,"Charlot:
(f. s.)
Wart, ejch due ich spücke, 
          
"
lastique,M,"Lastique:
Entrez, Monsieur Geischt!
"
knuppe,M,"Knüppe:
(entzückt)
Er hett e Zeiche gänn, er will erschinne. 
          
"
urschel,F,"Urschel:
(kommt von r. aus der Küche)
Do bin i!
"
"Alle drej:
O jeeh! 
          
"
charlot,M,"Charlot:
Diss isch kenn lätzer Geischt — jetzt spückt's erscht!
"
