speaker,sex,text
contre,M,"Contre:
Ach, der zählt nit, — awer bi mir zählt der, un starik. I hab ne uff d'r Latt, denne
            durichgebloßte Ex-Stüdent, d'Madame kann 'r s'Velofahre lehre. Ha, ha, zell isch nit so schwer als e
            Exame mache. Weisch, for Räder zue verkaufe, hett 'r au kenn siwwe Semeschter stüdiere brüche. Der
            ish jo Schuld an dem große Uewel. Der hett d'r jo diß Rad uffgebebbt. Weisch, daß der grad gejenüewer
            von uns e Velolade hett anfange müen, diß due i em nie vergesse. Un wo de hesch g'sehn, daß ball meh
            Wybslytt wie Herre sinni Pratike sinn, hesch dü halt au so e Rad müen hann. Un jetzt 
            
"
juliette,F,"Juliette:
Tiens, tiens, je crois qu'il devient jaloux ?!
"
contre,M,"Contre:
Moi, non Madame, vun dem isch kein Redd. Awer ich find, daß sich diß nit allewyl schickt. Immer
            mit dem Blotzmeier do, — meinsch, daß d'Lytt nix do drüwer ze saaue hann, — die wäre sich nit
            sümme.
"
juliette,F,"Juliette:
Was d'Eytt drüwer fauue, je me demande quoi, — do leij ich fein Werth druff.
"
contre,M,"Contre:
Ich au nit, awer doch mueß m'r mit dem reche. D'böse Miller erfinde, was sie nit wisse, un s'isch
            m'r schun e Manichs an d'Ohre kumme, wo.....
"
juliette,F,"Juliette:
Ah, ah, i glaub dü spionirsch mi üs, oder soll diß verlicht heiße, daß i nimmi Velo fahre derf,
            od'r soll, — wäje de Lytt ?
"
contre,M,"Contre:
Dü hesch verlicht erecht, — doch verbiete — nein, diß will i d'r jo grad nit. Awer weisch, entre
            nous, une femme sur un vélo, — oh! diß isch nit allewyl g'fitzt, awer gar nit. Ce n'est pas gracieux
            du tout.
"
juliette,F,"Juliette:
Was, dü wursch viel verstehn, was gracieux isch oder nit?
"
contre,M,"Contre:
So, meinsch, eh bien, hör, ich hab doch schun ebbs netters g'sehn, as e frauezimmer, wo uff e re
            Maschin drowe fitzt, un druff loos strampelt wie e Scheereschliffer, un Hoffe an hett, wie d'r erscht
            bescht Säckträjer! Wenn 'r euch nurre sehr däte, s'dät verlicht e manchi schneller widder erunter
            springe als sie nuff kumme isch.
"
juliette,F,"Juliette:
Ich weiß absolument nit, was dü do dran üszesetze hesch. Soll e Frau nit au d'nämliche Blessiere
            hann, als wie d'r Mann. Mueß sie denn nurre ihri ganz Exischtenz in d'r Küche am Wasserstein, od'r in
            ihre vier Müüre, wo ihri Menasch drinne steht, zuebringe. Im Herre Knöpf annäije, Schueh wichse,
            d'Kinder.....
"
contre,M,"Contre:
Machsch dü diß Alles?
"
juliette,F,"Juliette:
Ich — ja — nein.
"
contre,M,"Contre:
Also, was wilt denn?
"
juliette,F,"Juliette:
Ja un wurum solle m'r nit Velo fahre ?
"
contre,M,"Contre:
Wurum, wurum, — weisch au point de vue esthétique.
"
juliette,F,"Juliette:
Esthétique! Ah, dü bisch esthétique, ça c'est du nouveau. Eh bien, was findsch dü do
            non-esthétique dran? I bin wunderfitzi.
"
contre,M,"Contre :
Oho, wenn 'r verlicht alli wärde wie d'Venus vun Médici, dät m'r schun e-n-Au zuedrucke, 
            
"
juliette,F,"Juliette:
Merci!
"
contre,M,"Contre:
Bref, e Monstrum, quoi! Ulli Lytt hann ere nochgelueijt, un hann sich geringelt. Un no hett sie e
            Buckel gemacht, wie e Katz wenn's dundert, — dü siehsch diß Bild vun do? E-n-andermol sieht m'r
            widder e Maueri, e Stede, e Besestiel, wo d'Kleider annere rumflattere, wie d'Lumpe an-ere
            Spatzeschaich. Extremitäte wie Sandschiffle an de Shwewelhölzle, autrement dit — Bein!
"
juliette,F,"Juliette:
Tu es insupportable.
"
contre,M,"Contre:
A bah — s'isch d'Wohrheit. Wo sieht m'r alti, jungi, kurzi, dinni G'schteller, un mit em e chic
            gemutzt, daß m'r ne par pitié gern e Sü gäbt, — wohri Prachtexemplar for in e Wachsfigürehitt, —
            Abtheilung für Velowomen.
"
juliette,F,"Juliette:
Jetzt geh i...
"
contre,M,"Contre:
Ich bin noch nit ferti. Un die alli fahre drufflos, jeschte un strampfe, han G'fichter, roth wie e
            fochter Krebs, un schwitze, daß ne s'Wasser in Bächle üwer d'Backe na lauft. D'Hoor henke ne in
            d'Aue, vun denne schöne, fünschtliche Locke, wo stundelang geringelt un gebrennt wäre, kein Spür meh,
            un sehn üs grad wie e-n-alti Ziginere, 
            
"
juliette,F,"Juliette:
Hör Jean, wenn de m'r nix andersch ze sauue hesch als wie diß! — Dü bisch awer for unsereins awer
            nit im Geringschte galant. — Der Herr Blotzmeier isch in denne Stücke doch viel galanter uns
            gejenüwer, i mueß 's g'stehn un sauue.
"
contre,M,"Contre:
Hm, galanter, — galant — il te fait la cour, voilà tout, — ich weiß 's.
"
juliette,F,"Juliette:
Jean! — A moi — ah non, c'est trop fort! Do bisch de awer uff 'm Holzwäij. — Diß hawi jo noch gar
            nit gemerkt. Er isch artli, zevorkommend, zell isch wohr, arri artli — awer meh nit. Ah non, diß dät
            i ihm nit erlauwe, do dät 'r nit ung'strooft durichschlupfe, — do kennt 'r mi awer noch nit.
"
contre,M,"Contre:
Bildsch dü dir verlicht in, i hab kenn Aue?
"
juliette,F,"Juliette:
I hab d'r jo vori schun g'saat, dü bisch schallü. Arms Männel — je mueß i di jo au noh tröesch'e.
            Tu me fais de la peine! Na, will dü awer saasch, dü hesch Aue — do will i d'r nur sauue, daß 'r
            d'ganz Zytt hinter dinnere Schweschter her isch.
"
contre,M,"Contre:
Ha, ha, ha. — — —
"
juliette,F,"Juliette:
Un wenn de so gueti Aue hettsch, wie de meinsch, ze mueschte schun g'sehn han, daß er d'ganz Zitt
            mit dinnere Schweschter redd, un e-re gewalti hoffiert ?
"
contre,M,"Contre:
Od'r sie ihm! Mit minnere Schweschter, la bonne farce, die isch jo zehn Johr älter als wie er!
            Geh' mach m'r fen Plän, ich weiß, was ich weiß. Diß alles isch e excuse, — so g'scheit bin i au.
"
juliette,F,"Juliette:
E-n-excuse? — Meinsch dü mich, ich sott mich vor dir excüsire?
"
contre,M,"Contre:
Mais non.
"
juliette,F,"Juliette:
Ach, mais, diß isch nit üwel. Glaubt der dumm Mann, daß ich -! Mon cher Jean, tu me connais bien,
            tu sais comme je t'aime. Dü hesch ken Recht, nurre de geringschte soupçon ze hann an mir, bin ich nit
            dinni lieb, klein Frau? —
"
contre,M,"Contre:
Gewiß, gewiß — i tröj d'r jo! Awer der schnied dir e cour numéro Pfiff, un zell isch au wohr. Dü
            bisch jo e Muschterwywele, wärsch noch e viel größers, — wenn de nit Velo fahre dätsch! Awer d'Lytt,
            lueij d'Lytt, i möcht absolument nit vor denne, un vor'm Blotzmeier als Simpel passiere. Ich sich
            hell, un wenn's ze bunt kommt, no guetnacht.
"
juliette,F,"Juliette:
Allons, allons Jean, calmier dich, un redd dich doch nit in d'Hitz nin, ça ne vaut pas la
            peine.
"
contre,M,"Contre:
Hesch erecht, — s'isch wohr, i hab e Röijes wie e Hüß ! Tiens lueij, i weiß gar nit ebb ich noch
            mit euch fahre soll od'r nit?
"
juliette,F,"Juliette:
Diß derfsh nit mache, denn dü hesch m'r's versproche. D'Mamme un's Ursule wäre jetzt glich kumme
            vor uns abzehole. s'Colette fahrt au mit, i hab's-m versproche. Diß arm Maidel hett schun vier Wuche
            kenne Sundaa meh g'hett.
"
contre,M,"Contre:
Do hawi am meischte Fraid dran, daß diß au fahrt. —
"
juliette,F,"Juliette:
Que veux-tu mon cher, diß ish modern, diß ish hittzedaa emol eso, — s'fahrt Alles —
"
contre,M,"Contre :
Als ich nit!
"
juliette,F,"Juliette:
Wer weiß, s'wurd am End nimmi lang düüre, ze sitsch dü au uff so e-re Maschin.
"
colette,F,"Colette
(kommt als Velocipedistin angezogen, Hosen):
D'r Herr Blotzmeier isch drunte un fröijt ob Sie gerischt sinn?
"
contre,M,"Contre
(bei Seite):
Wenn'r nur bi de Kannibale wär, der Geck!
"
juliette,F,"Juliette:
Ah, très bien, — er soll eruf kumme. 
            
"
contre,M,"Contre:
Ha jo, — was will i mache. 
            
"
juliette,F,"Juliette:
Et tu seras gentil avec lui. —
"
contre,M,"Contre:
Soviel i kann. Weisch diß famos Stroßburjerditsch wo der redd, diß wachst m'r schunn zue der Naf'
            nüß. Diß isch au neijmodisch — un riecht so stüdiert.
"
juliette,F,"Juliette:
Allons Jean. 
            
"
blotzmeier,M,"Blotzmeier
(gigerlhafter Dreß, weiße Flanell-Mütze):
Bonjour Monsieur-Dame.
"
juliette,F,"Juliette :
Kumme Sie nurre eryn, — nemme Sie Platz dort uff zellem Faudell.
"
blotzmeier,M,"Blotzmeier:
Wie geht's Inne, Herr Contre, wie steht's Befinde. Immer munter, wohl schunn e Spaziergang gemacht
            ?
"
contre,M,"Contre:
s'geht so, merci, — un bi Inne — au? So isch recht, nemme Sie doch Platz. 
            
"
blotzmeier,M,"Blotzmeier:
Fraid mich sehr, gnädigi Madam, Sie so frisch ze sehn. Hoffentlich hann Sie sich vun Ihrem Sturz
            von denne Morje erholt? Denne Schreck, es isch m'r in min ganzes Ich ning'fahre, als ich Sie stürze
            hab sehn. Awer min Kumpliment, Sie sinn fürchterli schnell widder uff de Bein g'sinn, nur die
            Hauptsach', ohne Shade ze nemme, diß nenn' ich e Glück, e fawelhaft's Glück.
"
juliette,F,"Juliette:
Jo, i hab chance g'hett, i hab awer au denne Bachstein, wo mitte uff d'r Stroß geläije isch,
            erersch g'sehn wo i schunn dran bin g'finn. M'r meint grad, so Sache sinn expreß gemacht.
"
blotzmeier,M,"Blotzmeier:
Gewiß, sehr möijli. Die Lytt in d'r Umgejed sinn unverschämt genue, so ebbs ze duen, ich hab schon
            so ähnlichs erlebt. Do wäre Stein, Scherwe, gebrocheni Flasche, Näjel uff d'Stroß geworfe, nur um uns
            Radler ze-n-ärjere, un ze schade. Awer ich sieh Gnädigi schun widder frischi Toilette gemacht. Die
            Hosse stehn Inne reizend. Einfach großartig.
"
juliette,F,"Juliette:
s'sinn Hosse, nit meh un nit wenjer. 
            
"
blotzmeier,M,"Blotzmeier:
Ja, gewiß, Sie hann entschiede recht, d'Dame hann üwerhaupt immer recht. — Awer d'gnädig Madam
            verstehn dieselbe ze trauue, oh ganz entschiede, wie kenn Anderi ! Sie sinn großartig.
"
juliette,F,"Juliette:
Wie Sie meine.
"
blotzmeier,M,"Blotzmeier:
O doch, ich wiederhol, Frau Contre, Sie sinn entzükend als Radlerin, als Huldigerin vum edle
            Radsport. Sie sinn e Göttin uff'm Rad.
"
juliette,F,"Juliette:
I mein, Sie üwertriewe awer doch e bissel mit Ihre Kumplemente. Ich bin angedohn, wie alli Andere
            au. Do find i nix abartigs dran.
"
blotzmeier,M,"Blotzmeier :
Ja, awer Sie hann e chic, Madam, e chic, e ganz abartiger chic..... großartig!
"
juliette,F,"Juliette
(bei Seite):
Allez, der kummt gar nimm vun simm chic erab! — Sie sinn zue galant.
"
blotzmeier,M,"Blotzmeier :
Ich wett döuisig geje eins, daß sämmtliche Stroßburjer Radfahrerinne Sie düen beniede. Un Ihri
            Haltung uff'm Rad — graziös, anmüthi, delicat — oh — — — —
"
juliette,F,"Juliette
(bei Seite):
Min Mann hett recht! — 
            
"
blotzmeier,M,"Blotzmeier :
Wenn ich als so newe Inne radel, do dräje sich nit ellein d'Räder unter minne Füeß, 
            
"
juliette,F,"Juliette:
Jetzt isch awwer genue, — Herr Blotzmeier Sie fawle.
"
blotzmeier,M,"Blotzmeier:
Uff Ehr, Madame, s'isch min Ernscht, min ganzer Ernscht. Ich bin kenn Babbler, diß wisse Sie jo
            selbscht, i saa nurr was wohr isch. Oh, wie gern dät ich noch viel meh sauwe. —
"
juliette,F,"Juliette:
(bei Seite):
Um's Himmelswille. — 
            
"
blotzmeier,M,"Blotzmeier:
Sehn Sie, Madame Contre — 
            
"
juliette,F,"Juliette:
Ah tant mieux! Entrez!
"
juliette,F,"Juliette:
Ah parfait, c'est charmant, daß 'r jeht do sinn. Jett kenne m'r uffpacke, wie 's Colette angedohn
            isch. 
            
"
mme_trett,F,"Mme. Trett:
Wie geht's, ma fille. — Isch wohr bisch dü g'falle? M'r sieht d'r jo gar nix an. Hesch d'r nit weh
            gemacht.
"
juliette,F,"Juliette:
Non, Maman, pas le moins du monde.
"
mme_trett,F,"Mme. Trett :
Grad wo i d'Gaß eryn g'fahre bin, isch s'Ursule vun d'r ander Sytt kumme, et nous voila, Wo isch
            d'r Herr Blotzmeier?
"
blotzmeier,M,"Blotzmeier
(hervortretend):
Entschuldige Sie, ihr Dame, i bin schun e gewissi Zitt do.
"
ursule,F,"Ursule
(geht auf ihn zu):
Ah — ich hab Sie jo gar nit g'sehn, excusez cher Monsieur.
"
mme_trett,F,"Mme. Trett:
Un ich au nit. — Das stecke Sie au do hinte.
"
blotzmeier,M,"Blotzmeier:
Ich, ich hab d' Begrüßung nit störe wölle.
"
ursule,F,"Ursule:
Quel homme de tact! Sie sinn e galant homme.
"
blotzmeier,M,"Blotzmeier:
Sehr shmeichelhaft, Mademoiselle. — 
            
"
ursule,F,"Ursule:
Ja un wie geht's, cher Monsieur, ich hab Sie jo schun lang nimm g'sehn?
"
blotzmeier,M,"Blotzmeier:
Oh, ich bitt Sie — zitter vorgescht.
"
mme_trett,F,"Mme Trett:
Wo isch d'r Jean, — wo steckt 'r? Isch 'r als noch nit bekehrt. Wie schön wär's jetzt, wenn 'r au
            mit radle dät! Nit wohr ?
"
juliette,F,"Juliette :
Bekehrt? s'isch absolument nit mit-m ze redde. Er kummt awer doch noch mit 'm Isebahn.
"
blotzmeier,M,"Blotzmeier
(bei Seite):
Diß hätt 'r nit gebrücht!
"
mme_trett,F,"Mme. Trett:
C'est incroyable, cet homme. Hett 'r widder üwer uns losgezöije, hein ?
"
juliette,F,"Juliette:
Na i saa dir, Mamme, diß hättsch höre sotte. I hab, diß heißt, mir hann griet, s'isch kein gueter
            Mumpfel meh an uns gebliewe.
"
blotzmeier,M,"Blotzmeier:
D'r Herr Contre isch unbegrifflich. Er isch geje de Furtschritt. Er isch nit modern, nein gar nit,
            ha, ha, ha, unglaublich.
"
juliette,F,"Juliette:
Maman, hesch schun diß neij blouse gsehn, wo i m'r uff de nächste Sundaa selbscht fawrizier.
"
mme_trett,F,"Mme. Trett:
Non, ma fille.
"
juliette,F,"Juliette:
Oh, charmant, i hab e Surah entdeckt, so hesch noch keiner g'sehn. Kumm in d'ander Stub, i zaij
            dir's. 
            
"
ursule,F,"Ursule:
Herr Blotzmeier, Sie han m'r ewe üs'm Herze g'sproche, Sie hann ganz erecht, min Brueder isch
            altfränkisch, ich bin ganz von Ihrer Meinung, genn Sie m'r d'Hand.
"
blotzmeier,M,"Blotzmeier :
S'isch nit derwerth, Fräulein.- 
            
"
blotzmeier,M,"Blotzmeier
(bei Seite):
S'wurd g'fährli! 
            
"
ursule,F,"Ursule:
Do mueß d'Lieb üwerhand nemme! Finde Sie nit au, Herr Blotzmeier. Ich kann m'r emol gar nit
            andersch inbilde. Un sehn Sie, minner zuekünftig Mann, ja der mueß au Velo fahre. Sehn Sie, so wie
            Sie's könne, so wär's m'r am liebschte. So einer dät m'r am beschte g'falle.
"
blotzmeier,M,"Blotzmeier:
Awer, ich bitt Sie, Mamsell ! Ich kann — — —
"
ursule,F,"Ursule:
O doch, Sie könne's famos, épatant Ich glaub nit, daß noch einer hie isch, wo so eleganti Curve
            fahrt un so g'schickt eine zwische de 
            
"
blotzmeier,M,"Blotzmeier
(bei Seite):
Alti Retsch ! 
            
"
ursule,F,"Ursule
(eifrig):
Nit derwerth, par exemple, oh doch! Un wo Sie mi derno sescht am Arm g'hebbt han, do hawi mi so
            sicher g'funde, daß i d'Aue zuegemacht hab, un hab mich ganz Inne üwerlosse, mit 'm Gedanke, daß Sie
            mich schun sicher üs dere böse Affär zeije wäre.
"
blotzmeier,M,"Blotzmeier:
So g'fährli isch's jo nit g'sinn. 
            
"
ursule,F,"Ursule:
Min ganz Lewe wurr i do dran denke, der Moment wurd m'r unvergeßli sinn, un ich bin Inne ewi
            dankbar.
"
blotzmeier,M,"Blotzmeier
(bei Seite):
I schwitz Bluet! — 
            
"
ursule,F,"Ursule:
Nein, nein, diß erlaub ich ne nit ze sauue, un sehn Sie, ich hab Inne noch gar nit erecht 
            
"
blotzmeier,M,"Blotzmeier :
Awer — Mademoiselle — Fräulein — ihri Händ ? Ah, Sie wölle m'r d'Händ genn. Jo guet, un so wär
            jetzt die G'schicht erledigt.
"
ursule,F,"Ursule:
Merci, liewer, gueter, einziger Mann. 
            
"
contre,M,"Contre
(für sich):
Tiens, mais — do versteh i au nix weh. 
            
"
mme_trett,F,"Mme. Trett
(kommt mit Juliette zurück):
Nous voilà. Eh bien, ma fille, jetz mein i awer, daß 's Zytt wär uffzepacke, sunsch isch uff
            einmol din Mann mit d'r Isebahn vor uns dort, wenn 'r au später aß mir furtfahrt.
"
juliette,F,"Juliette:
C'est vrai, Maman, mit sinn gerischt, — na un ihr?
"
blotzmeier,M,"Blotzmeier
(bei Seite):
Na, un obb! 
            
"
colette,F,"Colette
(kommt herein in Pluderhosen u. s. w.):
Madame, i kann d'Partie nit mitmache.
"
juliette,F,"Juliette:
Comment? was fallt Ihre in.
"
colette,F,"Colette :
Madame, minner vorderscht pneu isch leer geloffe, un halt kein Luft meh, — i hab allewäj denne
            Morje wo i zuem Metzjer g'fahre bin, e Nauel uffg'hebt.
"
juliette,F,"Juliette:
Ja, dü liewer Gott — was mache, mir könne jetzt nimm länger warte, — do mueß Sie jetzt halt
            d'heime bliewe?
"
colette,F,"Colette:
s'macht nix, Madame. — 
            
"
juliette,F,"Juliette:
Sinn unseri Maschine drunte im Gang?
"
colette,F,"Colette :
Ja, Madam.
"
juliette,F,"Juliette:
Allons, en route, tout le monde.
"
ursule,F,"Ursule:
Lewesretter, genn Sie mir de Arm bis nab?
"
blotzmeier,M,"Blotzmeier
(bei Seite):
Daß de versüürsch ! 
            
"
juliette,F,"Juliette:
Wenn min Mann kummt, saat Sie ihm, wurum daß Sie nit mitkann. 
            
"
colette,F,"Colette:
(hinausrufend):
Adje, bon voyage. All Heil! S'isch Zytt, daß sie los sinn, d'r Tortino mueß alle-n-Auesblik
            kumme.
"
contre,M,"Contre
(von rechts herein):
Colette, wo sinn denn minni Lytt, sinn sie furt?
"
colette,F,"Colette :
Grad sinn sie do d'Thür nüs.
"
contre,M,"Contre:
Bon, — tiens, sans me dire adieu? Do hett's allewäj widder emol pressiert. Wenn nur d'r Gügück die
            partie... ja, un Sie, was macht Sie denn au derno noch do, in Ihre Hosse ?
"
colette,F,"Colette:
Wo i angedohn bin g'finn, hawi g'fehn, daß min pneu e Loch hett, i kann nit mit, s'flide hätt ze
            lang uffg'halte. D'Madam hett g'saat, daß ich's ne üsrichte soll.
"
contre,M,"Contre :
Bon, bon. — 
            
"
colette,F,"Colette:
Guet, Herr. 
            
"
alphonsel,M,"Alphonsel
(kommt durch die Küche):
Do bin i schun widder, Mamsell Colette — i bin d'klein Stäij eruff.
"
colette,F,"Colette:
Comment, dü bisch's — ja was isch denn jetzt schun widder los ?
"
alphonsel,M,"Alphonsel:
Gar nix! — E schöner Grueß vum Herr Tortino, un es isch'm arri Leid — — —
"
colette,F,"Colette:
Hein, was isch ?
"
alphonsel,M,"Alphonsel:
— — — daß 'r nit kumme kann, grad hett 'r e Depesch griet, wäje-m-e neje engagement, s'sinn großi
            course in Sicht.
"
colette,F,"Colette :
Ja hätt'r nit e Sprung kumme könne!
"
alphonsel,M,"Alphonsel :
Nein er hett g'saat, daß 'r kümm d'r Zytt hett an d'Isebahn ze gehn. Do hett 'r m'r noch e kleins
            Lädel genn, wo er selbscht het welle bringe, er hett g'saat i soll's ne genn.
"
colette,F,"Colette:
Merci Kind. — Ah, diß isch awer nett, e broche, e kleins Velo! — Ja d'r Tortino hett goût, er weiß
            was schön isch un er denkt au allewyl an mi. Er isch zue artli, e g'fitzter Typ.
"
alphonsel,M,"Alphonsel :
Sie han erecht, Mamsell Colette — er hett m'r sogar e halwer Marik Trinkgeld genn.
"
colette,F,"Colette :
Glückspilz, kleiner. Sä, do hesch noh e halwer.
"
alphonsel,M,"Alphonsel
(freudig):
Zwei halwi macht e Ganzer, so hamm'rs in d'r Schuel gelehrt. Nit Mamsell Colette?
"
colette,F,"Colette :
Un dü bisch au e Ganzer.
"
alphonsel,M,"Alphonsel:
Ja, er hett m'r noch ebs g'faat, awer — — — —
"
colette,F,"Colette:
Awer? — was — erüs mit.
"
