speaker,sex,text
dominik,M,"Dominik:
(bissig)
Isch Dominik e dauwer Name? Nitt ass ihr e dauwere hann, Ihr sahn grad so üss. 
          
"
felix_kachele,M,"Felix:
(lachend)
Hahaha, der isch schun uffgepumpt. Un e Durscht haw ich. 
          
"
julie,F,"Jülie:
Weisch noch Felix wie mir hitt vor 25 Johr do gsässe sinn, am nämliche Platz, no hesch de Arm um
          mich gelajt un hesch gsunge: ...
"
felix_kachele,M,"Felix:
(singt)
«Du bischt mein Glück mein Augenstern, dü bischt so schön, ich hab dich gern»!
"
julie,F,"Jülie:
Un grad in dem Moment hett's Oweglöchel uffem Kapellele anfange litte, ..... diss isch so ernscht,
          so feierlich gsinn.
"
felix_kachele,M,"Felix:
(ganz gerührt)
So feierlich — e schöner Momant isch's gsinn, gell Mammele? 
          
"
julie,F,"Jülie:
(hält ihm den Mund zu)
Felix! 
          
"
dominik,M,"Dominik:
(für sich)
Ich mues alle bezitte erin kumme. 
          
"
julie,F,"Jülie:
Un weisch noch wie no dr Hüssknächt isch kumme un hett gfröjt: «Wenn welle die Herrschaft geweckt
          sinn»? Weisch noch was de gsaat hesch? 
          
"
felix_kachele,M,"Felix:
(lacht)
Ich hab gsaat: «Zuem Zmiddaesse». 
          
"
dominik,M,"Dominik:
(zurückommend)
Wann welle die Herrschafte morje frühj geweckt sinn?
"
felix_kachele,M,"Felix:
(lustig)
Am fünfe, gell Frau?
"
dominik,M,"Dominik:
E guet's Bett hann'r, ächti Sprungfederematraz, 
          
"
felix_kachele,M,"Felix:
(drückt dieselbe)
Mir brüche kenn Sprungfedermatraz mir schlofe doch guet.
"
dominik,M,"Dominik:
(abgehend, für sich)
Widder nix, dü kannsch mir am fünfe de Buckel nuff rutsche, Gitskräuje.
"
felix_kachele,M,"Felix:
Jaja Mamme, morje fruej am fünfe geht's rüss un no gehn mr nuff uff d'Burig un lueje wie d'Sunn
          uffgeht.
"
julie,F,"Jülie:
(schelmisch)
Vor 25 Johr hesch gar nitt welle lueje wie d'Sunn uffgeht.
"
felix_kachele,M,"Felix:
Ja zällemols un hitt. 
          
"
julie,F,"Jülie:
(nimmt auch eine Prise)
Dini Schupfdüwacksbüchs hesch mit müen näme, die muesch halt hann.
"
felix_kachele,M,"Felix:
Weisch Mamme, sigsch ich hab in mim Läwe nurre zwei Liebschti kett, dich un mini
          Schnupftüwacksbüchs, dene zwei bin ich nie untrej worre. — Kumm jetz gehn mr noch e bissel in de Garte,
          wottsch ?
"
julie,F,"Jülie:
Erscht noch, es isch so e schöner Owe.
"
felix_kachele,M,"Felix:
(zieht sich an)
Kumm Manne. 
          
"
alfons_lieblich,M,"Alfons:
(stolpert an der Tür, zärtlich).
Gib acht Emma, dass de nitt fallsch. 
          
"
emma,F,"Emma:
Min liewer Alphons! 
          
"
alfons_lieblich,M,"Alfons:
Awer Emmäjele grien doch nitt, ich bin jo bie dir. 
          
"
emma,F,"Emma:
(sitzt aufs Kanapee)
Oh ich bekumm schun widder mini nervöse Kopfschmerze.
"
alfons_lieblich,M,"Alfons:
(ängstlich)
Ums Gottswille, wo hab denn ich mine Migränstift? 
          
"
emma,F,"Emma:
(richt)
Aah, diss kühlt.
"
alfons_lieblich,M,"Alfons:
Isch's dir jetz besser min Miesele?
"
emma,F,"Emma:
(selig)
Ja. — 
          
"
alfons_lieblich,M,"Alfons:
Wart Schätzel ich hilf dir — so. 
          
"
emma,F,"Emma:
Wie guet dü bisch min goldicher Alfons.
"
alfons_lieblich,M,"Alfons:
(selig)
Noch besser bin ich. Soll ich dir au dr Huet abnämme? 
          
"
emma,F,"Emma:
Wie gschickt dü diss fertich bringsch — gell dü hesch's bie-re andere au schun gemacht?
"
alfons_lieblich,M,"Alfons:
Ich? Noch nie Emma. 
          
"
emma,F,"Emma:
(erschrocken)
Was hesch Alfons?
"
alfons_lieblich,M,"Alfons:
Ich hab mich gstoche an dr Huetnodel.
"
emma,F,"Emma:
Wie denn, .. do? Armer Alfons. 
          
"
alfons_lieblich,M,"Alfons:
Oh wie guet diss macht! — Emma derf ich dir jetz dr erschte Schmutz gänn? 
          
"
emma,F,"Emma:
Jo Alfons, ich schäm mich so.
"
alfons_lieblich,M,"Alfons:
Emmäjele, bisch jo jetz min einzichs, goldichs Wiewele. Alle, es sieht's jo niemes. 
          
"
dominik,M,"Dominik:
(d. d. Mitte)
Was Schinders, was mache denn die? 
          
"
alfons_lieblich,M,"Alfons:
(steht erschrocken auf)
S'Bleiwiss isch mr nab gfalle.
"
dominik,M,"Dominik:
Ja, .. diss sinn jo zwei anderi. 
          
"
alfons_lieblich,M,"Alfons:
Welli andere? Ich versteh sie nitt.
"
dominik,M,"Dominik:
Ei, die wie do in dem Zimmer logiere.
"
alfons_lieblich,M,"Alfons:
Ja sie muehn sich dittlicher üssdrucke. S'Maidel hett uns do in diss Zimmer N° 9 gschickt.
"
dominik,M,"Dominik:
Die Gans, die Rossgettel die däub. — Diss Zimmer isch jo verlehnt.
"
alfons_lieblich,M,"Alfons:
Diss isch jetz unangenehm, .... was mache mr jetz. ... Ich bin mit minere Frau uff dr Hochzittsreis
          un hab doch telephoniert an de kalte Jager um e Zimmer.
"
dominik,M,"Dominik:
(für sich)
Diss isch e Hochzittsparel, do gitts Trinkgelder. 
          
"
alfons_lieblich,M,"Alfons:
(drückt ihm dieselbe)
Mine beschte Dank. — Diss due ich Ihne nie vergässe.
"
dominik,M,"Dominik:
Ich zehl druff ass Sie mirs nitt vergasse. Ich will jetz dere däuwe Gans e Hüffe Söjerej mache, ass
          se dem 
          
"
emma,F,"Emma:
O ich bin so unruehich, wenns nurre kenn Unglück gitt. — Diss Pferd wie am Omnibüs gstulpert isch,
          .....
"
alfons_lieblich,M,"Alfons:
O diss kummt alle Daa vor dass e Pferd stulpert.
"
emma,F,"Emma:
Un no bisch dü gstulpert wie de Tuer erin bisch.
"
alfons_lieblich,M,"Alfons:
Diss kummt au alle Daa e paar mol vor.
"
emma,F,"Emma:
Alfons, gib mir doch de Schlüssel vun minere Tasch.
"
alfons_lieblich,M,"Alfons:
Vo Herze gern Emmäjele. — 
          
"
emma,F,"Emma:
Dü sollsch de Schlüssel immer ins Portemonai stecke, hett dir minni Mama gsaat, erscht dene Morje
          noch. 
          
"
alfons_lieblich,M,"Alfons:
Nitt griene.
"
emma,F,"Emma:
Oh ich bekumm schun widder mini nervöse Kopfschmerze.
"
alfons_lieblich,M,"Alfons:
Wo isch dr Migränstift? 
          
"
emma,F,"Emma:
(zärtlich)
Ja dü Plöjgeischt.
"
alfons_lieblich,M,"Alfons:
(will sie küssen)
Min Zuckerwäfele! ... 
          
"
dominik,M,"Dominik:
(für sich)
Ich loss-em ken Ruehj, wäje de Trinkgalder. 
          
"
"Beide:
(verschämt)
S'Bett?
"
dominik,M,"Dominik:
(öffnet die Tür)
Do lueje emol was e schöens ett.
"
emma,F,"Emma:
(verwirrt)
Nurre eins?
"
dominik,M,"Dominik:
Eijo dann, nurre eins, awer ihr hann Platz, ass isch zwäischläfrich .... un e ächti
          Sprungfedermatraz. 
          
"
alfons_lieblich,M,"Alfons:
(sieht dieselbe nicht)
Höersch Emma, Sprungfedermatraz.
"
dominik,M,"Dominik:
Ah, ass ich d'Redd nitt vergiss.... Wann welle nr morje früehj geweckt sinn? 
          
"
emma,F,"Emma:
(verlegen)
Diss hann mir vergesse fuer d'Mamme ze: fröje.
"
alfons_lieblich,M,"Alfons:
Ich, ..ich.. na ja .. ich due ne klingle .. 
          
"
dominik,M,"Dominik:
(barsch)
Eijo! ..... 
          
"
alfons_lieblich,M,"Alfons:
Komm ans Fenschter Emma, dr Owe isch so schön. 
          
"
emma,F,"Emma:
Un wie guet dr Holder riecht.
"
alfons_lieblich,M,"Alfons:
Diss kummt üss-em Garte.
"
emma,F,"Emma:
Wie stille isch alles, ... so feierlich.
"
alfons_lieblich,M,"Alfons:
Ja so stimmungsvoll. 
          
"
emma,F,"Emma:
D'Sunn schickt de letschte Gruess eb se untergeht, no kumme d'Sternle, alles sehnt sich noch Ruehj
          ... d'Blüemle hänke d'Köpfle zamme un schmüse mitnand.
"
alfons_lieblich,M,"Alfons:
Emma welle mir's au so mache wie d'Blüemle?
"
emma,F,"Emma:
(entzückt)
Ach jetz möcht ich so unter Blueme leje un in e Zauberschlof versinke un träume, ..... ewig traime. 
          
"
alfons_lieblich,M,"Alfons:
(glücklich)
Der erscht. 
          
"
alfons_lieblich,M,"Alfons:
Min goldichs Emmäjele, min Herzkäferle.
"
felix_kachele,M,"Felix:
Helaba, ... was mache denn die uff unserem Zimmer?
"
alfons_lieblich,M,"Alfons:
Pardon, mit wem haw ich d'Ehr?
"
felix_kachele,M,"Felix:
Diss Zimmer isch schun bsetzt.
"
alfons_lieblich,M,"Alfons:
Wie Sie sehn vun uns.
"
felix_kachele,M,"Felix:
Ja, awer vun uns au.
"
alfons_lieblich,M,"Alfons:
Diss versteh ich nitt.
"
felix_kachele,M,"Felix:
Diss-isch licht ze verstehn. Ich hab mich mit minere Frau vor-ere halwe Stund do inlogiert.
"
alfons_lieblich,M,"Alfons:
Diss isch jetz awer dumm. Ich hab doch telephonisch e Zimmer bstellt un no hett uns s'Maidel diss
          Zimmer gänn.
"
felix_kachele,M,"Felix:
Jetz wurd's hell.. Ich hab e Depesch gschickt un bin no direkt in in diss Zimmer. — — Dü Mamme, do
          welle mr halt unser Bimbelebaasch nämme un uff d'Wohnungsjacht gehn.
"
alfons_lieblich,M,"Alfons:
Diss isch mir jetz sehr leid. 
          
"
felix_kachele,M,"Felix:
(mit komischer Gebärde)
Felix Kächele, Friseurmeischter, mini Frau Schülli, geboreni Spritzer.
"
emma,F,"Emma:
Höer Alfons, diss kenne mir nitt zue gànn, mir Jungi solle do bliewe un die zwei Alte solle gehn? ..
          Nein Alfons.
"
alfons_lieblich,M,"Alfons:
Wenn dü meinsch. Herr Kächele, mini Frau will nitt hann, dass sie so viel Umständ solle hann, ..
          also wäre mir uns e ander Zimmer gänn lonn.
"
julie,F,"Jülie:
(zu Emma)
Diss isch jo alles racht natt vun Ihne, awer diss könne mir nitt annäme. — Mir Alti muehn de Junge
          Platz mache, diss isch emol eso im Läwe. Wenn ich mich nitt trumbier Madame Lieblich, sinn Sie uff dr
          Hochzittsreis?
"
emma,F,"Emma:
(verschämt)
Ja Madame Kächele ich un min Mann, ..... hitt isch unser Hochzittsdaa.
"
felix_kachele,M,"Felix:
(lachend)
Unsere au ... gell Frau?
"
emma,F,"Emma:
Was... Sie hann hitt au Hochzitt kett?
"
felix_kachele,M,"Felix:
Ja Madamele «hitt» vor 25 Johr.
"
julie,F,"Jülie:
Ja mir fiehre hitt «Silwerni Hochzitt».
"
felix_kachele,M,"Felix:
Un drum hann mr de «Kalte Jager» widder uffgsuecht, will m'r do s'erschte Mol gschlofe hann, gell
          Mamme.
"
emma,F,"Emma:
O wie nett.
"
alfons_lieblich,M,"Alfons:
Unseri herzlichschti Gratulation!
"
julie,F,"Jülie:
Au mir wünsche ihne alles Glück.
"
felix_kachele,M,"Felix:
Dito, dito mit Sänft. 
          
"
julie,F,"Jülie:
Felix, redd nitt so wüescht.
"
felix_kachele,M,"Felix:
Was heisst wüescht, bie mir kummt's vun Härze. Dü hesch allewill ebs an mir üsszestze. — Un e Dursch
          haw ich jetz vun dem viele babble. 
          
"
julie,F,"Jülie:
Joo, ... lüj nitt eso, ... nurre 10 Madame.
"
felix_kachele,M,"Felix:
Poo, es kummt uff zwei nitt an: 
          
"
"Alle:
Entrez!
"
dominik,M,"Dominik:
(d. d. Mitte)
Jetz huckt der alt Gitzkräuje au noch do. 
          
"
felix_kachele,M,"Felix:
Ich weiss-es Isidor.
"
dominik,M,"Dominik:
Nix ze Isidor ... Dominik häiss ich als noch verstande?
"
felix_kachele,M,"Felix:
Mintwäje au Dominik, .. also mir sinn einig.
"
dominik,M,"Dominik:
(zu Felix)
Do näme ihr e anderes Zimmer?
"
"Alfons und Emma:
Nein, nein!
"
dominik,M,"Dominik:
(zu Alfons)
Ja, welle ihr e anders Zimmer?
"
"Felix und Jülie:
Nein, nein, diss gänn mir nitt zue.
"
dominik,M,"Dominik:
Ja, do kummt jetz kenn Söj drüss, gschweje ich. Ja welle nr alli vier in diss einte Bett leije?
"
"Alle:
(unter Lachen)
Nein, nein!
"
felix_kachele,M,"Felix:
(bestimmt)
Gänn uns e ander Zimmer, mir bliewe noch e bissel bienander. Näme unser Gepäck glich mit, gälle
          Hironimus.
"
dominik,M,"Dominik:
(brüllt)
Dominik häiss i! 
          
"
felix_kachele,M,"Felix:
(schenkt ein)
Also hat Gott die Welt geliebt un ich minni Frau! ... Gsundheit!
"
emma,F,"Emma:
Wenn ich Sie so betracht Madame Kächele muess ich grad an mini Mama denke. — 
          
"
"Alle:
Awer, awer nitt griene.
"
felix_kachele,M,"Felix:
Joo, es macht jo nitt weh.
"
emma,F,"Emma:
Alfons, geh dätsch mir doch e frisch's Mouchoir hole im Koffer.
"
alfons_lieblich,M,"Alfons:
Ich lauf Herzele. 
          
"
julie,F,"Jülie:
Ich will doch au lueje ob unser Gepäck alles bsorit isch un was füer e Zimmer ass m'r hann. 
          
"
felix_kachele,M,"Felix:
Allons Madame Lieblich, mr grient doch nitt wenn mr uff dr Hochzittsreis isch, do isch mr luschti,
          stosse mr an un trinke, diss gitt Stimmung. Gsundheit! 
          
"
emma,F,"Emma:
Jo Monsieur Kächele, ich bin dr Win nitt gewohnt. uff einmol stejt er mir in de Kopf.
"
felix_kachele,M,"Felix:
Diss isch jo grad racht am Hochzittsdaa. Un e Frau isch nitt netter, ass wenn se e bissel angspritzt
          isch.
"
emma,F,"Emma:
Ich weiss gar nitt, ich hab so e Angscht uff mir, ich bin hitt zuem ersehte Mol mit mim Mann
          allein.
"
felix_kachele,M,"Felix:
Zum erschte Mol, ... ja wie lang kenne denn ihr enander?
"
emma,F,"Emma:
Zwei Monet. Ich hab mine Alfons lehre kenne im Concert vum Jungfraueverein un will er minere Mama so
          guet gfalle hett, haw ich ne ghirot. Mir kenne uns küm, ich hab-em noch nitt emol e Schmutz gänn.
"
felix_kachele,M,"Felix:
Joo, diss glauwi jetz doch nitt, er isch doch jetz Ihr Mann.
"
emma,F,"Emma:
Ei jeds Mol wenn ich-em e Schmutz hab welle gan isch ebber kumme.
"
felix_kachele,M,"Felix:
Diss isch dumm. Awer wie er jetz kummt no gänn Sie-em e Schmutz, do kann kumme wer will, der Mann
          isch jo ze bedüre.
"
emma,F,"Emma:
Un dr Alfons isch doch so guet, so herzensguet geje mich, wenn er nurre so bliet, denn ich hab als
          schun vun mine Kamrädle ghöert, ass d'Männer als andersch wäre, wenn mr e Wiel ghirot isch. Do wär ich
          tiefunglücklich, wenn minner Mann grob geje mich dät wäre. Ich hab ganz vergässe für d'Mamme ze fröje,
          was ich no mache soll, ass er widder guet geje mich isch. Mini guet Mamme, ... ich hätt nitt solle
          hirote.
"
felix_kachele,M,"Felix:
(legt den Arm um sie)
Nit verzwiefle Madämele, mir Männer sinn nitt so böes. E jeds Wiewele hett e Mittel um de Mann
          widder guet ze mache, mr mues es nurre wisse anzewände.
"
emma,F,"Emma:
O saue Sie mir's Monsieur Kächele, ich bin ne arich dankbar defuer.
"
felix_kachele,M,"Felix:
Vun Härze gärn, worum soll ich denn im e so e liewe, junge Frauele kenn Gfalle mache. Trinke mr noch
          e mol no will ich's ne saue. Uff Ihr Wohl! 
          
"
emma,F,"Emma:
Der Win isch awer starik ich bekumm ganz warm devun.
"
felix_kachele,M,"Felix:
Naja Sie soll jo warm wäre. Awer jetz basst Sie uff. Wenn e Mann emol wuetig isch oder brummig, no
          geht sin Wiewele ane, nimmt ne um de Hals un saat ganz zärtlich: Was hesch denn Männel, alle sej widder
          guet zue dim Fraule, bekummsch e gueter Schmutz. — Do kann kenn Mann widderstehn, er wurd weich wie dr
          Butter in dr Sunn.
"
emma,F,"Emma:
(freudig)
Isch diss sicher wohr?
"
felix_kachele,M,"Felix:
Ganz sicher. Jetz browiere mrs emol glich, ass ich sieh ob Sie's au recht kapiert hett. 
          
"
emma,F,"Emma:
Wie.. ich soll .. jo diss schikt sich doch nitt.
"
felix_kachele,M,"Felix:
Allewäj, Sie mues, ass Sie's lehrt, .. es isch jo nurre e Prob, .. es isch jo nitt ernscht.
"
emma,F,"Emma:
E Gottsnamme denn, .. ja was soll ich mache?
"
felix_kachele,M,"Felix:
Also ich bin Ihr Mann un händel mit-ne wäje-nem Esse, will's angebrännt isch. Zerscht will ich noch
          eins trinke, ass ich rächt in de Wuet kumm. — So jetz geht's los. 
          
"
emma,F,"Emma:
(mitspielend)
Jo weisch Mann ich hab grad e Moment nüssgeluejt un do isch's mir angebrännt, awer nurre e bissele,
          mr schmeckt's küm.
"
felix_kachele,M,"Felix:
Natirli e Uessredd hesch allewill uff dr Pfann. Herrschaft de ganze Daa schafft mr un wenn mr heim
          kummt mit-eme Mordshunger, isch's Esse nix. 
          
"
emma,F,"Emma:
(markiert es)
Alle Männel sej doch widder guet mit dim Fraule.
"
felix_kachele,M,"Felix:
Un e Schmutz jetzt sunsch wurr i nitt guet.
"
emma,F,"Emma:
(küsst Felix)
Bekumsch au e Schmutz liebs Männel.
"
felix_kachele,M,"Felix:
Noch einer! Min liebs goldichs Wiewele.
"
alfons_lieblich,M,"Alfons:
(schmerzvoll)
Emma!
"
julie,F,"Jülie:
(ebenso)
Felix!
"
"Beide:
(schauen ganz harmlos herum, lassen sich los. Im nachfolgenden Spiel kommen Emma und Alfons nach
          rechts zu stehen, Felix und Jülie nach links).
"
emma,F,"Emma:
Hesch mir e Mouchoir min liewer ?
"
felix_kachele,M,"Felix:
Bisch do Schülli,....
"
alfons_lieblich,M,"Alfons:
(vorkommend)
Da... jerum jetz haw ich e ...! Na, es macht nix, es isch üss mit uns zwei, dü hesch mir d'Ehe
          gebroche in de Aerm vum e andere Mann. Pfui! 
          
"
emma,F,"Emma:
Alfons, e so ebbs glaubsch dü vun mir?
"
alfons_lieblich,M,"Alfons:
Hesch nitt dr Monsieur verschmutzt vor mine Aue. Was wurd do dini Mame saue?
"
julie,F,"Jülie:
Diss isch nitt nowel vun Ihne Madame e-n-alte Mann ze verfüehre. Noch so jung un schun so verdorwe. 
          
"
alfons_lieblich,M,"Alfons:
(mit Vorwurf)
Sie schiene mir e rächter Kinjelebock ze sinn, Sie .. Pfui!
"
felix_kachele,M,"Felix:
E Millione Rasiermesser, ich e Kinjelebock? Diss isch ze starik, diss sollsch mir büese! 
          
"
dominik,M,"Dominik:
(d. d. Mitte)
Was isch denn diss für e Krambol? 
          
"
alfons_lieblich,M,"Alfons:
Bringe Sie mini Köffer ich reis ab.
"
julie,F,"Julie:
Unser Gepäck au, mir gehn au los.
"
dominik,M,"Dominik:
(frech)
Jo mache ass'r los kumme. 
          
"
emma,F,"Emma:
(sitzt auf einem Stuhl am Tisch, Jülie auf dem Kanapee).
"
felix_kachele,M,"Felix:
Diss isch mir e netti Söjerej un ich hab's so guet gmeint. 
          
"
alfons_lieblich,M,"Alfons:
Nein so e Hochzittsreis. 
          
"
emma,F,"Emma:
(stösst einen Schrei aus)
Alfons!!
"
felix_kachele,M,"Felix:
(zu Emma)
Jetz macht Sie's doch, was ich Sie vori gelehrt hab.
"
emma,F,"Emma:
(geht auf Alfons zu nimmt ihn um den Hals, zärtlich)
Alfons, Männel, sej doch widder guet zue dim Fraule, .. ich gib dir au e Schmutz, de erschte. — —
          Vun dim Emmäjele wie dich so gern hett. 
          
"
alfons_lieblich,M,"Alfons:
(wird ganz glücklich)
Ich kann nimi böes sinn. Min goldichs, herzichs, zuckerichs Emmäjele. 
          
"
felix_kachele,M,"Felix:
Bravo, gell s'hett gholfe, ..... do wurd e jeder Mann weich. Siehsch Schülli ich hab dere junge Frau
          gsaat, sie soll in ihrem Männel nurre e Schmutz gänn wenn'r böes isch, no wurd er grad widder guet.
          Isch's nitt oso gsinn, Madame Lieblich? Mir hann's nurre browiert.
"
emma,F,"Emma:
Doch so isch's gsinn Madame. — Un dü min büeser Alfons hesch so ebbs wüeschts vun mir gedänkt? Ich
          hab jo nurre dich gern.
"
julie,F,"Jülie:
Höer Alterle, so Lektion losch mir awer in Züekunft unterwäjs.
"
dominik,M,"Dominik:
(d. d. Mitte)
Ejer Gepackdings isch gerüscht, im Hüssgang steht's.
"
felix_kachele,M,"Felix:
Höere Lorenz, ...
"
dominik,M,"Dominik:
(brüllt)
Waas, Lorenz?!
"
felix_kachele,M,"Felix:
E..e.. Dominik, ... sähn'r jetz weiss ich dene dauwe Name. Also, traue Sie's Gepäck widder nin, mir
          bliewe alli widder do.
"
dominik,M,"Dominik:
Nix do als nüss, ihr Gitzkräje, nitt emol e Trinkgeld....
"
felix_kachele,M,"Felix:
Ah drumm han ihr mir als d'Hand eso aneghebt. 
          
"
alfons_lieblich,M,"Alfons:
(gibt ihm auch Geld)
Un au von mir.
"
dominik,M,"Dominik:
(äusserst freundlich)
Merci ihr Herrschafte, ich habs jo gewüesst, ass ihr nitt so sinn. Wann'r ebs brüche, 
          
"
felix_kachele,M,"Felix:
(zu Jülie, auf die beiden zeigend)
Ich glaub mir kenne abkumme. 
          
"
julie,F,"Jülie:
(hält ihn zurück)
Helaba Alterle, es wurd nimi browiert. Komm jetz. 
          
"
