speaker,sex,text
jules_kleitz,M,"Jules :
« No sin nummme 14 Wuche drüss worre. Düe weisch's jo noch, gäll. »
"
dokter_robert_schmitt,M,"Robert :
« Ja. Allerdings isch diss jo e bissel arich viel g'sinn. »
"
jules_kleitz,M,"Jules :
« Güet. Ich hab nix g'saat g'het, will ich gern de Friedde im Hüss hab. Diss Johr isch sie jetzt
          awer au schun wieder fascht 10 Wuche do. Ja un diss nit ellein, sie kummediert hyt schun s'ganze
          Hüss. »
"
dokter_robert_schmitt,M,"Robert :
« Jo allewej. »
"
jules_kleitz,M,"Jules :
« Ich kann dir e Liedel singe Roby. Ich derf nimmi ellein furt, will sie's nit will han, mir
          müen alli esse was ihre schmeckt, mini Frau het sie geje mich uffg'stupft, sie macht was sie einfach
          will, turnt sogar un spielt jetzt zitter 3 Wuche de ganze liewe lange Daa Yo-Yo. Ah no noch ebs. Sie
          het mini Frau üwerredd sich e nejs Kleid mache zu lonn, wo Yo-Yo heisst. Was saasch düe jetzt do dezüe
          ? »
"
dokter_robert_schmitt,M,"Robert :
« Armer Jules, ja bisch denn düe mit dinnere belle-mère g'hyrot ? »
"
jules_kleitz,M,"Jules :
Diss hab ich jo au schun hundert Mol g'saat. »
"
dokter_robert_schmitt,M,"Robert :
« Na also, redd doch emol e anständigs Wort mit ihre. »
"
jules_kleitz,M,"Jules :
« Ich hab schun alles prowiert — im Güete un im Böse — s'nutzt awer alles nix. Sie isch by ihre
          Doochter het sie mir emol frech in's G'sicht niin g'saat. Robert, was ich dir saa, wenn düe je emol
          hyrotsch, no gib vor alle Dinge uff dini zükünftig Schwe- 
          
"
dokter_robert_schmitt,M,"Robert :
« 's Bescht wurd sin, m'r hyrot e Waiselmaidel. »
"
jules_kleitz,M,"Jules :
« Awer füer d'Redd nit ze vergesse,dü müesch mir helfe Roby, düe bisch Dokter, düe weisch ganz
          sicher ebs wo zejt, wo m'r mit d'Schwejeres züm Hüss nüss kriejt. »
"
dokter_robert_schmitt,M,"Robert :
« Ebs wo zejt meinsch düe ? »
"
jules_kleitz,M,"Jules :
« Ja. Gall düe weisch schun ebs ? »
"
dokter_robert_schmitt,M,"Robert :
« Ebs wo arich güet zejt isch e Karteblaa. »
"
jules_kleitz,M,"Jules
(verwundert) :
« E Karteblaa ? Ja was soll ich denn mit dem ? »
"
dokter_robert_schmitt,M,"Robert
(lachend) :
« Dü hesch mir doch ebs verlangt wo zejt ? »
"
jules_kleitz,M,"Jules :
« So isch diss nit gemeint g'sin. Düe weisch ganz güet was ich mein.
"
dokter_robert_schmitt,M,"Robert :
« Ja uff so Sache hab ich nit stüdiert. »
"
jules_kleitz,M,"Jules :
« Awer düe müesch mir einfach helfe, dass mini Schwejermame so bal wie möjlich nimmi vor mine Auwe
          rumyoyotiert.
"
dokter_robert_schmitt,M,"Robert :
« Het dich dini Frau gern ? »
"
jules_kleitz,M,"Jules :
« Wie kannsch düe numme fröje, züem Fresse het sie mich gern. »
"
dokter_robert_schmitt,M,"Robert :
« Un düe sie au ? »
"
jules_kleitz,M,"Jules :
« Nadierlich. »
"
dokter_robert_schmitt,M,"Robert :
« Wie steht dini belle-mère züe dir ? »
"
jules_kleitz,M,"Jules :
« Wie Hund un Katz, un numme dorum, will sie immer ihre Dickkopf durich setze will un au kann. Ich
          glaub sie kann üwerhaupt kan Mann liede. »
"
dokter_robert_schmitt,M,"Robert :
« No isch die Sach ganz einfach. »
"
jules_kleitz,M,"Jules :
« Diss meinsch numme düe. »
"
dokter_robert_schmitt,M,"Robert :
« Einfach. Düe müesch emol dinnere Frau Gelejeheit gänn, dass sie sieht, wie ihri Maman üwer
          dich denkt. »
"
jules_kleitz,M,"Jules :
« Die Idee isch jo grossartig, awer wie soll ich diss numme mache ? »
"
dokter_robert_schmitt,M,"Robert :
« Ebs einfachers wie diss gibt's j nit. »
"
jules_kleitz,M,"Jules :
« Nit? »
"
dokter_robert_schmitt,M,"Robert :
« Düe stellsch dich emol füer e Viertel Stündel füer verruckt — ich kumm dezüe un mach de
          Rescht. »
"
jules_kleitz,M,"Jules :
« Dini Roll isch nit schwer, awer wie soll ich denne Verruckte markiere ? »
"
dokter_robert_schmitt,M,"Robert :
« Düe spielsch ewe au e Düür Yo-Yo, lachsch un singsch viellicht noch dezüe. Die Sitüation
          müesch düe üssnutze wie sie sich grad dir presentiert. » 
          
"
jules_kleitz,M,"Jules :
« Ich glaub es kummt jemand ! Roby, schnell, versteckel dich. Geh doch do hinter de Paravent,
          es derf dich do niemes sähn. » Robert 
          
"
jules_kleitz,M,"Jules
(für sich):
« Es spielt au Yo-Yo! »
"
germaine,F,"Germaine :
« Isch mini Maman nit do Julot ? »
"
jules_kleitz,M,"Jules
(lieb) :
« Nein Liewi. Wie düe awer schun so güet Yo-Yo spiele kannsch ? »
"
germaine,F,"Germaine
(ist schon wieder an der Türe):
« D'Maman turnt ganz sicher. 
            
"
jules_kleitz,M,"Jules :
« Was isch diss füer e nejs Kleid ? »
"
germaine,F,"Germarne :
« Ei s'Modell YO-YO! D'Maman wurd sicher e Plaisir dran han, gar wo sie mir g'saat het, dass ich's
            nämme soll. Un dir wurd's au sicher g'falle. »
"
jules_kleitz,M,"Jules :
« Miiiir ? »
"
germaine,F,"Germaine :
« Nädierlich dir au. »
"
jules_kleitz,M,"Jules :
« Ich glaub nit, dass es mir g'falle wurd. »
"
germaine,F,"Germaine :
« Ja un werum denn nit ? »
"
jules_kleitz,M,"Jules :
« Werum ? »
"
germaine,F,"Germaine :
« Ja? »
"
jules_kleitz,M,"Jules :
« Will ich ewe genüej hab, wenn dinni Maman do hinne alles kummediert. Ich hab's satt noch ihre
            Pfiff ze danze. »
"
germaine,F,"Germaine :
« Awer d'Maman meint's jo numme güet mit uns. »
"
jules_kleitz,M,"Jules :
« Ah sie meint's au noch güet mit uns ? Ja siehsch düe denn nit, was ich immer füer Wüet schlucke
            müess ? »
"
germaine,F,"Germaine :
« Wüet? Ja wie so denn ? »
"
jules_kleitz,M,"Jules :
« Saa Germaine, könne mir zwei do hinne noch mache wie mir wölle, zitter dass dinni Mamman by
            uns isch ? Han mir zwei viellicht eini Minüd im Daa, wo mir saawe könne, sie isch unser ? »
"
germaine,F,"Germaine
(weint) :
Düe kannsch einfach minni Maman nit liede ! »
"
jules_kleitz,M,"Jules :
« Vun dem isch jetzt nit d'Redd. »
"
germaine,F,"Germaine :
« Doch, doch. »
"
jules_kleitz,M,"Jules :
« Güet nämme mir aan, ich kann dinni Maman nit liede wie düe saasch. Hesch düe viellicht awer
            schun gemerigt, dass dinni Maman mich güet liede kann ? »
"
germaine,F,"Germaine :
« Sie het ewe so e Charakter. »
"
jules_kleitz,M,"Jules :
« Ah so, sie het e so e Charakter . »
"
germaine,F,"Germaine :
« Ja, sie isch au immer mit'm Papa so g'sinn, wo er noch geläbt het. »
"
jules_kleitz,M,"Jules :
« Un wohrschint's vorhere au mit dene andere zwei Männer, wo sie vor dim Papa uff de Gottsacker
            gebrocht het ! »
"
germaine,F,"Germaine
(tritt mit dem Fuss auf den Boden) :
« Jules, düe beleidigsch minni Maman ! »
"
jules_kleitz,M,"Jules :
« Ich ? »
"
germaine,F,"Germaine :
« Ja düe ! » 
            
"
jules_kleitz,M,"Jules :
« Hopplaa, do hammer's jo schun wieder. Hesch g'hört Roby ? »
"
dokter_robert_schmitt,M,"Robert
(kommt hinter dem Paravent hervor) :
« Ja Jules. » 
            
"
jules_kleitz,M,"Jules :
« Düe lachsch ? »
"
dokter_robert_schmitt,M,"Robert :
« Düe hesch ewe malchance g'het mit dinnere Schwejermamme. Was! un au schun 3 Männer het sie
            g'het ? »
"
jules_kleitz,M,"Jules :
« Ja denk emol. Ich bin viellicht ihr viert's Opfer. »
"
dokter_robert_schmitt,M,"Robert :
« Do kann numme e Gewaltkür helfe. »
"
jules_kleitz,M,"Jules :
« Diss isch s'richtige Wort. Ich will jetzt emol die Schwejeres mit Gewalt
            küriere. »
"
dokter_robert_schmitt,M,"Robert :
« No will ich awer schnell verschwinde, denn ich will uff keine Fall Zeje sinn. »
"
jules_kleitz,M,"Jules :
« Düe kummsch awer wieder ? »
"
dokter_robert_schmitt,M,"Robert :
« Wie lang witt düe die Komedie triewe ? »
"
jules_kleitz,M,"Jules :
« Meinsch langt e halb Stund ? »
"
dokter_robert_schmitt,M,"Robert :
« Uewerüss. »
"
jules_kleitz,M,"Jules :
« Güet, ze fange mir glich aan, denn weisch es wurd nit lang düüre ze steht sie schun
            do. »
"
dokter_robert_schmitt,M,"Robert :
« Also no bonne chance ! »
"
jules_kleitz,M,"Jules :
« Kumm geh grad durich de Garde, un druck mir de Dümme. »
"
dokter_robert_schmitt,M,"Robert :
« Do hesch düe erecht. Allez salüt. » 
            
"
jules_kleitz,M,"Jules :
« Salüt Robes! »
"
jules_kleitz,M,"Jules :
« Ja, wie fang ich jetzt diss Theäterle aan ? Halt, ich glaub, ich setz mich am beschte nuff
            uff de Tisch. Do kummt sie nit so schnell züe mir 
            
"
henriette_fleischmann,F,"Henriette
(draussen) :
« Ja, wo steckt er denn ? »
"
henriette_fleischmann,F,"Henriette
(kommt hinten herein — spielt während der ganzen Scene Yo-Yo):
« Wo isch denn minner Herr Schwejersohn, wo so Sache üwer mich saat ? 
            
"
jules_kleitz,M,"Jules
(spielt auch während der ganzen Scene, d.h. bis Robert wieder kommt Yo-Yo):
« Yo-Yo! »
"
henriette_fleischmann,F,"Henriette :
« Müen denn Sie uff de Tisch für Yo-Yo ze spiele ? »
"
jules_kleitz,M,"Jules :
« Yo-Yo! »
"
henriette_fleischmann,F,"Henriette :
« Herr Kleitz, sie brüche nit mit Gewalt die Möwel kapütt ze mache, wo ich minere Doochter
            kauft hab, wo sie Sie g'hyrot het, verstehn Sie mich ? »
"
jules_kleitz,M,"Jules
(lacht) :
« Yo-Yo! »
"
henriette_fleischmann,F,"Henriette :
« Ja sinn Sie denn gebickt ? Mösjö Kleitz, mache Sie, dass Sie sofort do vun dem Stüehl un
            dem Tisch erunter kumme, sunscht hol ich Sie eijehändig erunter, sie Daadieb !! »
"
jules_kleitz,M,"Jules :
« Yo-Yo! »
"
henriette_fleischmann,F,"Henriette :
« Do hört doch alles uff ! So e Frechheit. » 
            
"
jules_kleitz,M,"Jules :
« Yo-Yo ! 
            
"
henriette_fleischmann,F,"Henriette
(brüllt) :
« Herr... Kleitz !!! » 
            
"
jules_kleitz,M,"Jules :
« Ooooh!! » 
            
"
henriette_fleischmann,F,"Henriette
(sieht nun, dass Jules wieder ein Yo-Yo hat):
« Ja was isch denn diss? ? »
"
jules_kleitz,M,"Jules :
« Yo-Yo! »
"
henriette_fleischmann,F,"Henriette
(geht schnell an die Türe hinten).
"
jules_kleitz,M,"Jules
(für sich) :
« Es schinnt ze zeje ! »
"
henriette_fleischmann,F,"Henriette :
« Marie! ..... Marie ! ! 
            
"
marie,F,"Marie
(draussen) :
« Ja Madame Fleischmann. »
"
henriette_fleischmann,F,"Henriette :
« Hole sie emol schnell minni Doochter do here. »
"
marie,F,"Marie :
« Ja Madame Fleischmann. »
"
henriette_fleischmann,F,"Henriette
(kommt wieder nach vorn) :
« Un diss will e Mann sinn ? »
"
jules_kleitz,M,"Jules :
« Yo-Yo! »
"
henriette_fleischmann,F,"Henriette
(geht wieder nach hinten):
« Wo bliet numme s'Germaine ? »
"
germaine,F,"Germaine
(kommt aufgeregt hinten herein — ohne Hut — hat ein Taschentuch in der Hand — sie hat
            geweint) :
Was soll denn sin Maman ? »
"
henriette_fleischmann,F,"Henriette
(zeigt auf Jules) :
« Do luej emol ! »
"
jules_kleitz,M,"Jules
(spielt immer weiter) :
« Yo-Yo! »
"
germaine,F,"Germaine :
« Ja was isch denn diss ? »
"
jules_kleitz,M,"Jules :
« Yo-Yo! »
"
henriette_fleischmann,F,"Henriette :
« Dim Mann isch e Rädel im Kopf luck worre. »
"
germaine,F,"Germaine
(am Tisch) :
« Ja Jules, was machsch denn do ? »
"
jules_kleitz,M,"Jules :
« Yo-Yo! »
"
germaine,F,"Germaine :
« Jules, Jules ! »
"
henriette_fleischmann,F,"Henriette :
« Loss düe ne numme, er wurd schun wieder züe sich kumme. »
"
jules_kleitz,M,"Jules
(lacht ganz laut) :
« Yo-Yo!! »
"
germaine,F,"Germaine
(bittend) :
« Jules was hesch düe denn um de Gotteswille ? »
"
jules_kleitz,M,"Jules
(lacht und singt — holt aus seiner Tasche ein weiteres Yo-Yo und spielt nun mit
            beiden).
"
henriette_fleischmann,F,"Henriette :
« Ja was isch denn diss ? Die Yo-Yo sin jo alli mine. Do het sie also d'Katz doch nit verschleift,
            wie's immer g'heisse het. Miner Schwejersohn vergrifft sich also au noch an mim Eijetum ! Es kummt jo
            immer scheener do hinne ! ! ».
"
jules_kleitz,M,"Jules
(steht nun auf den Stuhl und spielt weiter):
: « Yo-Yo! »
"
germaine,F,"Germaine :
« Maman, Maman er fallt ganz sicher noch erunter. Mir müen ne erunterhole. »
"
henriette_fleischmann,F,"Henriette :
« Los düe numme, wenn sich sini Nerve berüehigt han, no kummt er schun ellein erunter. »
"
jules_kleitz,M,"Jules :
« Yo-Yo! »
"
germaine,F,"Germaine :
« Jules, min liewer Jules, kumm düe doch do erunter. »
"
henriette_fleischmann,F,"Henriette :
« Ja was isch denn diss mit dir Germaine ? Schämmsch düe dich nit so by'm e Mann anzehalte,
            wo nit wert isch, dass m'r numme e Finger wäje ihm rührt ! »
"
germaine,F,"Germaine :
« Awer Maman ! »
"
henriette_fleischmann,F,"Henriette :
« Blie stille! Er isch e Nixnutz, e Füllenzer. E Mann wie sinere lieb Schwejermame ihri Sache
            nimmt isch züe allem fähig. »
"
jules_kleitz,M,"Jules :
« Yo-Yo! »
"
henriette_fleischmann,F,"Henriette :
« Ich bin sicher er markiert numme. »
"
germaine,F,"Germaine :
« Un wenn's awer nit wohr wär Maman ? Wenn er awer krank wär ? »
"
henriette_fleischmann,F,"Henriette :
« Krank ? » 
            
"
germaine,F,"Germaine :
« So ebs het er doch noch nie gemacht. »
"
henriette_fleischmann,F,"Henriette :
« Do isch e kalti Dusch d'allerbescht Medizin füer ihne 
            
"
jules_kleitz,M,"Jules :
« Yo-Yo. »
"
germaine,F,"Germaine :
« Was witt düe denn mache, Maman ? »
"
henriette_fleischmann,F,"Henriette :
« De Kopf will ich ihm in kalts Wasse dunke, dass er wieder züe sich kummt. »
"
jules_kleitz,M,"Jules
(für sich):
« Zersch müesch hesch ! Yo-Yo! »
"
germaine,F,"Germaine :
« Nein Maman, so ebs lied ich nit. »
"
henriette_fleischmann,F,"Henriette :
« Diss liedsch düe nit ? »
"
germaine,F,"Germaine :
« Nein Maman ! »
"
henriette_fleischmann,F,"Henriette :
« Was bisch doch düe füer e dumms Kind ! Wenn düe au emol de dritt od'r de viert Mann hesch, no
            wursch düe au andersch mit ne. Die Männer müess m'r immer mit Gewalt in Zucht un Ordnung halte. So
            Plän wie er do macht derf m'r einfach nit uffkumme lonn. Merik düe dir diss, düe Gänsel ! »
"
jules_kleitz,M,"Jules :
« Yo-Yo! »
"
marie,F,"Marie
(kommt mit einem Eimer hinten herein) :
So Madame Fleischmann ! 
            
"
jules_kleitz,M,"Jules :
« Yo-Yo! »
"
marie,F,"Marie :
« Er isch doch vorhere noch by sich g'sin ! »
"
germaine,F,"Germaine :
« Marie, hole sie sofort e Dokter. »
"
henriette_fleischmann,F,"Henriette :
« Diss het noch Zytt. »
"
marie,F,"Marie :
« Ja der Herr Dokter Schmitt isch jo schun bym Herr g'sin. »
"
germaine,F,"Germaine :
« De Herr Dokter Schmitt ? »
"
marie,F,"Marie :
« Ja Madame. »
"
germaine,F,"Germaine :
« Sott er am End g'spiert han, dass er krank isch ? »
"
henriette_fleischmann,F,"Henriette :
« Plän vun Paris. Marie hälfe sie mir de Herr do runter hole. »
(Es klingelt.)
"
germaine,F,"Germaine :
« Wer isch jetzt diss ? »
"
henriette_fleischmann,F,"Henriette :
« Marie lüeje sie schnell, un lonn sie niemes do eriin. »
"
marie,F,"Marie :
« Güet Madame. »
"
henriette_fleischmann,F,"Henriette :
« Madame Fleischmann heiss ich. »
"
marie,F,"Marie :
« Ja Madame Fleischmann. » 
            
"
jules_kleitz,M,"Jules :
« Yo-Yo! »
"
germaine,F,"Germaine

            
"
henriette_fleischmann,F,"Henriette :
« Ich hol ne no schun erunter. Warte sie numme, sie min liewer Schwejersohn. »
"
jules_kleitz,M,"Jules :
« Yo-Yo! »
"
germaine,F,"Germaine
(weint, setzt sich auf's Canapé).
"
henriette_fleischmann,F,"Henriette :
« Ich glaub düe hielsch au noch! So einer wie der bekummsch düe immer noch. Ich süech dir
            emol sälwer einer, wenns e so witt isch. »
"
jules_kleitz,M,"Jules :
« Yo-Yo! »
"
marie,F,"Marie
(kommt hinten herein).
"
henriette_fleischmann,F,"Henriette :
« Wer isch's denn ? »
"
marie,F,"Marie :
« Ei der Herr Dokter Schmitt isch noch emol kumme. »
"
germaine,F,"Germaine :
« Er soll glich eriinkumme. »
"
henriette_fleischmann,F,"Henriette :
« Füer was denn ? »
"
germaine,F,"Germaine :
« Marie gehn sie. »
"
marie,F,"Marie :
« Güet Madame. » 
            
"
henriette_fleischmann,F,"Henriette :
« Düe wursch dinner läbdes Daa nit g'schejt. »
"
jules_kleitz,M,"Jules :
« Yo-Yo ! »
"
marie,F,"Marie
(macht die Türe auf und lässt Robert herein — kommt dann auch herein).
"
dokter_robert_schmitt,M,"Robert :
« Bonjour Mesdames. »
"
germaine,F,"Germaine :
« Güet, dass sie kumme sinn Herr Dokter. Minner Mann... o Gott! »
"
jules_kleitz,M,"Jules :
« Yo-Yo ! »
"
dokter_robert_schmitt,M,"Robert :
« Ich hab's doch vorhin schun gedenkt, wo ich do bin g'sinn. Ich bin dorum au noch emol
            kumme. »
"
germaine,F,"Germaine :
« Gälle sie, er isch krank? »
"
dokter_robert_schmitt,M,"Robert :
« Sicher e schlimmer Fall, Madame Kleitz. »
"
germaine,F,"Germaine :
« O Gott! » 
            
"
dokter_robert_schmitt,M,"Robert
(geht an den Tisch) :
« Jules... Jules! Zeij hör emol. Ich hab dich ebs fröje wölle. »
"
jules_kleitz,M,"Jules
(betrachtet Robert).
"
dokter_robert_schmitt,M,"Robert :
« Kumm doch emol do erunter. »
"
jules_kleitz,M,"Jules :
« Ja ich kumm glich. Yo-Yo ! 
            
"
dokter_robert_schmitt,M,"Robert
(zu Henriette) :
« Mir müen arich vorsichtig mit ihm sinn. »
"
germaine,F,"Germaine
(steht auf):
« Nadierlich. »
"
dokter_robert_schmitt,M,"Robert
(führt Jules an das Canapé — macht ihn sitzen):
« Bringe sie mir doch schnell e kalts Tüch füer um de Kopf. »
"
marie,F,"Marie
(holt schnell ein grosses Tuch).
"
dokter_robert_schmitt,M,"Robert
(fühlt in der Zwischenzeit den Puls von Jules) :
« De Puls isch ganz normal. »
"
germaine,F,"Germaine :
« Isch's denn schlimm, Herr Dokter? »
"
dokter_robert_schmitt,M,"Robert :
« Ich kann noch nix saawe. »
"
marie,F,"Marie
(bringt nun das Tuch).
"
dokter_robert_schmitt,M,"Robert
(bindet das Tuch Jules um den Kopf — lässt Jules dann sitzen — geht auf die andere Seite —
            winkt Germaine).
"
henriette_fleischmann,F,"Henriette
(zu Marie):
Sie könne jetzt gehn. »
"
marie,F,"Marie
(geht hinten ab).
"
germaine,F,"Germaine
(geht zu Robert):
« Was meine Sie, Herr Dokter ? »
"
henriette_fleischmann,F,"Henriette
(zu Robert):
« Wurd er nimmi güet ? »
"
dokter_robert_schmitt,M,"Robert :
« Unter Umstände kann der Züstand lang anhalte. »
"
henriette_fleischmann,F,"Henriette :
« No müesch düe dich ewe scheide lonn. Düe kannsch nit din ganze Läwe bym e Narr
            sinn. »
"
germaine,F,"Germaine :
« Awer Maman ! »
"
dokter_robert_schmitt,M,"Robert :
« Hett er sich denn in de letschte Zyt viel uffgerejt ? »
"
germaine,F,"Germaine :
« Ja manichmol. »
"
henriette_fleischmann,F,"Henriette :
« Wie kannsch düe numme so dumm babble. Ich hab mich mit ihm als uffreje müen. Er isch ewe krank.
            Wenn ich nit immer nochgänn hät, ze wär jo nie in dem Hüss Friede g'sinn. »
"
germaine,F,"Germaine
(geht zu Jules — betrachtet ihn — geht wieder zu Robert) :
« Er schlooft jetzt. »
"
dokter_robert_schmitt,M,"Robert :
« Um so besser. Ich mach ihne jetzt folgender Vorschlaa. Ich hab doch noch e 
            
"
henriette_fleischmann,F,"Henriette :
« Zäll wurd üwerhaupt s'beschte sinn. »
"
dokter_robert_schmitt,M,"Robert :
« Also ich bin bal wieder do. » 
            
"
henriette_fleischmann,F,"Henriette :
« So hesch düe müen niinfalle ! Hesch e Mann un doch keiner. S'bescht wär, wenn er bal sterwe
            dät. »
"
germaine,F,"Germaine :
« Wie kannsch düe numme so redde, Maman. »
"
henriette_fleischmann,F,"Henriette :
« Ja, was witt düe denn mit-eme Mann wo narrisch isch ? »
"
germaine,F,"Germaine :
« Viellicht wurd er doch wieder guet. »
"
henriette_fleischmann,F,"Henriette :
« So Kranki wäre nie wieder ganz guet. 
            
"
