"Unnamed..0","drama_type","speaker","sex","job","job_category","social_class","text","progress","short_name","numTokens","numLexTokens","lexRatio","anger","anticipation","arousal","disgust","dominance","fear","joy","sadness","surprise","trust","valence"
12,"comedy","Marie","F","lady’s_maid","elementary_professions","lower_class","
          
Marie

          
(springt mit einem erschreckten Aufschrei in die Hôhe.)

          
Aw'r Jacques, wie kann m'r numme eso schliche?!

        
",12,"riff-s-paradies",19,3,0.157894736842105,0.34350881855792,-0.537381750534437,-0.0669971114989388,0.154118821746183,-0.614790313686243,0.561928680820242,-0.760721149515612,0.177276164275758,0.594393097557296,-0.973169962119782,-0.703845045917165
13,"comedy","Jacques","M","","","","
          
Jacques

          
(erstaunt):

          
Schliehe? — Un d'rbie saat d'Madam alle gelte zue m'r: ich däet dappe wie e Elephant?!

        
",13,"riff-s-paradies",22,3,0.136363636363636,0.34350881855792,-0.537381750534437,-0.0669971114989388,0.154118821746183,-0.614790313686243,0.561928680820242,-0.760721149515612,0.177276164275758,0.594393097557296,-0.973169962119782,-0.703845045917165
14,"comedy","Marie","F","lady’s_maid","elementary_professions","lower_class","
          
Marie

          
(lachend):

          
Die het jo ihrer Läwe noch gar kaan Elephant gsehne! — Sie renomiert halt gern mit ihre
          astronomische Kenntnisse.

        
",14,"riff-s-paradies",23,4,0.173913043478261,0.259699054096427,-0.555271844007704,-0.0865216246440347,0.0777608702979098,-0.491496261108913,0.433755933432331,-0.689845650937269,0.104758214961098,0.60240055016488,-0.99393531300127,-0.598812112535967
15,"comedy","Jacques","M","","","","
          
Jacques:

          
Aw'r numme fer mir 's Läwe süür ze mache. — Sie kann mich halt nit schmecke. — Ich sie aw'r au
          nit!

        
",15,"riff-s-paradies",23,4,0.173913043478261,0.259699054096427,-0.555271844007704,-0.0865216246440347,0.0777608702979098,-0.491496261108913,0.433755933432331,-0.689845650937269,0.104758214961098,0.60240055016488,-0.99393531300127,-0.598812112535967
16,"comedy","Marie","F","lady’s_maid","elementary_professions","lower_class","
          
Marie:

          
Rej Dich doch nit uff, Jacques. — Het se 's mit mir nit 's nämli? Dhuet se mich nit au d'halb Zyt
          ärjere un küjoniere, daß ich grüen un gääl könnt wäre vor Pläsier? — M'r mueß aw'r allewiel bedenke:
          wenn d'r Mensch ins Alter kummt, no wurd'r wunderli. — Unseri Madam — — —

        
",16,"riff-s-paradies",57,6,0.105263157894737,0.176924785430461,-0.568809952726041,-0.11424852785123,0.00724159615943876,-0.367085520746022,0.313028537456612,-0.622277355600208,0.0464735909333625,0.601445356431146,-1,-0.485151223795111
20,"comedy","Marie","F","lady’s_maid","elementary_professions","lower_class","
          
Marie:

          
Geh, schäm Dich doch e bissel, Jacqes! Ich hab ewwe numme welle saawe: unseri Madam het ihri Lüüne
          zyttwies un randswies, wie dies ewwe 's Alter eso mit sich bringt. — Wenn se aw'r d'rnoo ihri
          ""Rootschläej"" uff uns los renne loßt, no loon mir se ewwe ze aam Ohreläppel nin un zem andere wied'r
          nüs schnärre. — Schmerzlos!

        
",20,"riff-s-paradies",61,7,0.114754098360656,0.176924785430461,-0.568809952726041,-0.11424852785123,0.00724159615943876,-0.367085520746022,0.313028537456612,-0.622277355600208,0.0464735909333625,0.601445356431146,-1,-0.485151223795111
21,"comedy","Jacques","M","","","","
          
Jacques

          
(kraut sich hinter den Ohren):

          
Jaja, 's isch alles räecht, un ich will unserer Madam au nix schläechts wünsche — - behüet selle m'r
          sin — aw'r Pläsier dhäet's m'r halt mache, wenn ere emol e Elephant mit glichlinge Füeß uff de Mauue
          hüpse däet! — — —

        
",21,"riff-s-paradies",52,6,0.115384615384615,0.0994767122029889,-0.576101869284194,-0.151372180747625,-0.052074311532772,-0.248001966832174,0.208451979778924,-0.562506044904674,0.00988012577184794,0.588546614897995,-0.986347887450366,-0.366201056723714
22,"comedy","Marie","F","lady’s_maid","elementary_professions","lower_class","
          
Marie

          
(lachned):

          
Aw'r Jacques!

        
",22,"riff-s-paradies",6,1,0.166666666666667,0.0994767122029889,-0.576101869284194,-0.151372180747625,-0.052074311532772,-0.248001966832174,0.208451979778924,-0.562506044904674,0.00988012577184794,0.588546614897995,-0.986347887450366,-0.366201056723714
23,"comedy","Jacques","M","","","","
          
Jacques:

          
Numme daß se 's inne dhäet wäre, was unter eme Elephant v'rsteht, der alt Pomad- hafe!

        
",23,"riff-s-paradies",18,2,0.111111111111111,0.0307575234281237,-0.575828523080922,-0.198626226234335,-0.0959108770023499,-0.140087545301784,0.127288909352188,-0.514217422561013,0.000783171995392795,0.561336603452817,-0.949192572187451,-0.245296915387916
25,"comedy","Jacques","M","","","","
          
Jacques:

          
Ja? — Was denn?

        
",25,"riff-s-paradies",5,1,0.2,0.0307575234281237,-0.575828523080922,-0.198626226234335,-0.0959108770023499,-0.140087545301784,0.127288909352188,-0.514217422561013,0.000783171995392795,0.561336603452817,-0.949192572187451,-0.245296915387916
26,"comedy","Marie","F","lady’s_maid","elementary_professions","lower_class","
          
Marie:

          
Jacques, Dü wit doch ganz sicher nit diner Läwelang d'Füeß unter fremdi Lyt ihrer Disch strecke?

        
",26,"riff-s-paradies",18,3,0.166666666666667,-0.0270103503063833,-0.567406778295551,-0.256151461670629,-0.121469048564896,-0.0482072139336228,0.0747698084423454,-0.479986085693378,0.0227644500879314,0.518290230449475,-0.886382472607062,-0.125631400374078
27,"comedy","Jacques","M","","","","
          
Jacques:

          
Naan, ganz sicher nit.

        
",27,"riff-s-paradies",5,2,0.4,-0.0270103503063833,-0.567406778295551,-0.256151461670629,-0.121469048564896,-0.0482072139336228,0.0747698084423454,-0.479986085693378,0.0227644500879314,0.518290230449475,-0.886382472607062,-0.125631400374078
28,"comedy","Marie","F","lady’s_maid","elementary_professions","lower_class","
          
Marie:

          
Un speziell do in dem Hüs gfallt's D'r nimmi erächt?

        
",28,"riff-s-paradies",12,2,0.166666666666667,-0.072968621465936,-0.551086653642016,-0.323405440255948,-0.127693823485245,0.0240559861097551,0.0536644246287976,-0.46106011764253,0.0767869126237259,0.458892577109976,-0.797678120726554,-0.0101257513738008
29,"comedy","Jacques","M","","","","
          
Jacques

          
(setzt sich mißmutig auf die Bank):

          
Naan, ganz und gar nimmi.

        
",29,"riff-s-paradies",14,1,0.0714285714285714,-0.072968621465936,-0.551086653642016,-0.323405440255948,-0.127693823485245,0.0240559861097551,0.0536644246287976,-0.46106011764253,0.0767869126237259,0.458892577109976,-0.797678120726554,-0.0101257513738008
30,"comedy","Marie","F","lady’s_maid","elementary_professions","lower_class","
          
Marie

          
(lauernd):

          
Un schun lang nimmi? Gell nit?

        
",30,"riff-s-paradies",10,1,0.1,-0.107680577899965,-0.527974357247768,-0.399122424497785,-0.115396425209408,0.0746152326356526,0.0640484924966647,-0.457255633829045,0.161010523760217,0.383730675357015,-0.684876959405411,0.0986818617442011
31,"comedy","Jacques","M","","","","
          
Jacques:

          
Schun arig lang nimmi.

        
",31,"riff-s-paradies",5,1,0.2,-0.107680577899965,-0.527974357247768,-0.399122424497785,-0.115396425209408,0.0746152326356526,0.0640484924966647,-0.457255633829045,0.161010523760217,0.383730675357015,-0.684876959405411,0.0986818617442011
33,"comedy","Jacques","M","","","","
          
Jacques

          
(überrascht):

          
Dir g'fallt's au nimmi? -Oho?-

        
",33,"riff-s-paradies",12,1,0.0833333333333333,-0.133054826138061,-0.499976753422152,-0.481328481029398,-0.0872193139971302,0.102989480767348,0.103284869245685,-0.466970734833545,0.270836956022692,0.294501435694899,-0.551773288024602,0.198725773060505
38,"comedy","Marie","F","lady’s_maid","elementary_professions","lower_class","
          
Marie

          
(schmollend):

          
Aw'r Jacques!

        
",38,"riff-s-paradies",6,1,0.166666666666667,-0.133054826138061,-0.499976753422152,-0.481328481029398,-0.0872193139971302,0.102989480767348,0.103284869245685,-0.466970734833545,0.270836956022692,0.294501435694899,-0.551773288024602,0.198725773060505
39,"comedy","Jacques","M","","","","
          
Jacques:

          
Ja dü liewi Zytt, was hawich denn merke selle? — M'r macht sini Arweit de Daa iewer, loßt sich alle
          finf Minüte vun d'r Madam anhüche und abkanzle, daß m'r üs d'r Hüt erüsfahre un sich trüri d'rnäwe
          setze möecht; m'r plänkelt uff de Fyrowe — — un so gehn aam no die Dääj erum-

        
",39,"riff-s-paradies",58,7,0.120689655172414,-0.152139735121879,-0.469669573622861,-0.56741227365592,-0.0474445304147569,0.110301483166496,0.166221276685102,-0.487318638609363,0.399182767573915,0.193934047791717,-0.403954398927261,0.288475879446713
40,"comedy","Marie","F","lady’s_maid","elementary_professions","lower_class","
          
Marie

          
(seufzt):

          
Ja, so gehn aam d'rnoo die Dääej erum, un d'rbie wurd m'r no als älter un älter — jaja - — —

        
",40,"riff-s-paradies",28,3,0.107142857142857,-0.152139735121879,-0.469669573622861,-0.56741227365592,-0.0474445304147569,0.110301483166496,0.166221276685102,-0.487318638609363,0.399182767573915,0.193934047791717,-0.403954398927261,0.288475879446713
41,"comedy","Jacques","M","","","","
          
Jacques:

          
's isch au schun e schöeni Zyt here, zyter aß Dini Konfermation gemacht hesch, gell Marie?

        
",41,"riff-s-paradies",17,2,0.117647058823529,-0.168804396328661,-0.440098299141225,-0.654247806310913,-0.00165865112196406,0.0991652294434442,0.245589719365883,-0.51437005378249,0.536962121174018,0.0856317312068109,-0.248447315404327,0.366971659640461
42,"comedy","Marie","F","lady’s_maid","elementary_professions","lower_class","
          
Marie

          
(seufzend):

          
Dies isch's jo grad.

        
",42,"riff-s-paradies",9,1,0.111111111111111,-0.168804396328661,-0.440098299141225,-0.654247806310913,-0.00165865112196406,0.0991652294434442,0.245589719365883,-0.51437005378249,0.536962121174018,0.0856317312068109,-0.248447315404327,0.366971659640461
45,"comedy","Jacques","M","","","","
          
Jacques

          
(springt auf):

          
Zem Gücksel noch emol, was soll ich denn allewiel merke?!

        
",45,"riff-s-paradies",15,1,0.0666666666666667,-0.187332176433269,-0.414526626987936,-0.73836132216827,0.0437005449852328,0.0734713950205761,0.332576686221745,-0.543485899785963,0.673743026375494,-0.0261560865267948,-0.0932427920081785,0.433826057359514
49,"comedy","Jacques","M","","","","
          
Jacques:

          
Aw'r e bissel viel dumm, hein?

        
",49,"riff-s-paradies",7,1,0.142857142857143,-0.187332176433269,-0.414526626987936,-0.73836132216827,0.0437005449852328,0.0734713950205761,0.332576686221745,-0.543485899785963,0.673743026375494,-0.0261560865267948,-0.0932427920081785,0.433826057359514
50,"comedy","Marie","F","lady’s_maid","elementary_professions","lower_class","
          
Marie

          
(lächelnd):

          
Zell will ich jetz nit grad saawe, aw'r-

        
",50,"riff-s-paradies",13,2,0.153846153846154,-0.211961152699165,-0.396152278724112,-0.816131091838604,0.0818806953810052,0.0380863704198737,0.417519700905962,-0.56971400019526,0.798526804400244,-0.136814716723953,0.0532666297378612,0.489199747865205
51,"comedy","Jacques","M","","","","
          
Jacques:

          
Höer, Marie, jetz glaawi iewer halwer daß ich ebs merk.

        
",51,"riff-s-paradies",11,1,0.0909090909090909,-0.211961152699165,-0.396152278724112,-0.816131091838604,0.0818806953810052,0.0380863704198737,0.417519700905962,-0.56971400019526,0.798526804400244,-0.136814716723953,0.0532666297378612,0.489199747865205
52,"comedy","Marie","F","lady’s_maid","elementary_professions","lower_class","
          
Marie

          
(freudig):

          
Ja?! — Was denn?!

        
",52,"riff-s-paradies",8,2,0.25,-0.246411169229596,-0.387813207991337,-0.884006190337911,0.106392559750654,-0.00151371306110348,0.490675733018768,-0.5882179797828,0.900590145364113,-0.241677702523314,0.182890531857843,0.533747882846352
53,"comedy","Jacques","M","","","","
          
Jacques:

          
Bscht! — Numme langsam! — Dü hesch doch noch meh uffem Herze?

        
",53,"riff-s-paradies",13,1,0.0769230769230769,-0.246411169229596,-0.387813207991337,-0.884006190337911,0.106392559750654,-0.00151371306110348,0.490675733018768,-0.5882179797828,0.900590145364113,-0.241677702523314,0.182890531857843,0.533747882846352
54,"comedy","Marie","F","lady’s_maid","elementary_professions","lower_class","
          
Marie

          
(freudig):

          
O ja, noch arig viel!

        
",54,"riff-s-paradies",9,2,0.222222222222222,-0.293439434636689,-0.391708712126105,-0.938728772204693,0.111582727491611,-0.0396482351587706,0.543001212436847,-0.594703725071351,0.970323591655098,-0.336349702797902,0.288238871649384,0.568542858613206
55,"comedy","Jacques","M","","","","
          
Jacques:

          
Ei na, ze babbel numme. 
          
(lachend)
 Ich merk ebs! — O je, ich merk ebs! - Hahahahaha!

        
",55,"riff-s-paradies",20,1,0.05,-0.293439434636689,-0.391708712126105,-0.938728772204693,0.111582727491611,-0.0396482351587706,0.543001212436847,-0.594703725071351,0.970323591655098,-0.336349702797902,0.288238871649384,0.568542858613206
56,"comedy","Marie","F","lady’s_maid","elementary_professions","lower_class","
          
Marie:

          
Jacques -kurz un guet — gieb m'r Antwort uff mini Fröije — — —

        
",56,"riff-s-paradies",16,2,0.125,-0.354465262847944,-0.409159409676207,-0.977543928951286,0.0931549887221765,-0.070848401569376,0.566882358049249,-0.585808663345873,1,-0.417014785640119,0.363267147264584,0.594977899075009
57,"comedy","Jacques","M","","","","
          
Jacques:

          
Uff was fer Fröije?

        
",57,"riff-s-paradies",5,1,0.2,-0.354465262847944,-0.409159409676207,-0.977543928951286,0.0931549887221765,-0.070848401569376,0.566882358049249,-0.585808663345873,1,-0.417014785640119,0.363267147264584,0.594977899075009
58,"comedy","Marie","F","lady’s_maid","elementary_professions","lower_class","
          
Marie:

          
Jacques, löij, mir sin jetz schun e paar Jährle do bienand in dem Platz. Mir han's — ei- jetli ich
          hab's so noochetnooch d'rzü gebroocht, daß mir per ""Dü"" mitnander stehn, aw'r sunscht isch's im
          Allgemeine grad noch's nämli wie am erschte Daa, wie m'r uns kenne han lehre. — 's kummt m'r grad vor,
          wie wenn m'r vor ere himmelhoche Müür stehn däete. — Do steht d'M üür — do stehn mir — un kaan Macht
          stellt sich in wie die Müür umrennt — un do stehn mir Zwei ewwe no, hilflos wie zwei klaani Kinder, un
          kumme nit wyttersch, — un kumme nit wyttersch — — —

        
",58,"riff-s-paradies",117,10,0.0854700854700855,-0.429299788569989,-0.440427522483611,-0.998381985247167,0.0485974580864252,-0.0902558969870443,0.556758322805577,-0.559421796548415,0.984411550309585,-0.480707136091878,0.403725085994734,0.614657220725844
59,"comedy","Jacques","M","","","","
          
Jacques

          
(gähnend):

          
Ei no bliewe m'r halt e Gottsname vor dere Müür stehn. — Weisch, ich-bin kaan Friend vum klettere,
          bsunders wenn's hoch owenüs soll gehn. — Oho!

        
",59,"riff-s-paradies",31,3,0.0967741935483871,-0.429299788569989,-0.440427522483611,-0.998381985247167,0.0485974580864252,-0.0902558969870443,0.556758322805577,-0.559421796548415,0.984411550309585,-0.480707136091878,0.403725085994734,0.614657220725844
61,"comedy","Jacques","M","","","","
          
Jacques:

          
Gott sej Dank! — Ich schwitz nämli dene Wäj schun! — Aw'r höer, ich hab doch gemaant, Dü wottsch
          mich ebs fröije?

        
",61,"riff-s-paradies",23,3,0.130434782608696,-0.516008601878101,-0.484614572612673,-1,-0.022520598122426,-0.0939766327911593,0.509587971509942,-0.514907692047628,0.921323801426798,-0.525523904499596,0.407473021456452,0.629279199667788
62,"comedy","Marie","F","lady’s_maid","elementary_professions","lower_class","
          
Marie:

          
Ja, — ei nadierli hawich Dich ebs fröije welle.

        
",62,"riff-s-paradies",10,1,0.1,-0.516008601878101,-0.484614572612673,-1,-0.022520598122426,-0.0939766327911593,0.509587971509942,-0.514907692047628,0.921323801426798,-0.525523904499596,0.407473021456452,0.629279199667788
63,"comedy","Jacques","M","","","","
          
Jacques:

          
Na, ze fröij doch emol, ich bin gspannt wie e Bareplee biem Räejewetter.

        
",63,"riff-s-paradies",14,2,0.142857142857143,-0.610924837460649,-0.539647793245959,-0.982072138805732,-0.118408504398877,-0.079365693614646,0.425123292265277,-0.453215072848221,0.811709369016634,-0.550764170689047,0.374640600428267,0.64051925611783
64,"comedy","Marie","F","lady’s_maid","elementary_professions","lower_class","
          
Marie

          
(momentan etwas verwirrt):

          
Jacques — Dü — Dü gehsch od'r Dü wottsch iew'r kurz od'r lang üssem Dienscht?

        
",64,"riff-s-paradies",21,2,0.0952380952380952,-0.610924837460649,-0.539647793245959,-0.982072138805732,-0.118408504398877,-0.079365693614646,0.425123292265277,-0.453215072848221,0.811709369016634,-0.550764170689047,0.374640600428267,0.64051925611783
67,"comedy","Jacques","M","","","","
          
Jacques:

          
Ah jaso. — Na, ze fröij wyttersch.

        
",67,"riff-s-paradies",8,1,0.125,-0.708818133173605,-0.60235970470459,-0.945222252613217,-0.235084819502809,-0.045224544898557,0.305967538232279,-0.376859681543159,0.659740913489245,-0.556983450809075,0.307615009678349,0.649919095131164
68,"comedy","Marie","F","lady’s_maid","elementary_professions","lower_class","
          
Marie:

          
Dü machsch dies Johr nimmi ganz üß in dem Platz do?

        
",68,"riff-s-paradies",12,1,0.0833333333333333,-0.708818133173605,-0.60235970470459,-0.945222252613217,-0.235084819502809,-0.045224544898557,0.305967538232279,-0.376859681543159,0.659740913489245,-0.556983450809075,0.307615009678349,0.649919095131164
69,"comedy","Jacques","M","","","","
          
Jacques:

          
Wer saat zell?

        
",69,"riff-s-paradies",4,1,0.25,-0.8032120014342,-0.668657956752101,-0.890996153514724,-0.366580030533756,0.00810223446991243,0.157413015829601,-0.289781002765573,0.472541925827606,-0.5459594134322,0.210859525126225,0.658788499222684
70,"comedy","Marie","F","lady’s_maid","elementary_professions","lower_class","
          
Marie

          
(bestimmt):

          
Ich!

        
",70,"riff-s-paradies",5,1,0.2,-0.8032120014342,-0.668657956752101,-0.890996153514724,-0.366580030533756,0.00810223446991243,0.157413015829601,-0.289781002765573,0.472541925827606,-0.5459594134322,0.210859525126225,0.658788499222684
71,"comedy","Jacques","M","","","","
          
Jacques:

          
Hesch D'r d'Kart schlaawe loon?

        
",71,"riff-s-paradies",7,2,0.285714285714286,-0.886829572924849,-0.733775267858903,-0.821775406015248,-0.505299050469278,0.0787364328448121,-0.0129293440923721,-0.19708243348435,0.259712798703498,-0.52057102614255,0.090576758729068,0.668125085221899
73,"comedy","Jacques","M","","","","
          
Jacques:

          
Ah ja, zem Dunterlättel — — —

        
",73,"riff-s-paradies",8,1,0.125,-0.886829572924849,-0.733775267858903,-0.821775406015248,-0.505299050469278,0.0787364328448121,-0.0129293440923721,-0.19708243348435,0.259712798703498,-0.52057102614255,0.090576758729068,0.668125085221899
75,"comedy","Jacques","M","","","","
          
Jacques:

          
Wart e Moment, ich will mich zerscht setze — 
          
(setzt sich auf die Bank)
 So, jetz wytterscht

        
",75,"riff-s-paradies",20,1,0.05,-0.952136405147709,-0.792582683378282,-0.740638623354364,-0.642518707513593,0.163380343308181,-0.195680227796945,-0.104673794789387,0.0326673621365179,-0.484599728186149,-0.0457565883924448,0.678556358924299
76,"comedy","Marie","F","lady’s_maid","elementary_professions","lower_class","
          
Marie:

          
Ja, un wenn Dü no do üB dem Platz gehsch, no bisch-zem letschtemol in Dim Läwe Do- mestique gsin
          ?

        
",76,"riff-s-paradies",21,2,0.0952380952380952,-0.952136405147709,-0.792582683378282,-0.740638623354364,-0.642518707513593,0.163380343308181,-0.195680227796945,-0.104673794789387,0.0326673621365179,-0.484599728186149,-0.0457565883924448,0.678556358924299
78,"comedy","Marie","F","lady’s_maid","elementary_professions","lower_class","
          
Marie

          
(freudig):

          
Un mit Dim zammegsparte V'rmüije fangsch d'rnoo e Krämel an — — —

        
",78,"riff-s-paradies",18,1,0.0555555555555556,-0.991940038259359,-0.839943964077977,-0.651179959982194,-0.768984668227026,0.257526920362506,-0.380379551150869,-0.0188429417650865,-0.196169959458888,-0.442466939516239,-0.189946376106601,0.69030708813073
82,"comedy","Marie","F","lady’s_maid","elementary_professions","lower_class","
          
Marie

          
(unbeirrt):

          
Löijsch Dich no nooch eme schöene, brave, rechtschaffene Maidel um — —

        
",82,"riff-s-paradies",16,3,0.1875,-0.991940038259359,-0.839943964077977,-0.651179959982194,-0.768984668227026,0.257526920362506,-0.380379551150869,-0.0188429417650865,-0.196169959458888,-0.442466939516239,-0.189946376106601,0.69030708813073
83,"comedy","Jacques","M","","","","
          
Jacques:

          
Hein?! — Worum jetz grad nooch eme Maidl?

        
",83,"riff-s-paradies",9,2,0.222222222222222,-1,-0.871085151717899,-0.557297447937195,-0.875564155750822,0.355750938972328,-0.556258295264755,0.0542109790173821,-0.414245142705773,-0.398926844883657,-0.333684696591424,0.703193541680558
84,"comedy","Marie","F","lady’s_maid","elementary_professions","lower_class","
          
Marie:

          
Dü nimmsch e Maidel wie koche, nähje, strieke, wäsche, Strümpf stopfe un sunscht alles mache kaan —
          — —

        
",84,"riff-s-paradies",20,2,0.1,-1,-0.871085151717899,-0.557297447937195,-0.875564155750822,0.355750938972328,-0.556258295264755,0.0542109790173821,-0.414245142705773,-0.398926844883657,-0.333684696591424,0.703193541680558
