drama_type,speaker,sex,job,social_class,text
comedy,Lieschen (Lissel),F,,,"Lissel
bei Seite zu Christinchen
Jez waiß i was er saat. Gelt, was er artli isch?
Wenn i ne gsych, ze-n-isch mer ’s wohl wie imm e Fisch.
Er isch abardi nett … 
Bis myn Brüederle zeruck kummt us em Garde.
Diß duuert wohl e Stund. Ze gehen Si z’erst noch haim,
Un hole Sie dernoh de Wolfgang im Kolaym.
"
comedy,Christinchen (Christinel),F,,,"Christinel
Ha jo! Der geht gern mit.
"
comedy,Reinhold,M,medical_doctor,upper_class,"Reinhold
Ganz recht. Adieu! Ich lasse
Sie nur für kurze Zeit. 
Geht ab.
"
comedy,Christinchen (Christinel),F,,,"Christinel
Der duet di awwer haße!
Im Furtgehn het er di gar yfri angegukt,
Er hätt derr gar ze gern noch d’ Händ gschmuzt un gedruckt.
"
comedy,Lieschen (Lissel),F,,,"Lissel
Gewiß het er mi gern. Er duet mer ’s als verzähle
Wie inne d’ Lieb zu mier duet schmirze-n-un verquäle.
Er meecht mi gar gern han. I wär zue gern syn Frau.
Die Zöpf die gfalle mer lang nimmi wie dier au.
"
comedy,Christinchen (Christinel),F,,,"Christinel
Mier könnte just so guet e Schnebbekabb ufsezze,
Als wie diß Meyel do. Der het sich recht lon hezze,
Bis er ’s genumme het der Sekretarje’s Fritsch,
Au isch ’s emm schunn verlaid, die Schlabb …
"
comedy,Lieschen (Lissel),F,,,"Lissel
Ha na, diß isch
Merr lieb; diß wurd em schunn syn Hoffartsmüedel küele.
In unsrer Kirch do sizt ’s brait in de-n-erste Stüele,
Un isch so brozzerli, maint wyl ’s e Mantlett traat
Von Merdwa Syd, ze-n-ischs …
"
comedy,Christinchen (Christinel),F,,,"Christinel
Do kummt der Lizeziat.
Was will denn der by ych der maauer Froschegihxer,
Der styf Barrikkestok, der Basestuwwewikser?
"
comedy,Lieschen (Lissel),F,,,"Lissel
Halt ’s Muul! Er kummt. Herrst nit? Er gryscht schun: Hollehoh.
"
comedy,Lizenziat Mehlbrüh,M,,,"Lizenziat
Pongswar myn liewi Schäz, was mache-n-err denn do?
Gummang ier sinn nonnit spaziere, scheeni Kinder,
Un ’s Wetter isch so scheen, do steckt au ebs derhinder.
Ihr henn villycht au gar hyt noch e Rangthewuh;
Do wott i wette druf, e Daler for e Suh.
Geht’s nus in’s Schnokeloch, d’hoh Wart, in’s Schulzegarde,
Zuem Schannel, in de Wolf, zuem Reimann? Warde, warde!
Ich geh ych nooch …
"
comedy,Christinchen (Christinel),F,,,"Christinel
Si sin gar wunderfizzi hyt
Herr Pfedder. Wott e Schand! Wenn fra noch d’ gscheide Lyt
Kurrios wie Kinder sinn, un d’Nas in alles steke,
Ze gschichts ne velli recht wemmer sie duet uspfleke.
Jo mer gehn ieneds hien.
"
comedy,Lizenziat Mehlbrüh,M,,,"Lizenziat
Aha! Uf Schilke-n-us?
Nab an de Wasserzoll? Pong, Pong, jez kummt ’s erus.
"
comedy,Lieschen (Lissel),F,,,"Lissel
Erst nit Herr Lizeziat! ’s geht in de Spazzehafe.
"
comedy,Christinchen (Christinel),F,,,"Christinel
Nain, uf de grüene Berj.
"
comedy,Lizenziat Mehlbrüh,M,,,"Lizenziat
Ier genn mer viel ze schaffe.
"
comedy,Christinchen (Christinel),F,,,"Christinel
Po! Wyl ’s denn soll erus, mer sehn die brächdi Lycht
Drus uf der Kurrwaau.
Bei Seite zu Lieschen, die des Lachens sich kaum enthalten
                            kann.
Na! Mach ken so närrisch’s Gsicht.
laut
Der scheen jung Offezier, wo ainer het erstoche,
Der wurd begrawe hyt. Schad for so jungi Knoche.
Wenn ’s noch e-n-alder wärd!
"
comedy,Lizenziat Mehlbrüh,M,,,"Lizenziat
auffahrend
Was? Lewe-n-ebbe d’ Alde
Nit au recht gern, Parrblö! Merr duet mer ’s Herz verspalde
Wemmer so Redde füert. Un bin i denn so alt?
"
comedy,Christinchen (Christinel),F,,,"Christinel
Haw i denn Sie gemaint?
"
comedy,Lizenziat Mehlbrüh,M,,,"Lizenziat
I hoff doch, daß myn Gstalt
Noch frisch isch, ’s kinne mi als d’ Jumfre noch guet lyde.
"
comedy,Lieschen (Lissel),F,,,"Lissel
Diß kämt an uf de Guh. Mier duen Si au nit myde.
Si stehn uns au recht an, Si henn e fryndlis Gsicht,
Un gar e scheeni Traacht wo aim in d’ Aue sticht.
"
comedy,Lizenziat Mehlbrüh,M,,,"Lizenziat
Du bisch e klaini Hex. Redd nur, i loß di redde.
"
comedy,Lieschen (Lissel),F,,,"Lissel
Ihr krottedure Klaid isch zue nett; i wott wedde
’S isch ’s ainzi hie, hellroth gemuscht uf raddegreau
E geels Brustduech derby, un Hosse himmelbleau;
D’ Strimpf wyß un grüenlecht gflammt, e scheen schwarz Band am
                            Kraaue,
Un e Hoorbyddele brait wie e Schwardemaaue.
De Dubbeh hoch un spiz un drei Paar Lokke dran,
E sydne Schabbobaa. So wüenscht i mier e Mann.
Daß i mi au verschnapp.
"
comedy,Christinchen (Christinel),F,,,"Christinel
Un syni Galljeschnalle,
Syn langi Uhrekett, die duen mer bsunderst gfalle,
Und aß er allewyl noch Bissem, Berrjemott
Un Loddlewang so schmeckt, merr schmekt sich schier dran doot.
"
comedy,Lizenziat Mehlbrüh,M,,,"Lizenziat
O! Ier Herzkäfer ier. I gsych ’s err estemiere
Mi alli zwai.
"
comedy,Christinchen (Christinel),F,,,"Christinel
Mach jez, daß mer ken Zyt verliere.
D’ Lycht geht am sechse-n-an mit Musich un mit Gschieß,
Un d’ Breddi halt am Grab der Herr Magister Frieß.
’S ganz Waisehuus geht mit, un d’ Klosterer derhinder;
Sie singe-n-unterwäjs: Denkt doch ier Menschekinder
Der Doot hets anbedingt, merr soll aasinge ’s Gsang
Vom Anfang bis zuem End.
"
comedy,Lieschen (Lissel),F,,,"Lissel
Diß isch schier ze lang.
"
comedy,Lizenziat Mehlbrüh,M,,,"Lizenziat
Schad nix. I geh derzue. Der Frieß waiß d’ Lyt ze rüere,
Absunderli am Grab. Soll ich ych mit nus füere?
Wie wärd ’s, hä?
"
comedy,Christinchen (Christinel),F,,,"Christinel
Bhüet ess Gott. Merr geht mit kaim Junggsell
An so e trurje-n-Ort; do kämt merr jo in d’ Höll.
"
comedy,Lizenziat Mehlbrüh,M,,,"Lizenziat
Pong! Pong! Athiö! Schmangwäh! I kumm hyt owes widder. 
Geht fort.
"
comedy,Christinchen (Christinel),F,,,"Christinel
Jo, geh nurr dyne Wäj, du Wuchebläddelsrydder,
Ze simmer di doch los.
"
comedy,Lieschen (Lissel),F,,,"Lissel
I lach mi bukkli krumm,
Was diß e Daigaff isch, so iwwerrenzi dumm.
"
comedy,Christinchen (Christinel),F,,,"Christinel
Der wurd sich wundre drus, der schnaikecht Gaisemayer,
Der malzicht Allefanz, der Stadtgeretschusstrayer.
Die Lycht isch morje-n-erst, der Seyerst het mer ’s gsait.
Jez lauft der z’erst noch haim un duet e-n-anders Klaid,
E dunkels an, daß d’ Lyt ne recht andächti finde.
"
comedy,Lieschen (Lissel),F,,,"Lissel
Do mueß er d’ Storkebain sich gryserli aaschinde.
N-er wohnt im Pflanzbad drus, diß isch e halwi Stund
Von do, un widder nus uf d’ Kurrwaau …
"
comedy,Christinchen (Christinel),F,,,"Christinel
’S isch em gsund,
Dem dürre Bebbelenz, un mier sinn frei doch zidder. 
geht ab.
"
comedy,Frau Rosine,F,,,"Fr. Rosine
Wie, Lissel, so elain? Wo isch denn dyn Hochzydder?
Der isch au nit gallant, wemmerr mitnander redt
Do mueß merr alewyl bysamme sin; merr het
Ken greeßri Lustberkait; diß sinn die scheenste Zydde.
Denn noch der Hyroth kummt ’s gar gschwind zuem Gsichder schnyde,
Zuem truzze, zuem Gebefz, zue Händle, Nyd un Gschray,
Wo kain’s nix dervon träumt, wenn baidi noch sinn frey.
"
comedy,Herr Mehlbrüh (Mehlbrüej),M,,,"Hr. Mehlbrüej
Do isch merr noch gemäh, gschlaacht wie e Hämmelsqualle.
Der Herr isch buschberli un d’ Jumfer meecht em gfalle;
Er schnuuft, sie syfzt; er blerrt, sie pfuußt; sie glunzt, er brennt;
Ains git uf ’s ander aacht, un ’s freaue nimmt ken End.
"
comedy,Frau Rosine,F,,,"Fr. Rosine
D’ Ghyrode-n-awwer lon elain enander zawwle.
Do kan sich d’ Frau, mier an, aaschinde-n-un verkrawwle,
Der Mann gitt nit druf aacht, isch nur gedeckt der Disch,
For Küch un Keller gsorrjt, ’s Vieh, d’ Kinder gsund un frisch,
Im Kaste d’ Wesch ufghebt, ’s Gsind recht in Ordnung ghalde,
Un wolfel ales kauft; do freau nur myne-n-Alde.
"
comedy,Herr Mehlbrüh (Mehlbrüej),M,,,"Hr. Mehlbrüej
Dogeje het der Mann au manchi suuri Haz,
Wenn d’ Frau voll Radde-n-isch, krammt, spyzt aß wie e K az.
Wenn si schilt, jeelt, krakeelt, elain will anhan d’ Hosse,
Do lejt der Mann, myn Seel, au nit uf Pfluum un Rose;
Do derf kem Mensch in ’s Huus, der Mann derf nieneds hien,
Un redt er ebs wurd d’ Frau vor Zorn glych gehl un grüen.
"
comedy,Frau Rosine,F,,,"Fr. Rosine
So wie de redst, se dät by uns nix sin aß zanke,
Haßliere, dowe, Stryt, un doch isch ken Gedanke
Von allem demm im Huus.
"
comedy,Herr Mehlbrüh (Mehlbrüej),M,,,"Hr. Mehlbrüej
I haa ’s halt gsait vor Gspaß.
De bisch, myntwäje, doch vilmol e Raddebaß;
Witt allewyl recht han, bisch halt wie alli Wywer,
Un wenn d’ au besser wärdst, ze wärdst mer donnit liewer.
I bin di jez gewohnt, un gäb di nimmi her,
Un brächt merr ainer Geld, mier an, viel Zentner schwer.
"
comedy,Frau Rosine,F,,,"Fr. Rosine
Heerst Lissel! So mueß au dyn Mann emol dich lowwe.
I denk ’s wurd schunn guet gehn, de hesch ne-n-uf em Klowwe;
Der geht der nimm’ ewegg, er isch vernarrt uf dich,
Un dier gfallt au e Mann, wo scheen isch, gschikt un rych.
"
comedy,Lieschen (Lissel),F,,,"Lissel
I waiß nit was Si will, Frau Bas. Die Reddesarde
Versteh i nit.
"
comedy,Herr Mehlbrüh (Mehlbrüej),M,,,"Hr. Mehlbrüej
Poz Mord! Bisch au von denne zarde
Un spreede Jümferle, wo nit derglyche duen,
De Kopf recht henke lon, wie e geropfdi Huen,
Un wie e Hawwergais glych schnurre-n-un glych brumme,
Wemmer ne vom e Mann e breesel redt. Wart numme,
Diß Dings geht nit eso, mit Füchse fangt merr d’ Füchs,
E Zysel isch kenn Krabb, die Faxe nuzze nix.
Fisch fresse d’ Kazze gern, gehn awwer nit ins Wasser;
Roßyse holt der Buur bym Schmid un nit bym Glaser,
Zuem Redde het merr d’ Zung, zuem Denke de Verstand;
Verliebt sin isch ken Sünd, ’s Hyrode isch ken Schand.
"
comedy,Frau Rosine,F,,,"Fr. Rosine
Na! Lissel, soll di denn dyn Liebster nibball nemme?
Es isch jez usgemacht; de bruchst di nit ze schämme.
Mainst denn merr waiß es nit daß du ne hesch zuem Schatz?
"
comedy,Herr Mehlbrüh (Mehlbrüej),M,,,"Hr. Mehlbrüej
Ey lueau! Do sitzt ’s, myn sechs, wie e gebrüejdi Kaz,
Wurd roth wie e Welschhahn, macht Aue wie Salzbüechsle,
Schnuuft wie e Bloschbalg. Hä! Erzaye sich die Füchsle
Emol un groble still evor us ierem Nest;
Kummt ’s jez emol erus was d’ for Gedanke hest.
Hukt do die Luus im Krutt, lejt do der Has im Pfeffer,
Hä! Hemmer di verwitscht? Jez wehr di nur un besser
So lang de witt, ’s batt nix. Mer wisse doch wie ’s steht,
Und aß diß spreedi Kind for Lieb schier gar vergeht.
"
comedy,Lieschen (Lissel),F,,,"Lissel
bewegt
Ey! Loß Er mi doch gehn mit beetze-n-un düerangle;
I loß mi nonnit so dreschake-n-un verdangle,
Waiß Er ’s; Er macht aim fra jo ’s Lewe noch verlaid.
"
comedy,Frau Rosine,F,,,"Fr. Rosine
’S isch alles doch stiwwliert. Diß isch e Herzlaid,
Daß de-n-in vierzeh Daa e Frau wurst. Ach Herr Jehmer,
Schunn morje henn err d’ Stund.
"
comedy,Herr Mehlbrüh (Mehlbrüej),M,,,"Hr. Mehlbrüej
Was pflennst denn ? Ey se geh mer.
Bisch gschosse-n-oder nit? Freau dyne Babbe nur
Un d’ Mamme-n-au derzue, ob ’s wohr isch.
"
comedy,Lieschen (Lissel),F,,,"Lissel
Jo i wurr
Diß noch hyt owe duen.
"
comedy,Frau Rosine,F,,,"Fr. Rosine
Si sinn villicht spaziere.
"
comedy,Lieschen (Lissel),F,,,"Lissel
Grad isch ’s e halwi Stund; uf Schilke nus.
"
comedy,Frau Rosine,F,,,"Fr. Rosine
Mier füere
Di mit, wenn d’ witt, im Schiff, nab an de Wasserzoll.
"
comedy,Lieschen (Lissel),F,,,"Lissel
I kan nit. I hüet ’s Huus.
"
comedy,Frau Rosine,F,,,"Fr. Rosine
’S isch recht, daß au manchmol
Die Maidle Sundaa’s dhaim scheen blywe. Gelt ier kumme
Bezzydde-n-owes doch in ’s Kränzel?
"
comedy,Lieschen (Lissel),F,,,"Lissel
Sinn Si numme
Nit bsorrjt dofor.
"
comedy,Herr Mehlbrüh (Mehlbrüej),M,,,"Hr. Mehlbrüej
Diß gitt e rechdi Gasterey;
Der Kolmerer kummt au, myn Vedder un myn Gschwey.
"
comedy,Christinchen (Christinel),F,,,"Christinel
Was hesch denn, bisch ganz roth, machst ufgepflunzni Aue,
Hesch Händel mit ne ghet?
"
comedy,Lieschen (Lissel),F,,,"Lissel
Denk was i der will saaue!
’S isch fix un usgemacht, daß i de Reinhold kriej,
Un morn isch werzina schunn d’ Stund. Der alt Mehlbrüej
Het ’s gsait. Was bin i froh! Diß het gewiß der Babbe
So usgekaart. I will mi awwer nit verschnabbe,
Will mysli stille sinn, daß nix sich dran verschlaat,
Un warde bis er mer ’s, un bis mer ’s d’ Mamme saat.
"
comedy,Christinchen (Christinel),F,,,"Christinel
Jo! De hesch recht, ’s isch glych mit Babble-n-ebs verhuddelt.
Diß hät mer awwer nit myn Lewesdaa geduddelt,
Wurrum? Dyn Mueder will, daß dich der Wolfgang nimmt,
Wyl er e Pfarrer wurd. Si het jo kek und bstimmt
Schunn vilmol gsait, de sollst in d’ Gaistlichkait hyrode.
Do lebt merr erwer, frumm, waiß nix von neie Mode;
Isch g’ehrt von alle Lyt, zeiht d’ Kinder christli uf,
Un kriejt Johr us Johr yn, Bressender owwe druf.
Wohnt merr z’erst uf em Land, se hett merr Feld un Garde,
Halt Küe un Gfleyels, zeiht syn Frucht un aller Arde
Gemüeß, un syne Wyn, wo ’s gitt, Oehl, Hanf un Flachs
Zielt Woll, stellt Immekörb for Hunni un for Wachs.
Drum sollst de, het si gsait, de Wolfgang han un nemme.
Er isch gsund, rych un gschikt, un brücht sich nit ze schämme,
Daß er myn Dochdermann, un du syn Huusfrau wurst.
’S isch glychling. Brotst mer d’ Wurst ze lösch i derr de Durst.
So het si gsait.
"
comedy,Lieschen (Lissel),F,,,"Lissel
’S isch wohr. Doch zidder d’ letst Wynachde
Redt si nix meh dervon. Si duet gar uf ne-n-achde,
Derwyl er kummt in ’s Huus, der Reinhold, un hets geschmekt,
Daß er vil Späne het. Es wurd ere-n-als gstekt
Wenn er e Wechsel kriejt. Si loßt de Huusherr hole,
Un wenn der nigglych kummt, ze duet si ne versole ;
Er isch ess schuldi halt! Do freaut sie ne recht us.
Denk! Der Briefträjer kummt als z’erst in unser Huus,
Un saat ’s wenn er e Brief zuem Reinhold het getraaue.
"
comedy,Christinchen (Christinel),F,,,"Christinel
Ewwezemär! Diß isch doch pfiffi un verschlaaue.
Bekummt er denn vilmol so Wechselbrief?
"
comedy,Lieschen (Lissel),F,,,"Lissel
Gewiß
Er het in demm Halbjohr schunn vieri kriejt, un diß
Gemilchdi, allemol von drei, vierhundert Gulde.
"
comedy,Christinchen (Christinel),F,,,"Christinel
Standare-n-un ken End! Do het er ebbe Schulde.
"
comedy,Lieschen (Lissel),F,,,"Lissel
Ken Dibbele! N-es schickt syn Mueder imm diß Geld
Ohn daß der Vadder ’s waiß. Er het mer ’s z’letst verzählt,
Syn Mueder billit ’s gar daß er duet mit mer redde,
Un sähdi d’ Hyroth gern. In denne dytsche Städte
Müen d’ Mamme gar guet sin; er saat si daile nie
So Dachtle-n-us un Schläj, un Buffer aß wie hie.
Die Buewe were nit gedeffelt un gewikkelt,
For nix un widder nix, aagschmiert, gewixt, gedrikkelt,
Un krieje in der Schuel ken Dobe. D’ Maidle sinn
Vil freyer aß by uns, gehn in ’s Kummeedi nyn,
Un nemme d’ Strikket mit.
"
comedy,Christinchen (Christinel),F,,,"Christinel
Abba! Diß isch doch gspäßi.
"
comedy,Lieschen (Lissel),F,,,"Lissel
Wenn mier in ’s Bübbelspiel nur welle, sinn mer ghäßi,
Un derfe vom Hanswurst erst nix verzähle dhaim,
Wie er die Große bokt, un wie er gaißt uf d’ Bäum,
Un keit von owwe ’raa, daß ainer ne mueß huzzle,
un wurrjt ne mit de Bain, bis alli zway hienburzle.
"
comedy,Christinchen (Christinel),F,,,"Christinel
Un wie er ball e Prinz, ball e Waldbrueder wurd,
Un ball e-n-aldi Frau, wo gifdi d’ Lytt anschnurrt;
Dnoh e Hochzydder isch, und druf e Kabbeziner,
Dißmol e Bekkeknecht, un zellmol e Räwwiner.
"
comedy,Lieschen (Lissel),F,,,"Lissel
Do kämde mier scheen an, do würde mer gebutzt!
Do haißt ’s glych: Lese-n-ier im Breddibuech, diß nuzt
Ych meh, ier Schwindelhirn! Gehn, hole ’s Mirrhegärdel
Un ’s Kinderbiwwele-n-un spinne-n-eure Bärdel,
Do henn ier Bübbelspiels genue uf aine Ritt.
"
comedy,Christinchen (Christinel),F,,,"Christinel
Do müen si doch rych sin imm Reinhold syni Lyt,
For daß si so vil Geld dem Mensche kinne bleche!
"
comedy,Lieschen (Lissel),F,,,"Lissel
I main ’s ! Er het mer gsait, wenn er duet alles reche,
Se zeiht syn Vadder ’s Johrs vier dausig Gilde fix.
"
comedy,Christinchen (Christinel),F,,,"Christinel
Poz Mord!
"
comedy,Lieschen (Lissel),F,,,"Lissel
Syn Mueder het au Späne-n-in der Bix,
Rooth, was die alle Daa von iehrem kann verzehre.
"
comedy,Christinchen (Christinel),F,,,"Christinel
Sechs Schilli?
"
comedy,Lieschen (Lissel),F,,,"Lissel
Geh doch wegg!
"
comedy,Christinchen (Christinel),F,,,"Christinel
E Daler?
"
