,drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name
14,comedy,Eddes,M,,,,"
            
EDDES:

            
Wart noch e Schluck — dä. Dü, Addes, gescht bin ich uff-em Messti gsin un hab gedanzt wie e Lumpe
            am Stecke. Dü, ächt mit e're gfitzte Schäftelmachere, waisch aani vun unsere Branche. Die soll mich
            nit gschlüdert han, e Dielewelter nochemol. Un wie der Walzer gschbielt isch worre: « O Susanna, wie
            bist du doch so schön », waisch so mit, so ebbs for 's Herz, mit Schwung 
            
(will's vormachen)
 ah, au! 
            
(Hält sich die Seiten.)

          
",7,bastian-dr-maischter-hett-gewunne
15,comedy,Addes,M,,,,"
            
ADDES:

            
Hett dich ebs gschtoche, hä?

          
",7,bastian-dr-maischter-hett-gewunne
16,comedy,Eddes,M,,,,"
            
EDDES:

            
Un wie mir so im siewete Himmel erumbamble, stellt mir so e Canaille d'r Fuess, mir burzle anne,
            ich schlaa d'r Schmecker uff d'r Bodde, dass ich d'r Himmel for e Laischte angsehne hab.

          
",8,bastian-dr-maischter-hett-gewunne
17,comedy,Addes,M,,,,"
            
ADDES:

            
Haha, gelunge. Do hesch awer gelinzt, hä?

          
",8,bastian-dr-maischter-hett-gewunne
18,comedy,Eddes,M,,,,"
            
EDDES:

            
Un uewerdäm plumpse noch drej Päärle uff uns. D'r Seilschbanner wo grad kummt mit e me
            laidsmässige Schbrenzelhafe, wurd au mitgerisse, un in dem Moment bruehlt mini Dülcine Mordio, un der
            Schbrenzelhafe fallt e're mit-em Spitze direkt in's Müül; sie fangt aan ze gurigle un wär fascht
            versoffe, wenn sie ken so gueter Zugg hätt ghett.

          
",9,bastian-dr-maischter-hett-gewunne
19,comedy,Addes,M,,,,"
            
ADDES:

            
Hahaha! Ich möcht mich wälze. Der Biberon muess e're gschmeckt han.

          
",9,bastian-dr-maischter-hett-gewunne
20,comedy,Eddes,M,,,,"
            
EDDES:

            
Annoch! Wie der Klumpe luefti isch worre, hab ich mini Dänzere uff d' Baan gschtellt wie e
            Holzbubb, un üewerdem verliert sie e paar falschi Locke. Ich muess halt lache wie verruckt un wie ich
            ihri wiss Blouse: betracht, muess ich noch meh lache.

          
",10,bastian-dr-maischter-hett-gewunne
21,comedy,Addes,M,,,,"
            
ADDES:

            
Worum? — Pfüi isch der bout räs. 
            
(Wirft die Zigarette fort.)

          
",10,bastian-dr-maischter-hett-gewunne
22,comedy,Eddes,M,,,,"
            
EDDES:

            
Ei ihri Blouse isch rot gedüepfelt gsin, vun minere bluetige Nas, un wie ich so lach, bekumm ich
            vun dere Jumpfer aani an de Backe, dass mir d' Scharnierle krache. Aa so, saa ich: Dü cheval de
            carosse, un hab e're e feschti in 's Gnick g'schlawe. No hättsch awer sotte sehne 
            
(markierend)
 Sechs Händ gschbier ich am Hals, es räjt Füschte- 
            
paschtete, Tritt, Tüer uff — üewer d' Stross gflöüje saa ich dir, mit-em. Kopf zwische
            zwai Gartelatte nyngfahre, isch eins gsin, un als uff mich los gebengelt; ich hab e Fackelzugg im
            Schwarzwald gsehne. — O mini Ribbe, un, un — der do hinte duet mer so weh. Mim Lebdesdaa geh ich uff
            kene Danz meh.

          
",11,bastian-dr-maischter-hett-gewunne
23,comedy,Addes,M,,,,"
            
ADDES:

            
In dim Lädder hätt ich nit wotte stecke. E gschwollener Riecher, verschundeni Krüttblätter, un ich
            glaab dü hesch sogar noch e blöüjs Fenschter do. Hahaha!

          
",11,bastian-dr-maischter-hett-gewunne
24,comedy,Eddes,M,,,,"
            
EDDES:

            
Zipfel, was lachsch so dumm?

          
",12,bastian-dr-maischter-hett-gewunne
25,comedy,Addes,M,,,,"
            
ADDES:

            
Bie so e're Fuehr hielt mer nit.

          
",12,bastian-dr-maischter-hett-gewunne
26,comedy,Eddes,M,,,,"
            
EDDES:

            
Dü üewerzweriger Stuehlhooger, ich find nix lächerlichs d'rbie.

          
",13,bastian-dr-maischter-hett-gewunne
27,comedy,Addes,M,,,,"
            
ADDES:

            
Dich han sie doppelt gsohlt, gerüeschtert un vorgschueht in aam Düür. Jaja, Eddes, « die Liebe,
            die Liebe hat manches schon getan ». Haha.

          
",13,bastian-dr-maischter-hett-gewunne
28,comedy,Eddes,M,,,,"
            
EDDES:

            
Wenn dü jetz nochemol lachsch, werf ich dir e Portion Bodin an de Deide. 
            
(Steht auf.)

          
",14,bastian-dr-maischter-hett-gewunne
29,comedy,Addes,M,,,,"
            
ADDES:

            
Geh, mit dir nämm ich's noch uff.

          
",14,bastian-dr-maischter-hett-gewunne
30,comedy,Eddes,M,,,,"
            
EDDES:

            
Was, dü Häriseel. Dich pack ich wie e Pfund Lumpe.

          
",15,bastian-dr-maischter-hett-gewunne
31,comedy,Addes,M,,,,"
            
ADDES

            
(steht auf):

            
Kumm here, kumm, box, caune, chauson. 
            
(Packt ihn.)

          
",15,bastian-dr-maischter-hett-gewunne
32,comedy,Eddes,M,,,,"
            
EDDES:

            
Au, halt!

          
",16,bastian-dr-maischter-hett-gewunne
33,comedy,Addes,M,,,,"
            
ADDES:

            
Gell Männel! Was Güxels, was hesch, haha, het der Mensch e Kisse hinte angebunde. Aha, ich versteh
            — es isch wäje dere Glanzwichs.

          
",16,bastian-dr-maischter-hett-gewunne
34,comedy,Eddes,M,,,,"
            
EDDES:

            
Jetz hab ich genue!

          
",17,bastian-dr-maischter-hett-gewunne
35,comedy,Addes,M,,,,"
            
ADDES:

            
Bscht! Es kummt ebber. 
            
(Beide arbeiten schnell weiter.)

          
",17,bastian-dr-maischter-hett-gewunne
36,comedy,Schakob,M,,,,"
            
SCHAKOB:

            
Buschur biesamme. Schaköbel wie sööt mer?

          
",18,bastian-dr-maischter-hett-gewunne
37,comedy,Schaköbel,M,,,,"
            
SCHAKOEBEL:

            
Buschur ihr Härre.

          
",18,bastian-dr-maischter-hett-gewunne
38,comedy,Eddes,M,,,,"
            
EDDES:

            
Bonjour.

          
",19,bastian-dr-maischter-hett-gewunne
39,comedy,Schakob,M,,,,"
            
SCHAKOB:

            
Isch d'r Mäischter Drohtspitz d' häime?

          
",19,bastian-dr-maischter-hett-gewunne
40,comedy,Eddes,M,,,,"
            
EDDES:

            
Brüche mir e Maischter wenn mir gsund sin?

          
",20,bastian-dr-maischter-hett-gewunne
41,comedy,Schakob,M,,,,"
            
SCHAKOB:

            
Do hab ech miner Bueä. D' Miaädder isch om Zischdi schun dogewänn. Er will pardü
            Schuehmachermäischter wäre.

          
",20,bastian-dr-maischter-hett-gewunne
42,comedy,Eddes,M,,,,"
            
EDDES:

            
Soso! Na, diss kan'r bie uns wäre. Wie haisch denn Männel?

          
",21,bastian-dr-maischter-hett-gewunne
43,comedy,Schaköbel,M,,,,"
            
SCHAKOEBEL:

            
Schaköbel Bieäräschnitz, Härr Mäischter.

          
",21,bastian-dr-maischter-hett-gewunne
44,comedy,Eddes,M,,,,"
            
EDDES:

            
So isch erächt. Nume nit verschrocke.

          
",22,bastian-dr-maischter-hett-gewunne
45,comedy,Schakob,M,,,,"
            
SCHAKOB:

            
Er het e gschiede Kopf, d'r Schaköbel.

          
",22,bastian-dr-maischter-hett-gewunne
46,comedy,Addes,M,,,,"
            
ADDES:

            
Mer sieht's-em aan, dass'r e gscheider Vadder het.

          
",23,bastian-dr-maischter-hett-gewunne
47,comedy,Schakob,M,,,,"
            
SCHAKOB:

            
Diss will ich määne. Ech bin in d'r Schuel allewiel in d'r erschte Bank gsässe.

          
",23,bastian-dr-maischter-hett-gewunne
48,comedy,Addes,M,,,,"
            
ADDES:

            
Wenn mer hinte anfangt, gelle?

          
",24,bastian-dr-maischter-hett-gewunne
49,comedy,Schakob,M,,,,"
            
SCHAKOB:

            
Wie määne n'r?

          
",24,bastian-dr-maischter-hett-gewunne
50,comedy,Addes,M,,,,"
            
ADDES:

            
D'r Schaköbel het ken Wasser im Kopf, hab ich gsaat.

          
",25,bastian-dr-maischter-hett-gewunne
51,comedy,Schakob,M,,,,"
            
SCHAKOB:

            
Zäll will ich määne.

          
",25,bastian-dr-maischter-hett-gewunne
52,comedy,Eddes,M,,,,"
            
EDDES:

            
Vadder Schakob, Ihr könne Euch druff verlonn, Euerer Schaköbel wurd e Schuehküenschtler Nummer
            pfiff.

          
",26,bastian-dr-maischter-hett-gewunne
53,comedy,Schakob,M,,,,"
            
SCHAKOB:

            
Un wann'r nit horicht, ziwle n'em härzhaft d' Ohre.

          
",26,bastian-dr-maischter-hett-gewunne
54,comedy,Eddes,M,,,,"
            
EDDES:

            
's wurd bsorjt, ken Angscht. Un wisse n'r, dass d'r Schaköbel besser lehrt, schicke als ebbs vun
            e're Söüi — e Schambingel, odder e Köjelhupf, verstehn'r?

          
",27,bastian-dr-maischter-hett-gewunne
55,comedy,Schakob,M,,,,"
            
SCHAKOB:

            
Diss selle Ihr hön, wann numme d'r Schaköbel eracht wurd.

          
",27,bastian-dr-maischter-hett-gewunne
56,comedy,Eddes,M,,,,"
            
EDDES:

            
Ich garantier Euch d'rfor, er wurd guet. — Noch ebbs. Sehn'r, so e Ding wie ich aan hab, muehn'r
            im Schaköbel kaufe. Wisse n'r, es isch wäje de Kräjenaue. 
            
(Stiehlt Aepfel aus dem Korb.)

          
",28,bastian-dr-maischter-hett-gewunne
57,comedy,Schaköbel,M,,,,"
            
SCHAKOEBEL:

            
Vodder! Vodder!

          
",28,bastian-dr-maischter-hett-gewunne
58,comedy,Schakob,M,,,,"
            
SCHAKOB:

            
Stille! Was galt so e Sitz?

          
",29,bastian-dr-maischter-hett-gewunne
59,comedy,Addes,M,,,,"
            
ADDES:

            
Ha, Aepfel. 
            
(Stibitzt ebenfalls.)

          
",29,bastian-dr-maischter-hett-gewunne
60,comedy,Schaköbel,M,,,,"
            
SCHAKOEBEL:

            
Vodder! Vodder!

          
",30,bastian-dr-maischter-hett-gewunne
61,comedy,Schakob,M,,,,"
            
SCHAKOB:

            
Sei nit so vorwitzig. Was galt so e Sitz?

          
",30,bastian-dr-maischter-hett-gewunne
62,comedy,Eddes,M,,,,"
            
EDDES:

            
Ho, 's isch unterschiedlich. Der kummt direkt vun Paris. Awer wil Ihr's sin, na zwanzig
            Franke.

          
",31,bastian-dr-maischter-hett-gewunne
63,comedy,Schakob,M,,,,"
            
SCHAKOB:

            
Könne Ihr's nit billiger gänn?

          
",31,bastian-dr-maischter-hett-gewunne
64,comedy,Eddes,M,,,,"
            
EDDES:

            
Leider nit min Liewer. Prix fixe!

          
",32,bastian-dr-maischter-hett-gewunne
65,comedy,Schakob,M,,,,"
            
SCHAKOB:

            
Ech mään d'r Schaköbel bringt's ellään ferdig mit sim Sitzlädder. Ja, ech will jetz gehn. Sei
            brov, Schaköbel, am nächschte Friddi kumm ech widder.

          
",32,bastian-dr-maischter-hett-gewunne
66,comedy,Schaköbel,M,,,,"
            
SCHAKOEBEL

            
(weinend):

            
Jo Vodder, d' Mieäder sell ö mitkumme, galle.

          
",33,bastian-dr-maischter-hett-gewunne
67,comedy,Schakob,M,,,,"
            
SCHAKOB:

            
Jo dänn. Adje Schaköbel. Adje Ihr Harre. 
            
(Mitteltüre ab.)

          
",33,bastian-dr-maischter-hett-gewunne
68,comedy,Eddes,M,,,,"
            
EDDES:

            
Was hesch ze suttere? Diner Vadder geht zue d'r Mieädder. — Dü, Addes, er het nit angebisse.

          
",34,bastian-dr-maischter-hett-gewunne
69,comedy,Addes,M,,,,"
            
ADDES:

            
Schad! Der Büür schient nit vun Dummkirich ze sin. Awer sini Aepfel han mer-em geraant.

          
",34,bastian-dr-maischter-hett-gewunne
70,comedy,Eddes,M,,,,"
            
EDDES:

            
Schaköbel, setz dich do here un klopf mer diss Rossledder waich. Siehsch so wurd's gemacht. —
            Kannsch au Kartes spiele?

          
",35,bastian-dr-maischter-hett-gewunne
71,comedy,Schaköbel,M,,,,"
            
SCHAKOEBEL:

            
Nä, ower Nienerstänels un Schworzepeterles.

          
",35,bastian-dr-maischter-hett-gewunne
72,comedy,Addes,M,,,,"
            
ADDES:

            
Ha, saftigi Renette. — Schaköbel, klopf, klopf! 
            
(Macht sich sachte an Eddes heran, und stiehlt ihm vorsichtig einen Apfel aus der
            Tasche.).
 Saftigi Renette.

          
",36,bastian-dr-maischter-hett-gewunne
73,comedy,Schaköbel,M,,,,"
            
SCHAKOEBEL:

            
Hehehe!

          
",36,bastian-dr-maischter-hett-gewunne
74,comedy,Eddes,M,,,,"
            
EDDES:

            
Werum lachsch denn so dumm? 
            
(Erwischt die Hand Addes.)
 Ei gück do, der Apfeldieb. Addes, gib denne Apfel her. Ich
            saa dir's in Güetem.

          
",37,bastian-dr-maischter-hett-gewunne
75,comedy,Addes,M,,,,"
            
ADDES:

            
Nix ze mache. 
            
(Beisst hinein.)

          
",37,bastian-dr-maischter-hett-gewunne
76,comedy,Schaköbel,M,,,,"
            
SCHAKOEBEL:

            
Hehehe!

          
",38,bastian-dr-maischter-hett-gewunne
77,comedy,Eddes,M,,,,"
            
EDDES:

            
Na wart, dich box ich zamme, das dir Höre un Sehn vergeht. 
            
(Schlüpft mit den Händen in ein Paar alte Schuhe.)

          
",38,bastian-dr-maischter-hett-gewunne
78,comedy,Addes,M,,,,"
            
ADDES:

            
Ah, dü witt mich zammeboxe! 
            
(Macht dasselbe wie Eddes.)
 Kumm here, ich bin gerüescht.

          
",39,bastian-dr-maischter-hett-gewunne
79,comedy,Eddes,M,,,,"
            
EDDES:

            
Schaköbel bass uff, do kannsch ebbs lehre. Wenn d'r Addes bluetig uff-em Bodde lejt, no zählsch
            langsam bis uff zehn, un wenn'r nimmi uffsteht, ischr knock-out.

          
",39,bastian-dr-maischter-hett-gewunne
80,comedy,Schaköbel,M,,,,"
            
SCHAKOEBEL:

            
Ja isch'r derno füddi?

          
",40,bastian-dr-maischter-hett-gewunne
81,comedy,Eddes,M,,,,"
            
EDDES:

            
Numme halwer. Er hat 's Nasebaan gebroche, sechs Zähn fehle n'em, un het e verheiti Kinnlad.

          
",40,bastian-dr-maischter-hett-gewunne
82,comedy,Schaköbel,M,,,,"
            
SCHAKOEBEL:

            
Nänä, so Sache kann ech nit sähne.

          
",41,bastian-dr-maischter-hett-gewunne
83,comedy,Addes,M,,,,"
            
ADDES:

            
Kumm numme her dü Grossmüül, dich will ich kinnlade. 
            
(Beide beginnen einen kurzen Boxkampf.)

          
",41,bastian-dr-maischter-hett-gewunne
84,comedy,Eddes,M,,,,"
            
EDDES:

            
Da do hesch!

          
",42,bastian-dr-maischter-hett-gewunne
85,comedy,Addes,M,,,,"
            
ADDES:

            
Un die sitzt!

          
",42,bastian-dr-maischter-hett-gewunne
86,comedy,Schaköbel,M,,,,"
            
SCHAKOEBEL:

            
Auweh, harrjeh.

          
",43,bastian-dr-maischter-hett-gewunne
87,comedy,Eddes,M,,,,"
            
EDDES:

            
Un die saftig Renette schlucksch. Bing! 
            
(Es klopft heftig.) (Beide springen hastig an die Arbeit und pfeifen: « Guter Mond du gehst so
            stille ».)

          
",43,bastian-dr-maischter-hett-gewunne
88,comedy,Mirliton,M,,,,"
            
MIRLITON:

            
Bonjour Messieurs, 
            
(Kleine Pause.)

          
",44,bastian-dr-maischter-hett-gewunne
89,comedy,Schaköbel,M,,,,"
            
SCHAKOEBEL:

            
Mäischter, do steht Aener. Ar het e Glasschieb im Oeüj!

          
",44,bastian-dr-maischter-hett-gewunne
90,comedy,Addes,M,,,,"
            
ADDES:

            
Loss 'ne stehn.

          
",45,bastian-dr-maischter-hett-gewunne
91,comedy,Mirliton,M,,,,"
            
MIRLITON:

            
Bonjour Messieurs.

          
",45,bastian-dr-maischter-hett-gewunne
92,comedy,Eddes,M,,,,"
            
EDDES:

            
A, bonjour im Herre. Mit was könnt mer Ihne diene? MIRLITON 
            
(stellt sich vor):
 Xavier Mirliton, rentier. Ich hab g'hört, dass bie Ihne elegant
            gschafft wurd.

          
",46,bastian-dr-maischter-hett-gewunne
93,comedy,Eddes,M,,,,"
            
EDDES:

            
Hors concour, Monsieur. Sechs goldigi Medaille.

          
",46,bastian-dr-maischter-hett-gewunne
94,comedy,Mirliton,M,,,,"
            
MIRLITON:

            
Très bien. Je voudrais commander une demi douzaine de chaussures en box-calf extra-fine, et alors
            deux paires de pantouffles.

          
",47,bastian-dr-maischter-hett-gewunne
95,comedy,Eddes,M,,,,"
            
EDDES:

            
Avec des Schnällele dran?

          
",47,bastian-dr-maischter-hett-gewunne
96,comedy,Mirliton,M,,,,"
            
MIRLITON:

            
Non pas des Schnällele.

          
",48,bastian-dr-maischter-hett-gewunne
97,comedy,Eddes,M,,,,"
            
EDDES:

            
Schaköbel, lang e Stuehl here. Hucke Sie do anne, Monsieur Dürlüdü. Ich will 'ne glich 's Mess
            näme, Schaköbel, hol zell Büechel uff d'r Werikbank, dass d' ebbs lehrsch, un zeihj dem Herr d'r
            Bodin üss, awer sachte. Schick dich e bissele, leste.

          
",48,bastian-dr-maischter-hett-gewunne
98,comedy,Schaköbel,M,,,,"
            
SCHAKOEBEL:

            
Eju dann. 
            
(Hält den Fuss hoch.)

          
",49,bastian-dr-maischter-hett-gewunne
99,comedy,Mirliton,M,,,,"
            
MIRLITON:

            
Gänn Sie doch acht jeune homme, ich bin arig dificile.

          
",49,bastian-dr-maischter-hett-gewunne
100,comedy,Eddes,M,,,,"
            
EDDES:

            
Dü maansch glab hebsch e 'n Ochs am Hinterfüess, dü Dollweck.

          
",50,bastian-dr-maischter-hett-gewunne
101,comedy,Mirliton,M,,,,"
            
MIRLITON:

            
Hihihi, hühü. Er kritzelt mich.

          
",50,bastian-dr-maischter-hett-gewunne
102,comedy,Eddes,M,,,,"
            
EDDES

            
(fasst Schaköbel an den Ohren):

            
Pack dich. Denne Dirmel kann mer for nix brüche. 
            
(Zieht den Schuh aus.)
 Hesch 's Büechel? Schrieb uff was ich dir saa, 
            
(Nimmt Mass mit Bendelmeter.)
 O was han Sie e nätts Füessel, Monsieur, grad wie e
            Hewammehändel. Schaköbel schrieb: 45 — un 30 üewer d'r Reje, un 25 — un 12 — un 10 — halt nit 10 —
            13. So, Monsieur, 's isch g'schehne.

          
",51,bastian-dr-maischter-hett-gewunne
103,comedy,Mirliton,M,,,,"
            
MIRLITON:

            
Wenn kann ich uff d' Lifferung zähle?

          
",51,bastian-dr-maischter-hett-gewunne
104,comedy,Eddes,M,,,,"
            
EDDES:

            
So ball wie möjlich. Schaköbel, helf dem Herr d'r Schueh anduehn.

          
",52,bastian-dr-maischter-hett-gewunne
105,comedy,Mirliton,M,,,,"
            
MIRLITON:

            
Merci, 's geht besser ellaan. Eh bien, in acht Daa denk ich.

          
",52,bastian-dr-maischter-hett-gewunne
106,comedy,Eddes,M,,,,"
            
EDDES:

            
Wie Sie maane.

          
",53,bastian-dr-maischter-hett-gewunne
107,comedy,Mirliton,M,,,,"
            
MIRLITON:

            
Bonjour. 
            
(Mitteltüre ab.)

          
",53,bastian-dr-maischter-hett-gewunne
108,comedy,Addes,M,,,,"
            
ADDES:

            
Bonjour Monsieur Dürlüdü. Was diss Renntier sich for e fromage gibt.

          
",54,bastian-dr-maischter-hett-gewunne
109,comedy,Addes,M,,,,"
            
ADDES:

            
Dü, Eddes, dem Kerl mache mer Schueh üss Elefanteledder.

          
",54,bastian-dr-maischter-hett-gewunne
110,comedy,Eddes,M,,,,"
            
EDDES:

            
Schaköbel, diss Büechel here. — Wie, ja — dich solle d' Ente vertrette, dü hesch jo gar nix
            gschriewe! Hab ich dir nit gsaat dü — e fitzekapores! Ja kannsch denn dü nit schriewe?

          
",55,bastian-dr-maischter-hett-gewunne
111,comedy,Schaköbel,M,,,,"
            
SCHAKOEBEL:

            
Doch, ower, ower...

          
",55,bastian-dr-maischter-hett-gewunne
112,comedy,Eddes,M,,,,"
            
EDDES:

            
Was, ower, ower? Worum hesch nit gschriewe?

          
",56,bastian-dr-maischter-hett-gewunne
113,comedy,Schaköbel,M,,,,"
            
SCHAKOEBEL:

            
Am Döö kann ech nit, ech bin in d' Nochtschueal gonge.

          
",56,bastian-dr-maischter-hett-gewunne
114,comedy,Addes,M,,,,"
            
ADDES:

            
Haha, der isch sicher d' Schuld, dass d' Frösch ken Wäddel han.

          
",57,bastian-dr-maischter-hett-gewunne
115,comedy,Eddes,M,,,,"
            
EDDES:

            
Witt dü schnell dem Herrn noochlaufe! Saasch er het ebbs vergesse. — Dü lauf'sch noch nit. — Bisch
            noch nit drüsse? Zaj Addes, lang mer d'r Knejrieme. Witt dü mache dass...

          
",57,bastian-dr-maischter-hett-gewunne
116,comedy,Schaköbel,M,,,,"
            
SCHAKOEBEL:

            
O liever Harr Schuehmochersgsell, ech, ech — Harr Düderlüdu 
            
(ab Mitteltüre)
 horche, horche!

          
",58,bastian-dr-maischter-hett-gewunne
117,comedy,Eddes,M,,,,"
            
EDDES:

            
So e Rejementsdirmel! Wart dü wursch noch dressiert.

          
",58,bastian-dr-maischter-hett-gewunne
118,comedy,Addes,M,,,,"
            
ADDES:

            
D'r Deifel het alles wölle wäre nume nit Lehrbue.

          
",59,bastian-dr-maischter-hett-gewunne
119,comedy,Eddes,M,,,,"
            
EDDES:

            
Drum isch'r au glich Maischter worre. Enfin...

          
",59,bastian-dr-maischter-hett-gewunne
120,comedy,Addes,M,,,,"
            
ADDES:

            
Sin ken Bäre. Jetz kummt mer ebbs yn. Han mer nit im Dorel, im Liebschter vun d'r
            Bodinmachermaischtersdoochter, uff hit sini gsohlte Schueh versproche?

          
",60,bastian-dr-maischter-hett-gewunne
121,comedy,Eddes,M,,,,"
            
EDDES:

            
Minsex! Awer jetz kummt mir au ebbs yn, 
            
(Nachdenklich.)
 Ich maan als, ich maan — morje, morje...

          
",60,bastian-dr-maischter-hett-gewunne
122,comedy,Addes,M,,,,"
            
ADDES:

            
Was morje?

          
",61,bastian-dr-maischter-hett-gewunne
123,comedy,Eddes,M,,,,"
            
EDDES:

            
Grad rechel ich nooch. 
            
(Springt auf, reisst das Sitzkissen ab.)
 Morje hab ich üssgelehrt, uff d'r Daa. Gsell,
            Gsell! Addes Gsell!

          
",61,bastian-dr-maischter-hett-gewunne
124,comedy,Addes,M,,,,"
            
ADDES:

            
Was? E Nundebuckel, un diss kummt dir jetz ererscht yn? Dü sollsch blöuj wäre, Was zahlsch? Der
            Gsell wurd yngewaicht.

          
",62,bastian-dr-maischter-hett-gewunne
125,comedy,Eddes,M,,,,"
            
EDDES:

            
Gsell! Ich möcht mir fasch d' Hand drucke for Gruenz. Haha, was koscht 's Elsass un noch e paar
            Dörfer? Addes, denne Owe trinke mer küewelswies.

          
",62,bastian-dr-maischter-hett-gewunne
126,comedy,Addes,M,,,,"
            
ADDES:

            
Bravo, diss isch e Mannswort. Vive Eddes. Hoch soll'r läwe, drej Käs hoch, vive! 
            
(Beide tanzen und singen):
 Maidele, butz dich, wäsch dich, Strähl dich schön, Derfsch
            mit mir uff d'r Polka gehn. Hopsa Lissele, danz e bissele...

          
",63,bastian-dr-maischter-hett-gewunne
127,comedy,Dorel,M,,,,"
            
DOREL:

            
Was isch denn diss for e Spektakel? Danze die Lüüser gemüetlich e Polonaise à la cordonnier. Isch
            diss amend gschafft? Was mache mini Schueh?

          
",63,bastian-dr-maischter-hett-gewunne
128,comedy,Eddes,M,,,,"
            
EDDES:

            
Herr Dorel, mir sin grad dran.

          
",64,bastian-dr-maischter-hett-gewunne
129,comedy,Dorel,M,,,,"
            
DOREL:

            
Ich sieh's. Awer horche, saaue emol, was isch denn mit minere Hochzittere Petronelle, un minere
            zuekuenftige Schwejeres los?

          
",64,bastian-dr-maischter-hett-gewunne
130,comedy,Addes,M,,,,"
            
ADDES:

            
Was nit angebunde isch.

          
",65,bastian-dr-maischter-hett-gewunne
131,comedy,Dorel,M,,,,"
            
DOREL:

            
Halt din daub Müül. Treff ich die zwei Wiebszimmer im Magmod aan, un wie sie mich sehne, stelle
            sie d' Nase hoch, un mache so als ob sie mich noch nie gekennt hätte.

          
",65,bastian-dr-maischter-hett-gewunne
132,comedy,Eddes,M,,,,"
            
EDDES:

            
Mir wisse nix.

          
",66,bastian-dr-maischter-hett-gewunne
133,comedy,Dorel,M,,,,"
            
DOREL:

            
So e Pratik. Wenn ich mich nit for de Litt geniert hätt, hätt ich denne d'r Söüikuewel
            annegeworfe.

          
",66,bastian-dr-maischter-hett-gewunne
134,comedy,Addes,M,,,,"
            
ADDES:

            
Ei, Herr Dorel, Sie könne's jo noch noochhole.

          
",67,bastian-dr-maischter-hett-gewunne
135,comedy,Dorel,M,,,,"
            
DOREL:

            
Wurr ich au, un nit ze knapp.

          
",67,bastian-dr-maischter-hett-gewunne
136,comedy,Eddes,M,,,,"
            
EDDES:

            
Awer saftig. Herr Hochzitter, je saftiger, deschto besser.

          
",68,bastian-dr-maischter-hett-gewunne
137,comedy,Dorel,M,,,,"
            
DOREL:

            
Was die Schnaike sich ynbilde. In e're Viertelstund bin ich widder do. Salü! 
            
(Mitteltüre ab.)

          
",68,bastian-dr-maischter-hett-gewunne
138,comedy,Addes,M,,,,"
            
ADDES:

            
Eddes, was saasch dü do d'rzüe?

          
",69,bastian-dr-maischter-hett-gewunne
