drama_type,speaker,sex,job,social_class,text
comedy,Robert,M,,,"Robert :
Bon, Unkel. — Un wie geht's D'r denn allewill ? Immer noch frisch un munter ?! Awer was hesch am
          Füess, dass De e Socke anhesch ?
"
comedy,Steinle,M,rentier,upper_class,"Steinle :
Ah — nit schlimm, ich hab grad ewe so e Schmerz nin bekumme, so e-n-Art Rumatisse — 's isch schun
          wieder besser.
"
comedy,Robert,M,,,"Robert :
Oho, Rumatisse hesch, do will ich Dir glich e guets Mittel drgeje — —
"
comedy,Steinle,M,rentier,upper_class,"Steinle :
Pscht, pscht, ich brüch kenn Mittel von Dir — ich kürier mich selwer. Do min Buch ! —
"
comedy,Robert,M,,,"Robert :
Hesch denn dess Buch als noch ! Do bisch noch nit güet uf Dokter ze spreche, witt noch nix vun-ene
          wisse ?
"
comedy,Steinle,M,rentier,upper_class,"Steinle :
Robert, Dü kennsch mini Abneigung geje Dokter. Zitter zellemols, wie ich die innerlich Krankheit hab
          g'hett, un kenn Dokter hett mich g'sund gebrocht, bis ich per Züfall zue dem Buch bin kumme — un dess
          hett mich küriert. Von dert eweg will ich nix meh vun de Dokter wisse ! Un wieviel Litt haw-ich schun
          g'holfe oder doch Linderung verschafft.
"
comedy,Robert,M,,,"Robert :
Do machsch Dü jo d'Schlofere vun Schillike noch ab.
"
comedy,Steinle,M,rentier,upper_class,"Steinle :
Nit ütze, Robert! — Unseri Bas Theres hätt sicher noch vierzehn Daa länger gelebt, wenn ich se
          behandelt hätt, zellemols, wie se d'r Schlaa getroffe hett, anstatt dass mr se ins Spital gemacht hett
          !
"
comedy,Robert,M,,,"Robert :
(lachend)
O hör Unkel, bi-n-re Fräu vun 82 Johr — was heisst do vierzehn Daa —
"
comedy,Steinle,M,rentier,upper_class,"Steinle :
So! — Vierzehn Daa sin als wieder zwei Wuche! Awer die im Spital un die Dokter zamme kenne nix ass
          wie glich am Mensche erumschniede oder eine mit Pulver un dene Dreckpille un Medizine vergifte, un 
          
"
comedy,Robert,M,,,"Robert :
(aufstehend)
Höer Unkel! ich loss d'r Dokter stand nit schlecht mache vun Dir, denn ich will Dir mitteile, dass
          ich vor drei Daa mine Exame gemacht hab als Dokter.
"
comedy,Steinle,M,rentier,upper_class,"Steinle :
So, so, Dokter bisch!— Ja un jetz ? !
"
comedy,Robert,M,,,"Robert:
Un jetz !? — Jetz haw-ich eso gedenkt. Diner Exame als Dokter hesch gemacht, jetz gehsch zum Unkel,
          stehsch vor-ne, laisch-em d' Hand uf d' Achsel un saasch: ""Unkel, Dü bisch rich, gib mir 5000 Franke
          füer e Stell als Dokter ze üewernemme, wo mir angebotte isch worre.""
"
comedy,Steinle,M,rentier,upper_class,"Steinle:
Un dr Unkel wurd die Hand erab mache vun sinere Achsel, wurd Dir de Buckel drähje un wurd saue :
          ""Min liewer Herr Dokter: Nix ze mache.""
"
comedy,Robert,M,,,"Robert :
Unkel, dass De eso bisch gege dine Neveu, dess hätt ich nit gedenkt !— Was wurd do d' Mamme
          saue?
"
comedy,Steinle,M,rentier,upper_class,"Steinle :
(heftig)
Wurum isch mim Rot nit g'follit worre! Hättsch ebs rächts gelehrt, wärsch Mürer worre, wie ich,
          anstatt Dokter! — sigsch, hättsch ufs Bäufach stüdiert wie ichs hab welle hann, no hättsch min G'schäft
          kennte üewernemme, anstatt dass ich's in fremdi Händ müess genn ; — awer nein, Dokter hett-r müen wäre
          !
"
comedy,Robert,M,,,"Robert :
Unkel, ich hab kenn Luscht g'hett füer's Bäufach, ich hab vun jehär füer d'r Dokterberuef g'schwärmt
          un d' Mamme hett m'r mine Wille gelonn; es isch-ere schwer g'falle, als Wittfräu, denn 's stüdiere hett
          alles Geld verschlunge. Awer ich hab immer in dem Glauwe gelebt, d'r Unkel düet schun helfe, un Dü
          helfsch m'r jetz, gell Unkele ? !
"
comedy,Steinle,M,rentier,upper_class,"Steinle :
Brüchsch mir nit ze fladiere — ich gib nix — emol nit füer e Dokter.
"
comedy,Robert,M,,,"Robert :
Ich gib d'Hoffnung nit uf. — Unkel, wenn Dü dätsch sehn, wie witt dass wirkli d' Chirurgie voran
          isch, un was alles geleischt wurd zuem Wohl vun d'r Menschheit, do bekämsch Dü e ganz anderi Meinung 
          
"
comedy,Steinle,M,rentier,upper_class,"Steinle :
Ganz üsg'schlosse, niemols, do kennsch Dü mich schlecht; — do dät ich d'gröscht Wettung mache.
"
comedy,Robert,M,,,"Robert :
(lustig)
Unkel, wett nit !
"
comedy,Steinle,M,rentier,upper_class,"Steinle :
Doch ich wett — — um was ass de witt.... dass de siehsch, wie sicher ich bin, wett ich mit Dir um
          die 5000 Franke geje e Flasch Schampanjer.
"
comedy,Robert,M,,,"Robert :
Die Wettung nemm ich an !... Also, sobald Dü e Dokter brüchsch, bekumm ich die 5000 Franke,
          andernfalls müess ich e Flasch Schampanjer zahle. Gilt's eso? Awer ich derf alli Farce anwende ?
"
comedy,Steinle,M,rentier,upper_class,"Steinle:
Alles angenumme! 
          
"
comedy,Robert,M,,,"Robert :
Wenn de 's Läwe b'halsch...
"
comedy,Steinle,M,rentier,upper_class,"Steinle :
Brüchsch nit ze ütze, grad ze leid wur ich so alt — un uf mini G'sundheit ane welle-mr jetz e
          Träwerle päckle mitnander. 
          
"
comedy,Daniel,M,domestic_worker,lower_class,"Daniel:
(von links kommend, mit der Mäusefalle)
Mei - Meischter, e Müs haw-ich g'fange...
"
comedy,Steinle,M,rentier,upper_class,"Steinle :
Ja, wie hann-r se denn, ich sieh kenni ?
"
comedy,Daniel,M,domestic_worker,lower_class,"Daniel :
Ei, ei, sie isch-mr wieder furt gewitscht !
"
comedy,Robert,M,,,"Robert :

          
"
comedy,Steinle,M,rentier,upper_class,"Steinle :
Was hann-r denn do wieder gemacht ?
"
comedy,Daniel,M,domestic_worker,lower_class,"Daniel:
Do, do, d' Müs isch mit-m Wäddele zwische d'r Fall ingeklämmt g'sin un ass se nit liede muess,
          haw-ich d' Fall e bissel — numme so zwei Finger breit, ufgemacht 
          
"
comedy,Steinle,M,rentier,upper_class,"Steinle :
Ihr brüche noch ze lache üewer Ejere Daubheit; mache dass-r nüss kumme — 
          
"
comedy,Robert,M,,,"Robert :
Uf din Wohl, Unkel ! 
          
"
comedy,Steinle,M,rentier,upper_class,"Steinle :
Jaa, e guets Schnäpsel un e gueter Humor hilft geje alli Maläschte — un morje an mim 60. Geburtsdaa,
          gitt's e kleins Stiewerle un no sing ich diss Lied'l, wie als diner Grossbabbe allewil g'sunge hett,
          wenn-r Eini stehn hett g'hett 
          
"
comedy,Robert,M,,,"Robert :
(erschrocken)
Unkel, was hesch ? Kumm ich helf D'r.
"
comedy,Steinle,M,rentier,upper_class,"Steinle :
Nein, nein, eweg, Dü bisch e Dokter ! Ich geh in d' Kiche, dr Daniel muess mr e warmer Socke anzeje
          un de Füess inriewe. 
          
"
comedy,Robert,M,,,"Robert :
Unkel, kumm ich helf D'r, ich weiss e guets Mittel geje Rumatisse —
"
comedy,Steinle,M,rentier,upper_class,"Steinle :
Ich will Din Mittel nit wisse. 
          
"
comedy,Robert,M,,,"Robert:
Eijesinniger Unkel! — Er isch jo e gueter, liewer Mann, wenn-'r numme dene Idee-fix nit hätt mit dem
          verfluchte Buch : dess isch schuld, dass m'r 
          
"
comedy,Steinle,M,rentier,upper_class,"Steinle :
(hinter der Bühne)
's isch erecht, ich kumm grad, ich bin wieder herg'stellt.
"
comedy,Robert,M,,,"Robert :
So, so, es freijt mich, Unkel ! 
          
"
comedy,Steinle,M,rentier,upper_class,"Steinle :
(nachdem die Bühne ein Moment leer war, kommt Steinle, an beiden Füssen Pantoffeln, von
          rechts.)
So, es geht jetz wieder. — Dass ich grad hitt so Maläschte muess hann — 
          
"
comedy,Daniel,M,domestic_worker,lower_class,"Daniel :
(streckt den Kopf zur Tür links herein)
Mei- Meischter, es isch d'r Barickes, ich kenne am schelle!
"
comedy,Steinle,M,rentier,upper_class,"Steinle :
Mache-n-em uf, sunsch risst-r noch d'r Schällezug erab. 
          
"
comedy,Barasoll,M,barber,lower_middle_class,"Barasoll :
(hinter der Bühne)
Worum mache-n-'r denn nit uf, Dunderwetter noch-emol, ich bin pressiert ! 
          
"
comedy,Steinle,M,rentier,upper_class,"Steinle :
Salü Barasoll ! 
          
"
comedy,Barasoll,M,barber,lower_middle_class,"Barasoll :
(hatt inzwischen sein Rasierkästchen geöffnet und nimmt sein Rasierzeug heraus.)
Ja, ich bin allewill vivant 
          
"
comedy,Daniel,M,domestic_worker,lower_class,"Daniel :
Do, do, do, do ! 
          
"
comedy,Barasoll,M,barber,lower_middle_class,"Barasoll :
Merci bien ! Gälle, der lehrt Note, dass'r als do, do, do macht. 
          
"
comedy,Steinle,M,rentier,upper_class,"Steinle :
Min'r Neveu, d'r Robert, isch uf B'suech kumme, es isch e Bue vun minere Schwester. er hett sine
          Exame gemacht als Doktor.
"
comedy,Barasoll,M,barber,lower_middle_class,"Barasoll :
A la bonheur, do kenne Sie stolz sin ; e Dokter in der Familie, do isch's e Pläsier krank ze sin, —
          kenn besser's Métier, wie Dokter!
"
comedy,Steinle,M,rentier,upper_class,"Steinle :
(böse)
Was saue-n-Ihr .... 's isch nit wohr, nix isch e Dokter; ich hab welle hann, er soll Mürer
          lehre.
"
comedy,Barasoll,M,barber,lower_middle_class,"Barasoll :
(einseifend)
Jaa, do hann Sie recht, ganz erecht, Monsieur Steinle, nix besseres hittzedaa's wie 
          
"
comedy,Steinle,M,rentier,upper_class,"Steinle:
Un min G'schäft... 
          
"
comedy,Barasoll,M,barber,lower_middle_class,"Barasoll :
Pardon, exküsiere Se; Monsieur Steinle, awer Sie derfe nit rede üwer-m Inseife ! Ja, die junge
          Burscht vun hitt sin nimi so wie mir Alti; do isch kenn Läwe meh, kenn Kürasch — Joo — geje uns ! Wenn
          ich noch dran denk, wie ich in d'r Legion bin g'sinn, 
          
"
comedy,Steinle,M,rentier,upper_class,"Steinle :
(aufstehend)
He, he, Barasoll, lon die Plän eweg, sunsch derfe-n-Ihr mich nim rasiere.
"
comedy,Barasoll,M,barber,lower_middle_class,"Barasoll :
(lachend, drückt Steinle auf den Stuhl nieder)
Ich glaub, Sie hann Angscht, Monsieur Steinle, allez, — ich mach jo nur Plän, numme kenn Ängschte,
          diss haw-ich noch gar nie kennt in mim Läwe — Angscht, ha, nit emol vor 10 Arawer, mort du diable !!! 
          
"
comedy,Daniel,M,domestic_worker,lower_class,"Daniel :
(schreit hinter der Bühne)
Hewe-se, hewe-se ! 
          
"
comedy,Barasoll,M,barber,lower_middle_class,"Barasoll :
(springt in einem Satz auf den Tisch, fuchtelt mit dem Rasiermesser in der Luft herum, duckt
          sich ängstlich.)
"
comedy,Steinle,M,rentier,upper_class,"Steinle :
(springt auf, mit eingeseiftem Gesicht, will die Maus fangen)
Wo isch se — — wo?
"
comedy,Daniel,M,domestic_worker,lower_class,"Daniel :
Do, do, im Eck 
          
"
comedy,Steinle,M,rentier,upper_class,"Steinle :
Wart, dü Kaib, ich gib d'r füer d' Wändle 
          
"
comedy,Daniel,M,domestic_worker,lower_class,"Daniel :
Wäck, wäck, ich schlaa se hin! 
          
"
comedy,Steinle,M,rentier,upper_class,"Steinle :
Autsch ! Basse doch uff, e Nuntebuckel !
"
comedy,Daniel,M,domestic_worker,lower_class,"Daniel :
(sieht Barasoll auf dem Tisch)
Hahaha! — Barasoll, was mache denn Ihr uf'm Disch ? Ich hab gemaint, Ihr kenne kenn Angscht ?
"
comedy,Barasoll,M,barber,lower_middle_class,"Barasoll :
Ich hab au kenn Angscht, parole d'honneur ! Sie hett chance kett, dass se nit do ruf isch kumme, ich
          hätt-ere minsex d'r Schädel abg'schnitte. 
          
"
comedy,group,sex_unknown,job_unknown,social_class_unknown,"Beide :
(lachen ihn aus).
"
comedy,Daniel,M,domestic_worker,lower_class,"Daniel :
Ja, jo, mit-em Müll, alter Hosseloddel !
"
comedy,Barasoll,M,barber,lower_middle_class,"Barasoll :
Daniel, mache mich nit wüeti ! Wenn mir diss aner vor 30 Jahr g'saat hätt, Herrschaft, mille pots de
          confiture — denne hätt ich genumme bim Kopf und am Arm un hätt ne e pique tête mache sitze, ass'r
          gemeint hätt, Oschtere un Pfingschte falle uf aine Daa ! 
          
"
comedy,Steinle,M,rentier,upper_class,"Steinle :
Barasoll, jetz steck-es awer uf mit dene Plän un rasiere mich.
"
comedy,Barasoll,M,barber,lower_middle_class,"Barasoll :
Avec plaisir, Monsieur Steinle... Miner Wüet isch schun wieder eweg. 
          
"
comedy,Steinle,M,rentier,upper_class,"Steinle :
Ich schmeck de Büchon, alter Schikanebuckel ! ... Daniel, lange de Trawere un zwei Gläs'le im Büffet
          !
"
comedy,Daniel,M,domestic_worker,lower_class,"Daniel :
Wie - wieviel Gläsle, Meischter ?
"
comedy,Steinle,M,rentier,upper_class,"Steinle :
Zwei — füer d'r Barasoll un füer mich ; Dü trinksch genuej dervun im Versteckte.
"
comedy,Daniel,M,domestic_worker,lower_class,"Daniel :
Mei - Meischter, noch kenn Tropfe haw-ich...
"
comedy,Steinle,M,rentier,upper_class,"Steinle :
's isch schun guet, ich glaub's Ejch jo, ass-r kein Tropfe trinke. Ihr nemme immer e guete Schluck.
          Lange jetz numme d' Budell un zwei Gläsle ! ..... Barasoll, nemme noch e bissel Platz...
"
comedy,Daniel,M,domestic_worker,lower_class,"Daniel :
(holt die Flasche und zwei Gläschen im Büffet, nimmt einen tüchtigen Schluck aus der
          Flasche.)
"
comedy,Steinle,M,rentier,upper_class,"Steinle :
(schaut herum, zu Daniel)
Kummt der Schnaps — ja was Schinders, was mache denn Ihr an dere Budell ?
"
comedy,Daniel,M,domestic_worker,lower_class,"Daniel:
Ei, ei, der Zapfe geht so böes erab — er isch jetz hüsse. 
          
"
comedy,Steinle,M,rentier,upper_class,"Steinle :
Ich mach Ejch glich d'r Zapfe herab — schenke-n-emol in un mache nit so lang — 
          
"
comedy,Barasoll,M,barber,lower_middle_class,"Barasoll:
A votre santé, Monsieur Steinle! 
          
"
comedy,Daniel,M,domestic_worker,lower_class,"Daniel:
Ja, ja, e famoser Schnaweretraps - - ä-ä Trawereschnaps, will ich saue. - - Meischter, welle-nr noch
          eins pfätze ?
"
comedy,Steinle,M,rentier,upper_class,"Steinle :
Es pressiert nit ; Barasoll, han-r Ejere Büchs do ? Lange-n-emol e Bris !
"
comedy,Barasoll,M,barber,lower_middle_class,"Barasoll :
Voilà, Monsieur Steinle, ächter franzescher. 
          
"
comedy,Steinle,M,rentier,upper_class,"Steinle :
(lachend)
Alle, alle, Barasoll, fange-nr schun wieder an ze schnitze ; diss hann-r mir noch nit verzehlt,
          dass-r als uf d' Löewejagd sin.
"
comedy,Barasoll,M,barber,lower_middle_class,"Barasoll :
Na, no will ich's verzehle — wart, wie fangt's an ? — Ah ja — — also, am e schöene Daa geh ich emol
          in d'r Wüschte Sahara spaziere, ganz allein mit minere Schnupftüwaksbüchs un denk an nit Böses ...
"
comedy,Daniel,M,domestic_worker,lower_class,"Daniel:
War, war isch diss, die ""Wüschte Sarah"" ?
"
comedy,Barasoll,M,barber,lower_middle_class,"Barasoll :
Oh ""Schiff der Wüste"", ass-r sinn !... Diss isch e grosses Stück Land, wo nix wachst, as wie Sand,
          un drum nennt-mr 's die Wüschte Sahara ; un do isch so heiss, dass-mr ""Bäckenofe"" in d'r Sunn kann
          mache, so heiss isch's — jo, noch heisser, un do greijt-mr e Durscht, e Durscht greit-mr do...
"
comedy,Steinle,M,rentier,upper_class,"Steinle :
Daniel, schenk-em eins in, ass-r nit verdurscht!
"
comedy,Barasoll,M,barber,lower_middle_class,"Barasoll :
(trinkt)
Also... ich geh e bissel in d' Wüschte nin, züend-mr e Sigarett'l an, klett'r uf e Dattelbaum, un
          setz mich gemüetli do nuf. — Jetz, wie ich so sitz, sieh ich uf einmol am Horizont e schwarzen Dupfe 
          
"
comedy,group,sex_unknown,job_unknown,social_class_unknown,"Steinle und Daniel:
(lachen)
Hahaha !
"
comedy,Steinle,M,rentier,upper_class,"Steinle :
O, Ihr Schnitzbuckel, Ihr Löyebittel, dass-'r sin.
"
comedy,Daniel,M,domestic_worker,lower_class,"Daniel :
De - de - der lijt, ass m'r blöj wäre !
"
comedy,Barasoll,M,barber,lower_middle_class,"Barasoll :
Ihr kenne's ruehig glauwe, es isch sicher wohr ! Ihr kenne dene Arawerscheik fröje, obs nit so isch,
          wie ich do verzehlt hab, parole d'honneur, Monsieur Steinle. Do von dem Platz solle-n-Ihr nimmi ufstehn
          kenne, wenn's nit wohr isch !
"
comedy,Steinle,M,rentier,upper_class,"Steinle :
Alter Farçeur, dass Ihr sin — ich will Ejch noch Eins inschenke, un no mache-n-ass'r loskumme un
          verzähle Jemes andersch's die Löweg'schicht, Ihr Carotier, dass-'r sin, 
          
"
comedy,Daniel,M,domestic_worker,lower_class,"Daniel :
I-i-ich?! Nein, Meischter !
"
comedy,Barasoll,M,barber,lower_middle_class,"Barasoll :
(hinsehend)
Dess isch jo e Dotekopf ! — Ja, mort du vinaigre — dess isch jo Gift ! — 
          
"
comedy,Steinle,M,rentier,upper_class,"Steinle:
Dü liewer Himmel! mir han Gift getrunke. Wie kummt awer nurre dess Gift do nin, — es brennt mich
          schun im Hals —
"
comedy,Barasoll,M,barber,lower_middle_class,"Barasoll :
Ihr hann mich vergift, Ihr kenne mich bezahle. — Mort du diable ! — Uaatsch, miner Büch !
"
comedy,Steinle,M,rentier,upper_class,"Steinle :
Schnell im Buch noch gelujt. 
          
"
comedy,Barasoll,M,barber,lower_middle_class,"Barasoll :
(schreit)
Millich, Kühmillich, Geissemillich, nurre Millich !
"
comedy,Daniel,M,domestic_worker,lower_class,"Daniel:
(ist schon von Anfang der Vergiftungsszene ängstlich geworden, geht nun bis an die Tür, bleibt
          dann stehen, hält sich den Leib, zieht ein Bein in die Höhe)
U-u-aaah!!
"
comedy,Steinle,M,rentier,upper_class,"Steinle :
Was hesch denn ? Hesch Dü au üs dere Bu-dell?!...
"
comedy,Daniel,M,domestic_worker,lower_class,"Daniel :
Ja, ja Meischter, vor wie ich se üss-'m Büffet gelangt hab.
"
comedy,Steinle,M,rentier,upper_class,"Steinle:
Dü Simpel, wenn de geluejt hättsch, hättsch dene Dotekopf müen sehn — jetz g'schieht's d'r ganz
          erecht — jetz müe-m'r alli Drej sterwe !
"
comedy,group,sex_unknown,job_unknown,social_class_unknown,"Alle :
Ojeh, ojeh !
"
comedy,Steinle,M,rentier,upper_class,"Steinle :
Un morje haw-ich au noch Geburtsdaa — uaah!
"
comedy,Daniel,M,domestic_worker,lower_class,"Daniel :
Un am Mondaa steht's in d'r Zitung, ass m'r e so miserawel sterwe han müen, un ich kanns nit emol
          meh lese, ujeh !
"
comedy,Barasoll,M,barber,lower_middle_class,"Barasoll :
Un am Dienschdaa isch d'Licht — drej ledichi Burscht ! — Ojeh, ojeh, un ich hab so viel gelöje in
          mim Läwe ; die G'schicht von dere Löewejagd isch au nit wohr.
"
comedy,Daniel,M,domestic_worker,lower_class,"Daniel :
Meischter, Meischter ! 
          
"
comedy,Steinle,M,rentier,upper_class,"Steinle :
Ich hab mr-'s awer doch gedänkt ! — Awer m'r müen Hilf han. 
          
"
comedy,group,sex_unknown,job_unknown,social_class_unknown,"Alle:
(rufen zum Fenster hinaus)
Helfe, helfe !
"
comedy,Robert,M,,,"Robert :
(von rechts)
Aha, es hett gezöje! 
          
"
comedy,group,sex_unknown,job_unknown,social_class_unknown,"Alle drei:
(hängen an Robert und sprechen durcheinander).
"
comedy,Steinle,M,rentier,upper_class,"Steinle :
Robert, helf, mir sin vergift !
"
comedy,Barasoll,M,barber,lower_middle_class,"Barasoll :
Monsieur Robär, ich hab Gift — o min Büch, min Büch !
"
comedy,Daniel,M,domestic_worker,lower_class,"Daniel:
Do, do, do, Budell Gift, Gift, Gift !
"
comedy,Robert,M,,,"Robert :
Ihr müen nit alli mit-e-nand rede, — stille ! Unkel, red, was isch bassiert ?
"
