drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name,numTokens,numLexTokens,lexRatio,sadness_roll_mean,surprise_roll_mean,fear_roll_mean,joy_roll_mean,arousal_roll_mean,anger_roll_mean,dominance_roll_mean,valence_roll_mean,disgust_roll_mean,trust_roll_mean,anticipation_roll_mean
comedy,Angenes,F,,,,"
          
Angenes :

          
Saa mir's, saa's in dim Dantel — dü waisch ich helf d'r. — Ich — ich maan, waisch was ich maan ? Zaj
          sej emol offeherzi. Gell dü hesch Jemes im Sinn ?

        
",3,bastian-dr-hans-im-schnokeloch,41,2,0.048780487804878,0.5949531455945247,0.4909120308426235,0.3385914173086415,1.6522665020388962,1.6959040966541217,0.1784490850046076,2.1238873117560386,2.7946800082906487,0.0,0.5703772728759089,0.8781636572860968
comedy,Hans,M,large_farmer,agriculture,upper_middle_class,"
          
Hans:

          
Dante Angenes, Si waiss, dass mer d'wunderfitzige Wiebslitt Gift und Gall sin.

        
",3,bastian-dr-hans-im-schnokeloch,18,2,0.1111111111111111,1.0680582621923669,0.4909120308426235,0.9019868599973108,1.6522665020388962,2.0648065214088067,0.4907057533760356,2.3591418998125886,2.765324818131817,0.4415831638610438,0.5703772728759089,0.8781636572860968
comedy,Angenes,F,,,,"
          
Angenes :

          
Jo denn ! Awer Hansel, ich maan d'Sybille — könnt d'r gfalle.

        
",3,bastian-dr-hans-im-schnokeloch,17,1,0.0588235294117647,1.546630170008464,0.4909120308426235,1.3983306688994168,1.1070499651502657,1.9764532082886277,0.4907057533760356,2.061392459331602,2.3778369915980377,0.4415831638610438,0.5703772728759089,0.0
comedy,Hans,M,large_farmer,agriculture,upper_middle_class,"
          
Hans :

          
Dante ! — Noch eso Wort und ich bin im Stand un nemm mer —

        
",3,bastian-dr-hans-im-schnokeloch,17,1,0.0588235294117647,1.091656557018388,0.0,1.0597392515907753,1.107049965150266,1.678817106172037,0.4907057533760356,1.8863858506268876,2.20876433944548,0.4415831638610438,0.5703772728759089,0.0
comedy,Angenes,F,,,,"
          
Angenes:

          
's Lewe ?

        
",3,bastian-dr-hans-im-schnokeloch,5,1,0.2,1.091656557018388,0.0,1.0597392515907753,0.9290276675267324,2.0785770609534837,0.4907057533760356,2.10495482173142,2.1486440014525767,0.4415831638610438,1.1070051006464832,0.4947708572044695
comedy,Angenes,F,,,,"
          
Angenes :

          
Gott sej Dank. Awer Goldhansel, sej doch nit so obsenat, emol — emol muess-es jo doch sin.

        
",3,bastian-dr-hans-im-schnokeloch,23,2,0.0869565217391304,0.9516770244139392,0.0,1.1067709557605292,0.715611984640027,2.041285131885563,0.4907057533760356,2.0865600820680146,1.9488587807250373,0.4415831638610438,0.8453359285443846,0.7369340999508621
comedy,Hans,M,large_farmer,agriculture,upper_middle_class,"
          
Hans :

          
Herrgott im Himmel, wenn's numme ken Wiebslitt gäbt un alti Dante.

        
",3,bastian-dr-hans-im-schnokeloch,16,1,0.0625,0.4785719078160971,0.0,0.54337551307186,1.7276202247721444,1.9350069123347813,0.0,2.4624117300448365,2.972757333593819,0.0,1.5387612976380978,0.7369340999508621
comedy,Angenes,F,,,,"
          
Angenes :

          
Jo denn ! Awer ich maan s'wär besser avec une petite femme, dü wärsch e Mann — e Mann !

        
",3,bastian-dr-hans-im-schnokeloch,24,2,0.0833333333333333,0.0,0.0,0.0470317041697539,1.7276202247721444,1.3816182498348288,0.0,1.9733860715294989,2.4114203229652538,0.0,1.5387612976380978,0.7369340999508621
comedy,Angenes,F,,,,"
          
Angenes:

          
Awer Hans, jetzt hör doch 
          
(erblickt Lehn und sucht lockend nach der Katze)
 Wo nur diss Kätzel steckt ?

        
",3,bastian-dr-hans-im-schnokeloch,24,1,0.0416666666666666,0.0,0.7702038654137492,0.0470317041697539,2.53302536374228,2.475363044761867,0.0,2.9335169283536304,3.265284194205849,0.0,1.5387612976380978,1.7267939123564666
comedy,Lehn,F,,,,"
          
Lehn :

          
Was isch denn schun widderum ? 
          
(zu Angenes)
 Bischt widder am bitschle ? Dueh-em-doch e Drüelätschel an, dem Allefanz.
          Was macht d'r Geldkaste do ?

        
",3,bastian-dr-hans-im-schnokeloch,31,1,0.032258064516129,0.0,0.7702038654137492,0.0470317041697539,2.090097195831146,2.4290476287472806,0.0,3.1229339053809504,3.039563216397524,0.0,1.691953511026986,1.2320230551519968
comedy,Angenes,F,,,,"
          
Angenes :

          
Bswbswbsw ! Ich suech s'Kätzel.

        
",4,bastian-dr-hans-im-schnokeloch,9,1,0.1111111111111111,0.0,0.7702038654137492,0.0,1.817413379102253,2.169872918535233,0.0,2.679635076717099,2.6603075593690826,0.0,1.3832454102531755,0.9898598124056044
comedy,Hans,M,large_farmer,agriculture,upper_middle_class,"
          
Hans:

          
Wenn's numme batsche dät, mit Brenkel schütte, schloose.

        
",4,bastian-dr-hans-im-schnokeloch,14,1,0.0714285714285714,0.0,0.7702038654137492,0.0,0.805405138970136,2.723637738115782,0.915823537784426,2.4945329212196152,2.0452455395298506,0.0,0.6898200411594623,0.9898598124056044
comedy,Lehn,F,,,,"
          
Lebn:

          
Het mer schun emol eso e Apostel-Merredi ghört ? Mit Brenkel soll's schütte, jetzt wo alles drüss im
          
          
Grüene steht, schloose 
          
(schliesst den Geldkasten in den Schrank).
 — Dätsch dü nüss uff's Feld gehn un lüeje was
          dini Litt schaffe, wär besser als an's Fenter stehn, Plän in d'Luft böüje un Müülaffe faal halte.

        
",4,bastian-dr-hans-im-schnokeloch,68,7,0.1029411764705882,0.0,0.7702038654137492,0.0,0.8966178876302063,3.000586052687,1.009206157164188,2.816304599328174,2.437707628723353,0.0395005005770493,0.6898200411594623,0.9898598124056044
comedy,Hans,M,large_farmer,agriculture,upper_middle_class,"
          
Hans :

          
s'Isch ze heiss drüss, Dante Lehn.

        
",4,bastian-dr-hans-im-schnokeloch,11,1,0.0909090909090909,0.0,0.0,0.0,0.0912127486600702,2.9233869335731475,2.079900667191834,2.7043323607118053,2.1929167022522984,0.0395005005770493,0.6898200411594623,0.0
comedy,Angenes,F,,,,"
          
Angenes :

          
Loss 'ne gehn. Es isch-em nit bsunders. Lüej do s'Esse !

        
",4,bastian-dr-hans-im-schnokeloch,16,1,0.0625,0.5964207041103958,0.3482247173022594,0.5965750528856594,0.0912127486600702,2.7829934371558323,2.445084151892034,2.05599182022698,1.777329421538134,0.391593120393056,0.2154095384291059,0.7459749040180366
comedy,Hans,M,large_farmer,agriculture,upper_middle_class,"
          
Hans:

          
Wenn ich numme e Mahlmühl hätt, wo diss Babbelwasser drüewer könnt laufe, amplatz üewer mich.

        
",4,bastian-dr-hans-im-schnokeloch,20,1,0.05,0.5964207041103958,0.3482247173022594,0.5965750528856594,0.3711718138689679,3.828372499797568,2.5567699491828177,2.700791156585772,2.6752832317560347,0.391593120393056,0.2154095384291059,0.7459749040180366
comedy,Lehn,F,,,,"
          
Lehn :

          
Im Sommer soll's Grüen schneie un im Winter solle Pflümmebaam Aepfel draaue. Alles isch bie ihm
          s'Gejetheil vum Conträr 
          
(stellt den Korb auf einen Sessel).

        
",4,bastian-dr-hans-im-schnokeloch,33,1,0.0303030303030303,0.5964207041103958,0.3482247173022594,0.5965750528856594,1.203329920741958,3.4261277259604315,1.6409464113983918,2.864196070771148,3.3491163738556944,0.391593120393056,0.2154095384291059,0.7459749040180366
comedy,Angenes,F,,,,"
          
Angenes:

          
So reddsch de allewiel. Dü machsch denne guete Bue noch ganz hinterefüehr.

        
",4,bastian-dr-hans-im-schnokeloch,16,3,0.1875,0.5964207041103958,0.3482247173022594,0.5965750528856594,1.2424211980033175,3.290088555488881,1.5475637920186298,2.7617121061965264,3.22138973517744,0.3520926198160067,0.2154095384291059,0.7459749040180366
comedy,Lehn,F,,,,"
          
Lehn:

          
Un dü machsch 'ne vorderefüehr. Lang mer zelle Korb dort, dass ich die Eier zähl.

        
",4,bastian-dr-hans-im-schnokeloch,20,2,0.1,0.9337118119285626,0.3482247173022594,0.9457793124148428,1.2424211980033175,2.605420077909988,0.4768692819909838,2.316358191823728,3.005456814849137,0.3520926198160067,0.2154095384291059,0.7459749040180366
comedy,Angenes,F,,,,"
          
Angenes :

          
(bringt den Korb)

          
Sej doch staat Lehn. Dü siehsch doch, dass-em ebbs' fehlt. Er isch verderangiert, fadigiert,
          annüyrt.

        
",5,bastian-dr-hans-im-schnokeloch,28,1,0.0357142857142857,1.2472383337983186,0.981824061685247,1.0263870941464668,1.2424211980033175,2.69700613945839,0.1116857972907836,2.3476737355596806,3.048801231911469,0.0,0.0,0.0
comedy,Angenes,F,,,,"
          
Angenes :

          
Hans, kumm un trink, ess.

        
",5,bastian-dr-hans-im-schnokeloch,10,1,0.1,1.2472383337983184,0.981824061685247,1.0263870941464668,0.96246213279442,2.2841348970757607,0.0,2.402457638768289,2.9069805548370176,0.0,0.0,0.9426281291342142
comedy,Lehn,F,,,,"
          
Lehn :

          
Am Mondaa hett'r Kopfweh ghett vum Sundaa vun sinere Bardessüplaisir, am Diensdaa hett'r d'r Mondaa 
          
gsuecht, am Mittwuch hett'r e Röüjes g'hett, dass d'r ander Daa Dunnersdaa isch, am
          Dunnersdaa hett'r Hieserplän im Kopf g'hett, am Frudaa isch'r spaziere geritte un do hett-em e Schnok
          ins Au getrette un hitt soll's mit Brenkel eraschütte, was-es kann — im Hans ze lieb.

        
",5,bastian-dr-hans-im-schnokeloch,71,2,0.028169014084507,1.2472383337983184,0.981824061685247,1.0263870941464668,0.6755205628100602,2.0260544323168266,0.0,2.108672353558356,2.3229121829956703,0.0,0.0,1.349477721853204
comedy,Hans,M,large_farmer,agriculture,upper_middle_class,"
          
Hans:

          
Ei wass ! Un morje ?

        
",5,bastian-dr-hans-im-schnokeloch,8,1,0.125,1.2472383337983184,0.981824061685247,1.0263870941464668,0.5452165368886305,1.8851452882171589,0.0,1.8893846400244183,2.0581767324804225,0.0,0.0,1.349477721853204
comedy,Lehn,F,,,,"
          
Lehn:

          
Morje? — Hett'r e Füüs wie siewe Bröüiknecht.

        
",5,bastian-dr-hans-im-schnokeloch,12,1,0.0833333333333333,0.9099472259801518,0.981824061685247,0.6771828346172831,0.5452165368886305,1.553268089982866,0.0,1.4865799361894545,1.6650367080391846,0.0,0.0,1.349477721853204
comedy,Angenes,F,,,,"
          
Angenes :

          
Awer, awer, er wurd uns krank !

        
",5,bastian-dr-hans-im-schnokeloch,11,1,0.0909090909090909,0.7412559441404574,0.0,0.7404635469447913,0.5452165368886305,1.5025784021209283,0.3823487170280005,1.3197381895972176,1.4489025325282472,0.7378404263999564,0.0,1.349477721853204
comedy,Hans,M,large_farmer,agriculture,upper_middle_class,"
          
Hans:

          
Möcht mer do nit grünspunj wäre !? — O, ich armer Kribbel. Könnt ich numme emol e Daa, en anziger
          Daa, ellaan uff d'r Welt sin.

        
",5,bastian-dr-hans-im-schnokeloch,34,2,0.0588235294117647,0.7412559441404574,0.0,0.7404635469447913,0.8644611571988763,1.127450613958383,0.3823487170280005,1.0035986713165306,1.1094799275411336,0.7378404263999564,0.0,0.4068495927189898
comedy,Hans,M,large_farmer,agriculture,upper_middle_class,"
          
Hans :

          
Mich fraie, dass ich aan Daa froh bin gsin un d'r ander Daa dät ich euch Zwaj mit Eier verschmisse
          und derno in d'Sunn stelle, dass'r biz an's End der Welt als Omlett erum müesste laufe 
          
(Mitteltür
 ab).

        
",5,bastian-dr-hans-im-schnokeloch,47,3,0.0638297872340425,0.7412559441404574,0.0,0.7404635469447913,0.6921899909894932,1.1470391707772447,0.522662741450987,0.8889486520979197,0.9568559787492223,0.7378404263999564,0.2750392840539043,0.2531881547458016
comedy,Angenes,F,,,,"
          
Angenes :

          
Heiliger Servazius, Pankrazius, es wurd mer helli 
          
(will sich auf den Eierkorb setzen).

        
",6,bastian-dr-hans-im-schnokeloch,20,2,0.1,0.7412559441404574,0.0,0.7404635469447913,0.6921899909894932,1.1470391707772447,0.522662741450987,0.8889486520979197,0.9568559787492223,0.7378404263999564,0.2750392840539043,0.2531881547458016
comedy,Lehn,F,,,,"
          
Lehn:

          
Helaba — do her, ici-par-ici. Ich saa dir jetzt zuem letschte mol, loss mer dini Finger vum Hans
          ewek. Dü hesch mer denne Burscht vum erzgrundsbodde üss 
          
raddekahl verfuchst, hesch 'ne vun jeher verdidäddelt un vermamekindelt. Dante Angenes
          gibt mer diss, Dante Angenes gib mer zell. Ja min Hansele, min Zuckerschnüffele, min Berlingohämmele.
          Wenn'r als zue mir kumme-n-isch, ich hab 'ne als gepackt denne Lüüsangel am Kribbs un hab-em's
          Sitzleder mit Füstöl gfajolt, dass d'r Staub gezwirwelt isch. Angenes; Jo jo — assez 
          
(lockt der Katze.)

        
",6,bastian-dr-hans-im-schnokeloch,109,3,0.0275229357798165,0.9400628455105894,0.1160749057674198,0.939321897906678,0.8803142726877773,1.5905341685788286,0.6443905696843871,1.2302417393474887,1.3759689621919704,0.8552046330052919,0.3468424635302729,0.6660201442683652
comedy,Lehn,F,,,,"
          
Lehn:

          
No bisch di glich kumme ze kajäzze, hesch e Gejeehls verfüehrt ass wär d'cholera-morbus üssgebroche.
          Was hett sie d'r denn schun widder gemacht, die bös Dante Lehn ? Kumm min Goldschunkele,
          heile-heile-säje. So hesch's getriwe un machsch's hitt noch eso mit dem alte Lalli 
          
(zählt Eier aus dem Kerb in den andern.)
 Eins, zwaj, drej — mit dem Hanswurscht.

        
",6,bastian-dr-hans-im-schnokeloch,75,6,0.08,0.3148538201980612,0.2034380183148772,0.3474293221192914,0.9818242528920674,1.5096301952555573,0.3940815089441879,1.3937086427476877,1.6036953675763186,0.246785217689758,0.3468424635302729,0.9672593417105564
comedy,Angenes,F,,,,"
          
Angenes :

          
Waje zellem bin ich meh Muedder zuem gsin als dü.

        
",6,bastian-dr-hans-im-schnokeloch,13,1,0.0769230769230769,0.3148538201980612,0.2034380183148772,0.3474293221192914,0.6625796325818215,1.252250163158997,0.3940815089441879,1.0102649214609756,1.1869848394199831,0.246785217689758,0.3468424635302729,0.9672593417105564
comedy,Lehn,F,,,,"
          
Lehn :

          
Drej, vier, un ich meh Vadder als dü, fünf, un d'Kinder dressiere mit-ere Zuckerruet üss Bäredreck,
          isch ken Zucht. Ebb dass mer Korn will, muess mer dresche — fünf, sechs.

        
",7,bastian-dr-hans-im-schnokeloch,42,4,0.0952380952380952,0.3148538201980612,0.2034380183148772,0.3474293221192914,0.4224219908187795,1.2372806865957198,0.2537674845212013,1.1633147263020298,1.4488890479300742,0.3564442384245847,0.2577734301263905,0.8560870462545076
comedy,Angenes,F,,,,"
          
Angenes :

          
Werzi, dresche, un widder dresche.

        
",7,bastian-dr-hans-im-schnokeloch,10,3,0.3,0.3317307851220018,0.2034380183148772,0.3474293221192914,0.7519098150517307,1.510323154972614,0.2537674845212013,1.4353985343398066,1.8659047108591504,0.4145208530157922,0.5168859695625839,1.0946489537748043
comedy,Lehn,F,,,,"
          
Lehn :

          
Ich hab allewiel gsaat, siewe, acht, er muess mer e rechts métier lehre. 
          
(zählt die Eier wieder in den ersten Korb)
 Nyn, zehn — ei ze geh, was mach ich denn.

        
",7,bastian-dr-hans-im-schnokeloch,42,2,0.0476190476190476,0.1329238837518699,0.0873631125474574,0.1485709711574049,0.5637855333534465,1.06682815717103,0.1320396562878013,1.0941054470902376,1.4467917274164024,0.2971566464104566,0.4450827900862151,0.6818169642522408
comedy,Angenes,F,,,,"
          
Angenes:

          
Unsere Hans hett's nit notwendi mit sim grosse Wese im ganze Schnokeloch.

        
",7,bastian-dr-hans-im-schnokeloch,16,2,0.125,0.0168769649239406,0.0,0.0,0.7123515898594247,0.8735787128673185,0.0,1.1683182469792392,1.6051274609163428,0.1677356353260342,0.4450827900862151,0.3805777668100495
comedy,Lehn,F,,,,"
          
Lehn :

          
Zehn, elf, elf. E Handwerik isch ebbs wo d'r Mensch hebbt, wo 'ne zuem schaffe triebt. Un jetzt, was
          hann mer am Hans ? Nit meh als e Wetterfähnel. Awer es muess anderscht mit-em wäre, er muess mer e
          Bisszang hann.

        
",7,bastian-dr-hans-im-schnokeloch,52,1,0.0192307692307692,0.0168769649239406,0.0,0.0,0.7123515898594247,0.8735787128673185,0.0,1.1683182469792392,1.6051274609163428,0.1677356353260342,0.4450827900862151,0.3805777668100495
comedy,Lehn,F,,,,"
          
Lehn :

          
Ja, Jumpfer Angenes, — e Frau maan ich, un diss e fermi, wo sogar Ratte üss-em Kopf triewe kann.

        
",7,bastian-dr-hans-im-schnokeloch,26,3,0.1153846153846153,0.0168769649239406,0.0,0.240248559505508,0.7676881426415035,0.9643333104255604,0.0,0.9674289033952196,1.3017243851710796,0.3722859909692789,0.2591125394361934,0.2385619075202968
comedy,Angenes,F,,,,"
          
Angenes:

          
Wenn ich dich erecht versteh — o — dü kummsch ze spoot.

        
",7,bastian-dr-hans-im-schnokeloch,15,1,0.0666666666666666,0.386513716646081,0.1932202537477745,0.240248559505508,0.4382003184085524,1.285447041905977,0.3480441750200298,1.0213823502489892,1.0614142444772028,0.6040397569997331,0.0,0.4778997191120028
comedy,Lehn,F,,,,"
          
Lehn :

          
Ei wass, ze spoot ? 
          
(geht gegen Angenes.)

        
",7,bastian-dr-hans-im-schnokeloch,14,2,0.1428571428571428,0.5797705749691214,0.2898303806216618,0.240248559505508,0.4382003184085524,1.5825251418346322,0.5220662625300447,1.1844009776947622,1.1497670055948024,0.748954947310564,0.0,0.7168495786680043
comedy,Angenes,F,,,,"
          
Angenes :

          
Ich bass noch uff ebbs, no gitt's e Mirakel.

        
",8,bastian-dr-hans-im-schnokeloch,14,1,0.0714285714285714,0.5797705749691214,0.2898303806216618,0.240248559505508,0.826613522318776,1.8268561072834928,0.5220662625300447,1.5304372461617917,1.4751147942290066,0.748954947310564,0.0,0.7168495786680043
comedy,Lehn,F,,,,"
          
Lehn:

          
E Wunder ? A so wurd mir hinterm Chignon gspielt ? Isch's amand gar d'Sybille, hä ?

        
",8,bastian-dr-hans-im-schnokeloch,22,1,0.0454545454545454,0.5797705749691214,1.4409386646986722,0.240248559505508,1.977721806395786,2.87710856093258,0.5220662625300447,2.746121253918945,2.743995439904572,0.748954947310564,0.0,0.7168495786680043
comedy,Angenes,F,,,,"
          
Angenes:

          
Ja, dass d'es grad waisch, ich bin emol for d'Sybille un for ken Anderi.

        
",8,bastian-dr-hans-im-schnokeloch,21,2,0.0952380952380952,0.5797705749691214,1.440938664698672,0.0,2.0717839472449286,2.9714356722707427,0.5220662625300447,3.081668517264956,3.123341486292379,0.4347455709324926,0.3902986985241216,0.7168495786680043
comedy,Lehn,F,,,,"
          
Lehn :

          
For, for, haha, for diss gäggelich Ding, mit sim Graddel ? Do soll glich e Gewitter in d'r
          paratonnerre fahre.

        
",8,bastian-dr-hans-im-schnokeloch,27,2,0.074074074074074,0.3793998538076799,1.713075899662496,0.3149539483600099,2.0717839472449286,3.2561271327973493,0.5765151874756353,3.5090401135382416,3.441064853017347,0.3642112467680837,0.3902986985241216,0.640274157820884
comedy,Angenes,F,,,,"
          
Angenes :

          
O, ich denk, ich hab doch au ebbs ze saaue üewer's Glück vum Hans. Ich hab 'ne doch au helfe uffzeihje
          un min Teil isch viel grösser als dins.

        
",8,bastian-dr-hans-im-schnokeloch,36,4,0.1111111111111111,0.1861429954846394,1.6164657727886087,0.3149539483600099,2.235217497280442,3.122408537093631,0.4024930999656203,3.5191721336163995,3.551143422447468,0.2192960564572528,0.3902986985241216,0.4013242982648826
comedy,Angenes,F,,,,"
          
Angenes:

          
Wär denn die mariage mit-em Bäsele Sybille eso e grosses Unglück ?

        
",8,bastian-dr-hans-im-schnokeloch,14,1,0.0714285714285714,0.1861429954846394,1.6164657727886087,0.3149539483600099,1.59672825665995,2.60764847290051,0.4024930999656203,2.752284691042976,2.7177223661347965,0.2192960564572528,0.3902986985241216,0.4013242982648826
comedy,Lehn,F,,,,"
          
Lehn :

          
Was saasch dü do ? — Schun ellan d'Nas wo's hett isch e Unglück un for's Müül ganz ze sehn, muess
          mer um's erumgehn. Jesses Angenes, Angenes, for dini Dummheit sott mer e Kerz in's Münster draaue.
          Miner Plan isch ferdi, do loss ich mir nit nynpfüsche.

        
",8,bastian-dr-hans-im-schnokeloch,61,9,0.1475409836065573,0.2524119626080167,0.504049123967405,0.3812400653473054,0.5616521355384426,1.9007226487873337,0.443069042710087,2.004651396007618,1.9625900151062816,0.2584174586590313,0.534522831876096,0.6257527725372464
