drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name,numTokens,numLexTokens,lexRatio,anger_roll_mean,anticipation_roll_mean,arousal_roll_mean,disgust_roll_mean,dominance_roll_mean,fear_roll_mean,joy_roll_mean,sadness_roll_mean,surprise_roll_mean,trust_roll_mean,valence_roll_mean
comedy,JULIE,F,,,,"
          
Julie.

          
Los, Emma, Dü sàisch mr nitt alles... wenn Dü dr Mann
                        refüsiert hasch, wo Dir Di Vater hat welle
 gà, so wird
                        wohrschinlig e-n-anderer im Spiel si, wo Dü gern hasch!

        
",2,lustig-im-julie-si-gheimniss,34,6,0.1764705882352941,0.04032,0.12140674349271852,0.45782018595166046,0.01452,0.6164733905174777,0.08365999999999998,0.1194101081154871,0.0453,0.048593333333333315,0.43624864860635093,0.6233506871342167
comedy,EMMA,F,,,,"
          
Emma.

          
's isch wohr... ich ha ne junger Mensch gern.. dr Herr
                        Adolph... er reist mit Singer...

        
",2,lustig-im-julie-si-gheimniss,17,4,0.2352941176470588,0.04412,0.12268333333333332,0.45261969880446085,0.02392,0.6390920942363859,0.03140999999999998,0.13242339549310786,0.0,0.06774333333333331,0.43495261015840503,0.670380113865568
comedy,EMMA,F,,,,"
          
Emma.

          
Eh nei... er reist mit Singer, mit Nàihmaschine,
                        wo-n-eso heisse!... er hat mir eine verkaüft in
                        Strossburg un hat mich lehre nàie druf un do hat sich
                        das Ding halt eso nooch un nooch...

        
",3,lustig-im-julie-si-gheimniss,37,4,0.1081081081081081,0.026449999999999984,0.16861708417058038,0.4428684313790655,0.023450000000000002,0.643922631713459,0.007049999999999999,0.14084061875957155,0.0,0.055883333333333306,0.4332389074009336,0.6692837024503641
comedy,JULIE,F,,,,"
          
Julie.

          
Ig'fàdelt!... güet, ich verstand's...

        
",3,lustig-im-julie-si-gheimniss,6,2,0.3333333333333333,0.026449999999999984,0.16861708417058038,0.44802645077140557,0.023450000000000002,0.6470242878876957,0.007049999999999999,0.26011230628456106,0.0,0.055883333333333306,0.3176389074009337,0.7016604158392912
comedy,EMMA,F,,,,"
          
Emma.

          
Unglickligerwis isch er derno furt uf Milhüse, un
                        obschon mir uns Treüe g'schwore hàn bis ins Grab, so
                        ha-n-ich allewil Angst, ass er mich vergesse hat...

        
",3,lustig-im-julie-si-gheimniss,29,5,0.1724137931034483,0.026449999999999984,0.1898570841705804,0.4629934505966243,0.023450000000000002,0.5861813909885644,0.07042191735106104,0.2819923062845611,0.04683451847316694,0.055883333333333306,0.22671890740093364,0.6470305292916857
comedy,JULIE,F,,,,"
          
Julie.

          
's isch halt alles möglig uf dr Welt... 's beste wird
                        si, Dü machsch's as wie er.

        
",3,lustig-im-julie-si-gheimniss,19,2,0.1052631578947368,0.07174999999999995,0.12242375083724708,0.4498420891734104,0.051550000000000006,0.5549996583837393,0.07042191735106104,0.2835356237124988,0.04683451847316694,0.01915,0.1574976049850236,0.6060309524345919
comedy,EMMA,F,,,,"
          
Emma.

          
Das isch glich gsàit... à propos, weisch Dü, ass De ne
                        schöne Wohnung hasch do? wieviel Zimmer sin's?

        
",3,lustig-im-julie-si-gheimniss,20,1,0.05,0.06794999999999995,0.1892737508372471,0.4633276352053012,0.04215000000000001,0.5541712574534357,0.06337191735106104,0.37368120542605704,0.048634518473166924,0.036,0.20436375083724706,0.6167891475436498
comedy,EMMA,F,,,,"
          
Emma.

          
Un do si mr im Salon... das isch jo pràchtig... awer sag
                        mr, was tribsch Dü jetz eigentlig... uf eimol bisch vo
                        Strossburg verschwunde un hasch mir im e ziemlig
                        verwickelte Brief hinterlo, Dü giengsch Dich 
 geh
                        etabliere z'Milhüse... schint's Di G'schàft müess nitt
                        iwel marschiere!

        
",4,lustig-im-julie-si-gheimniss,49,5,0.1020408163265306,0.074398627404432,0.1488,0.466430676602443,0.051272188620424264,0.5311692513886422,0.0852086272603649,0.38703726923854787,0.06949814458693462,0.06068,0.16127496217617815,0.5929110155289422
comedy,JULIE,F,,,,"
          
Julie.

          
Los, Emma, Dir derf ich's wohl sage... ich bi
                        g'hirothe!

        
",4,lustig-im-julie-si-gheimniss,12,2,0.1666666666666666,0.074398627404432,0.25270000000000004,0.47763804580540536,0.051272188620424264,0.5392896800289771,0.0852086272603649,0.3834356294297453,0.06949814458693462,0.13028,0.2613426804359821,0.6070695743997087
comedy,JULIE,F,,,,"
          
Julie.

          
Ich ha nitt känne... 's isch e G'heimniss.

        
",4,lustig-im-julie-si-gheimniss,9,1,0.1111111111111111,0.074398627404432,0.23146000000000005,0.4871369821641921,0.051272188620424264,0.5480736169466904,0.02183670990930386,0.36155562942974523,0.02266362611376768,0.20987999999999998,0.2866626804359821,0.589627063808009
comedy,JULIE,F,,,,"
          
Julie.

          
Dr Fritz, mi Mann, isch G'schàftsfiehrer in dem
                        Tüechlade, grad im Hüs do nàwes... er hat mich lehre
                        kenne in Strossburg, denn er isch emol e paar Wuche in
                        das Hüs ku, wo-n-ich Ladejumpfre gsi bi, wege
                        G'schàfte, un hat rnr eso si Rand offriert, awer mit dr
                        Kundition, ass kei Mensch nit wisse derf vo unsrer
                        Hiroth.

        
",5,lustig-im-julie-si-gheimniss,61,7,0.1147540983606557,0.02909862740443202,0.2671742857142857,0.4749999048634204,0.02317218862042426,0.5602067611849039,0.02852242419501814,0.35131277228688806,0.02266362611376768,0.20987999999999998,0.3196912518645535,0.6128113407102831
comedy,EMMA,F,,,,"
          
Emma.

          
Do hat er schint's e Vater oder e Müetter, wo dergege
                        kännt si?

        
",5,lustig-im-julie-si-gheimniss,15,1,0.0666666666666666,0.02909862740443202,0.1561742857142857,0.4448382394149166,0.02317218862042426,0.6012943386603617,0.02852242419501814,0.20076719057332984,0.0208636261137677,0.17388,0.3196912518645535,0.6208197753586087
comedy,JULIE,F,,,,"
          
Julie.

          
Er hat kei Vater un kei Müetter meh...

        
",5,lustig-im-julie-si-gheimniss,9,1,0.1111111111111111,0.0,0.13961428571428572,0.4203390478552616,0.0,0.6630977621966808,0.006685714285714279,0.16012719057332983,0.0,0.1492,0.41749628968837527,0.6882116224569781
comedy,EMMA,F,,,,"
          
Emma.

          
Eh, wer hat denn derno ebbes z'sage derzüe?...

        
",5,lustig-im-julie-si-gheimniss,10,1,0.1,0.0,0.16224928906327402,0.4370960211888854,0.0,0.67129350948716,0.006685714285714279,0.15359288760717973,0.0,0.0796,0.4517635747775598,0.6784413148875508
comedy,JULIE,F,,,,"
          
Julie.

          
Si Herr, si Patron... ne richer Kütz, wo halt fir dr
                        Fritz als Kind scho g'sorgt hat, un jetz will er ne
                        mache ne riche Fraü hirothe un will ne derno als
                        Associé nàh; dr Fritz zittert vor em mehr, as wenn's si
                        Vater wàr, un bis dohi hat er em noch nie traüe sage,
                        ass ich si Fraü bi.

        
",6,lustig-im-julie-si-gheimniss,62,6,0.0967741935483871,0.036333333333333315,0.17968262239660732,0.42155145295699137,0.015633333333333322,0.695614128736695,0.031685714285714275,0.16989341032590927,0.0,0.0,0.44159690811089314,0.7282680584793468
comedy,EMMA,F,,,,"
          
Emma.

          
Los Julie, Di Mann isch nitt g'scheidt!... un Dü losch's
                        bi dem bliwe?

        
",6,lustig-im-julie-si-gheimniss,15,3,0.2,0.036333333333333315,0.18770167001565494,0.45927900264224375,0.015633333333333322,0.7300776861962845,0.025,0.19528296594622443,0.0,0.0318,0.4789016700156551,0.7599152043734578
comedy,JULIE,F,,,,"
          
Julie.

          
Wenn Dü wisse thàtsch, wie-n-er als thüet ahalte!

        
",6,lustig-im-julie-si-gheimniss,11,1,0.0909090909090909,0.07273333333333332,0.18770167001565494,0.5206015485996721,0.015633333333333322,0.709174176784571,0.025,0.19528296594622443,0.0,0.0318,0.361701670015655,0.7264205254025373
comedy,EMMA,F,,,,"
          
Emma.

          
Oh... Dü, mit Dim schwache Charakter, Dü losch allewil
                        mit Dr mache, was me will... ich an Dim Platz wott mi
                        Mann scho mache z'rede... liewer nitt Associé werde,
                        ass eso lewe!

        
",6,lustig-im-julie-si-gheimniss,34,5,0.1470588235294117,0.08884239960788319,0.22974853719570842,0.5497766598839707,0.03786511356588672,0.6621812565608098,0.04208759958734176,0.26273120480088447,0.01890544125826542,0.0318,0.31448836073372266,0.7016582456129237
comedy,JULIE,F,,,,"
          
Julie.

          
's isch wohr!... wenn Dü wisse thàtsch, was ich lide
                        müess!...

        
",6,lustig-im-julie-si-gheimniss,12,2,0.1666666666666666,0.08884239960788319,0.10321353384672013,0.5392963096064255,0.10036511356588673,0.6194786373378334,0.12328759958734178,0.18639546005084756,0.10330544125826542,0.0318,0.2590533573847343,0.6407505690293797
comedy,JULIE,F,,,,"
          
Julie.

          
Dü hasch recht... ich bi z'schwach gsi... 's müess jetz
                        emol e-n-End nàh!

        
",7,lustig-im-julie-si-gheimniss,17,2,0.1176470588235294,0.0927817319609246,0.08578020051338682,0.5157788772066287,0.14031123081393693,0.5851997497763267,0.1410065985556962,0.17009493733211803,0.150569044403929,0.0318,0.27702002405140097,0.6177162683535646
comedy,EMMA,F,,,,"
          
Emma.

          
Isch er denn eso erschrecklig, dà Patron?

        
",7,lustig-im-julie-si-gheimniss,8,1,0.125,0.0927817319609246,0.0420468671800535,0.49324617739357307,0.14031123081393693,0.6108253769030473,0.1410065985556962,0.10024823885466003,0.150569044403929,0.0,0.32848669071806763,0.5769741895910958
comedy,JULIE,F,,,,"
          
Julie.

          
's isch e-n-alter Knab, e-n-Original... er hat nie
                        g'hirothe, wil er kei Fraü g'funde hat no
                        sine-n-Idee... er hat ebbes üsserordentligs welle, wo
                        züe ihm passt hätt...

        
",7,lustig-im-julie-si-gheimniss,34,4,0.1176470588235294,0.0844317319609246,0.0678468671800535,0.4336382882048597,0.14031123081393693,0.5917738195132409,0.1410065985556962,0.11844823885466002,0.150569044403929,0.0,0.3952866907180676,0.572512016830079
comedy,EMMA,F,,,,"
          
Emma.

          
Enfin, mache-n-ihr's üs mitnander... nur verroth mich
                        nitt un mach, ass mi Nieme sieht do in de-n-erste paar
                        Tàg.

        
",7,lustig-im-julie-si-gheimniss,25,1,0.04,0.06832266568637473,0.0258,0.42079905743565715,0.11807945058138354,0.6128751868959448,0.12391899896835443,0.1298,0.13166360314566355,0.0,0.32530000000000003,0.5968756189279676
comedy,JULIE,F,,,,"
          
Julie.

          
Das isch licht... züe Dim Zimmer dert isch e b'sundere
                        Stege, un 's geht nie Nieme dri as ich...
 Kleider kasch
                        ha vo mine, so viel ass De witt... bis Dine-n-akämme...
                        ich ha mehr as ich brüch... in dem thüet mi Mann nitt
                        spare.

        
",8,lustig-im-julie-si-gheimniss,47,4,0.0851063829787234,0.06832266568637473,0.0258,0.3968860329357245,0.05557945058138351,0.6291803481985765,0.04271899896835442,0.12889999999999996,0.04726360314566356,0.0,0.34640000000000004,0.63482834031616
comedy,EMMA,F,,,,"
          
Emma.

          
Er git Dr das, fir 's andere mache z'vergesse... awer we
                        me-n-eim ebbes müess mache z'vergesse, so isch's scho
                        g'fehlt!

        
",8,lustig-im-julie-si-gheimniss,26,3,0.1153846153846153,0.06545000000000001,0.0258,0.419748924362923,0.0,0.6070344792630479,0.07606666666666666,0.12889999999999996,0.07066666666666666,0.0,0.2886,0.6056308638268417
comedy,JULIE,F,,,,"
          
Julie.

          
Still... 's kunnt ebber d'Stege-n-ufe!... 's isch dr
                        Fritz' wohrschinlig...

        
",8,lustig-im-julie-si-gheimniss,14,1,0.0714285714285714,0.06545000000000001,0.0258,0.3736428029632554,0.0,0.5074890765434643,0.07606666666666666,0.2171,0.07066666666666666,0.0,0.1668,0.605908060577396
comedy,EMMA,F,,,,"
          
Emma.

          
Au revoir denn... ich gang in mi Unterschlupf
(se geht
                        in 's Zimmer links).

        
",8,lustig-im-julie-si-gheimniss,17,1,0.0588235294117647,0.0374,0.0,0.37425021341214393,0.0,0.5067880808428473,0.07606666666666666,0.1989,0.07066666666666666,0.0,0.22247317567095112,0.6178519750514221
comedy,Herr FRITZ,M,manager,intermediate_professionals,,"
          
Fritz

          
(macht d'Thüre-n-uf hinte)

          
Ich bi's, liewe Fraü...

        
",8,lustig-im-julie-si-gheimniss,14,3,0.2142857142857142,0.0374,0.03934477863342252,0.3974009131560817,0.0,0.5238743848906415,0.07606666666666666,0.21226734062435854,0.07066666666666666,0.0,0.3089176602010638,0.612444793605586
comedy,Herr FRITZ,M,manager,intermediate_professionals,,"
          
Fritz.

          
Wie Dü das sàisch!... was kunnt Dir i uf eimol?... worum
                        sàisch mr nitt « lieb Mànnle »?...

        
",9,lustig-im-julie-si-gheimniss,19,2,0.1052631578947368,0.0374,0.10344477863342252,0.4122557602941111,0.0,0.53939866094258,0.07606666666666666,0.32096734062435855,0.07066666666666666,0.0,0.20891766020106378,0.6319414072710154
comedy,JULIE,F,,,,"
          
Julie.

          
Was kunnsch jetz Dü do ku mache?... De weisch doch, ass
                        Di Herr Patron nitt lide ka, wenn Dü do ane kunnsch...

        
",9,lustig-im-julie-si-gheimniss,23,4,0.1739130434782608,0.0038,0.1350947786334225,0.4148631825354272,0.04065,0.5889217689657029,0.04765,0.32096734062435855,0.0422,0.0,0.2393676602010638,0.6616051931361607
comedy,Herr FRITZ,M,manager,intermediate_professionals,,"
          
Fritz.

          
Mi Patron isch üsgange un do bin i üs em Lade
                        g'schliche, fir Dir g'schwind e Schmitzle ku
                        abstehle...

        
",9,lustig-im-julie-si-gheimniss,20,4,0.2,0.03185,0.16674477863342252,0.4726469706390268,0.04065,0.6324369685809191,0.07809999999999999,0.23276734062435853,0.0422,0.01525,0.2698176602010638,0.6532025846715184
comedy,Herr FRITZ,M,manager,intermediate_professionals,,"
          
Fritz.

          
Nur e kleiner Schmutz, Julie.

        
",10,lustig-im-julie-si-gheimniss,6,2,0.3333333333333333,0.03185,0.23784477863342252,0.512426343173684,0.04065,0.6036319676146724,0.07809999999999999,0.34076734062435854,0.0422,0.046450000000000005,0.14734448453011276,0.6547533240426484
comedy,JULIE,F,,,,"
          
Julie.

          
Zähl nitt druf... 's isch nit z'mache!

        
",10,lustig-im-julie-si-gheimniss,9,1,0.1111111111111111,0.03185,0.19849999999999998,0.49208107724636696,0.04065,0.5643138836546486,0.07809999999999999,0.2486,0.0422,0.04645,0.16988749143686036,0.6300618449752058
comedy,JULIE,F,,,,"
          
Julie.

          
C'est-ça... we mr allei sin, so bisch Dü allewil mi
                        Mann, awer vor de Lit thüesch Dü mich nie fir Di Fraü
                        anerkenne.

        
",10,lustig-im-julie-si-gheimniss,24,4,0.1666666666666666,0.06534999999999999,0.1344,0.489632175690938,0.055499999999999994,0.5294420931454934,0.11769999999999999,0.1299,0.07164960077342793,0.04645,0.20073749143686034,0.5691529669894554
comedy,Herr FRITZ,M,manager,intermediate_professionals,,"
          
Fritz.

          
Ich ha Dich jo doch gern... De weisch jo wohl worum, ass
                        ich unser Hiroth verstecke thüe.

        
",10,lustig-im-julie-si-gheimniss,18,2,0.1111111111111111,0.061549999999999994,0.17934999999999998,0.4646492090264228,0.014849999999999999,0.5269420018197281,0.07004999999999999,0.23929999999999998,0.02944960077342792,0.09025,0.2938229179922173,0.6393324694963829
comedy,JULIE,F,,,,"
          
Julie

          
(lipft d'Achsle)

          
Wege-n-em Patron!

        
",11,lustig-im-julie-si-gheimniss,10,1,0.1,0.0335,0.1477,0.45297154232249087,0.014849999999999999,0.5829722049240953,0.03959999999999998,0.23929999999999998,0.02944960077342792,0.075,0.3851729179922173,0.6474578812104711
comedy,Herr FRITZ,M,manager,intermediate_professionals,,"
          
Fritz.

          
Wege-n-em Herr Rothfuchs... jà... er thàt mr's jo nitt
                        vergesse...

        
",11,lustig-im-julie-si-gheimniss,14,2,0.1428571428571428,0.041100000000000005,0.0766,0.4173057177094058,0.03365,0.577053998949351,0.08029999999999997,0.1313,0.08244960077342792,0.04379999999999999,0.3851729179922173,0.5966328942873507
comedy,Herr FRITZ,M,manager,intermediate_professionals,,"
          
Fritz.

          
's isch doch allewil mi Patron!... denk, was er scho an
                        mir tho hat... ich bin ihm Respect schuldig... 's isch
                        e g'scheidter Mann.

        
",11,lustig-im-julie-si-gheimniss,25,5,0.2,0.041100000000000005,0.09412000000000001,0.4213819093288681,0.03365,0.5980139119895291,0.08029999999999997,0.16882,0.08244960077342792,0.04379999999999999,0.3822148949421137,0.5949620242669942
comedy,JULIE,F,,,,"
          
Julie.

          
Was g'scheidt!... dumm isch er as wie Gànsedr...

          

        
",11,lustig-im-julie-si-gheimniss,9,2,0.2222222222222222,0.0076,0.09412000000000001,0.4218998414366567,0.0188,0.5931476641511172,0.0407,0.19852,0.053000000000000005,0.04379999999999999,0.4185648949421137,0.6001345300703157
comedy,Herr FRITZ,M,manager,intermediate_professionals,,"
          
Fritz

          
(unterbricht se)

          
Mi Patron dumm!... voll Geist isch er... er hätt ganz
                        güet dr Telephon erfinde känne, wenn ihm dr Idee ku
                        wàr!

        
",12,lustig-im-julie-si-gheimniss,26,8,0.3076923076923077,0.01566205500612338,0.033345,0.4493932495397921,0.03298468848296096,0.5872908121835232,0.0407,0.14168792188124738,0.053000000000000005,0.013474999999999996,0.3102544683867568,0.5379964008460922
comedy,JULIE,F,,,,"
          
Julie.

          
Los Fritz... Dü bisch vo-n-ere Schwachheit... 's isch
                        nibt erlaübt! un ich müess drunter lide... me nimmt
                        mich fir e... ich traü nitt z'sage was... ich wird ganz
                        roth.

        
",12,lustig-im-julie-si-gheimniss,33,4,0.1212121212121212,0.043712055006123386,0.066145,0.4828209496239502,0.06423468848296096,0.5290210251486315,0.11174999999999999,0.19187294573934086,0.09519999999999999,0.037325,0.20760446838675675,0.5368859846281817
comedy,Herr FRITZ,M,manager,intermediate_professionals,,"
          
Fritz.

          
Dü brüchsch nitt roth z'werde... Dü hasch 's Recht, alle
                        Litt az'lüege!

        
",12,lustig-im-julie-si-gheimniss,14,1,0.0714285714285714,0.03611205500612338,0.066145,0.48930536822192716,0.045434688482960964,0.5718997914700632,0.07105,0.19187294573934086,0.0422,0.037325,0.3232044683867567,0.5796960206047387
comedy,JULIE,F,,,,"
          
Julie.

          
Ich ha jetz lang genüe g'warte... un wenn Dü's nitt
                        thüesch, so hasch mi nie gern g'ha.

        
",13,lustig-im-julie-si-gheimniss,19,2,0.1052631578947368,0.03611205500612338,0.086925,0.4849934293648467,0.045434688482960964,0.550918902232717,0.11795,0.20905294573934086,0.0875,0.05922499999999999,0.27894270829555307,0.5812611554464779
comedy,Herr FRITZ,M,manager,intermediate_professionals,,"
          
Fritz.

          
Ich Dich nitt gern g'ha!... dur's Fir gieng ich fir
                        Di... awer denk an mi Position.

        
",13,lustig-im-julie-si-gheimniss,18,3,0.1666666666666666,0.11091205500612338,0.11245833333333333,0.5148651244356195,0.045434688482960964,0.5649766918276431,0.19915,0.19391961240600752,0.0875,0.073825,0.25292118049258844,0.5833086333065702
comedy,JULIE,F,,,,"
          
Julie.

          
Liewer nitt Associé werde... un wenn Dü's nitt sage
                        witt, so sag' ich's in Dim Patron!

        
",13,lustig-im-julie-si-gheimniss,19,2,0.1052631578947368,0.10285,0.1556505012834671,0.5180791415154371,0.03125,0.6137230318348903,0.19915,0.22490270146129795,0.0875,0.060349999999999994,0.36186290728775744,0.6315873822810861
comedy,Herr FRITZ,M,manager,intermediate_professionals,,"
          
Fritz.

          
Wenn De nur noch e paar Tàg wottsch warte...

        
",13,lustig-im-julie-si-gheimniss,10,1,0.1,0.0748,0.2647361899765571,0.4854047604362699,0.0,0.5974640304887074,0.15629999999999997,0.1747176776032045,0.0453,0.06609999999999999,0.4381129072877575,0.6168574411486862
comedy,JULIE,F,,,,"
          
Julie.

          
Das 'isch allewil d'gliche G'schichte... ich gib Dr zwei
                        Stund Zit!

        
",13,lustig-im-julie-si-gheimniss,13,2,0.1538461538461538,0.0748,0.31633618997655716,0.4836693085517304,0.0,0.5826145703466011,0.15629999999999997,0.1747176776032045,0.0453,0.06609999999999999,0.3842129072877575,0.6057564051346496
comedy,Herr FRITZ,M,manager,intermediate_professionals,,"
          
Fritz.

          
So loss mich doch nur z'erst das Ding e wenig ifàdle...
                        g'wiss ich bi stolz, Dich als mi Fraü z'proklamiere...

        
",14,lustig-im-julie-si-gheimniss,23,2,0.0869565217391304,0.10921456118181068,0.3483361899765572,0.5067532137687698,0.03318088991967858,0.5870891502961426,0.16562069320558243,0.17161767760320448,0.05620614751665568,0.0770163822864434,0.3427451989922044,0.5765465684266242
comedy,JULIE,F,,,,"
          
Julie.

          
Gib Achtung, Fritz, wenn Dü's nitt thüesch, so mach ich
                        Dummheite... De bisch jetz g'warnt... ich will kei
                        G'heimniss meh.

        
",15,lustig-im-julie-si-gheimniss,22,3,0.1363636363636363,0.09014789451514402,0.32280285664322383,0.4829380294689001,0.03318088991967858,0.55731752889654,0.08442069320558244,0.13515101093653784,0.05620614751665568,0.08894971561977673,0.3182333934618357,0.5338815785845087
comedy,Herr FRITZ,M,manager,intermediate_professionals,,"
          
Fritz.

          
Fir Dir z'gfalle, Julie, mach ich jo alles, alles
                        mache... nur müess ich ebbes ha, fir mir Müeth z'gà
(er
                        git ere ne Schmutz).

        
",15,lustig-im-julie-si-gheimniss,29,5,0.1724137931034483,0.13502789451514402,0.30878568869309003,0.500806701991532,0.03318088991967858,0.5134913458550405,0.14878069320558246,0.076,0.07128614751665567,0.10142971561977672,0.2136651462475375,0.4924173290361069
comedy,Herr FRITZ,M,manager,intermediate_professionals,,"
          
Fritz.

          
Oh!... dr Patron!...

        
",15,lustig-im-julie-si-gheimniss,4,1,0.25,0.13502789451514402,0.1669,0.500053382986541,0.03318088991967858,0.5880201342361151,0.12058069320558244,0.076,0.07128614751665567,0.07182971561977673,0.24006514624753753,0.5082576863864174
comedy,Herr ROTHFUCHS,M,textile_merchant,service_and_sales,,"
          
Herr Rothfuchs.

          
So, so... do geht's glaüb schon züe!

        
",15,lustig-im-julie-si-gheimniss,10,2,0.2,0.14262789451514402,0.15817341015938519,0.49644663136585443,0.05198088991967857,0.613885535321294,0.14558069320558245,0.12338671262237924,0.07128614751665567,0.07182971561977673,0.2499950388432599,0.5321521751432388
comedy,Herr ROTHFUCHS,M,textile_merchant,service_and_sales,,"
          
Herr Rothfuchs.

          
Müess ich Di eigentlig allewil do ku süeche, wenn De
                        sottsch dunte si im Lade-n-un Pratike serviere!...

        
",16,lustig-im-julie-si-gheimniss,21,4,0.1904761904761904,0.11201333333333334,0.1488234101593852,0.4775578102134201,0.028200000000000003,0.6057097775305614,0.09641000000000001,0.07178671262237923,0.01508,0.03901333333333331,0.2605450388432599,0.547607457695161
