,drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name
20,tale,Charele ,M,,,,"
          
Charele:

          
Ich will awer nit, dass er züe uns kummt. Grand’möre: Gäll düe hesch jetzt schon Angscht? Wer weiss, viellicht kummt s’Chrischtkindel au gar nit zu uns, wenn’s so schnejt kann’s nit zu alle Lyt kumme — Zeij ich hœr jemand an de Tüer, am End isch’r dess schun! ! 
(es klopft)

        
",10,weber-am-wihnachtsowe-bym-e-kriejsblinde
21,tale,Charele ,M,,,,"
          
Charele:

          
 
(geht schnell unter den Tisch und zieht die Decke runter)
 
(es klopft)
 

        
",10,weber-am-wihnachtsowe-bym-e-kriejsblinde
22,tale,d'Grand-mère oder Grand-père,B,,,,"
          
Grand'mère:

          
Entrez!

        
",11,weber-am-wihnachtsowe-bym-e-kriejsblinde
23,tale,Hol,M,landlord,rentiers,,"
          
Hol:

          
(kommt herein)

          
Bonsoir Madame Braun! Sie wundere sich viellicht, will ich noch um dess Zyt züe ihne kumm, awer ihr Sohn het mir versproche, hyt Owe Antwort zu gän weje de Wohnung. Ich bin dodeweje kumme. Het er jetzt e Wohnung gfunde? ? Sie wisse nit? ? ? ? Güet ich wart bis er kummt.

        
",11,weber-am-wihnachtsowe-bym-e-kriejsblinde
24,tale,d'Grand-mère oder Grand-père,B,,,,"
          
Grand'mère:

          
Han sie sich e bissel setze wœlle? 
(Holt einen Stuhl und stellt ihn Hol hin.)

          

        
",12,weber-am-wihnachtsowe-bym-e-kriejsblinde
25,tale,Hol,M,landlord,rentiers,,"
          
Hol:

          
Merci, ich will nit sitze. Also sie wisse nit ob er e Wohnung g’funde het ?

        
",12,weber-am-wihnachtsowe-bym-e-kriejsblinde
26,tale,d'Grand-mère oder Grand-père,B,,,,"
          
Grand'mère:

          
Nein, Herr Hol.

        
",13,weber-am-wihnachtsowe-bym-e-kriejsblinde
27,tale,Hol,M,landlord,rentiers,,"
          
Hol:

          
Sicher nit, denn sunscht het er’s ihne g’saat. Mini Geduld het awer jetzt e End! ! ! Ich müess die Woh- nung do han, miner Sohn will hyrode. Ich hab lang genüej Rucksicht uff sie g’het, will ihre Sohn e Kriejs- blinder isch. D’r Staat soll sich um d’Kriejsblinde annehme. Mir Hüessherre han numme Unangenehms ..... Do wäre einfach 500 Mietsg’setzer votiert un unsereins het no die Scherereje mit. ..... Ich bin jo gar net ver- pflicht g’sin, euch so lang do wohne ze lonn, awer was macht m'r nit alles üess Mitleid? ? ? Also saawe sie ihrem Sohn, dass ich am erschte Jänner die Woh- nung müess han, sunscht bin ich gezwunge, de Hüessjé kumme ze lonn.... Nix wie Unkœschte het m'r hyt- zedaas mit sine Locataires ..... Es wurd doch au emol wieder andersch kumme! ! ! !

        
",13,weber-am-wihnachtsowe-bym-e-kriejsblinde
28,tale,d'Grand-mère oder Grand-père,B,,,,"
          
Grand'mère:

          
Herr Hol ich glaub nit, dass miner Sohn e Wohnung g’funde het, awer es vergeht kein Daa, wo er nit süecht.

        
",14,weber-am-wihnachtsowe-bym-e-kriejsblinde
29,tale,Hol,M,landlord,rentiers,,"
          
Hol:

          
(erzürnt)

          
Mini Geduld isch züe End, ich saa’s ihne züem letschde Mol. Am erschte Jänner miess die Woh- nung gerümt sin! !

        
",14,weber-am-wihnachtsowe-bym-e-kriejsblinde
30,tale,d'Grand-mère oder Grand-père,B,,,,"
          
Grand'mère:

          
Bedänke sie doch, es sin zwei Kinder do.

        
",15,weber-am-wihnachtsowe-bym-e-kriejsblinde
31,tale,Hol,M,landlord,rentiers,,"
          
Hol:

          
Ich weiss dess alles; alles weiss ich. Ihre Sohn het üewerhaupt gar kein Recht do in dere Wohnung, er het jo by mir gar nit gelehnt, sie sin jo Locataire. Er wohnt jo by ihne.

        
",15,weber-am-wihnachtsowe-bym-e-kriejsblinde
32,tale,d'Grand-mère oder Grand-père,B,,,,"
          
Grand'mère:

          
Ja werum wœlle sie denn mim Sohn die Wohnung nit gänn ? ?

        
",16,weber-am-wihnachtsowe-bym-e-kriejsblinde
33,tale,Hol,M,landlord,rentiers,,"
          
Hol:

          
Will ich nit kann, ich müess sie füer miner Sohn han. Grand’were: Sie wisse ganz genau, dass mir nit meh Zins bezahle kœnne, drum dränge sie druff, dass mir zeje. Mit dere Pension, wo miner Sohn bekummt, müen mir alli 4 läwe. Viel verdiene kann er jo nit.

        
",16,weber-am-wihnachtsowe-bym-e-kriejsblinde
34,tale,Hol,M,landlord,rentiers,,"
          
Hol:

          
Au wenn Sie mir 100 Franke meh wodde gänn im Monet, kœnnt ich ihne die Wohnung nit lonn.

          

        
",17,weber-am-wihnachtsowe-bym-e-kriejsblinde
35,tale,d'Grand-mère oder Grand-père,B,,,,"
          
Grand'mère:

          
Ja wo solle mir denn am erschte Jänner ane, wenn mir kein anderi Wohnung han?

        
",17,weber-am-wihnachtsowe-bym-e-kriejsblinde
36,tale,Hol,M,landlord,rentiers,,"
          
Hol:

          
Ich weiss nit! Gehn sie züem Maire, er soll ihne eini b’sorje.

        
",18,weber-am-wihnachtsowe-bym-e-kriejsblinde
37,tale,d'Grand-mère oder Grand-père,B,,,,"
          
Grand'mère:

          
Miner Sohn isch jo schun e paar Mol dorte g’'sinn, er het awer keini. Wenn sie numme däte warte wœlle, bis im Früehjohr, Herr Hol.

        
",18,weber-am-wihnachtsowe-bym-e-kriejsblinde
38,tale,Hol,M,landlord,rentiers,,"
          
Hol:

          
Bis im Früehjohr? ? ? Saawe sie doch glich bis im Spootjohr! ! Ich kann nit, ich hab lang genüej gewart. Hätte sie sich früejer um e anderi Wohnung bekümmert un nit gewart bis züem letschde Moment. Grand’mère: Mir han jo alles gemacht.

        
",19,weber-am-wihnachtsowe-bym-e-kriejsblinde
39,tale,Hol,M,landlord,rentiers,,"
          
Hol:

          
(geht aufgeregt hin und her, schlägt mit der Faust  auf den Tisch)

          
Schint’s doch nit, denn sunscht hätte sie schun eini.

        
",19,weber-am-wihnachtsowe-bym-e-kriejsblinde
40,tale,Charele ,M,,,,"
          
Charele:

          
(kommt ängstlich auf allen Vieren unter dem Tische  hervor und stellt sich hinter Grand’mère)

          
Grand’mère. Doch, doch, ich versicher ihne, Herr Hol! !

        
",20,weber-am-wihnachtsowe-bym-e-kriejsblinde
41,tale,Hol,M,landlord,rentiers,,"
          
Hol:

          
Dess ich gar net notwendi. Zeje sie am erschte Jänner un no bin ich zefriedde un brüech ihri Versicherunge nimmi !

        
",20,weber-am-wihnachtsowe-bym-e-kriejsblinde
42,tale,d'Grand-mère oder Grand-père,B,,,,"
          
Grand'mère:

          
Wo solle mir jetzt schnell, in 4-5 Daa, e Wohnung here nämme?

        
",21,weber-am-wihnachtsowe-bym-e-kriejsblinde
43,tale,Hol,M,landlord,rentiers,,"
          
Hol:

          
Ja do min sie mich nit froeje, ich hab keini! Un wenn ich eini het, no gäb ich sie ihne nit. Mir sieht jo, wie sie sin, kumpliziert un noch frech dezüe. Grand'mère. Dess isch awer nit wohr, Herr Hol, dess sin mir nit! !

        
",21,weber-am-wihnachtsowe-bym-e-kriejsblinde
44,tale,Hol,M,landlord,rentiers,,"
          
Hol:

          
Sooo? ?

        
",22,weber-am-wihnachtsowe-bym-e-kriejsblinde
45,tale,d'Grand-mère oder Grand-père,B,,,,"
          
Grand'mère:

          
Nein!!!

        
",22,weber-am-wihnachtsowe-bym-e-kriejsblinde
46,tale,Hol,M,landlord,rentiers,,"
          
Hol:

          
Na, no sin sie ebs andersch’s, wenn sie dess nit woelle sin. Uff alli Fäll hab ich satt mit ihne bis owe aan. Verstehn sie mich! ! ! ! Am erschte Jänner will ich mini Wohnung han, un jetzt Schluss mit allem. 
(Schritte und Stimmen)

        
",23,weber-am-wihnachtsowe-bym-e-kriejsblinde
47,tale,Jeanne  ,F,,,,"
          
Jeanne:

          
(öffnet die Türe und führt Braun herein)

          
Güete Owe Grand'mère!

          

        
",23,weber-am-wihnachtsowe-bym-e-kriejsblinde
48,tale,Charele ,M,,,,"
          
Charele:

          
(sobald sich die Türe öffnet, verschwindet wieder  unter den Tisch)

        
",24,weber-am-wihnachtsowe-bym-e-kriejsblinde
49,tale,Albert Braun ,M,,,,"
          
Braun:

          
Güete Owe Mame!

        
",24,weber-am-wihnachtsowe-bym-e-kriejsblinde
50,tale,d'Grand-mère oder Grand-père,B,,,,"
          
Grand'mère:

          
(geht zu Braun)
 Güete Owe Albert! ! D'r Herr Hol isch do un will mit dir redde.

        
",25,weber-am-wihnachtsowe-bym-e-kriejsblinde
51,tale,Jeanne  ,F,,,,"
          
Jeanne:

          
(zieht den Mantel aus und wärmt sich dann am  Ofen)

        
",25,weber-am-wihnachtsowe-bym-e-kriejsblinde
52,tale,Albert Braun ,M,,,,"
          
Braun:

          
Güete Owe Herr Hol! Sie kumme waje de Wohnung? ?

        
",26,weber-am-wihnachtsowe-bym-e-kriejsblinde
53,tale,Hol,M,landlord,rentiers,,"
          
Hol:

          
Ja, han sie jetzt eini g'funde ?

        
",26,weber-am-wihnachtsowe-bym-e-kriejsblinde
54,tale,Albert Braun ,M,,,,"
          
Braun:

          
Es düet mir arich leid, dass sie sich wieder de- rangiere han müen. Ich hab mit'm beschte Wille noch kein anderi Wohnung finde kenne.

        
",27,weber-am-wihnachtsowe-bym-e-kriejsblinde
55,tale,Hol,M,landlord,rentiers,,"
          
Hol:

          
Des verzehle sie mir jetzt schon 4 Monet lang.

        
",27,weber-am-wihnachtsowe-bym-e-kriejsblinde
56,tale,Albert Braun ,M,,,,"
          
Braun:

          
Ess isch d’Wohrheit Herr Hol! !

        
",28,weber-am-wihnachtsowe-bym-e-kriejsblinde
57,tale,Hol,M,landlord,rentiers,,"
          
Hol:

          
Dene Witz koenne sie im’e andere verzehle. Ich mein, wenn sie numme e bissel güeter Wille hätte g’het, no hätte sie in 4 Monet e Wohnung koennte finde. Am erschte Jänner will ich die Wohnung gerümt han.

        
",28,weber-am-wihnachtsowe-bym-e-kriejsblinde
58,tale,Albert Braun ,M,,,,"
          
Braun:

          
Ja woelle sie uns by dem Wetter uff d’Stross stelle?

        
",29,weber-am-wihnachtsowe-bym-e-kriejsblinde
59,tale,Hol,M,landlord,rentiers,,"
          
Hol:

          
Ich kann kein ander Wetter mache!

        
",29,weber-am-wihnachtsowe-bym-e-kriejsblinde
60,tale,Albert Braun ,M,,,,"
          
Braun:

          
Denke sie doch an mini 2 Kinder, an mini alt Mame! ! !

        
",30,weber-am-wihnachtsowe-bym-e-kriejsblinde
61,tale,Hol,M,landlord,rentiers,,"
          
Hol:

          
(kalt)

          
Am erschte Jänner müess ich die Wohnung han, sunscht loss ich de Hüessjé kumme. Braun; Herr Hol, ich bitt sie, seje sie nit so hart! !

        
",30,weber-am-wihnachtsowe-bym-e-kriejsblinde
62,tale,Hol,M,landlord,rentiers,,"
          
Hol:

          
Ich hät vor 6 Monet schun mit ihne so solle sin, no hätte sie hyt au e anderi Wohnung ....... Adjé, bysamme! ! 
(geht hinten ab)
 
(kl. Pause)

        
",31,weber-am-wihnachtsowe-bym-e-kriejsblinde
63,tale,Albert Braun ,M,,,,"
          
Braun:

          
Un jetzt Mame?

        
",31,weber-am-wihnachtsowe-bym-e-kriejsblinde
64,tale,d'Grand-mère oder Grand-père,B,,,,"
          
Grand'mère:

          
Düe müesch de Müet nit verliere. Es isch bis züem erschte Jänner noch fascht e ganzi Wuch, un 
 wer weiss, wer weiss, viellicht geht alles güet üess 
(hilft Braun den Mantel ausziehen und führt ihn zu einem Stuhl beim Tische)

        
",32,weber-am-wihnachtsowe-bym-e-kriejsblinde
65,tale,Albert Braun ,M,,,,"
          
Braun:

          
Ich bin hyt wiedder an 4, 5 Plätz g’sin, es isch awer nierigs e Wohnung zu krieje. D’Maire het mir jetzt eini versproche uff de erschte März. Un mit der Arweit isch au nit viel los. Alles isch eim verleid! ! !

        
",32,weber-am-wihnachtsowe-bym-e-kriejsblinde
66,tale,d'Grand-mère oder Grand-père,B,,,,"
          
Grand'mère:

          
Allez, Allez, Albert! Redd nit eso! Denk an dini Kinder!

        
",33,weber-am-wihnachtsowe-bym-e-kriejsblinde
67,tale,Albert Braun ,M,,,,"
          
Braun:

          
Ja, ja, mini Kinder. Güet dass die do sin! Wer weiss, wer weiss? ?

        
",33,weber-am-wihnachtsowe-bym-e-kriejsblinde
68,tale,d'Grand-mère oder Grand-père,B,,,,"
          
Grand'mère:

          
Stille Büe, stille.

        
",34,weber-am-wihnachtsowe-bym-e-kriejsblinde
69,tale,Jeanne  ,F,,,,"
          
Jeanne:

          
(kommt nach vorn)

          
Wo isch denn de Charele, Grand'mère? ? ?

        
",34,weber-am-wihnachtsowe-bym-e-kriejsblinde
70,tale,d'Grand-mère oder Grand-père,B,,,,"
          
Grand'mère:

          
De Charele? ? ? Ich weiss nit. Ah, so, er het sich wohrschints vorhere versteckelt, will er gemeint het, de Hanstrapp kummt schun.

        
",35,weber-am-wihnachtsowe-bym-e-kriejsblinde
71,tale,Albert Braun ,M,,,,"
          
Braun:

          
Het er denn Angscht er bekummt se vum Hans- trapp?

        
",35,weber-am-wihnachtsowe-bym-e-kriejsblinde
72,tale,d'Grand-mère oder Grand-père,B,,,,"
          
Grand'mère:

          
Wohrschint’s!

        
",36,weber-am-wihnachtsowe-bym-e-kriejsblinde
73,tale,Jeanne  ,F,,,,"
          
Jeanne:

          
Ja er isch als au boes.

        
",36,weber-am-wihnachtsowe-bym-e-kriejsblinde
74,tale,Charele ,M,,,,"
          
Charele:

          
(unterem Tisch)

          
Un düe au.

        
",37,weber-am-wihnachtsowe-bym-e-kriejsblinde
75,tale,Albert Braun ,M,,,,"
          
Braun:

          
Ja wo steckt er denn?

        
",37,weber-am-wihnachtsowe-bym-e-kriejsblinde
76,tale,Jeanne  ,F,,,,"
          
Jeanne:

          
(lacht)

          
Er sitzt unterem Tisch, Babe.

        
",38,weber-am-wihnachtsowe-bym-e-kriejsblinde
77,tale,Albert Braun ,M,,,,"
          
Braun:

          
Unterem Tisch? 
(sucht mit beiden Händen unterem Tisch)
 Wo bisch denn Charele? ? ?

        
",38,weber-am-wihnachtsowe-bym-e-kriejsblinde
78,tale,d'Grand-mère oder Grand-père,B,,,,"
          
Grand'mère:

          
(macht die Decke weg)

          
Do sitzt er jo, unsere Angschtpeter !

        
",39,weber-am-wihnachtsowe-bym-e-kriejsblinde
79,tale,Charele ,M,,,,"
          
Charele:

          
 
(kommt hervor und geht zu Braun)
 

        
",39,weber-am-wihnachtsowe-bym-e-kriejsblinde
80,tale,Albert Braun ,M,,,,"
          
Braun:

          
(sucht mit den Händen nach Charele)

          
Ah do bisch jo. 
(zieht ihn an sich und küsst ihn)
 Düe müech kein Angscht han, min Liewer. 
(lässt Charele wieder gehen)

        
",40,weber-am-wihnachtsowe-bym-e-kriejsblinde
81,tale,Charele ,M,,,,"
          
Charele:

          
(geht zu Jeanne an den Ofen)

        
",40,weber-am-wihnachtsowe-bym-e-kriejsblinde
82,tale,d'Grand-mère oder Grand-père,B,,,,"
          
Grand'mère:

          
(leise zu Braun)

          
Albert, hesch düe noch e bissel Geld? s’Jeanne sott e paar Wecke hole füer hyt Owe. Ich hab sunscht nix füer d’Kinder un sie sölle doch au wisse, dass Wihnachte isch. Ich hab kein Süü meh im Hüess.

        
",41,weber-am-wihnachtsowe-bym-e-kriejsblinde
83,tale,Albert Braun ,M,,,,"
          
Braun:

          
(legt einige Geldstücke auf den Tisch)

          
Do s’isch noch alles was ich hab. .....

          

        
",41,weber-am-wihnachtsowe-bym-e-kriejsblinde
84,tale,d'Grand-mère oder Grand-père,B,,,,"
          
Grand'mère:

          
(zählt das Geld)

        
",42,weber-am-wihnachtsowe-bym-e-kriejsblinde
85,tale,Albert Braun ,M,,,,"
          
Braun:

          
.... Wihnachte, un kenn Geld im Hüess! !

        
",42,weber-am-wihnachtsowe-bym-e-kriejsblinde
86,tale,d'Grand-mère oder Grand-père,B,,,,"
          
Grand'mère:

          
es sin noch e 1.80 Fr.

        
",43,weber-am-wihnachtsowe-bym-e-kriejsblinde
87,tale,Albert Braun ,M,,,,"
          
Braun:

          
Dess Klavier wo ich hyt g’stimmt hab, bekumm ich an Nejohr bezahlt, un Gott weiss wenn die be- zahle, wo mir s’Geld noch schuldig sin! Grand’mère: Soll s’Jeanne für alles Geld Wecke hole? ?

        
",43,weber-am-wihnachtsowe-bym-e-kriejsblinde
88,tale,Albert Braun ,M,,,,"
          
Braun:

          
Ja. Wenn de Charele gesse het, vergisst er viel- licht s’Chrischtkindel.

        
",44,weber-am-wihnachtsowe-bym-e-kriejsblinde
89,tale,d'Grand-mère oder Grand-père,B,,,,"
          
Grand'mère:

          
Armer Büe! ! !

        
",44,weber-am-wihnachtsowe-bym-e-kriejsblinde
90,tale,Albert Braun ,M,,,,"
          
Braun:

          
Mame, im Mantel hab ich e Trumpet, wo ich füer ne kauft hab. Dess isch alles was er bekummt. s’Jeanne kriejt halt dess Johr gar nix. Grand’mère: Es versteht’s un weiss dass mir arm sin.

        
",45,weber-am-wihnachtsowe-bym-e-kriejsblinde
91,tale,Albert Braun ,M,,,,"
          
Braun:

          
Ja, ja; ..... arm! ! ! arm! ! ! 
(sucht nach seiner Mutter und hält sie am Arme)
 Es gibt viellicht noch ärmeri wie mir, gäll Mame? ?

        
",45,weber-am-wihnachtsowe-bym-e-kriejsblinde
92,tale,d'Grand-mère oder Grand-père,B,,,,"
          
Grand'mère:

          
Aermeri? ? ? 
(schaut Braun an, wischt sich mit einem Taschentuche die Tränen ab)
 ärmeri ..... ?? Ja, es gibt noch ärmeri Lyt wie mir.

        
",46,weber-am-wihnachtsowe-bym-e-kriejsblinde
93,tale,Albert Braun ,M,,,,"
          
Braun:

          
Was hech denn Mame? ? ? ?

        
",46,weber-am-wihnachtsowe-bym-e-kriejsblinde
94,tale,d'Grand-mère oder Grand-père,B,,,,"
          
Grand'mère:

          
Nix, nix, Albert. 
(geht vom Tische weg)
 Ich schick no s’Jeanne furt Wecke hole.

        
",47,weber-am-wihnachtsowe-bym-e-kriejsblinde
95,tale,Albert Braun ,M,,,,"
          
Braun:

          
Ja, es soll awer güet acht gänn, wenn es üewer d’Stross geht.

        
",47,weber-am-wihnachtsowe-bym-e-kriejsblinde
96,tale,d'Grand-mère oder Grand-père,B,,,,"
          
Grand'mère:

          
Kumm Jeanne. 
(geht zu Jeanne und redet mit ihr)

        
",48,weber-am-wihnachtsowe-bym-e-kriejsblinde
97,tale,Albert Braun ,M,,,,"
          
Braun:

          
Charele! !!

        
",48,weber-am-wihnachtsowe-bym-e-kriejsblinde
98,tale,Charele ,M,,,,"
          
Charele:

          
Ja, Babe. 
(geht zu Braun)

        
",49,weber-am-wihnachtsowe-bym-e-kriejsblinde
99,tale,Jeanne  ,F,,,,"
          
Jeanne:

          
(zieht den Mantel an, geht hinten ab)

        
",49,weber-am-wihnachtsowe-bym-e-kriejsblinde
100,tale,d'Grand-mère oder Grand-père,B,,,,"
          
Grand’mère

          
(geht rechts ab)

        
",50,weber-am-wihnachtsowe-bym-e-kriejsblinde
101,tale,Albert Braun ,M,,,,"
          
Braun:

          
(sucht Charele)

          
Wo bisch denn, min Liewer? Zeij kumm setzt dich e bissel züe mir. 
(setzt Charele auf seine Knie)

        
",50,weber-am-wihnachtsowe-bym-e-kriejsblinde
102,tale,Charele ,M,,,,"
          
Charele:

          
Babe meinsch vergisst uns s’Chrischtkindel nit?

        
",51,weber-am-wihnachtsowe-bym-e-kriejsblinde
103,tale,Albert Braun ,M,,,,"
          
Braun:

          
Allewej, wo denksch düe ane! Es vergisst kein Kind. Un dir bringt es doch die Trumpet mit, wo düe schun lang witt.

        
",51,weber-am-wihnachtsowe-bym-e-kriejsblinde
104,tale,Charele ,M,,,,"
          
Charele:

          
Awer ich will noch viel meh vum Chrischtkindel.

        
",52,weber-am-wihnachtsowe-bym-e-kriejsblinde
105,tale,Albert Braun ,M,,,,"
          
Braun:

          
Ja was denn? ?

          

        
",52,weber-am-wihnachtsowe-bym-e-kriejsblinde
106,tale,Charele ,M,,,,"
          
Charele:

          
Es soll e Tannebaum bringe un ich will noch e Flint un e Savel un e Soldatekapp.

        
",53,weber-am-wihnachtsowe-bym-e-kriejsblinde
107,tale,Albert Braun ,M,,,,"
          
Braun:

          
(laut)

          
Charele, nein! ! kein Flint un kein Sawel! !

        
",53,weber-am-wihnachtsowe-bym-e-kriejsblinde
108,tale,Charele ,M,,,,"
          
Charele:

          
Doch Babe, füer ze spiele.

        
",54,weber-am-wihnachtsowe-bym-e-kriejsblinde
109,tale,Albert Braun ,M,,,,"
          
Braun:

          
Nein!! nein!! mit Flint un Sawel spielt m'r nit! !

        
",54,weber-am-wihnachtsowe-bym-e-kriejsblinde
110,tale,Charele ,M,,,,"
          
Charele:

          
Doch Babe, Soldatels un Kriej! !

        
",55,weber-am-wihnachtsowe-bym-e-kriejsblinde
111,tale,Albert Braun ,M,,,,"
          
Braun:

          
(lauter)

          
Nein! ! nein! ! 
(stellt Charele auf den Boden)
 Düe sollsch nit Soldatels un Kriej spiele, Charele!! Nein, düe nit. Hoersch, diner Babe will’s nit han. 
(zieht Charele wieder sich)
 Gäll Charele, düe spielsch nie, nie Soldatels un Kriej, nie, gäll nit min liewer Büe!!! Lüej, d’Soldate sin alles boesi Männer, wo de andere Lyt numme Weh mache. Lüej, dim Babe han d’Soldate au arich weh an de Gigele gemacht, ich kann jetzt nix meh sehn, au dich nimmi min Liewer! ! ! !

        
",55,weber-am-wihnachtsowe-bym-e-kriejsblinde
112,tale,Charele ,M,,,,"
          
Charele:

          
An de Gigele?

        
",56,weber-am-wihnachtsowe-bym-e-kriejsblinde
113,tale,Albert Braun ,M,,,,"
          
Braun:

          
Ja min Liewer, an de Gigele. 
(presst Charele fest an sich und küesst ihn)
 Charele, liewer goldiger Büe, dir sol’s emol nit gehn wie mir.

        
",56,weber-am-wihnachtsowe-bym-e-kriejsblinde
114,tale,Charele ,M,,,,"
          
Charele:

          
(bedrachtet Braun)

          
Babe, ja werum mache d’Soldate eim Weh? ?

        
",57,weber-am-wihnachtsowe-bym-e-kriejsblinde
115,tale,Albert Braun ,M,,,,"
          
Braun:

          
Werum??? werum??? Kind, dess wisse ah jo d’Soldate sälwer nit. Sie müen, un dorum mache sie’s. 
(presst Charele wieder fest an sich)
 
(erregt, sehr laut)
 Min Büe, du sollsch un derfsch nie Kriej spiele!!! Grand’mère: 
(kommt von rechts)
 Was hesch düe denn Albert? Düe reddsch jo so lütt, dass mir näwes dran e jeds Wort versteht. 4

        
",57,weber-am-wihnachtsowe-bym-e-kriejsblinde
116,tale,Charele ,M,,,,"
          
Charele:

          
(geht zu Grand'mère)

          
Grand’meman, d’Soldate han im Papa weh an de Gigele gemacht. Ich will vum Chrischtkindel kein Flint un kein Sawel. 
(holt sein Roess- lein, setzt sich in eine Ecke und spielt damit)

        
",58,weber-am-wihnachtsowe-bym-e-kriejsblinde
117,tale,d'Grand-mère oder Grand-père,B,,,,"
          
Grand'mère:

          
Was hesch denn Albert? ?

        
",58,weber-am-wihnachtsowe-bym-e-kriejsblinde
