drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name,numTokens,numLexTokens,lexRatio,anger_roll_mean,anticipation_roll_mean,arousal_roll_mean,disgust_roll_mean,dominance_roll_mean,fear_roll_mean,joy_roll_mean,sadness_roll_mean,surprise_roll_mean,trust_roll_mean,valence_roll_mean
comedy,Jules Kleitz,M,,,upper_middle_class,"
          
Jules :

          
« D'ganz Welt spielt doch Yo-Yo! Alli Kini un Kaiser, alli Kinostar, alli Köche, alli Kinder,
          alli Kindermaidle un au mini Schwejermamme spielt Yo-Yo! »

        
",8,weber-yo-yo,34,2,0.0588235294117647,0.04232852717302984,0.09669378687227789,0.4757655063752809,0.02821488830122778,0.4576736006309622,0.03614890797569474,0.4416096785014287,0.05501253297357742,0.0,0.0,0.632719389808777
comedy,Jules Kleitz,M,,,upper_middle_class,"
          
Jules :

          
« Alli Zytunge schriewe devun un d'Illustrierte bringe Bilder. Yo-Yo isch Trumpf. Yo-Yo isch e
          Epidemie. »

        
",8,weber-yo-yo,23,2,0.0869565217391304,0.040600000000000004,0.1411937868722779,0.5530364572000346,0.059399999999999994,0.5660192383851375,0.0776,0.41290795960670257,0.0688,0.11399999999999999,0.0,0.6633884376439007
comedy,Dokter Robert Schmitt,M,,,,"
          
Robert :

          
« E Eipidemie ? ? Ja no isch's jo e Krankheit ! »

        
",9,weber-yo-yo,16,3,0.1875,0.08373137790570104,0.16355124951933114,0.604306739216641,0.13484968926587054,0.5924503626975106,0.15874202426336784,0.37463900108040116,0.1518907266762372,0.1465564849332371,0.0,0.6346040499114414
comedy,Jules Kleitz,M,,,upper_middle_class,"
          
Jules :

          
« Zäll nit, awer die wo züelüeje kenne krank devun wäre. Es isch e Spiel. »

        
",9,weber-yo-yo,21,3,0.1428571428571428,0.1744183693537218,0.20155124951933115,0.8326018810129326,0.3098536201252401,0.7053423817127565,0.48012747909185693,0.31933376717183776,0.32770476363595147,0.17362315159990377,0.0,0.713514964894842
comedy,Dokter Robert Schmitt,M,,,,"
          
Robert :

          
« E Spiel? Wurd's getrette od'r g'stosse ? Isch's e Balle od'r e Art Domino. Od'r setzt m'r
          sich druff un fahrt furt mit ? »

        
",9,weber-yo-yo,32,1,0.03125,0.1744183693537218,0.3155512495193311,0.8189836681944106,0.3098536201252401,0.6471995580707146,0.48012747909185693,0.15993376717183772,0.32770476363595147,0.25482315159990376,0.0,0.6447291516653573
comedy,Jules Kleitz,M,,,upper_middle_class,"
          
Jules :

          
« Wenn düe e Schwejeres hättsch, wo au de ganze Daa Yo-Yo spiele dät, no wischt düe's au was es
          isch. »

        
",10,weber-yo-yo,28,2,0.0714285714285714,0.1744183693537218,0.27585746264705324,0.7749972301730186,0.3098536201252401,0.5861704532295955,0.48012747909185693,0.04573799427698802,0.32770476363595147,0.2954231515999038,0.0,0.5118233973896454
comedy,Dokter Robert Schmitt,M,,,,"
          
Robert :

          
« Ja no saa mir's doch jetzt emol was es isch. »

        
",11,weber-yo-yo,16,1,0.0625,0.13381836935372177,0.23135746264705323,0.6708783693080329,0.25045362012524014,0.46981699654162173,0.40252747909185693,0.10314143206644025,0.2589047636359515,0.1814231515999038,0.0,0.4963408571466861
comedy,Dokter Robert Schmitt,M,,,,"
          
Robert :

          
« Düe hesch jo alli Säck voll! »

        
",11,weber-yo-yo,11,1,0.0909090909090909,0.09068699144802074,0.209,0.7363462627638269,0.2884814387230573,0.4584264192544086,0.3213854548284891,0.08400695280328949,0.1758140369597143,0.14886666666666665,0.0,0.4905625015286451
comedy,Jules Kleitz,M,,,upper_middle_class,"
          
Jules :

          
« Die hab ich alli minere Schwejeres eweggeputzt, will ich gedänkt hab, sie spielt no nimi. Ja
          do, sie het sich no immer e anders kauft ».

        
",12,weber-yo-yo,34,3,0.088235294117647,0.0,0.17099999999999999,0.5972533571968355,0.22166142864419908,0.38324651510976915,0.07981862447830404,0.10314143206644025,0.0,0.14159999999999998,0.0,0.41890553894835386
comedy,Jules Kleitz,M,,,upper_middle_class,"
          
Jules :

          
« Sie nit ellein, au mini Frau fangt so langsam aan un s'Dienschtmaidel hett au schun eins
          g'schenkt bekumme. »

        
",13,weber-yo-yo,25,2,0.08,0.0109,0.12109999999999999,0.5314521718439367,0.2513614286441991,0.37146103702708594,0.09811862447830402,0.13184143206644022,0.058899201546855864,0.08619999999999998,0.0,0.38459175058744455
comedy,Dokter Robert Schmitt,M,,,,"
          
Robert :

          
« Ja wie geht denn diss Ding eigentlich ? »

        
",13,weber-yo-yo,12,1,0.0833333333333333,0.0109,0.0641,0.483973708945521,0.2513614286441991,0.3097081269616333,0.09811862447830402,0.16264135484205516,0.058899201546855864,0.04559999999999998,0.0,0.3236524167855426
comedy,Jules Kleitz,M,,,upper_middle_class,"
          
Jules

          
(steckt alle Yo-Yo schnell ein) :

          
« Nan, dir zeij ich diss nit.

        
",14,weber-yo-yo,18,1,0.0555555555555555,0.0109,0.0641,0.5819980048477513,0.2513614286441991,0.4129625782101206,0.09811862447830402,0.10523791705260295,0.058899201546855864,0.13939999999999997,0.0,0.4082255493704051
comedy,Dokter Robert Schmitt,M,,,,"
          
Robert :

          
« Ja un werum denn nit ? »

        
",14,weber-yo-yo,10,1,0.1,0.0109,0.0641,0.46525982937535115,0.1378839207805113,0.3979220311849605,0.09811862447830402,0.16264135484205516,0.058899201546855864,0.13939999999999997,0.0,0.4427882927209052
comedy,Dokter Robert Schmitt,M,,,,"
          
Robert :

          
« Diss isch doch sicher ebs harmloses. »

        
",15,weber-yo-yo,11,1,0.0909090909090909,0.0109,0.0641,0.39936307859114645,0.029699999999999997,0.4447065948388408,0.01829999999999998,0.22790687557890443,0.058899201546855864,0.1196,0.13440000000000002,0.511084488834834
comedy,Jules Kleitz,M,,,upper_middle_class,"
          
Jules :

          
« Ebs harmloses ? Eh bien merci. 3 Vase, e Suppeschüssel un 2 Spiejel un sogar min Radio sin
          dodurich kapütt gange. »

        
",15,weber-yo-yo,28,2,0.0714285714285714,0.10117695183033311,0.06326750167449414,0.5266396136917291,0.0,0.5071050142178415,0.12030593920180307,0.25377474795392285,0.1384096646566495,0.0938,0.20156750167449416,0.5387089012804676
comedy,Dokter Robert Schmitt,M,,,,"
          
Robert :

          
« Ja isch denn diss Spiel so arich kumpliziert ? »

        
",16,weber-yo-yo,13,2,0.1538461538461538,0.10117695183033311,0.12026750167449414,0.5705899377149609,0.0,0.5413603307408075,0.12030593920180307,0.22507302905919677,0.1384096646566495,0.1344,0.20156750167449416,0.5744572647872049
comedy,Jules Kleitz,M,,,upper_middle_class,"
          
Jules :

          
« Nix ze mache. Es isch e Schnürele dran un mit dem macht m'rs danze. Siehsch eso 
          
(zeigt es).
 Als uff un nab hüpst diss Yo-Yo. »

        
",17,weber-yo-yo,35,3,0.0857142857142857,0.10117695183033311,0.12026750167449414,0.5840220214342369,0.0,0.6011446684342838,0.12030593920180307,0.29787302905919677,0.1384096646566495,0.040600000000000004,0.30908742156696634,0.6222230154746963
comedy,Dokter Robert Schmitt,M,,,,"
          
Robert :

          
« Ja un weje dem hesch düe mich rüefe lonn ? »

        
",17,weber-yo-yo,14,2,0.1428571428571428,0.1894170365945667,0.30051905060908507,0.6804882370505185,0.0850769104274569,0.6608790132705628,0.26445767508349116,0.26917131016447066,0.28252410490591406,0.12474230067654483,0.3611372998510659,0.6645976692751507
comedy,Jules Kleitz,M,,,upper_middle_class,"
          
Jules :

          
« Ja, denn düe müesch mir helfe mini Schwejeres küriere. Sie müess uffhöre mit 
          
dem Spiel. Am liebschte wär mir's jo wenn sie wieder ganz heime züe sich gehn
          dät. »

        
",18,weber-yo-yo,38,6,0.1578947368421052,0.1894170365945667,0.3372190506090851,0.7054410146070722,0.0850769104274569,0.6522792972792709,0.26445767508349116,0.2586269025889293,0.28252410490591406,0.13827563400987816,0.3138255178682144,0.686216713270474
comedy,Jules Kleitz,M,,,upper_middle_class,"
          
Jules :

          
« Ich hab jo noch nie ebs degeje g'het, wenn sie kumme isch. Was awer züe viel isch, isch ewe
          züe viel. 's letscht Johr, wo mir doch küm g'hyrot sin g'sin, het sie 14 Daa bliewe wöelle. »

        
",18,weber-yo-yo,48,2,0.0416666666666666,0.11094008476423363,0.5083603854698573,0.7098416686535206,0.0850769104274569,0.7151082618586411,0.1441517358816881,0.20405903021391084,0.1441144402492646,0.13827563400987816,0.2466580161937202,0.7846187020796274
comedy,Dokter Robert Schmitt,M,,,,"
          
Robert :

          
« Ja un? »

        
",19,weber-yo-yo,7,1,0.1428571428571428,0.11094008476423363,0.4513603854698573,0.6658913446302888,0.0850769104274569,0.6808529453356751,0.1441517358816881,0.23276074910863692,0.1441144402492646,0.09767563400987815,0.2466580161937202,0.7488703385728901
comedy,Dokter Robert Schmitt,M,,,,"
          
Robert :

          
« Ja. Allerdings isch diss jo e bissel arich viel g'sinn. »

        
",19,weber-yo-yo,16,1,0.0625,0.11094008476423363,0.4513603854698573,0.5544349650087825,0.0850769104274569,0.5178141563937114,0.1441517358816881,0.21736418689808917,0.1441144402492646,0.09767563400987815,0.13913809630124802,0.6165314553005363
comedy,Jules Kleitz,M,,,upper_middle_class,"
          
Jules :

          
« Güet. Ich hab nix g'saat g'het, will ich gern de Friedde im Hüss hab. Diss Johr isch sie jetzt
          awer au schun wieder fascht 10 Wuche do. Ja un diss nit ellein, sie kummediert hyt schun s'ganze
          Hüss. »

        
",20,weber-yo-yo,49,8,0.1632653061224489,0.025425000000000003,0.3173685021777295,0.4920423994717593,0.007424999999999999,0.5560069716345156,0.00457499999999998,0.31146456661776045,0.01472480038671396,0.027182452691333202,0.15692978841066854,0.6865124923442163
comedy,Jules Kleitz,M,,,upper_middle_class,"
          
Jules :

          
« Ich kann dir e Liedel singe Roby. Ich derf nimmi ellein furt, will sie's nit will han, mir
          müen alli esse was ihre schmeckt, mini Frau het sie geje mich uffg'stupft, sie macht was sie einfach
          will, turnt sogar un spielt jetzt zitter 3 Wuche de ganze liewe lange Daa Yo-Yo. Ah no noch ebs. Sie
          het mini Frau üwerredd sich e nejs Kleid mache zu lonn, wo Yo-Yo heisst. Was saasch düe jetzt do dezüe
          ? »

        
",20,weber-yo-yo,92,9,0.0978260869565217,0.05700108438552655,0.3338393281521127,0.5150929166858201,0.03293098009499042,0.5580830039650764,0.05109760797370844,0.27522109107116294,0.06990560967474072,0.03234740839723206,0.13912967815307048,0.6470832767418598
comedy,Dokter Robert Schmitt,M,,,,"
          
Robert :

          
« Armer Jules, ja bisch denn düe mit dinnere belle-mère g'hyrot ? »

        
",21,weber-yo-yo,16,2,0.125,0.03430108438552655,0.09943049161684644,0.3718604392716965,0.03293098009499042,0.3766753495786105,0.05109760797370844,0.30392280996588905,0.12610560967474072,0.03234740839723206,0.13912967815307048,0.4807428569602902
comedy,Dokter Robert Schmitt,M,,,,"
          
Robert :

          
« Na also, redd doch emol e anständigs Wort mit ihre. »

        
",21,weber-yo-yo,16,1,0.0625,0.03430108438552655,0.19783049161684643,0.44537930013668214,0.03293098009499042,0.44732880626658417,0.05109760797370844,0.24651937217643685,0.12610560967474072,0.03234740839723206,0.13912967815307048,0.5006253972032495
comedy,Jules Kleitz,M,,,upper_middle_class,"
          
Jules :

          
« Ich hab schun alles prowiert — im Güete un im Böse — s'nutzt awer alles nix. Sie isch by ihre
          Doochter het sie mir emol frech in's G'sicht niin g'saat. Robert, was ich dir saa, wenn düe je emol
          hyrotsch, no gib vor alle Dinge uff dini zükünftig Schwe- 
          
jeres acht. Wenn die Hoor uff de Zähn het, no hyrot ihri Doochter liewer nit.

        
",22,weber-yo-yo,78,10,0.1282051282051282,0.06226412365959707,0.2096339252068732,0.5027854767483533,0.06303293218064968,0.5258038150364042,0.0670890451386484,0.2631404740792901,0.14189295280442404,0.03234740839723206,0.16224302351210426,0.5770327800831684
comedy,Dokter Robert Schmitt,M,,,,"
          
Robert :

          
« 's Bescht wurd sin, m'r hyrot e Waiselmaidel. »

        
",22,weber-yo-yo,14,1,0.0714285714285714,0.05953912365959707,0.44541826940893803,0.8415973888785316,0.055607932180649675,0.8365421271172673,0.06251404513864842,0.46928949142428894,0.1271681524177101,0.01869828903923218,0.3558028951482287,0.8207043603413432
comedy,Jules Kleitz,M,,,upper_middle_class,"
          
Jules :

          
« Awer füer d'Redd nit ze vergesse,dü müesch mir helfe Roby, düe bisch Dokter, düe weisch ganz
          sicher ebs wo zejt, wo m'r mit d'Schwejeres züm Hüss nüss kriejt. »

        
",22,weber-yo-yo,40,6,0.15,0.027963039274070522,0.39224744343455475,0.7990501967458429,0.030101952085659262,0.8229109892663411,0.02485810383160662,0.4811735819945454,0.08965400979634999,0.0,0.35174628211039605,0.8210108349003541
comedy,Jules Kleitz,M,,,upper_middle_class,"
          
Jules :

          
« Ja. Gall düe weisch schun ebs ? »

        
",23,weber-yo-yo,12,1,0.0833333333333333,0.027963039274070522,0.39224744343455475,0.7885060223193708,0.030101952085659262,0.8223661047311875,0.02485810383160662,0.5098753008892716,0.03345400979634998,0.0,0.35174628211039605,0.8241419147745714
comedy,Dokter Robert Schmitt,M,,,,"
          
Robert :

          
« Ebs wo arich güet zejt isch e Karteblaa. »

        
",23,weber-yo-yo,13,1,0.0769230769230769,0.027963039274070522,0.2938474434345547,0.7639925669422488,0.030101952085659262,0.8533543742287801,0.02485810383160662,0.6454186759392506,0.03345400979634998,0.0,0.35174628211039605,0.9164691496649162
comedy,Jules Kleitz,M,,,upper_middle_class,"
          
Jules

          
(verwundert) :

          
« E Karteblaa ? Ja was soll ich denn mit dem ? »

        
",24,weber-yo-yo,18,1,0.0555555555555555,0.0,0.28204400984452793,0.7065863903305776,0.0,0.7748793654589601,0.00886666666666666,0.6287975740363974,0.01766666666666666,0.0,0.32863293675136224,0.8400617667849973
comedy,Dokter Robert Schmitt,M,,,,"
          
Robert

          
(lachend) :

          
« Dü hesch mir doch ebs verlangt wo zejt ? »

        
",24,weber-yo-yo,16,1,0.0625,0.0,4.4408920985006264e-17,0.41121968898612626,0.0,0.43906734998898755,0.00886666666666666,0.43424645807700113,0.01766666666666666,0.0922,0.06523149472171783,0.5763170359256471
comedy,Jules Kleitz,M,,,upper_middle_class,"
          
Jules :

          
« So isch diss nit gemeint g'sin. Düe weisch ganz güet was ich mein.

        
",24,weber-yo-yo,18,3,0.1666666666666666,0.0,4.4408920985006264e-17,0.43030937215111054,0.0,0.460183123222557,0.0,0.46352379054177845,0.0,0.0922,0.0484666666666667,0.6080842022058128
comedy,Dokter Robert Schmitt,M,,,,"
          
Robert :

          
« Ja uff so Sache hab ich nit stüdiert. »

        
",25,weber-yo-yo,13,2,0.1538461538461538,0.0,4.4408920985006264e-17,0.44916880258360337,0.0,0.5086098515665438,0.0,0.4895220716470523,0.0,0.0922,0.0484666666666667,0.6506254723272925
comedy,Jules Kleitz,M,,,upper_middle_class,"
          
Jules :

          
« Awer düe müesch mir einfach helfe, dass mini Schwejermame so bal wie möjlich nimmi vor mine Auwe
          rumyoyotiert.

        
",25,weber-yo-yo,23,3,0.1304347826086956,0.0,4.4408920985006264e-17,0.42584148893970547,0.0,0.4908932066662933,0.0,0.3539786965970732,0.0,0.0922,0.18753333333333336,0.6264874550356521
comedy,Dokter Robert Schmitt,M,,,,"
          
Robert :

          
« Het dich dini Frau gern ? »

        
",25,weber-yo-yo,10,1,0.1,0.0,0.19096302152014452,0.5908052203559182,0.0,0.7368597449490378,0.0,0.569308346983911,0.0,0.20139295486399908,0.49550587141410896,0.9531431438837892
comedy,Jules Kleitz,M,,,upper_middle_class,"
          
Jules :

          
« Wie kannsch düe numme fröje, züem Fresse het sie mich gern. »

        
",26,weber-yo-yo,17,1,0.0588235294117647,0.0,0.381926043040289,0.6782500909071454,0.0,0.9099728265438088,0.0,0.7076414351602008,0.0,0.21838590972799815,0.8034784094948846,1.1875162924889673
comedy,Jules Kleitz,M,,,upper_middle_class,"
          
Jules :

          
« Wie Hund un Katz, un numme dorum, will sie immer ihre Dickkopf durich setze will un au kann. Ich
          glaub sie kann üwerhaupt kan Mann liede. »

        
",27,weber-yo-yo,34,3,0.088235294117647,0.12733777702355975,0.4105083164798791,0.7301387002997948,0.0,0.9163137069530553,0.00726666666666666,0.6896590369955589,0.0,0.21838590972799815,0.8027650045586995,1.1359010950113935
comedy,Dokter Robert Schmitt,M,,,,"
          
Robert :

          
« No isch die Sach ganz einfach. »

        
",27,weber-yo-yo,11,2,0.1818181818181818,0.12733777702355975,0.4105083164798791,0.7374686777500006,0.0,0.9645866608078565,0.00726666666666666,0.6566459404451854,0.0,0.21838590972799815,0.8738650045586995,1.201653360301899
comedy,Dokter Robert Schmitt,M,,,,"
          
Robert :

          
« Einfach. Düe müesch emol dinnere Frau Gelejeheit gänn, dass sie sieht, wie ihri Maman üwer
          dich denkt. »

        
",28,weber-yo-yo,25,2,0.08,0.12733777702355975,0.45190831647987917,0.721411307734456,0.0,0.9568945457908585,0.00726666666666666,0.6566459404451854,0.0,0.21838590972799815,0.8548945368442098,1.1726173776662256
comedy,Jules Kleitz,M,,,upper_middle_class,"
          
Jules :

          
« Die Idee isch jo grossartig, awer wie soll ich diss numme mache ? »

        
",28,weber-yo-yo,18,1,0.0555555555555555,0.12733777702355975,0.2609452949597347,0.6637712738038326,0.0,0.8506004860510521,0.00726666666666666,0.5475128522688955,0.0,0.10919295486399908,0.5469219987634343,0.9723521999210953
comedy,Dokter Robert Schmitt,M,,,,"
          
Robert :

          
« Düe stellsch dich emol füer e Viertel Stündel füer verruckt — ich kumm dezüe un mach de
          Rescht. »

        
",29,weber-yo-yo,23,2,0.0869565217391304,0.12733777702355975,0.13328227343959018,0.5523741291437598,0.0,0.6662440781447421,0.00726666666666666,0.2747797640926055,0.0,0.05550000000000001,0.2389494606826587,0.6852434981826662
comedy,Jules Kleitz,M,,,upper_middle_class,"
          
Jules :

          
« Dini Roll isch nit schwer, awer wie soll ich denne Verruckte markiere ? »

        
",30,weber-yo-yo,18,2,0.1111111111111111,0.0,0.10470000000000004,0.6466830142797615,0.0,0.7884326886538757,0.10608775768929854,0.2139886223443527,0.1370445132117496,0.11100000000000002,0.19119619895217713,0.7303863298797844
comedy,Dokter Robert Schmitt,M,,,,"
          
Robert :

          
« Düe spielsch ewe au e Düür Yo-Yo, lachsch un singsch viellicht noch dezüe. Die Sitüation
          müesch düe üssnutze wie sie sich grad dir presentiert. » 
          
(Man hört draussen sprechen.)

        
",30,weber-yo-yo,38,3,0.0789473684210526,0.0,0.10470000000000004,0.648772352923603,0.0,0.7687376960561053,0.10608775768929854,0.19279999999999994,0.1370445132117496,0.14066666666666666,0.1586295322855104,0.6880968186648329
comedy,Jules Kleitz,M,,,upper_middle_class,"
          
Jules :

          
« Ich glaub es kummt jemand ! Roby, schnell, versteckel dich. Geh doch do hinter de Paravent,
          es derf dich do niemes sähn. » Robert 
          
(geht schnell hinter den Paravent).

        
",30,weber-yo-yo,40,3,0.075,0.0,0.09188227343959018,0.7114152718474099,0.0,0.7993405478983869,0.11335442435596521,0.22439114174825278,0.1370445132117496,0.2032,0.086286595063815,0.7214973703936066
comedy,Jules Kleitz,M,,,upper_middle_class,"
            
Jules

            
(lieb) :

            
« Nein Liewi. Wie düe awer schun so güet Yo-Yo spiele kannsch ? »

          
",31,weber-yo-yo,20,4,0.2,0.0,0.23583035718926385,0.7159433521425831,0.0,0.8116335408072978,0.11335442435596521,0.25446496718522627,0.1370445132117496,0.22349999999999998,0.1582619984516515,0.7848957072755608
comedy,Germaine,F,,,,"
            
Germaine

            
(ist schon wieder an der Türe):

            
« D'Maman turnt ganz sicher. 
            
(Kommt wieder zurück).
 Weisch Julot, diss neje Kleid geht mir wunderbar. Ich kumm grad
            vun de erschte Anprob. »

          
",32,weber-yo-yo,42,5,0.119047619047619,0.0,0.19785035718926386,0.7084823192141007,0.0,0.8547729641136333,0.11335442435596521,0.31586041612296734,0.1370445132117496,0.16799999999999998,0.20826199845165153,0.8423174514600141
comedy,Germaine,F,,,,"
            
Germarne :

            
« Ei s'Modell YO-YO! D'Maman wurd sicher e Plaisir dran han, gar wo sie mir g'saat het, dass ich's
            nämme soll. Un dir wurd's au sicher g'falle. »

          
",32,weber-yo-yo,39,4,0.1025641025641025,0.0,0.19785035718926386,0.6042419726616162,0.0,0.7499382630132496,0.026816666666666662,0.45790409539377064,0.01885,0.11249999999999998,0.27546199845165154,0.8812813632153681
comedy,Jules Kleitz,M,,,upper_middle_class,"
            
Jules :

            
« Ich glaub nit, dass es mir g'falle wurd. »

          
",33,weber-yo-yo,14,2,0.1428571428571428,0.0,0.24072376734864903,0.6046875894919415,0.0,0.7511830827622592,0.07681666666666667,0.47609080801614995,0.05655,0.08283333333333331,0.3085585577140406,0.8847198740495736
comedy,Germaine,F,,,,"
            
Germaine :

            
« Ja un werum denn nit ? »

          
",34,weber-yo-yo,10,1,0.1,0.0,0.2121414939090589,0.532423948739713,0.0,0.6443472646516599,0.06955,0.5019031040573493,0.05655,0.020300000000000002,0.260805295983559,0.7922835471148095
comedy,Germaine,F,,,,"
            
Germaine :

            
« Ja? »

          
",34,weber-yo-yo,6,1,0.1666666666666666,0.0,0.06819341015938525,0.42057217095895066,0.0,0.4923817931998111,0.06955,0.36563271640982814,0.05655,0.0,0.1888298925957225,0.6024946991298485
comedy,Jules Kleitz,M,,,upper_middle_class,"
            
Jules :

            
« Will ich ewe genüej hab, wenn dinni Maman do hinne alles kummediert. Ich hab's satt noch ihre
            Pfiff ze danze. »

          
",35,weber-yo-yo,28,3,0.1071428571428571,0.0,0.12087960798959271,0.5328679818922046,0.0,0.5191825076880423,0.06955,0.4789319590006059,0.05977653373020322,0.0,0.28032384754547324,0.710807405247677
