,drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name
22,comedy,ne Schutzmann,M,policeman,government_executive_officials,,"
          
Schutzmann.

          
Sie haben jetzt ein Protokoll!

        
",22,lustig-z-nacht-am-zehne
23,comedy,Franz,M,,,,"
          
Franz

          
(zornig)

          
Ne Procewàrwel!... mir!! jo wohl!!!...

        
",23,lustig-z-nacht-am-zehne
24,comedy,Seppi,M,,,,"
          
Seppi

          
(züem Schutzmann)

          
Herr Präsident!... Sie mien verzeihe,

          
Wenn ich nitt ufsteh ka allei...

          
Ich ha... ich jo... Sie thien's jo wisse,

          
Halt Rhumetisse in de Bei...

          
Hàn Sie mr viellicht nitt e Kisse!

        
",24,lustig-z-nacht-am-zehne
25,comedy,ne Schutzmann,M,policeman,government_executive_officials,,"
          
Schutzmann

          
(züem Franz)

          
Wie heissen Sie?

        
",25,lustig-z-nacht-am-zehne
26,comedy,Seppi,M,,,,"
          
Seppi

          
(züem Franz)

          
Lo.. lo..

        
",26,lustig-z-nacht-am-zehne
27,comedy,ne Schutzmann,M,policeman,government_executive_officials,,"
          
Schutzmann

          
(züem Seppi)

          
Still, Sie!

        
",27,lustig-z-nacht-am-zehne
28,comedy,Seppi,M,,,,"
          
Seppi

          
(fahrt furt)

          
Lo.. loss ne rede... 's kunnt mr i...

          
's isch finster... un er hat.. züem schriwe

          
Kei Fedre un kei G'schindetir...

          

        
",28,lustig-z-nacht-am-zehne
29,comedy,ne Schutzmann,M,policeman,government_executive_officials,,"
          
Schutzmann.

          
Was Kerl!...

        
",29,lustig-z-nacht-am-zehne
30,comedy,Franz,M,,,,"
          
Franz.

          
Thien Sie kaltblietig bliwe,

          
Dr Seppi redt halt hinterfir,

          
's isch d'Nachtlu.. luft... Sie sàhn's jo wohl...

          
Zeig, Seppi... stand jetzt uf emol!

        
",30,lustig-z-nacht-am-zehne
31,comedy,ne Schutzmann,M,policeman,government_executive_officials,,"
          
Schutzmann.

          
Und geh'n Sie ruhig durch die Gassen,

          
Sonst werd ich Sie sogleich abfassen!...

          
Vorwärts... marsch!...

        
",31,lustig-z-nacht-am-zehne
32,comedy,Seppi,M,,,,"
          
Seppi

          
(steht miehsam uf, unterstützt von Franz)

          
Ma.. marsch! isch gli g'sait... ich will's woge...

          
Ich mächt Se nur emol jetz froge,

          
Wo eigentlig dr Tramway steckt!...

          
Franz... lo.. los... hörsch ne niene ku?

        
",32,lustig-z-nacht-am-zehne
33,comedy,ne Schutzmann,M,policeman,government_executive_officials,,"
          
Schutzmann.

          
Wo wohnen Sie?

        
",33,lustig-z-nacht-am-zehne
34,comedy,Seppi,M,,,,"
          
Seppi.

          
Im alte Spittel!

        
",34,lustig-z-nacht-am-zehne
35,comedy,ne Schutzmann,M,policeman,government_executive_officials,,"
          
Schutzmann

          
(zeigt unter dr Boge)

          
Hier durch...

        
",35,lustig-z-nacht-am-zehne
36,comedy,Franz,M,,,,"
          
Franz

          
(züem Seppi)

          
Mr hàn dr Weg güet gnu...

        
",36,lustig-z-nacht-am-zehne
37,comedy,Seppi,M,,,,"
          
Seppi.

          
Zeig... Franz... so heb mi denn, Dü Zittel!...

          
Herr Kummissär... Sie känne geh,

          
Mr brüche Se jetz nimmig meh!...

        
",37,lustig-z-nacht-am-zehne
