drama_type,speaker,sex,job,social_class,text
unknown,SEPPI,M,,,"
          
Seppi
(er isch derwilst uf Scene ku un hat in einer Hand
                        e Parepli un in dr andre ne Wàie im Nastüech ibunde)
Lose Se, Herr Nochber, ich will Ene liewer glich alles
                        g'steh... mr hàn enander gern un ich ka nimmig lewe
                        ohne 's Bàwele!... 's beste wird si, mir hirothe
                        enander ...
"
unknown,HANS,M,,,"
          
Hans.

            
Mach mr doch dr Gaül nitt schich!
Wie wànn ihr denn hirothe?
Es isch arm un Dü nitt rich,
Un beide sin ihr schich!
"
unknown,group,sex_unknown,job_unknown,social_class_unknown,"
          
Seppi un Bàwele.

            
Mir hàn genüe, denn mir sin rich an Liewe,
Das isch allei unser Glick, unser Freid,
Fil' was noch lang geh dà Tag üse schiewe,
Schwore mir doch jetz mit Müeth unser Eid.

          
"
unknown,HANS,M,,,"
            
Hans.

              
Ich thüe mich trumpiere,
Sie sin herzhaft genüe,
Fir d'Hiroth z'prawiere,
Wenn ich sag « jo » derzüe.
"
unknown,SEPPI,M,,,"
            
Seppi.

              
Er thüet sich trumpiere,
Mir sin hàrzhaft genüe,
Fir d'Hiroth z'prawiere,
Wenn er sàit « jo » derzüe.
"
unknown,BAWELE,F,,,"
            
Bàwele.

              
Dü thüesch Dich trumpiere,
Mir sin herzhaft genüe,
Fir d'Hiroth z'prawiere,
Wenn Dü sàisch « jo » derzüe.
"
unknown,HANS,M,,,"
          
Hans.
Das isch alles gli g'sàit, awer ihr wisse doch beide,
                        ass dr alte Marti ne wunderliger Mann isch un ass er
                        mich scho d'längste Zit nitt lide ka un sicher die
                        Hiroth nitt wird igeh.
"
unknown,SEPPI,M,,,"
          
Seppi.
Lehn Se mich nur mache... ich will ne scho bekehre...
                        wenn nur Sie nit dergege hàn.
"
unknown,HANS,M,,,"
          
Hans.
Ich weiss nitt, was ich sott dergege ha... wenn ihr
                        meine, ass ihr glicklig werde mitnander, so gib ich
                        eüch züem vorüs scho mi Sege.
"
unknown,MARTI,F,,,"
          
Marti
(im Saal. Er hat e Stock in dr Hand)
Oho!... nur g'mach le wenig mit dere Hirotherei!.. ich
                        ha mi Wort o derzüe z'sage
(er geht uf d'Scene).
"
unknown,SEPPI,M,,,"
          
Seppi
(hebt si Wàie un si Parepli in d'Höche)
Mi Vater!
"
unknown,BAWELE,F,,,"
          
Bàwele.
Er isch is schint's nogange!
"
unknown,HANS,M,,,"
          
Hans.
Dr Marti... hàn sich denn alle Burzwillerer Rendez-vous
                        gà do!
"
unknown,MARTI,F,,,"
          
Marti
(uf dr Scene)
Ich ha g'meint, ich will schwiege, fir kei Scandal
                        z'mache, awer ich ha nitt känne...
(er steht vor dr
                        Seppi)
"
unknown,HANS,M,,,"
          
Hans.
Do hà mr's!...
"
unknown,SEPPI,M,,,"
          
Seppi.
Was hasch Dü denn gege 's Bàwele iz'wànde?
"
unknown,MARTI,F,,,"
          
Marti.
Nit gege 's Bàwele!
"
unknown,HANS,M,,,"
          
Hans
(züem Marti)
Also bin ich's, wo Dr nitt güet genüeg schine thüe?...
                        Zeig Marti... mr wànn die G'legeheit jetz profetiere un
                        wieder güet si mitnander...
"
unknown,MARTI,F,,,"
          
Marti
(stampft mit sim Stock)
Niemols!

          

            
G'sang
Niemols meh
Ka das geh,
Ich will nit meh ha mit Dir.
"
unknown,HANS,M,,,"
          
Hans.

            
Das isch schlecht,
Denn Unrecht
Hasch Dü g'wiss, glaüb mir!
Mir wànn wieder si güet Frind.
"
unknown,MARTI,F,,,"
          
Marti.

            
Dü bisch mir mi ärgster Find.
"
unknown,HANS,M,,,"
            
Hans.

              
Das isch schlecht,
Denn Unrecht
Hasch Dü g'wiss, glaüb mir!
"
unknown,MARTI,F,,,"
            
Marti.

              
Niemols meh
Ka das geh,
Ich will nit mit Dir.
"
unknown,HANS,M,,,"
          
Hans.
Dü hasch Unrecht, Marti... ich weiss ganz güet, was
                            De iwer mich hasch, in e paar Worte will ich Dir's
                            sage, un wenn De ne wenig nodenke witt, so müesch
                            g'steh, ass ich nitt im Fehler bi...
"
unknown,MARTI,F,,,"
          
Marti.
Ich will gar nit wisse!
(er kehrt em dr Ricke)
"
unknown,SEPPI,M,,,"
          
Seppi.
Awer Vater...
"
unknown,MARTI,F,,,"
          
Marti
(stampft mit sim Stock)
Still!
(dr Seppi losst si Waie un si Parepli an Bode falle vor Schrecke.
"
unknown,HANS,M,,,"
          
Hans.
Un ich will's jetz emol sage!... 's müess üse!... mr
                            wànn lüege, wer Recht hat!... Vor drissig Johr also
                            si mir Beide vom gliche Regiment z'ruckkehrt, wo mr
                            noch d'beste Frind vo dr Welt gsi sin mitnander.
"
unknown,MARTI,F,,,"
          
Marti
(zornig)
Vor einedrissig Johr!
"
unknown,HANS,M,,,"
          
Hans.
Oder vor einedrissig Johr... Das hat jetz nitt viel
                            derzüe z'sage.
"
unknown,MARTI,F,,,"
          
Marti.
Un mir sin nitt halwer eso güete Frind gsi... denn
                            vo jeher scho, als Büe, wo mir noch in d'Schüel
                            gange sin, hasch mr als scho z'Leid g'lebt un hasch
                            mi süeche in dr Dunkes z'bringe.
"
unknown,HANS,M,,,"
          
Hans.
Ich?... was ha-n-i Dir denn g'macht, zeig, sag mr
                            emol ebbes.
"
unknown,MARTI,F,,,"
          
Marti.
Was De mr g'macht hasch?... Dummheite hasch mr als
                            iblose, wenn ich mi Sach hätt solle recitiere un
                            has nitt güet kenne... un we mr mit Knäpf oder mit
                            Glicker g'spielt hàn, so hasch mi als b'schisse!..
"
unknown,HANS,M,,,"
          
Hans.
Un Dü?... hasch Dü als ebbe nitt grààtscht
                            mittle-n-im Spiel, wenn viel duss gsi isch... un
                            Stei in dr Nastüechzipfel bunde, we mr « dr Lunzi
                            kunnt » g'macht hàn?... glaüb mir... 's hat Kein im
                            Andere nit vorz'werfe.
"
unknown,MARTI,F,,,"
          
Marti.
's isch o gar nitt wege dem, ass ich bös bi.

          
"
unknown,HANS,M,,,"
          
Hans.
Nei, ich weiss es wohl... ich will Dr sage worum.
                            Gli nochher denn, wo mr wieder vom Regiment d'heim
                            gsi sin, bisch Dü furt nach Amerika, fir geh ne
                            Tante z'erwe un hasch Di alter Vater un 's Ursele,
                            Di frische Bekanntschaft, z'ruckg'lo, wil Dü
                            g'meint hasch, nur e paar Wuche furt z'bliwe....
                            awer die Wuche hàn sich in Monete verwandelt, un
                            zwei Johr sin vergange, ohne-n-ass e Brief oder
                            sunscht e B'richt vo Dr aku isch.
"
unknown,MARTI,F,,,"
          
Marti.
Ha-n-ich känne schriwe, wenn ich Schiffbruch g'litte
                            ha... wenn mich d'Wilde zwei Johr in ihre Wàlder
                            mit sich umme g'schleppt hàn... in wem hätt ich
                            solle mi Brief abgà?... in de-n-Affe oder in de
                            Papegàie!
"
unknown,HANS,M,,,"
          
Hans.
's isch wohr... 's hat gli g'heisse g'ha, eüer
                            Schiff seig untergange... un wo derno zwei Johr
                            ummegange gsi sin, ohne-n-ass Dü hasch lo ebbes
                            höre vo Dr, so hà mr's halt miesse glaüwe.
"
unknown,MARTI,F,,,"
          
Marti.
Dü wirsch jo froh genüe gsi si!
"
unknown,SEPPI,M,,,"
          
Seppi.
Dü hasch mr nie nit verzählt, Vater, vo de-n-Affe.
"
unknown,MARTI,F,,,"
          
Marti
(stampft mit sim Stock)
Still, sag i!
(dr Seppi losst si Wàie-n-un si Parepli falle)
"
unknown,HANS,M,,,"
          
Hans
(lipft d'Achsle un fahrt furt)
Wàhrend ass Dü derno-n-eso furt gsi bisch, sin im
                            Ursele sine Eltre g'storwe, un wil's ganz allei do
                            g'stande-n-isch un vo niene her nit meh z'hofte
                            g'ha hat, so ha-n-ich's g'hirothe...
"
unknown,MARTI,F,,,"
          
Marti
(ironisch)
C'est ça... un wo-n-ich derno heim ku bi, so isch mi
                            Vater g'storwe gsi un 's Ursele verhirothe mit mim
                            beste Frind, un ich ha derno känne am Düme
                            zulle!... So geht's eim uf dr Welt!... in Nieme ka
                            me meh traüe!... ich will mit Nieme nit meh z'thüe
                            ha... nur in Eim bin i noch Dank schuldig un wott's
                            em känne bewise... in dem, wo wàhrend sàlle zwei
                            Johr mi alter Vater unterstitzt hat heimlig... das
                            isch e-n-Ehremann gsi un hat's nitt üsg'schwàtzt...
                            doch weiss i's dur e Brief, wo-n-er sich drin
                            bedankt un d'Hoffnung üsspricht, ass ich's
                            viellicht emol vergelte ka, wenn ich z'ruck kumm...
                            awer leider isch kei Name g'nennt gsi.
(zornig)
"
unknown,HANS,M,,,"
          
Hans.
Eh bien, so verzeih mr un gi mr d'Hand.
"
unknown,MARTI,F,,,"
          
Marti
(stampft mit sim Stock)
Niemols!
"
unknown,group,sex_unknown,job_unknown,social_class_unknown,"
          
Toni un Bàwele.
Oh! oh!
"
unknown,MARTI,F,,,"
          
Marti
(zornig)
Still !
"
unknown,HANS,M,,,"
          
Hans
(verliert d'Geduld)
Ah çà... meinsch Dü denn, mir hätte solle-n-unser
                            Làbtig ledig bliwe, wil's Dir g'falle hat, dr Wilde
                            z'spiele in Amerika?
"
unknown,MARTI,F,,,"
          
Marti.
Hein!... was g'falle!... sag mr nit meh-n-eso..
                            sunscht...
(er nimmt d'Position fir z'fechte mit sim Stock.
                            Dr Seppi legt si Wàie uf e Stüehl un will abwehre)

          
"
unknown,HANS,M,,,"
          
Hans.
Loss nur, Seppi... 's isch kei G'fohr... un Dü
(er schiebt im Marti si Stock absite)
"
unknown,MARTI,F,,,"
          
Marti.
Jà, das isch er... De wirsch doch nitt 's Gegeteil
                            welle sage...
"
unknown,HANS,M,,,"
          
Hans.
Eh bien...
"
unknown,MARTI,F,,,"
          
Marti.
Eh bien...
"
unknown,HANS,M,,,"
          
Hans
(fir sich)
Eh bien, nei... ich sag's nitt... 's will mr nitt
                            züem Hals üse!
"
unknown,SEPPI,M,,,"
          
Seppi
(steht derzwische)
Eh bien... wenn dr Nochber nit wil sage, so sag
                            ich's... 's Bàwele hat mir's verbote, awer 's geht
                            um unser Hiroth...
(züe sim Vater)
(er klopft im Hans uf d'Achsle)
"
unknown,MARTI,F,,,"
          
Marti.
Dr Hans!...
(er losst si uf dr Stüehl sinke, wo im Seppi si
                            Wàie druf ligt)
"
unknown,BAWELE,F,,,"
          
Bàwele.
Herr je!... unser Ziwelewàie!
"
unknown,SEPPI,M,,,"
          
Seppi.
Das macht ere nit... mr kännte se jetz viellicht
                            esse, ass se-n-emol üsweg kunnt!
"
unknown,MARTI,F,,,"
          
Marti
(steht uf)
Dü Hans?.. un hasch nie nit g'sàit
(er streckt d'Hànd ane)
"
unknown,group,sex_unknown,job_unknown,social_class_unknown,"
          
Seppi un Bàwele.
Aha...
(se schmutze-n-eander)
"
unknown,HANS,M,,,"
          
Hans.
Also si mr jetz wieder güete Frind... ich verlang jo
                            nitt mehr... awer mit dem allem hà mr jetz glaüb
                            selwer Theater g'spielt... so geht's halt... mr
                            spiele jo alle z'àmme nur Kumedi uf dr Welt... 's
                            isch jo nur e grosse Scene, wo ne Jeder kunnt ku
                            sine Spring mache druf!

            
G'sang
(il était un p'tit homme)
Mir spiele jo, thüet's schine,
Theater d'ganze Zit,
Alle Lit!
Mit lache-n-un mit grine
Hat Jeder uf dr Scene z'thüe,
"
unknown,group,sex_unknown,job_unknown,social_class_unknown,"
          

            
Un isch's als üs un isch's genüe,
So fallt dr Vorhang züe.
}bis (mitnander)
"
