drama_type,speaker,sex,job,social_class,text
unknown,"Jumpfer WACHTLE
                    ",F,,,"Jumpfer Wachtle.
's isch dr Kàmifeger, wo 's Kàmi üsrackelt... mien Sie
                        jetz grad e böser Finger ha... me meint grad, Sie
                        mache's express...
                    
"
unknown,"Herr LERCH
                    ",M,,,"Herr Lerch.
Awer Jumpfer Wachtle!... wie ka Sie nur eso ebbes
                        sage... ich, wo dur's Fir gieng, fir Ihre ne Freid
                        z'mache... wenn ich nur ebbes wisse thàt, wo-n-is kännt
                        accompagniere...
                    
"
unknown,"Jumpfer WACHTLE
                    ",F,,,"Jumpfer Wachtle
(fir z'foppe)
Dr Kàmifeger viellicht im Kàmi dert....
"
unknown,"Herr LERCH
                    ",M,,,"Herr Lerch.
Tiens... ne Idee!... grad gestert hat me mir verzählt,
                        ass e Kàmifeger hie seig, wo Klavier spiele ka... wer
                        weisst... 's isch viellicht grad dà...
                    
"
unknown,"Jumpfer WACHTLE
                    ",F,,,"Jumpfer Wachtle.
Hà hà hà... ne Kàmifeger am Klavier!
"
unknown,"Herr LERCH
                    ",M,,,"Herr Lerch.
Sie lacht!... ich, versicher Se, me hat mr g'sàit, dà
                        Mann seig als schint's frieiher in dr Höche gsi un seig
                        derno uf eimol awe ku...
                    
"
unknown,"Jumpfer WACHTLE
                    ",F,,,"Jumpfer Wachtle.
Ich zwifel nitt dra... alle Kàmifeger, wo in dr Höche
                        gsi sin, kämme-n-als wieder awe...
                    
"
unknown,"Herr LERCH
                    ",M,,,"Herr Lerch.
Sie versteht mich nitt... ich mein, vor ebb er Kàmifeger
                        gsi isch... ich will en emol froge...
"
unknown,Herr BÜECHFINK,M,,,"Kàmifeger
(üs em Kàmi)
Was b'liebt?...
"
unknown,"Herr LERCH
                    ",M,,,"Herr Lerch.
Kännte-n-Ihr uns viellicht e wenig accompagniere?..
"
unknown,Herr BÜECHFINK,M,,,"Kàmifeger.
Wohi... ins Wirthshüs?...
"
unknown,"Jumpfer WACHTLE
                    ",F,,,"Jumpfer Wachtle.
Do hà mr's!...
"
unknown,"Herr LERCH
                    ",M,,,"Herr Lerch.
E nei... ich mein, eb Ihr viellicht känne ne wenig
                        Klavier spiele?
                    
"
unknown,Herr BÜECHFINK,M,,,"Kàmifeger.
E wenig, jo... ich bi awer nitt stark!
"
unknown,"Herr LERCH
                    ",M,,,"Herr Lerch.
Güet, so kämme nur awe... 's gitt nitt difficil's
                        z'spiele...
"
unknown,"Jumpfer WACHTLE
                    ",F,,,"Jumpfer Wachtle.
Das isch awer jetz ganz merkwürdig!
"
unknown,"Herr LERCH
                    ",M,,,"Herr Lerch.
Do setze-n-i ans Klavier... mr wann emol lüege was Ihr
                        känne
"
unknown,group,sex_unknown,job_unknown,social_class_unknown,"(Herr Lerch un Jumpfer Wachtle mitnander.)

            
"
unknown,"Jumpfer WACHTLE
                    ",F,,,"Sie.

            
"
unknown,"Herr LERCH
                    ",M,,,"Er.

            
(Dr Kàmifeger blibt am Klavier sitze un blättert
                            in dr Müsik.)
                        
"
unknown,"Herr LERCH
                    ",M,,,"Herr Lerch
(züer Jumpfer Wachtle)
Wie findet Sie ne?
(er zeigt uf dr Kàmifeger.)
"
unknown,"Jumpfer WACHTLE
                    ",F,,,"Jumpfer Wachtle.
Wisse Se, ass er erst noch güet spielt!
"
unknown,"Herr LERCH
                    ",M,,,"Herr Lerch.
Weisst Sie awer, ass Sie jetz o-n-efange güet singt,
                            Jumpfer Wachtle!...
                        
"
unknown,"Jumpfer WACHTLE
                    ",F,,,"Jumpfer Wachtle.
Ich's e Wunder mit eme so ne Lehrmeister, wie Sie
                            einer sin!
                        
"
unknown,"Herr LERCH
                    ",M,,,"Herr Lerch.
Wenn's awer eso furtgeht, so wird Se mich jetz bol
                            nimmig brüche fir Lehrmeister, Jumpfer Wachtle...
                            was soll ich derno mache... kännt Se mich viellicht
                            nitt fir ebbes anders brüche... fir Ihre Mann züem
                            Exempel?...
"
unknown,"Jumpfer WACHTLE
                    ",F,,,"Jumpfer Wachtle.
Tiens... im Herr Büechfink si Lieblingslied...
(se singt, dr Kamifeger accompagniert)

            
(Dr Kàmifeger blibt sitze, improvisiert
                    müsikalische Phrase uf's G'spràch, wo folgt, un
                    zieht züe glicher Zit derzwische si Kàmifegerkleid
                    üs.)
                
"
unknown,"Herr LERCH
                    ",M,,,"Herr Lerch.
Mit allem dem hat Sie mir vorig kei Antwort gà,
                            Jumpfer Wachtle, uf das was ich Se g'frogt ha...
                        
"
unknown,"Jumpfer WACHTLE
                    ",F,,,"Jumpfer Wachtle.
Was hàn Se mich denn g'frogt g'ha?
"
unknown,"Herr LERCH
                    ",M,,,"Herr Lerch.
Sie weisst's jo wohl... awer Sie wicht mir allewil
                            üs... un doch, wenn Sie wisse thàt...
                        
"
unknown,"Jumpfer WACHTLE
                    ",F,,,"Jumpfer Wachtle.
Was denn, Herr Lerch?...
"
unknown,"Herr LERCH
                    ",M,,,"Herr Lerch.
Wie gern ass ich Se ha?...
"
unknown,"Jumpfer WACHTLE
                    ",F,,,"Jumpfer Wachtle.
Gehn Se doch!... das sage-n-eim alle junge Lit!...
                        
"
unknown,"Herr LERCH
                    ",M,,,"Herr Lerch.
Awer mir isch's Ernst, Jumpfer Wachtle!... Oh, sieht
                            Se... ich halt's nimmig langer üs... ich ha d'Ehr,
                            Sie définitivement um ihre Hand z'froge.
                        
"
unknown,Herr BÜECHFINK,M,,,"Dr Kàmifeger
(wo si Kàmifegerkleid siter üszoge hat, springt uf
                        un steht uf d'anders Site vo dr Jumpfer Wachtle)
                    
Jumpfer Wachtle, ich ha o d'Ehr, Sie définitivement
                            um Ihre Hand z'froge!...
                        
"
unknown,group,sex_unknown,job_unknown,social_class_unknown,"Herr Lerch un Jumpfer Wachtle.
Dr Herr Büechfink!...
"
unknown,"Jumpfer WACHTLE
                    ",F,,,"Jumpfer Wachtle.
Un ich, wo Sie fir e wirkliger Kàmifeger gnu hà!...
                            was kunnt Ihne-n-i, sich eso z'verkleide?...
                        
"
unknown,Herr BÜECHFINK,M,,,"Herr Büechfink.
Ich bi halt jaloux gsi, Jumpfer Wachtle... un wil
                            ich g'wisst ha, ass dr Herr Lerch nitt ka Klavier
                            spiele wege sim Finger, so ha-n-ich ihm die Bàre lo
                            abinde vom Kàmifeger, wo Klavier spielt... un bi
                            derno als Kàmifeger do ane ku... Sie sieht, ass mi
                            List g'lunge-n-isch... uf die Art ha-n-ich känne do
                            ane ku, fir z'lose, eb Sie dr Herr Lerch gern hat
                            oder eb ich ka Hoffnung ha...
                        
"
unknown,"Herr LERCH
                    ",M,,,"Herr Lerch
(zornig)
Herr Büechfink!...
"
unknown,Herr BÜECHFINK,M,,,"Herr Büechfink.
Herr Lerch!...
"
unknown,"Jumpfer WACHTLE
                    ",F,,,"Jumpfer Wachtle.
Ihr Herre... wil mr jetz grad eso schön binander
                            sin, so wà mr « 's Frieihjohr » noch singe... 's
                            hat mir allewil züe güet g'falle...
"
unknown,group,sex_unknown,job_unknown,social_class_unknown,"Beide.
Mit Vergniege, Jumpfer Wachtle!
(dr Herr Büechfink geht ans Klavier un spielt,
                            Herr Lerch un Jumpfer Wachtle singe)
                        
"
unknown,group,sex_unknown,job_unknown,social_class_unknown,"
            
"
unknown,"Jumpfer WACHTLE
                    ",F,,,"Jumpfer Wachtle
(geht an d'Thüre rechts)
Ihr Herre... d'Singstund isch fertig!
(se verschwindet; dr Vorhang fallt.)
"
