,drama_type,speaker,sex,job,job_category,social_class,text,short_name
19,tale,Barthelmé Scheid,M,,,,"
            
M. Scheid:

            
Züe ditli hab i’s geläse zwische de Zile vun sim letschte Brief. Mit Begeischterung het’r g’schrie- we vun däne grosse Vorgäng in Paris im Jüli 89; dass er in’s Palais rojal geht, in däne „Firhärd vum Patriotismus‘; wie er in de erschte Reihe mitge- kämpft het bi der Erstirmung der Bastille. —

          
",weber-wihnachtsstimme
20,tale,Mathis,M,,,,"
            
Mathis:

            
Der Brief stammt awer üss de erschte Tag vun de Revolution, üss däne hetzige Jülitäi 89. Es isch jo wohr, er het ä wiver Charakter! Ganz natirli isch’s also, wenn er sich domols vun dem Gebriehls: liberté, fraternité, égalité het verfiehre lon, un het mitgekämpft. Ganz gewiss hets nit lang gedürt, bis er hell g’sähn het, wo eijentli der ganz Umsturz nüssgewellt het, un sicher: so firig, wie er mitge- kämpft het, so begeischtert kämpft er jetzt dergege.

          
",weber-wihnachtsstimme
21,tale,Barthelmé Scheid,M,,,,"
            
M. Scheid:

            
Oh, e Revolutzer, wu Blüet g’schmeckt het, kanns nimm lon! — Warum schribt er nemmeh ziter sälmols?

          
",weber-wihnachtsstimme
22,tale,Florence Scheid,M,,,,"
            
Florence:

            
(tritt unbemerkt ein und horcht zu)
.

          
",weber-wihnachtsstimme
23,tale,Barthelmé Scheid,M,,,,"
            
M. Scheid :

            
(erhebt sich aufgeregt)

            
Es druckt mer fascht s’Herz ab! — Ä Scheid — de einzigscht, wie däne alte — unbefleckte — Name Scheid in d’Zükunft ver- pflanze soll? — Ä Patriot! Ä Revolutzer ? — Ä Jako- biner? — 
(aufgeregt)
 Mini Nachkumme wäre also Gottesschänder? — Mörder? — Reiwer? — Flüech!

          
",weber-wihnachtsstimme
24,tale,Florence Scheid,M,,,,"
            
Florence :

            
(hatte schon länger zugehört)

            
Halt!! — Vatter!

          
",weber-wihnachtsstimme
25,tale,Barthelmé Scheid,M,,,,"
            
M. Scheid :

            
(sinkt zurück)

            
Florence?!

          
",weber-wihnachtsstimme
26,tale,Mathis,M,,,,"
            
Mathis :

            
(mit Verbeugung)

            
Gelobt sei Jesus Christus!

          
",weber-wihnachtsstimme
27,tale,Florence Scheid,M,,,,"
            
Florence:

            
In Ewigkeit.

          
",weber-wihnachtsstimme
28,tale,Barthelmé Scheid,M,,,,"
            
M. Scheid:

            
Florence! — Kumm un tröscht mi!

          
",weber-wihnachtsstimme
29,tale,Florence Scheid,M,,,,"
            
Florence :

            
(im Vorbeigehen zu Mathis)

            
Isch ebs Nej’s kumme vum Barthelmé?

          
",weber-wihnachtsstimme
30,tale,Mathis,M,,,,"
            
Mathis:

            
Näi! — Awer — 
(deutet bekümmert auf M. Scheid)
.

          
",weber-wihnachtsstimme
31,tale,Florence Scheid,M,,,,"
            
Florence :

            
(ergreift die Hände des Vaters, die ihn suchen)

            
Vatter, dü hesch nur Händ züem Seje bekumme. — Nieh solle se sich züem Flüech un Verdamme üss- strecke.

          
",weber-wihnachtsstimme
32,tale,Barthelmé Scheid,M,,,,"
            
M. Scheid:

            
Verzeih mer, Sohn! no macht’s der Herrgott o.

          
",weber-wihnachtsstimme
33,tale,Florence Scheid,M,,,,"
            
Florence:

            
Ja, er het mich g’schickt im richtige Moment, für die Sind, o Vatter, ze verbiete.

          
",weber-wihnachtsstimme
34,tale,Barthelmé Scheid,M,,,,"
            
M. Scheid :

            
(zieht ihn an sich)

            
Was isch des, Florence? — Dini Kleider sin jo ganz ficht? — Mathis, het’s dänn gereit oder g’schneit?

          
",weber-wihnachtsstimme
35,tale,Mathis,M,,,,"
            
Mathis:

            
Nix vun beidem! Mer hän grieni Wihnachte des Johr!

          
",weber-wihnachtsstimme
36,tale,Christophe,M,,,,"
            
Christophe:

            
Es isch die Nacht schwer hergange. Numme durich ä Wunder sin mer de Speckritter entgange.

          
",weber-wihnachtsstimme
37,tale,Barthelmé Scheid,M,,,,"
            
M. Scheid:

            
Oh, mini Ahnung!

          
",weber-wihnachtsstimme
38,tale,Christophe,M,,,,"
            
Christophe:

            
Mir sin ung’schore bis an’s Dominikanerwäl- dele kumme un hän schun s’Liecht vun der Ferme im Fenschterle glitzere sähn. Do galoppiere vor uns ä paar Rösser d’Stross her. Schnell d’Laterne üss- gelöscht, un mir sin abseits en d’Hecke g’stande, für die Ritter an uns verbei ze lon. Do halte se 5 Schritt vor uns un sitze ab. Ä grosses Gebriehls uff de Stross, un mir höre grad soviel rüss, dass se unsri Laterne schun vun wittem g’sähn hän un jetzt wisse welle, wo des Liecht ane isch kumme. Es munkelt schun: Pfaffebrüet, Verräter, Aristokrate. Mir wisse, well Zitt dass isch, un schliche in d’Hecke herin. Awer uff einmol entsteht ä Freideg’heil uff de Stross, un mit'm Gsang: „Ça ira, ça ira, les aristocrats, on les prendra“, stirzt alles hinter uns her. D’r Rüess- bach isch awer hoch ang’schwolle vum letschte Tau- wetter, un d’Speckritter sin schun ganz noch. In Gott's Name springe mir dann in's Wasser un schwimme niwer. In däm Moment sin d’Speckritter au schun driwe angelangt. Sie mache Halt! Soviel tröje se awer im ä Pfaff denn doch nit züe, dass er do niwer kännt g’schwumme sin, un sie süeche wit- tersch in de Hecke. — Mir sin dann in grossem Böje um des Plätz'l rumgange hän nochmol mien zerück- schwimme, un kumme spot un durich nass uff der Ferme an.

          
",weber-wihnachtsstimme
39,tale,Florence Scheid,M,,,,"
            
Florence:

            
Un grad noch züe rechter Zitt. Küm isch de alt Dominikanerjerry versähn gewänn, du esch ’r schun verschiede.

          
",weber-wihnachtsstimme
40,tale,Barthelmé Scheid,M,,,,"
            
M. Scheid:

            
Un der rot Hannes?

          
",weber-wihnachtsstimme
41,tale,Florence Scheid,M,,,,"
            
Florence:

            
Er isch bi sälle Speckritter gewänn un isch d’ganz Nacht nit heimkumme.

          
",weber-wihnachtsstimme
42,tale,Christophe,M,,,,"
            
Christophe :

            
(lacht)

            
Der het halt d’ganz Nacht drüsse im Wald noch dem Pfaff gsüecht, wie er grad in sinem Hüss het müen iwer Nacht b’halte.

          
",weber-wihnachtsstimme
43,tale,Barthelmé Scheid,M,,,,"
            
M. Scheid:

            
Un jetzt hab i di widder, o Florence. Awer jetzt geh schnell in din Kammerle, ins Bett, dass mer nit krank worsch. Dü weisch, es isch Wihnachte hit, un irer welle doch henicht au a bess’l Wihnachte fire.

          
",weber-wihnachtsstimme
44,tale,Florence Scheid,M,,,,"
            
Florence:

            
Awer mir nit allein! Hä Vatter! Ich hab vor, a scheni Chrischtmette abzehalte drunte em Keller.

          
",weber-wihnachtsstimme
45,tale,Barthelmé Scheid,M,,,,"
            
M. Scheid:

            
Ich ferich numme, dass d’Patriote hit Nacht ganz b’sunders uffbasse ware!

          
",weber-wihnachtsstimme
46,tale,Mathis,M,,,,"
            
Mathis:

            
Ja, un dezu word hit noch a Rejement Frei- welligi üss Paris erwart. Es esch namli bekannt wore, dass es in unsre Stadt noch ziemli Aristokrate, Prieschter un Katholike soll han, un für des isch extra des Rejement geruefe wore. Sie känne alle Awebleck ankumme. 
(ferner Trompetenschall)
 Du kumme se jo schun. 
(ans Fenster)
 Rechtig, owe’s Owertor rinn ritt a ganze Masse Soldate.

          
",weber-wihnachtsstimme
47,tale,Christophe,M,,,,"
            
Christophe:

            
Unsri Henker. 
(Geschrei auf der Strasse unten)
.

          
",weber-wihnachtsstimme
48,tale,Mathis,M,,,,"
            
Mathis:

            
Wie die Jakobiner un Patriote renne, wie se johle un briehle!

          
",weber-wihnachtsstimme
49,tale,Barthelmé Scheid,M,,,,"
            
M. Scheid:

            
Florence! Loss dine Plan! Wenn dir un de andre ebs arriviere dat?! Ich bin jo alt genueg, ich frog nix meh noch’m Lawe, noch’m Dot un noch der Guillotine. Awer dü, dü muesch dich dir, im Herrgott un de arme Kranke erhalte.

          
",weber-wihnachtsstimme
50,tale,Florence Scheid,M,,,,"
            
Florence:

            
O Vatter! Loss mer die Freid! wie ich alle mache will. Lueg e mol, was jetzt taglig der Him- mel beleidigt wird. 
(Pferdegetrappel geht unten vorbei)
.

          
",weber-wihnachtsstimme
51,tale,Mathis,M,,,,"
            
Mathis :

            
(am Fenster)

            
Schrecklichi Mensche des! Rich- tigi Révolutionssoldate! Wie ware die in unserem guete Städt’l wiete?!

          
",weber-wihnachtsstimme
52,tale,Christophe,M,,,,"
            
Christophe:

            
Was esch, Mathis?

          
",weber-wihnachtsstimme
53,tale,Mathis,M,,,,"
            
Mathis :

            
(zitternd und ängstlich)

            
Ganz vorne an der Spitz sen 2 Offizier geritte. Wie se do am Hüss sin, het der eint zuem andre ebs g’sait un derbi do ruff geditte.

          
",weber-wihnachtsstimme
54,tale,Barthelmé Scheid,M,,,,"
            
M. Scheid :

            
(zitternd)

            
Solle mer villicht zerscht dran glauwe muen? Florence, mach dich en Sicherheit!

          
",weber-wihnachtsstimme
55,tale,Christophe,M,,,,"
            
Christophe :

            
(vorwurfsvoll z. Mathis)

            
Alter Wissnas. 
(Wunderfitz)
 Muesch doch immer d’Nas zuem Fenschter nüsstrecke, wenn ebs los isch. Weisch net? — Wer d’Soldate zue begriesse het, isch jetzt drunte uff der Stross, un wer verstohle zuem Fenschter nüssgikelt, dar isch glich Feind vun de République.

          
",weber-wihnachtsstimme
56,tale,Mathis,M,,,,"
            
Mathis:

            
Awer! — Ich hab jo au gar nix e so gedenkt?

          
",weber-wihnachtsstimme
57,tale,Florence Scheid,M,,,,"
            
Florence:

            
Numme rueich, Alter! Des word schun net gemeint sen. Uff dich alter Gröjkopf wurd’s ken Jakobiner absahn. Wenne danne 2 chevaliers ebs uffg’falle isch, dann isch’s höchschtens unser präch- tiges, historisches Wappe ewer de Hüsstir, wie doch vun alle Fremde, wu do durichkumme, bewundert word.

          
",weber-wihnachtsstimme
58,tale,Barthelmé Scheid,M,,,,"
            
M. Scheid:

            
Wenn mer awer doch schun verrote sotte sen? Florence, gal dü haltsch hit Nacht ken Mette?

          
",weber-wihnachtsstimme
59,tale,Florence Scheid,M,,,,"
            
Florence:

            
Doch Vatter! Grad, weil die fremde Schinder kumme sin. Es ware die Nacht, en der heilige Chrischtnacht, jetzt so viel Sünde begange in unse- rem Städt’l, dass es für de liewe Gott a helli Freid wird sin, wenn so e richtigs, heiligs Wihnachtsge- bet ufstiegt un um Verzeihung batet für die Sünder.

          
",weber-wihnachtsstimme
60,tale,Christophe,M,,,,"
            
Christophe:

            
Ja, Gott wells!

          
",weber-wihnachtsstimme
61,tale,Barthelmé Scheid,M,,,,"
            
M. Scheid :

            
(überzeugt)

            
Es soll g’schahn!

          
",weber-wihnachtsstimme
62,tale,Florence Scheid,M,,,,"
            
Florence:

            
Merçi, Vater, für dini Inwilligung. Es isch miner heischt Adventswunsch gewann, des Fescht mit mine Treie fire ze känne. Mathis, de Keller mues awer au recht wihnachtlich ingericht ware.

          
",weber-wihnachtsstimme
63,tale,Mathis,M,,,,"
            
Mathis:

            
S’Altargstell isch jo immer gericht. Altardiecher ewer des Brett ewer dane 2 Winfasser, un er isch ferti.

          
",weber-wihnachtsstimme
64,tale,Florence Scheid,M,,,,"
            
Florence:

            
Es mues awer au e Krippele un a Chrischt- baum har!

          
",weber-wihnachtsstimme
65,tale,Mathis,M,,,,"
            
Mathis:

            
A Krippele wur ich schun zeracht mache känne, awer a Tannebaum in de Keller schaffe, des war doch schun a bess’l zue uffallig.

          
",weber-wihnachtsstimme
66,tale,Florence Scheid,M,,,,"
            
Florence:

            
Leider muen m'r dann druff verzichte.

          
",weber-wihnachtsstimme
67,tale,Mathis,M,,,,"
            
Mathis:

            
Na, villicht find sich au noch a Ersatz vor de Chrischtbaum.

          
",weber-wihnachtsstimme
68,tale,Christophe,M,,,,"
            
Christophe:

            
Lon nur de Mathis mache un sorje net. Awer wer litt d’Wihnachtsglocke?

          
",weber-wihnachtsstimme
69,tale,Florence Scheid,M,,,,"
            
Florence:

            
De Mathis selbscht isch unsri Wihnachtsglock, wie die treie Katholike zue de Mette rueft. Dü gehsch jetzt zerscht zue alle guete Katholike, dü kennsch se jo, un bringsch ne de gross Freid, dass se sich hit Nacht im bekannte Keller drunte zue de Wih- nachtsmette infinde solle. Zugang durichs Garte- törl em Hintergassel, Parole: Friede.

          
",weber-wihnachtsstimme
70,tale,Christophe,M,,,,"
            
Christophe :

            
(z. Mathis)

            
Un geh jetzt, Mathis, for des be- kummsch sicher e mol a Extraplatzle im Himmel, weil de Engel vun Bethlehem oder besser noch Wihnachtsglocke hesch derfe spiele. Mathis 
(nachdenklich beim Abgehen — dann wie ge- funden für sich)
: Un d’Wihnachtsglocke solle doch litte! 
(ab)
.

          
",weber-wihnachtsstimme
71,tale,Barthelmé Scheid,M,,,,"
            
M. Scheid:

            
Un dü, Florence! Her endlich uff mich! Geh in’s Bett, dass hitt Nacht wieder frisch un munter bisch.

          
",weber-wihnachtsstimme
72,tale,Karstmichel,M,,,,"
            
Karstmichel :

            
(stürzt herein)

            
Wo esch’r?

          
",weber-wihnachtsstimme
73,tale,Christophe,M,,,,"
            
Christophe:

            
A Fremder? ! 
(M. Scheid — Florence u. Christophe produzieren im Augenblick eine Verstellungsszene, bei welcher sich Christoph als Diener des M .Scheid und Flo- rence als wirklicher Zimmermann aufspielen)
.

          
",weber-wihnachtsstimme
74,tale,Florence Scheid,M,,,,"
            
Florence :

            
(z. M. Scheid)

            
Also 3 Sparre sin morsch am Dach?

          
",weber-wihnachtsstimme
75,tale,Christophe,M,,,,"
            
Christophe:

            
Es kännte au noch meh sin!

          
",weber-wihnachtsstimme
76,tale,Florence Scheid,M,,,,"
            
Florence:

            
Wie lang? 
(nimmt Notizbuch vor)
.

          
",weber-wihnachtsstimme
77,tale,Karstmichel,M,,,,"
            
Karstmichel:

            
Um Gottswelle! Ich bruech ne doch so nöti! Wo esch’r?

          
",weber-wihnachtsstimme
78,tale,Florence Scheid,M,,,,"
            
Florence:

            
Na, ich geh mol sewer nochsahn? 
(ab)
.

          
",weber-wihnachtsstimme
79,tale,Christophe,M,,,,"
            
Christophe:

            
Wer denn?

          
",weber-wihnachtsstimme
80,tale,Karstmichel,M,,,,"
            
Karstmichel:

            
Der Abbé Scheid! Ich muess ne han!

          
",weber-wihnachtsstimme
81,tale,Christophe,M,,,,"
            
Christophe:

            
Abbé Scheid?! 
(barsch)
 Wie känn si im e guete patriotische Hüss noch’m a Abbé sueche? 
(packt den Karstmichel)
 Wenn dü in solcher Angscht a Abbé suechsch, dann bisch dü jo a Feind vun der République. Los met dir uffs Schaffott.

          
",weber-wihnachtsstimme
82,tale,Karstmichel,M,,,,"
            
Karstmichel:

            
O han doch Erbarme, un verstelle eich nit! Ich bin doch ganz racht do. Des isch de alt Mons. Scheid, a gueter Katholik, wie mer de Kellerjerry verzehlt het. Ich bin de Karstmichel vun Kränzel- hüse driwe. Miner Sohn isch geschtert vun de Speckritter, vun sine Kamerade, so arich misshan- delt worre, dass er jetzt am Sterwe lejt. Er rueft noch’m a Pfarrer. Florence 
(war wieder eingetreten u. horcht unauffällig zu)

          
",weber-wihnachtsstimme
83,tale,Karstmichel,M,,,,"
            
Karstmichel:

            
Un de Nochber, de Kellerierry, het mer verrote, dass do im Städt’l noch a Abbé namens Scheid soll sin. D’Adress stimmt ganz genau uff des Hüss mit dem schene Wappe ewer de Ter. Des esch siner Vater, un — 
(betrachtet Florence)
 sie — gale, sie sen net Zimmermann? — Sie sen de Herr Abbé Scheid?

          
",weber-wihnachtsstimme
84,tale,Christophe,M,,,,"
            
Christophe:

            
Der Mann esch verruckt.

          
",weber-wihnachtsstimme
85,tale,Karstmichel,M,,,,"
            
Karstmichel:

            
Gewiss! 
(z. Florence)
 Do lueje sie, Herr Abbé, des Blatt’l het mer de Kellerjerry als Empfeh- lung mit gan.

          
",weber-wihnachtsstimme
86,tale,Florence Scheid,M,,,,"
            
Florence :

            
(durchschaut es)

            
Es stimmt! — Em Kellerjerry sini Unterschrift — 
(bestimmt)
 Ich kumm!

          
",weber-wihnachtsstimme
87,tale,Karstmichel,M,,,,"
            
Karstmichel:

            
Gott sei Dank! Schnell awer, sunscht stirbt miner Sohn!

          
",weber-wihnachtsstimme
88,tale,Florence Scheid,M,,,,"
            
Florence:

            
Sofort!

          
",weber-wihnachtsstimme
89,tale,Barthelmé Scheid,M,,,,"
            
M. Scheid:

            
Florence! Dü witt schun widder zuem a Kranke gehn? Dini Kleider sen noch nass, un hit Nacht soll doch .....

          
",weber-wihnachtsstimme
90,tale,Florence Scheid,M,,,,"
            
Florence :

            
(einfallend)

            
Ich muess, wenn a Kranker rueft.

          
",weber-wihnachtsstimme
91,tale,Karstmichel,M,,,,"
            
Karstmichel :

            
(ungeduldig)

            
Schnell! Am Owertor halt min Wäjele. Schnell, sunscht stirbt miner Sohn un wurd verdammt.

          
",weber-wihnachtsstimme
92,tale,Barthelmé Scheid,M,,,,"
            
M. Scheid:

            
Florence! Wechsel wenigschtens dini Kleider noch!

          
",weber-wihnachtsstimme
93,tale,Florence Scheid,M,,,,"
            
Florence:

            
Es esch ken Zitt ze verliere, wenn’s so schlimm steht. Christophe, ich geh desmol allein.

          
",weber-wihnachtsstimme
94,tale,Barthelmé Scheid,M,,,,"
            
M. Scheid:

            
Uess de Mette wurd also nix?!

          
",weber-wihnachtsstimme
95,tale,Florence Scheid,M,,,,"
            
Florence:

            
Bes dort ane bin ich widder do. De Mathis soll jo alles richte.

          
",weber-wihnachtsstimme
96,tale,Christophe,M,,,,"
            
Christophe :

            
(reicht Florence die Handwerkskiste)

            
Do s’netigschte.

          
",weber-wihnachtsstimme
97,tale,Barthelmé Scheid,M,,,,"
            
M. Scheid:

            
Gott sei mit der. Gelobt sei Jesus Christus.

          
",weber-wihnachtsstimme
98,tale,Florence Scheid,M,,,,"
            
Florence:

            
In Ewigkeit. Amen. 
( ab — im Abgehen zu Karstmichel)
: Merke’s eich wohl, ich bin Zimmer- mann un hab ejer Dach ze repariere. 
(reicht Karst- michel die Kiste — er selbst trägt Richtscheid und Säge)
.

          
",weber-wihnachtsstimme
99,tale,Barthelmé Scheid,M,,,,"
            
M. Scheid :

            
(z: Christophe)

            
Ich muess still sin vor som’e Sohn. Ich, a alter, erfahrener Mann bin a Kind ge- jene. Er esch.....

          
",weber-wihnachtsstimme
100,tale,Christophe,M,,,,"
            
Christophe:

            
D’Revolution het Mensche zuem Veh un andri wedder zue Engel gemacht.

          
",weber-wihnachtsstimme
101,tale,Barthelmé Scheid,M,,,,"
            
M. Scheid:

            
Do seht m'r s’himmlisch Walte vun der Hand Gottes. 
(sinkt nachdenklich in sich zusammen)
.

          
",weber-wihnachtsstimme
102,tale,Christophe,M,,,,"
            
Christophe:

            
Mons. Scheid! Wars net besser, sie date e bess’l ins Bett gehn? Sie hann bim Warte uff de Herr Abbé gewiss ihr Mittagsschlafele versümt. Un üsserdem, hit Nacht bi de Chrischtmette welle sie doch au nit fahle?!

          
",weber-wihnachtsstimme
103,tale,Barthelmé Scheid,M,,,,"
            
M. Scheid:

            
Gewiss! 
(während ihm Christophe aufhilft u. ihn führt)
 Un dü, Christophe, au dü wursch’s neti han. Geh au dü schlofe, dü hesch au noch ganz nassi Kleider. 
(beide ab durch die Seitentüre)
.

          
",weber-wihnachtsstimme
104,tale,Barthelmé Scheid,M,,,,"
            
Barthelmé:

            
(bleibt erst unter der Türe sinnend stehen  und bewegt sich sprechend nach vorne — Mock  folgt ihm lauernd)

            
Ja, es isch’s noch, s’alte heimi- sche Fameliezimmer. Do de Cheminé. An so Winterdaj isch’s gewann, do sin mir Kinder im Vater uff d’Knie g’sesse dort uff dem Lehnsessel, un no het er uns verzehlt! Die herrliche, glückliche Kinderdaj!

          
",weber-wihnachtsstimme
105,tale,Mock,M,captain’s_adjudant,military,,"
            
Mock:

            
Capitaine! Derfe ihr ruckwarts denke, zeruck villicht gar in Zitte, wo die Capetbruet s'schene Frankrich geknächt het? Derf m'r salli Sklavezitte glicklich nenne?

          
",weber-wihnachtsstimme
106,tale,Barthelmé Scheid,M,,,,"
            
Barthelmé:

            
Me isch nur einmol Kind, a Kind wie vun dare Welt nix weiss: vun ihrem Schaffe, vun ihrem Jammer, vun ihrem Elend?

          
",weber-wihnachtsstimme
107,tale,Mock,M,captain’s_adjudant,military,,"
            
Mock:

            
Des sell heisse: D’Revolution het Elend un Not. in d’Welt gebrocht?

          
",weber-wihnachtsstimme
108,tale,Barthelmé Scheid,M,,,,"
            
Barthelmé:

            
Mock! Denk zeruck! Au dü bisch mol e Kind g’sin.

          
",weber-wihnachtsstimme
109,tale,Mock,M,captain’s_adjudant,military,,"
            
Mock:

            
Ja! Wohl bin ich mol e Kind g’sin, un gewiss, ich hab’s nie vergesse; denn ich hab vieles ze raehe.

          
",weber-wihnachtsstimme
110,tale,Barthelmé Scheid,M,,,,"
            
Barthelmé:

            
Mock! Sag! Was hesch denn dü ze rache üss unschuldige Kinderdaj.

          
",weber-wihnachtsstimme
111,tale,Mock,M,captain’s_adjudant,military,,"
            
Mock:

            
S’Findelhüss isch mini erscht Heimet g'sien. Armi, kinderlosi Pförtnerslitt vum a grosse Herreschloss üss de Tourraine han mi not angenumme. Ich bin dort am Schlosstor g’stande, Tag for Tag un hab se sahn üss- un inkutschiere un ritte, sie, die verdammte Seigneurs et Dames, ducs et duchesses, comtes et comtesses en ehre prächtige Sid- un Sammetkleider. Ich in mine Lumpe, barfuess un dräckig, hab se muen um a Almose anbettle. Un wenn ich dann de paar Sous abgeliefert hab, no hets immer noch Schlag gan, weils net genung isch g’sin. So isch’s mir elendig gange bis ins 15. Johr. Do ben i einfach in mim Schindvatter furt geloffe nach Paris. Dort hab ich noch viel Leidensgenosse getroffe. Dort hab ich au sie, capitaine, kenne lehre als junger Stu- dent. Wie het sie doch sallemols unser Schicksal gedürt? Sie han uns ihre Hand gereicht, mir han d’Bastille g’stirmt. de Pfaffe- un Herreneschter ge- lärt Liberté, fraternité, égalité han m'r der Welt g’schenkt. Ewer de Trümmer vum Despotismus un der Religion han mer d’Fahne vun de Vernunft uff- gepflanzt. Unser Warik isch noch nit fertig. Mir sin hit do en ehr Vaterstädt’l geruefe wore, für die Pfaffe- un Aristokrateneschter üsszehewe, un sie denke uff einmol zerück an Kinderdaj? A Republi- kaner, a Jakobiner denkt nur vorwärts, nie zeruck!

          
",weber-wihnachtsstimme
112,tale,Barthelmé Scheid,M,,,,"
            
Barthelmé:

            
Dü hesch recht, Mock! Un doch ....!

          
",weber-wihnachtsstimme
113,tale,Mock,M,captain’s_adjudant,military,,"
            
Mock:

            
Was? doch? — Ewerhaupt schint’s m'r, dass m'r do in eurem Vaterhüss direkt uff so a Pfaffenescht g’stosse sin. Was sell denn das Bild do? 
(greift nach dem Muttergottesbild)
.

          
",weber-wihnachtsstimme
